ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1855677627963596493!,great-impartial-bumblebee,0.000000,0.082488,-1.440334,0.000000,-1.440334,0.000000,0.000000,0.000000,0.000000,-0.046638,-0.138723,0.164222
1855677627963596493!,great-impartial-bumblebee,0.010000,0.083333,-1.433888,0.000000,-1.433888,0.168974,1.289201,0.000000,1.289201,-0.041054,-0.121995,0.144537
1855677627963596493!,great-impartial-bumblebee,0.020000,0.085760,-1.415372,0.000000,-1.415372,0.316091,2.411645,0.000000,2.411645,-0.036056,-0.107021,0.126917
1855677627963596493!,great-impartial-bumblebee,0.030000,0.089563,-1.386355,0.000000,-1.386355,0.443644,3.384822,0.000000,3.384822,-0.031585,-0.093627,0.111155
1855677627963596493!,great-impartial-bumblebee,0.040000,0.094559,-1.348240,0.000000,-1.348240,0.553697,4.224482,0.000000,4.224482,-0.027589,-0.081656,0.097069
1855677627963596493!,great-impartial-bumblebee,0.050000,0.100581,-1.302290,0.000000,-1.302290,0.648109,4.944808,0.000000,4.944808,-0.024020,-0.070966,0.084489
1855677627963596493!,great-impartial-bumblebee,0.060000,0.107483,-1.249630,0.000000,-1.249630,0.728553,5.558569,0.000000,5.558569,-0.020837,-0.061428,0.073266
1855677627963596493!,great-impartial-bumblebee,0.070000,0.115132,-1.191273,0.000000,-1.191273,0.796537,6.077259,0.000000,6.077259,-0.017999,-0.052929,0.063265
1855677627963596493!,great-impartial-bumblebee,0.080000,0.123409,-1.128121,0.000000,-1.128121,0.853416,6.511223,0.000000,6.511223,-0.015474,-0.045364,0.054362
1855677627963596493!,great-impartial-bumblebee,0.090000,0.132209,-1.060983,0.000000,-1.060983,0.900411,6.869770,0.000000,6.869770,-0.013229,-0.038638,0.046448
1855677627963596493!,great-impartial-bumblebee,0.100000,0.141436,-0.990581,0.000000,-0.990581,0.938618,7.161276,0.000000,7.161276,-0.011236,-0.032669,0.039423
1855677627963596493!,great-impartial-bumblebee,0.110000,0.151007,-0.917559,0.000000,-0.917559,0.969025,7.393273,0.000000,7.393273,-0.009471,-0.027379,0.033198
1855677627963596493!,great-impartial-bumblebee,0.120000,0.160844,-0.842507,0.000000,-0.842507,0.992521,7.572537,0.000000,7.572537,-0.007909,-0.022700,0.027693
1855677627963596493!,great-impartial-bumblebee,0.130000,0.170881,-0.765932,0.000000,-0.765932,1.009904,7.705164,0.000000,7.705164,-0.006531,-0.018571,0.022834
1855677627963596493!,great-impartial-bumblebee,0.140000,0.181058,-0.688282,0.000000,-0.688282,1.021893,7.796630,0.000000,7.796630,-0.005317,-0.014935,0.018556
1855677627963596493!,great-impartial-bumblebee,0.150000,0.191326,-0.609946,0.000000,-0.609946,1.029131,7.851854,0.000000,7.851854,-0.004251,-0.011743,0.014799
1855677627963596493!,great-impartial-bumblebee,0.160000,0.201638,-0.531268,0.000000,-0.531268,1.032197,7.875250,0.000000,7.875250,-0.003318,-0.008947,0.011509
1855677627963596493!,great-impartial-bumblebee,0.170000,0.211956,-0.452547,0.000000,-0.452547,1.031611,7.870778,0.000000,7.870778,-0.002504,-0.006507,0.008638
1855677627963596493!,great-impartial-bumblebee,0.180000,0.222246,-0.374040,0.000000,-0.374040,1.027837,7.841982,0.000000,7.841982,-0.001795,-0.004386,0.006142
1855677627963596493!,great-impartial-bumblebee,0.190000,0.232478,-0.295972,0.000000,-0.295972,1.021291,7.792040,0.000000,7.792040,-0.001182,-0.002549,0.003981
1855677627963596493!,great-impartial-bumblebee,0.200000,0.242627,-0.218535,0.000000,-0.218535,1.012346,7.723792,0.000000,7.723792,-0.000654,-0.000967,0.002119
1855677627963596493!,great-impartial-bumblebee,0.210000,0.252673,-0.141894,0.000000,-0.141894,1.001334,7.639775,0.000000,7.639775,-0.000202,0.000387,0.000525
