ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
995946426907056141!,thoughtful-zippy-butterfly,0.000000,-2.160070,-1.836900,-0.863882,-0.313779,-0.499199,0.028283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674259,0.387688,-0.129802,-0.243421
995946426907056141!,thoughtful-zippy-butterfly,0.010000,-2.146339,-1.848755,-0.863214,-0.314614,-0.499206,0.028166,2.751631,-2.357492,0.133593,-0.167817,-0.001381,-0.024484,0.262946,0.175537,-0.063506,-0.163920
995946426907056141!,thoughtful-zippy-butterfly,0.020000,-2.112240,-1.877075,-0.861582,-0.316352,-0.499207,0.028153,4.075715,-3.292483,0.192650,-0.180854,0.001160,0.020568,0.076974,0.079910,-0.033833,-0.129041
995946426907056141!,thoughtful-zippy-butterfly,0.030000,-2.068073,-1.911433,-0.859532,-0.317874,-0.499173,0.028740,4.762157,-3.570864,0.217449,-0.124195,0.005534,0.096122,-0.006387,0.036613,-0.020501,-0.112492
995946426907056141!,thoughtful-zippy-butterfly,0.040000,-2.018503,-1.947071,-0.857314,-0.318685,-0.499091,0.030136,5.153498,-3.551832,0.226195,-0.038211,0.011035,0.182749,-0.043584,0.016727,-0.014425,-0.103778
995946426907056141!,thoughtful-zippy-butterfly,0.050000,-1.965721,-1.981830,-0.855047,-0.318580,-0.498948,0.032411,5.402655,-3.397453,0.227452,0.058407,0.017622,0.271290,-0.060052,0.007304,-0.011546,-0.098381
995946426907056141!,thoughtful-zippy-butterfly,0.060000,-1.910808,-2.014723,-0.852784,-0.317495,-0.498734,0.035562,5.578526,-3.180144,0.225427,0.156891,0.025484,0.357397,-0.067153,0.002549,-0.010047,-0.094268
995946426907056141!,thoughtful-zippy-butterfly,0.070000,-1.854349,-2.045282,-0.850548,-0.315431,-0.498433,0.039555,5.712021,-2.932645,0.222308,0.252936,0.034830,0.438898,-0.069951,-0.000128,-0.009117,-0.090506
995946426907056141!,thoughtful-zippy-butterfly,0.080000,-1.796700,-2.073282,-0.848343,-0.312425,-0.498030,0.044340,5.816713,-2.670399,0.219310,0.344233,0.045814,0.514592,-0.070700,-0.001885,-0.008393,-0.086669
995946426907056141!,thoughtful-zippy-butterfly,0.090000,-1.738125,-2.098614,-0.846165,-0.308528,-0.497508,0.049855,5.898290,-2.401406,0.217150,0.429379,0.058495,0.583729,-0.070403,-0.003238,-0.007715,-0.082570
995946426907056141!,thoughtful-zippy-butterfly,0.100000,-1.678848,-2.121232,-0.844004,-0.303807,-0.496850,0.056032,5.958916,-2.130508,0.216261,0.507411,0.072829,0.645787,-0.069507,-0.004410,-0.007015,-0.078146
995946426907056141!,thoughtful-zippy-butterfly,0.110000,-1.619075,-2.141146,-0.841845,-0.298346,-0.496042,0.062792,5.999335,-1.861214,0.216885,0.577625,0.088661,0.700404,-0.068225,-0.005497,-0.006269,-0.073398
995946426907056141!,thoughtful-zippy-butterfly,0.120000,-1.559002,-2.158392,-0.839670,-0.292230,-0.495068,0.070054,6.019745,-1.596433,0.219128,0.639477,0.105749,0.747323,-0.066653,-0.006528,-0.005475,-0.068367
995946426907056141!,thoughtful-zippy-butterfly,0.130000,-1.498830,-2.173028,-0.837465,-0.285544,-0.493919,0.077741,6.020287,-1.338777,0.222998,0.692565,0.123776,0.786396,-0.064846,-0.007506,-0.004640,-0.063121
995946426907056141!,thoughtful-zippy-butterfly,0.140000,-1.438755,-2.185139,-0.835213,-0.278378,-0.492588,0.085776,6.001301,-1.090641,0.228417,0.736635,0.142370,0.817595,-0.062838,-0.008421,-0.003778,-0.057740
995946426907056141!,thoughtful-zippy-butterfly,0.150000,-1.378967,-2.194830,-0.832898,-0.270822,-0.491069,0.094080,5.963419,-0.854183,0.235242,0.771578,0.161122,0.841011,-0.060662,-0.009258,-0.002904,-0.052313
995946426907056141!,thoughtful-zippy-butterfly,0.160000,-1.319654,-2.202227,-0.830510,-0.262965,-0.489365,0.102577,5.907593,-0.631284,0.243281,0.797437,0.179608,0.856860,-0.058351,-0.010003,-0.002035,-0.046932
995946426907056141!,thoughtful-zippy-butterfly,0.170000,-1.260989,-2.207472,-0.828035,-0.254897,-0.487479,0.111193,5.835085,-0.423497,0.252314,0.814400,0.197412,0.865471,-0.055939,-0.010641,-0.001188,-0.041685
995946426907056141!,thoughtful-zippy-butterfly,0.180000,-1.203141,-2.210722,-0.825466,-0.246705,-0.485421,0.119859,5.747420,-0.232019,0.262106,0.822792,0.214147,0.867281,-0.053460,-0.011163,-0.000377,-0.036655
995946426907056141!,thoughtful-zippy-butterfly,0.190000,-1.146270,-2.212141,-0.822797,-0.238474,-0.483203,0.128509,5.646335,-0.057682,0.272427,0.823071,0.229469,0.862823,-0.050946,-0.011561,0.000385,-0.031913
995946426907056141!,thoughtful-zippy-butterfly,0.200000,-1.090564,-2.211902,-0.820026,-0.230284,-0.480843,0.137078,5.533724,0.098999,0.283071,0.815839,0.243099,0.852745,-0.048423,-0.011826,0.001085,-0.027524
995946426907056141!,thoughtful-zippy-butterfly,0.210000,-1.036224,-2.210187,-0.817152,-0.222221,-0.478361,0.145503,5.411659,0.237842,0.293857,0.801821,0.254827,0.837780,-0.045915,-0.011952,0.001713,-0.023543
995946426907056141!,thoughtful-zippy-butterfly,0.220000,-0.983152,-2.207195,-0.814168,-0.214346,-0.475776,0.153744,5.282272,0.359422,0.304587,0.781504,0.264459,0.818394,-0.043499,-0.011984,0.002279,-0.019949
995946426907056141!,thoughtful-zippy-butterfly,0.230000,-0.931210,-2.203080,-0.811074,-0.206692,-0.473102,0.161785,5.147154,0.464584,0.315088,0.755361,0.271866,0.795006,-0.041213,-0.011946,0.002788,-0.016725
995946426907056141!,thoughtful-zippy-butterfly,0.240000,-0.880539,-2.197993,-0.807873,-0.199313,-0.470362,0.169586,5.007669,0.553943,0.325264,0.724182,0.277014,0.768326,-0.039030,-0.011816,0.003229,-0.013905
995946426907056141!,thoughtful-zippy-butterfly,0.250000,-0.831245,-2.192087,-0.804572,-0.192265,-0.467581,0.177110,4.865384,0.628304,0.335057,0.688729,0.279927,0.739026,-0.036953,-0.011595,0.003599,-0.011494
995946426907056141!,thoughtful-zippy-butterfly,0.260000,-0.783368,-2.185508,-0.801175,-0.185587,-0.464782,0.184331,4.721808,0.688671,0.344437,0.649698,0.280667,0.707688,-0.034993,-0.011297,0.003902,-0.009474
995946426907056141!,thoughtful-zippy-butterfly,0.270000,-0.736923,-2.178393,-0.797685,-0.179316,-0.461985,0.191232,4.578260,0.736149,0.353402,0.607735,0.279338,0.674834,-0.033162,-0.010935,0.004143,-0.007818
995946426907056141!,thoughtful-zippy-butterfly,0.280000,-0.691908,-2.170864,-0.794108,-0.173477,-0.459212,0.197798,4.435852,0.771892,0.361970,0.563445,0.276069,0.640929,-0.031465,-0.010524,0.004329,-0.006493
995946426907056141!,thoughtful-zippy-butterfly,0.290000,-0.648310,-2.163034,-0.790447,-0.168092,-0.456482,0.204021,4.295501,0.797056,0.370177,0.517382,0.271015,0.606378,-0.029903,-0.010076,0.004464,-0.005469
995946426907056141!,thoughtful-zippy-butterfly,0.300000,-0.606105,-2.155005,-0.786705,-0.163176,-0.453811,0.209895,4.157948,0.812773,0.378072,0.470051,0.264343,0.571532,-0.028474,-0.009603,0.004555,-0.004712
995946426907056141!,thoughtful-zippy-butterfly,0.310000,-0.565265,-2.146866,-0.782885,-0.158741,-0.451215,0.215418,4.023772,0.820125,0.385716,0.421904,0.256225,0.536689,-0.027174,-0.009112,0.004608,-0.004189
