ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
673912034816020156!,thoughtful-antique-butterfly,0.000000,1.880208,1.516108,0.016477,0.790501,0.314292,0.388871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012535,0.102898,-0.031255,-0.032017,-0.010594,0.182023
673912034816020156!,thoughtful-antique-butterfly,0.010000,1.880668,1.509507,0.014661,0.789771,0.313891,0.389194,0.090656,-1.319017,-0.361762,-0.146066,-0.079928,0.064463,-0.002288,0.049949,0.011391,-0.022948,0.023594,0.104309
673912034816020156!,thoughtful-antique-butterfly,0.020000,1.880815,1.492796,0.009221,0.787718,0.312573,0.390254,-0.062280,-2.023308,-0.724481,-0.265529,-0.183746,0.147171,0.002467,0.026487,0.029728,-0.018960,0.038139,0.069265
673912034816020156!,thoughtful-antique-butterfly,0.030000,1.878914,1.470407,0.000205,0.784512,0.310159,0.392175,-0.317267,-2.455019,-1.075766,-0.377445,-0.298840,0.236343,0.004829,0.015905,0.037314,-0.017171,0.043960,0.052757
673912034816020156!,thoughtful-antique-butterfly,0.040000,1.874267,1.444313,-0.012243,0.780176,0.306561,0.394994,-0.608907,-2.763492,-1.408659,-0.491763,-0.420345,0.326236,0.006160,0.010860,0.040206,-0.016312,0.045951,0.044163
673912034816020156!,thoughtful-antique-butterfly,0.050000,1.866656,1.415425,-0.027919,0.774656,0.301718,0.398705,-0.907542,-3.013161,-1.718994,-0.613921,-0.546851,0.413827,0.007062,0.008109,0.041086,-0.015825,0.046284,0.038803
673912034816020156!,thoughtful-antique-butterfly,0.060000,1.856077,1.384196,-0.046587,0.767860,0.295581,0.403276,-1.199256,-3.230925,-2.003925,-0.746869,-0.678357,0.497202,0.007805,0.006225,0.041136,-0.015467,0.045915,0.034614
673912034816020156!,thoughtful-antique-butterfly,0.070000,1.842633,1.350895,-0.067983,0.759669,0.288095,0.408658,-1.476872,-3.426953,-2.261308,-0.891956,-0.815389,0.574831,0.008505,0.004593,0.040876,-0.015136,0.045268,0.030708
673912034816020156!,thoughtful-antique-butterfly,0.080000,1.826486,1.315729,-0.091822,0.749963,0.279199,0.414787,-1.736049,-3.604040,-2.489495,-1.049377,-0.958595,0.645244,0.009211,0.002964,0.040525,-0.014793,0.044522,0.026734
673912034816020156!,thoughtful-antique-butterfly,0.090000,1.807835,1.278892,-0.117809,0.738619,0.268827,0.421583,-1.973702,-3.761901,-2.687312,-1.218446,-1.108563,0.706889,0.009938,0.001255,0.040172,-0.014427,0.043756,0.022591
673912034816020156!,thoughtful-antique-butterfly,0.100000,1.786905,1.240588,-0.145635,0.725529,0.256908,0.428950,-2.187432,-3.899212,-2.854105,-1.397807,-1.265733,0.758076,0.010685,-0.000534,0.039845,-0.014043,0.043002,0.018299
673912034816020156!,thoughtful-antique-butterfly,0.110000,1.763945,1.201037,-0.174990,0.710598,0.243365,0.436776,-2.375412,-4.014592,-2.989798,-1.585634,-1.430339,0.796965,0.011443,-0.002370,0.039551,-0.013652,0.042271,0.013931
673912034816020156!,thoughtful-antique-butterfly,0.120000,1.739217,1.160468,-0.205565,0.693754,0.228123,0.444927,-2.536422,-4.107094,-3.094926,-1.779831,-1.602380,0.821573,0.012202,-0.004205,0.039283,-0.013266,0.041570,0.009583
673912034816020156!,thoughtful-antique-butterfly,0.130000,1.712994,1.119120,-0.237059,0.674944,0.211105,0.453249,-2.669931,-4.176425,-3.170629,-1.978226,-1.781580,0.829790,0.012950,-0.005992,0.039037,-0.012899,0.040902,0.005353
673912034816020156!,thoughtful-antique-butterfly,0.140000,1.685568,1.077218,-0.269171,0.654141,0.192254,0.461561,-2.776144,-4.223037,-3.218609,-2.178720,-1.967300,0.819438,0.013679,-0.007687,0.038806,-0.012563,0.040272,0.001324
673912034816020156!,thoughtful-antique-butterfly,0.150000,1.657248,1.034959,-0.301602,0.631340,0.171534,0.469655,-2.855993,-4.248034,-3.241015,-2.379440,-2.158483,0.788352,0.014379,-0.009256,0.038586,-0.012268,0.039682,-0.002434
