ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2302069475452770832!,talented-ruddy-butterfly,0.000000,2.236862,1.325188,1.966640,0.362390,0.980451,0.196762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224684,0.260116,-0.056294
2302069475452770832!,talented-ruddy-butterfly,0.010000,2.234776,1.319714,1.967802,0.356011,0.981068,0.193662,-0.416847,-1.095435,0.230087,-1.274655,0.122319,-0.619654,0.177263,0.203196,-0.063052
2302069475452770832!,talented-ruddy-butterfly,0.020000,2.228261,1.304442,1.970948,0.338114,0.982744,0.184970,-0.888377,-1.960919,0.393970,-2.302381,0.210413,-1.117925,0.143230,0.162052,-0.067764
2302069475452770832!,talented-ruddy-butterfly,0.030000,2.216799,1.281269,1.975421,0.310838,0.985143,0.171735,-1.406985,-2.675153,0.493888,-3.147962,0.266191,-1.526984,0.117819,0.131048,-0.070570
2302069475452770832!,talented-ruddy-butterfly,0.040000,2.199954,1.251442,1.980601,0.275797,0.987954,0.154747,-1.961618,-3.289934,0.534375,-3.851107,0.292364,-1.866551,0.097612,0.106153,-0.071641
2302069475452770832!,talented-ruddy-butterfly,0.050000,2.177424,1.215794,1.985916,0.234303,0.990894,0.134644,-2.538902,-3.836936,0.520815,-4.433946,0.291827,-2.147655,0.080203,0.084552,-0.071065
2302069475452770832!,talented-ruddy-butterfly,0.060000,2.149049,1.174914,1.990854,0.187506,0.993710,0.111986,-3.123463,-4.332991,0.459437,-4.907017,0.267714,-2.375554,0.063967,0.064371,-0.068843
2302069475452770832!,talented-ruddy-butterfly,0.070000,2.114897,1.129324,1.994968,0.136542,0.996180,0.087322,-3.698022,-4.784074,0.357841,-5.274024,0.223703,-2.552032,0.047907,0.044486,-0.064942
2302069475452770832!,talented-ruddy-butterfly,0.080000,2.075167,1.079478,1.997901,0.082467,0.998128,0.061164,-4.243582,-5.188782,0.224947,-5.535085,0.164049,-2.677088,0.031547,0.024396,-0.059377
2302069475452770832!,talented-ruddy-butterfly,0.090000,2.030238,1.025856,1.999392,0.026331,0.999421,0.034022,-4.740699,-5.541256,0.071023,-5.689751,0.093628,-2.750407,0.014852,0.004112,-0.052273
2302069475452770832!,talented-ruddy-butterfly,0.100000,1.980670,0.969007,1.999286,-0.030819,0.999979,0.006405,-5.171279,-5.833909,-0.092757,-5.739348,0.017759,-2.772513,-0.001856,-0.015952,-0.043908
2302069475452770832!,talented-ruddy-butterfly,0.110000,1.927195,0.909559,1.997544,-0.087963,0.999776,-0.021187,-5.520553,-6.059897,-0.255146,-5.688561,-0.058183,-2.745553,-0.018010,-0.035113,-0.034717
2302069475452770832!,talented-ruddy-butterfly,0.120000,1.870673,0.848199,1.994229,-0.144139,0.998834,-0.048284,-5.778858,-6.215113,-0.405858,-5.546119,-0.129245,-2.673652,-0.032926,-0.052585,-0.025249
2302069475452770832!,talented-ruddy-butterfly,0.130000,1.812037,0.785643,1.989503,-0.198484,0.997224,-0.074462,-5.942718,-6.299485,-0.536550,-5.324596,-0.191364,-2.562824,-0.045957,-0.067645,-0.016092
2302069475452770832!,talented-ruddy-butterfly,0.140000,1.752224,0.722587,1.983598,-0.250278,0.995051,-0.099365,-6.014877,-6.317341,-0.641514,-5.039404,-0.241710,-2.420498,-0.056616,-0.079778,-0.007772
2302069475452770832!,talented-ruddy-butterfly,0.150000,1.692118,0.659668,1.976789,-0.298958,0.992442,-0.122715,-6.003385,-6.276881,-0.717917,-4.707320,-0.278805,-2.254800,-0.064657,-0.088756,-0.000684
2302069475452770832!,talented-ruddy-butterfly,0.160000,1.632503,0.597424,1.969365,-0.344130,0.989532,-0.144314,-5.919994,-6.189000,-0.765586,-4.344894,-0.302440,-2.073771,-0.070095,-0.094652,0.004957
2302069475452770832!,talented-ruddy-butterfly,0.170000,1.574037,0.536280,1.961610,-0.385559,0.986454,-0.164041,-5.778259,-6.065807,-0.786450,-3.967078,-0.313413,-1.884698,-0.073167,-0.097791,0.009118
2302069475452770832!,talented-ruddy-butterfly,0.180000,1.517237,0.476534,1.953776,-0.423151,0.983327,-0.181845,-5.591792,-5.919198,-0.783819,-3.586303,-0.313202,-1.693642,-0.074261,-0.098658,0.011909
2302069475452770832!,talented-ruddy-butterfly,0.190000,1.462490,0.418372,1.946082,-0.456921,0.980257,-0.197728,-5.372933,-5.759751,-0.761673,-3.212065,-0.303621,-1.505236,-0.073834,-0.097805,0.013536
2302069475452770832!,talented-ruddy-butterfly,0.200000,1.410045,0.361822,1.938691,-0.487020,0.977322,-0.211758,-5.131830,-5.595916,-0.724147,-2.850878,-0.286584,-1.322664,-0.072334,-0.095767,0.014250
2302069475452770832!,talented-ruddy-butterfly,0.210000,1.360071,0.306863,1.931730,-0.513629,0.974585,-0.224020,-4.876423,-5.433998,-0.675021,-2.506769,-0.263853,-1.147877,-0.070156,-0.093005,0.014300
