ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2209463460528983440!,talented-antique-butterfly,0.000000,0.708567,-0.932968,1.708195,-0.960240,0.952104,-0.305773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.175018,0.127553,0.232322,-0.211777,0.280607,0.247693
2209463460528983440!,talented-antique-butterfly,0.010000,0.711228,-0.923201,1.710721,-0.955049,0.953251,-0.302179,0.532513,1.951080,0.503432,1.038452,0.227822,0.718684,0.121358,0.088248,0.147604,-0.144224,0.179943,0.161493
2209463460528983440!,talented-antique-butterfly,0.020000,0.718045,-0.897290,1.717064,-0.941559,0.956231,-0.292611,0.831318,3.228029,0.761789,1.658962,0.365463,1.194306,0.086298,0.061726,0.092615,-0.099780,0.114375,0.103858
2209463460528983440!,talented-antique-butterfly,0.030000,0.727120,-0.860837,1.725173,-0.923212,0.960273,-0.279062,0.984392,4.054480,0.856485,2.007854,0.439656,1.512887,0.063373,0.043420,0.057079,-0.070368,0.071738,0.064670
2209463460528983440!,talented-antique-butterfly,0.040000,0.737276,-0.817635,1.733689,-0.902261,0.964843,-0.262827,1.048220,4.574207,0.844796,2.179039,0.471220,1.729857,0.048582,0.030595,0.034489,-0.051004,0.044364,0.037726
2209463460528983440!,talented-antique-butterfly,0.050000,0.747795,-0.770309,1.741741,-0.880186,0.969586,-0.244751,1.058206,4.883128,0.765459,2.234936,0.475096,1.882098,0.039356,0.021518,0.020609,-0.038484,0.027274,0.019052
2209463460528983440!,talented-antique-butterfly,0.060000,0.758253,-0.720646,1.748785,-0.857923,0.974275,-0.225361,1.035833,5.046778,0.643799,2.218018,0.461392,1.994678,0.033997,0.015041,0.012640,-0.030693,0.017176,0.006009
2209463460528983440!,talented-antique-butterfly,0.070000,0.768391,-0.669853,1.754484,-0.836046,0.978770,-0.204961,0.993480,5.110663,0.495789,2.157633,0.436584,2.084860,0.031366,0.010373,0.008706,-0.026201,0.011859,-0.003206
2209463460528983440!,talented-antique-butterfly,0.080000,0.778043,-0.618763,1.758622,-0.814886,0.982980,-0.183713,0.937538,5.106767,0.331011,2.074254,0.404557,2.164634,0.030694,0.006965,0.007545,-0.024036,0.009831,-0.009835
2209463460528983440!,talented-antique-butterfly,0.090000,0.787083,-0.567937,1.761055,-0.794605,0.986844,-0.161678,0.870510,5.057799,0.154756,1.982258,0.367368,2.242331,0.031452,0.004430,0.008302,-0.023531,0.010080,-0.014745
2209463460528983440!,talented-antique-butterfly,0.100000,0.795398,-0.517747,1.761679,-0.775238,0.990314,-0.138844,0.792404,4.980072,-0.030549,1.891787,0.325788,2.323699,0.033278,0.002495,0.010395,-0.024223,0.011912,-0.018539
2209463460528983440!,talented-antique-butterfly,0.110000,0.802867,-0.468424,1.760403,-0.756736,0.993347,-0.115156,0.701688,4.885471,-0.224333,1.809994,0.279683,2.412582,0.035920,0.000970,0.013421,-0.025791,0.014849,-0.021636
2209463460528983440!,talented-antique-butterfly,0.120000,0.809348,-0.420092,1.757138,-0.738988,0.995894,-0.090522,0.595948,4.782814,-0.427209,1.741892,0.228272,2.511370,0.039191,-0.000278,0.017092,-0.028004,0.018547,-0.024322
2209463460528983440!,talented-antique-butterfly,0.130000,0.814675,-0.372801,1.751784,-0.721839,0.997896,-0.064835,0.472372,4.678775,-0.640495,1.690907,0.170309,2.621275,0.042946,-0.001338,0.021190,-0.030690,0.022751,-0.026790
2209463460528983440!,talented-antique-butterfly,0.140000,0.818650,-0.326539,1.744225,-0.705104,0.999279,-0.037979,0.328132,4.578492,-0.865858,1.659237,0.104232,2.742489,0.047057,-0.002266,0.025538,-0.033706,0.027256,-0.029158
2209463460528983440!,talented-antique-butterfly,0.150000,0.821049,-0.281248,1.734329,-0.688582,0.999952,-0.009840,0.160712,4.485950,-1.105022,1.648061,0.028284,2.874263,0.051395,-0.003097,0.029974,-0.036928,0.031880,-0.031486
2209463460528983440!,talented-antique-butterfly,0.160000,0.821628,-0.236833,1.721947,-0.672062,0.999806,0.019684,-0.031795,4.404185,-1.359513,1.657655,-0.059357,3.014939,0.055818,-0.003843,0.034342,-0.040228,0.036449,-0.033787
2209463460528983440!,talented-antique-butterfly,0.170000,0.820122,-0.193174,1.706917,-0.655337,0.998715,0.050673,-0.250398,4.335390,-1.630408,1.687442,-0.160434,3.161977,0.060163,-0.004504,0.038478,-0.043473,0.040787,-0.036024
2209463460528983440!,talented-antique-butterfly,0.180000,0.816266,-0.150130,1.689067,-0.638206,0.996535,0.083180,-0.494945,4.280928,-1.918083,1.736005,-0.276449,3.311976,0.064233,-0.005065,0.042209,-0.046512,0.044708,-0.038116
2209463460528983440!,talented-antique-butterfly,0.190000,0.809801,-0.107553,1.668228,-0.620489,0.993106,0.117218,-0.763875,4.241316,-2.221976,1.801099,-0.408477,3.460746,0.067802,-0.005501,0.045351,-0.049177,0.048018,-0.039942
2209463460528983440!,talented-antique-butterfly,0.200000,0.800490,-0.065292,1.644240,-0.602029,0.988264,0.152753,-1.054026,4.216192,-2.540362,1.879676,-0.556972,3.603426,0.070616,-0.005780,0.047716,-0.051286,0.050521,-0.041340
2209463460528983440!,talented-antique-butterfly,0.210000,0.788140,-0.023200,1.616968,-0.582705,0.981841,0.189704,-1.360532,4.204304,-2.870194,1.967952,-0.721586,3.734682,0.072403,-0.005863,0.049122,-0.052650,0.052029,-0.042122
2209463460528983440!,talented-antique-butterfly,0.220000,0.772613,0.018849,1.586314,-0.562436,0.973678,0.227929,-1.676842,4.203545,-3.207037,2.061530,-0.901016,3.848996,0.072900,-0.005712,0.049411,-0.053087,0.052377,-0.042088
2209463460528983440!,talented-antique-butterfly,0.230000,0.753859,0.060959,1.552241,-0.541193,0.963634,0.267227,-1.994991,4.211012,-3.545218,2.155594,-1.092914,3.941107,0.071878,-0.005294,0.048464,-0.052446,0.051444,-0.041048
2209463460528983440!,talented-antique-butterfly,0.240000,0.732028,0.103179,1.514865,-0.519048,0.951629,0.307249,-2.307053,4.222760,-3.878968,2.245099,-1.293803,4.007246,0.069189,-0.004572,0.046246,-0.050641,0.049200,-0.038824
2209463460528983440!,talented-antique-butterfly,0.250000,0.707178,0.145543,1.474226,-0.496047,0.937583,0.347762,-2.602658,4.235448,-4.200291,2.325411,-1.499601,4.042988,0.064771,-0.003550,0.042762,-0.047633,0.045649,-0.035364
2209463460528983440!,talented-antique-butterfly,0.260000,0.679580,0.188027,1.430531,-0.472331,0.921487,0.388410,-2.872681,4.244992,-4.501982,2.392170,-1.705427,4.046059,0.058710,-0.002240,0.038134,-0.043494,0.040921,-0.030676
2209463460528983440!,talented-antique-butterfly,0.270000,0.649544,0.230574,1.384021,-0.448060,0.903374,0.428854,-3.108250,4.247801,-4.776826,2.441923,-1.906190,4.015354,0.051231,-0.000683,0.032567,-0.038386,0.035228,-0.024900
2209463460528983440!,talented-antique-butterfly,0.280000,0.617463,0.273097,1.335003,-0.423420,0.883325,0.468761,-3.302002,4.240743,-5.018648,2.472283,-2.096940,3.951434,0.042700,0.001052,0.026350,-0.032568,0.028870,-0.018290
2209463460528983440!,talented-antique-butterfly,0.290000,0.583782,0.315480,1.283833,-0.398613,0.861467,0.507813,-3.448748,4.221371,-5.222905,2.482102,-2.273317,3.856515,0.033592,0.002880,0.019828,-0.026366,0.022201,-0.011193
2209463460528983440!,talented-antique-butterfly,0.300000,0.548983,0.357590,1.230897,-0.373843,0.837965,0.545725,-3.545936,4.188056,-5.387131,2.471511,-2.431943,3.734268,0.024437,0.004704,0.013371,-0.020145,0.015600,-0.004014
2209463460528983440!,talented-antique-butterfly,0.310000,0.513553,0.399281,1.176592,-0.349304,0.813005,0.582256,-3.593830,4.140021,-5.511132,2.441821,-2.570699,3.589470,0.015759,0.006426,0.007326,-0.014260,0.009425,0.002836
2209463460528983440!,talented-antique-butterfly,0.320000,0.477958,0.440406,1.121302,-0.325172,0.786791,0.617220,-3.595366,4.077281,-5.596924,2.395297,-2.688838,3.427550,0.008014,0.007964,0.001989,-0.009018,0.003976,0.008991
