ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1811387049008323829!,talented-antique-butterfly,0.000000,-0.622496,-2.082305,-1.000253,-1.156400,-0.012572,-0.999921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.279037,-0.142571,0.202208,-0.151861,0.187358,-0.378281
1811387049008323829!,talented-antique-butterfly,0.010000,-0.614774,-2.074594,-0.997716,-1.150821,-0.009161,-0.999958,1.541647,1.541884,0.509046,1.113828,0.679978,-0.006230,0.221391,-0.113883,0.145361,-0.117315,0.132180,-0.312619
1811387049008323829!,talented-antique-butterfly,0.020000,-0.593597,-2.052577,-0.990811,-1.134851,0.000055,-1.000000,2.690793,2.862710,0.876160,2.077291,1.158859,0.000063,0.181411,-0.093053,0.107489,-0.094063,0.095802,-0.264185
1811387049008323829!,talented-antique-butterfly,0.030000,-0.562302,-2.018150,-0.980616,-1.109848,0.013323,-0.999911,3.564912,4.021277,1.169320,2.918001,1.489875,0.019851,0.151252,-0.076807,0.081447,-0.077236,0.071213,-0.224798
1811387049008323829!,talented-antique-butterfly,0.040000,-0.523254,-1.972807,-0.967658,-1.076981,0.029341,-0.999569,4.238296,5.037961,1.428270,3.643952,1.707310,0.050115,0.126239,-0.063166,0.062455,-0.063844,0.053676,-0.189907
1811387049008323829!,talented-antique-butterfly,0.050000,-0.478229,-1.917949,-0.952177,-1.037396,0.047082,-0.998891,4.756604,5.914070,1.673069,4.254391,1.833674,0.086429,0.103684,-0.051009,0.047416,-0.052095,0.040087,-0.157183
1811387049008323829!,talented-antique-butterfly,0.060000,-0.428649,-1.855017,-0.934279,-0.992266,0.065706,-0.997839,5.148083,6.643834,1.910699,4.746507,1.884939,0.124119,0.082261,-0.039809,0.034482,-0.041037,0.028562,-0.125764
1811387049008323829!,talented-antique-butterfly,0.070000,-0.375709,-1.785519,-0.914050,-0.942792,0.084511,-0.996423,5.431255,7.221725,2.140065,5.119284,1.873654,0.158913,0.061614,-0.029444,0.022730,-0.030321,0.018128,-0.095767
1811387049008323829!,talented-antique-butterfly,0.080000,-0.320448,-1.711006,-0.891610,-0.890169,0.102912,-0.994690,5.620120,7.646928,2.355994,5.375654,1.810718,0.187340,0.042005,-0.020035,0.011881,-0.020009,0.008457,-0.067868
1811387049008323829!,talented-antique-butterfly,0.090000,-0.263768,-1.633024,-0.867134,-0.835560,0.120439,-0.992721,5.727360,7.925382,2.552338,5.523140,1.706337,0.207016,0.024000,-0.011799,0.002028,-0.010381,-0.000394,-0.042926
1811387049008323829!,talented-antique-butterfly,0.100000,-0.206406,-1.552999,-0.840833,-0.780016,0.136741,-0.990607,5.765562,8.069662,2.723946,5.573251,1.570032,0.216723,0.008189,-0.004930,-0.006583,-0.001772,-0.008206,-0.021677
1811387049008323829!,talented-antique-butterfly,0.110000,-0.148964,-1.472164,-0.812959,-0.724427,0.151557,-0.988448,5.747548,8.097652,2.867748,5.540370,1.410353,0.216247,-0.005017,0.000473,-0.013736,0.005560,-0.014764,-0.004529
1811387049008323829!,talented-antique-butterfly,0.120000,-0.091916,-1.391552,-0.783783,-0.669528,0.164704,-0.986343,5.686140,8.030287,2.983069,5.440115,1.234827,0.206197,-0.015486,0.004435,-0.019344,0.011504,-0.019967,0.008507
1811387049008323829!,talented-antique-butterfly,0.130000,-0.035621,-1.311990,-0.753577,-0.615902,0.176060,-0.984379,5.593392,7.889116,3.071238,5.287730,1.049773,0.187756,-0.023361,0.007088,-0.023471,0.016104,-0.023855,0.017765
1811387049008323829!,talented-antique-butterfly,0.140000,0.019666,-1.234103,-0.722595,-0.563993,0.185557,-0.982634,5.479802,7.694289,3.134848,5.096856,0.860171,0.162431,-0.028988,0.008633,-0.026301,0.019524,-0.026585,0.023810
1811387049008323829!,talented-antique-butterfly,0.150000,0.073780,-1.158336,-0.691068,-0.514125,0.193168,-0.981166,5.353778,7.463277,3.176980,4.878848,0.669679,0.131844,-0.032821,0.009300,-0.028089,0.022000,-0.028380,0.027305
1811387049008323829!,talented-antique-butterfly,0.160000,0.126624,-1.084978,-0.659197,-0.466524,0.198895,-0.980021,5.221449,7.210339,3.200596,4.642601,0.480768,0.097572,-0.035331,0.009305,-0.029099,0.023783,-0.029480,0.028902
1811387049008323829!,talented-antique-butterfly,0.170000,0.178152,-1.014194,-0.627156,-0.421339,0.202759,-0.979229,5.086775,6.946584,3.208157,4.394753,0.294945,0.061071,-0.036943,0.008838,-0.029572,0.025106,-0.030101,0.029171
1811387049008323829!,talented-antique-butterfly,0.180000,0.228346,-0.946055,-0.595102,-0.378663,0.204792,-0.978806,4.951853,6.680384,3.201480,4.140092,0.113001,0.023643,-0.038001,0.008044,-0.029698,0.026156,-0.030421,0.028568
1811387049008323829!,talented-antique-butterfly,0.190000,0.277202,-0.880557,-0.563173,-0.338551,0.205032,-0.978755,4.817310,6.417934,3.181757,3.882030,-0.064743,-0.013562,-0.038756,0.007032,-0.029616,0.027071,-0.030562,0.027427
1811387049008323829!,talented-antique-butterfly,0.200000,0.324713,-0.817644,-0.531502,-0.301025,0.203516,-0.979072,4.682731,6.163835,3.149692,3.623063,-0.238229,-0.049520,-0.039371,0.005875,-0.029409,0.027939,-0.030602,0.025975
1811387049008323829!,talented-antique-butterfly,0.210000,0.370868,-0.757217,-0.500217,-0.266086,0.200283,-0.979738,4.547024,5.921551,3.105673,3.365127,-0.407496,-0.083303,-0.039935,0.004621,-0.029121,0.028803,-0.030576,0.024353
1811387049008323829!,talented-antique-butterfly,0.220000,0.415644,-0.699147,-0.469441,-0.233719,0.195371,-0.980729,4.408709,5.693738,3.049959,3.109858,-0.572568,-0.114061,-0.040475,0.003301,-0.028761,0.029666,-0.030486,0.022638
1811387049008323829!,talented-antique-butterfly,0.230000,0.459004,-0.643278,-0.439294,-0.203890,0.188820,-0.982012,4.266221,5.482502,2.982880,2.858800,-0.733356,-0.141009,-0.040969,0.001935,-0.028313,0.030505,-0.030312,0.020857
1811387049008323829!,talented-antique-butterfly,0.240000,0.500894,-0.589433,-0.409890,-0.176550,0.180669,-0.983544,4.118119,5.289514,2.905004,2.613491,-0.889614,-0.163415,-0.041365,0.000539,-0.027750,0.031273,-0.030020,0.019015
1811387049008323829!,talented-antique-butterfly,0.250000,0.541249,-0.537422,-0.381339,-0.151634,0.170965,-0.985277,3.963253,5.116040,2.817268,2.375491,-1.040900,-0.180617,-0.041590,-0.000870,-0.027038,0.031910,-0.029569,0.017098
1811387049008323829!,talented-antique-butterfly,0.260000,0.579993,-0.487042,-0.353737,-0.129063,0.159757,-0.987156,3.800890,4.962902,2.721063,2.146350,-1.186574,-0.192030,-0.041558,-0.002272,-0.026142,0.032347,-0.028918,0.015090
1811387049008323829!,talented-antique-butterfly,0.270000,0.617045,-0.438083,-0.327166,-0.108741,0.147102,-0.989121,3.630811,4.830399,2.618288,1.927539,-1.325799,-0.197173,-0.041180,-0.003645,-0.025034,0.032510,-0.028028,0.012974
1811387049008323829!,talented-antique-butterfly,0.280000,0.652324,-0.390333,-0.301685,-0.090557,0.133067,-0.991107,3.453363,4.718226,2.511347,1.720350,-1.457564,-0.195694,-0.040373,-0.004958,-0.023692,0.032330,-0.026870,0.010742
1811387049008323829!,talented-antique-butterfly,0.290000,0.685798,-0.343594,-0.277282,-0.074379,0.117759,-0.993042,3.269382,4.625376,2.402892,1.525623,-1.580869,-0.187467,-0.039067,-0.006181,-0.022107,0.031747,-0.025429,0.008397
1811387049008323829!,talented-antique-butterfly,0.300000,0.717435,-0.297686,-0.253925,-0.060072,0.101290,-0.994857,3.080248,4.550180,2.295913,1.343845,-1.694595,-0.172532,-0.037213,-0.007280,-0.020284,0.030715,-0.023700,0.005950
1811387049008323829!,talented-antique-butterfly,0.310000,0.747191,-0.252451,-0.231583,-0.047508,0.083758,-0.996486,2.887876,4.490275,2.193732,1.175177,-1.797488,-0.151085,-0.034785,-0.008223,-0.018241,0.029208,-0.021695,0.003424
1811387049008323829!,talented-antique-butterfly,0.320000,0.775044,-0.207755,-0.210193,-0.036557,0.065277,-0.997867,2.694560,4.442626,2.099710,1.019276,-1.888344,-0.123528,-0.031786,-0.008983,-0.016008,0.027221,-0.019443,0.000854
1811387049008323829!,talented-antique-butterfly,0.330000,0.800992,-0.163495,-0.189663,-0.027100,0.045968,-0.998943,2.502839,4.403634,2.017049,0.875269,-1.966085,-0.090473,-0.028258,-0.009539,-0.013631,0.024779,-0.016986,-0.001720
