ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1445246914996110574!,thoughtful-zippy-butterfly,0.000000,0.097082,-2.420335,-0.185926,-0.440459,0.311623,-0.391013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013333,-0.093983,-0.020070,0.170727
1445246914996110574!,thoughtful-zippy-butterfly,0.010000,0.094241,-2.418530,-0.185520,-0.438193,0.312205,-0.390548,-0.566978,0.360478,0.081573,0.452098,0.115975,0.092711,0.069778,-0.068322,-0.032740,0.161083
1445246914996110574!,thoughtful-zippy-butterfly,0.020000,0.087040,-2.412961,-0.184237,-0.431444,0.313970,-0.389131,-0.871381,0.752955,0.176073,0.896355,0.236027,0.190438,0.094996,-0.056660,-0.037767,0.157377
1445246914996110574!,thoughtful-zippy-butterfly,0.030000,0.077397,-2.403418,-0.181943,-0.420303,0.316929,-0.386725,-1.054055,1.154758,0.284586,1.329818,0.354538,0.290551,0.106460,-0.051392,-0.039314,0.156925
1445246914996110574!,thoughtful-zippy-butterfly,0.040000,0.066217,-2.389848,-0.178478,-0.404873,0.321057,-0.383305,-1.177752,1.555795,0.410145,1.751541,0.468817,0.392682,0.111761,-0.049140,-0.039206,0.158384
1445246914996110574!,thoughtful-zippy-butterfly,0.050000,0.053946,-2.372279,-0.173654,-0.385272,0.326305,-0.378847,-1.271172,1.951519,0.555978,2.160808,0.577356,0.497283,0.114148,-0.048370,-0.038246,0.160964
1445246914996110574!,thoughtful-zippy-butterfly,0.060000,0.040816,-2.350773,-0.167252,-0.361626,0.332612,-0.373322,-1.347874,2.339651,0.724816,2.556457,0.679155,0.605093,0.114940,-0.048363,-0.036787,0.164119
1445246914996110574!,thoughtful-zippy-butterfly,0.070000,0.026958,-2.325411,-0.159029,-0.334077,0.339906,-0.366693,-1.414757,2.718690,0.918492,2.936612,0.773385,0.716888,0.114615,-0.048763,-0.034985,0.167406
1445246914996110574!,thoughtful-zippy-butterfly,0.080000,0.012447,-2.296287,-0.148732,-0.302793,0.348108,-0.358916,-1.475792,3.087334,1.137719,3.298643,0.859239,0.833365,0.113294,-0.049366,-0.032916,0.170432
1445246914996110574!,thoughtful-zippy-butterfly,0.090000,-0.002677,-2.263512,-0.136104,-0.267968,0.357131,-0.349939,-1.533644,3.444323,1.381946,3.639266,0.935861,0.955095,0.110969,-0.050034,-0.030626,0.172841
1445246914996110574!,thoughtful-zippy-butterfly,0.100000,-0.018396,-2.227211,-0.120903,-0.229839,0.366876,-0.339708,-1.590343,3.788477,1.649282,3.954738,1.002328,1.082489,0.107603,-0.050656,-0.028153,0.174310
1445246914996110574!,thoughtful-zippy-butterfly,0.110000,-0.034703,-2.187525,-0.102917,-0.188688,0.377235,-0.328168,-1.647532,4.118776,1.936461,4.241087,1.057636,1.215771,0.103186,-0.051129,-0.025538,0.174560
1445246914996110574!,thoughtful-zippy-butterfly,0.120000,-0.051613,-2.144597,-0.081968,-0.144827,0.388088,-0.315258,-1.706508,4.434417,2.238913,4.494306,1.100652,1.354924,0.097753,-0.051361,-0.022827,0.173368
1445246914996110574!,thoughtful-zippy-butterfly,0.130000,-0.069152,-2.098574,-0.057932,-0.098606,0.399309,-0.300920,-1.768163,4.734851,2.550892,4.710621,1.130147,1.499660,0.091392,-0.051261,-0.020070,0.170573
1445246914996110574!,thoughtful-zippy-butterfly,0.140000,-0.087351,-2.049608,-0.030745,-0.050409,0.410754,-0.285099,-1.832901,5.019734,2.865689,4.886695,1.144818,1.649387,0.084247,-0.050750,-0.017322,0.166087
1445246914996110574!,thoughtful-zippy-butterfly,0.150000,-0.106245,-1.997851,-0.000414,-0.000653,0.422269,-0.267747,-1.900555,5.288780,3.175913,5.019779,1.143331,1.803168,0.076504,-0.049764,-0.014638,0.159897
