ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2241895829862670780!,talented-antique-butterfly,0.000000,1.547051,-1.978286,1.620466,-0.980984,0.976388,-0.216024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206473,0.060006,0.250713,-0.205127,0.285338,0.105116
2241895829862670780!,talented-antique-butterfly,0.010000,1.545091,-1.972312,1.622424,-0.975307,0.977467,-0.211087,-0.391166,1.195335,0.389125,1.134812,0.212960,0.986139,0.184119,0.058137,0.213400,-0.183070,0.244494,0.094975
2241895829862670780!,talented-antique-butterfly,0.020000,1.539055,-1.955157,1.627796,-0.959103,0.980417,-0.196935,-0.816605,2.237880,0.679233,2.104612,0.369988,1.841941,0.167058,0.056865,0.183925,-0.166118,0.212278,0.086796
2241895829862670780!,talented-antique-butterfly,0.030000,1.528585,-1.928087,1.635591,-0.933829,0.984616,-0.174730,-1.277567,3.176584,0.870630,2.945387,0.460232,2.593445,0.153120,0.055548,0.159714,-0.152119,0.185754,0.079494
2241895829862670780!,talented-antique-butterfly,0.040000,1.513358,-1.891986,1.644834,-0.900667,0.989367,-0.145443,-1.767470,4.040373,0.966250,3.677807,0.478419,3.254413,0.140684,0.053759,0.138763,-0.139479,0.162654,0.072304
2241895829862670780!,talented-antique-butterfly,0.050000,1.493116,-1.847523,1.654581,-0.860644,0.993938,-0.109945,-2.275240,4.842391,0.970750,4.311307,0.423637,3.829827,0.128565,0.051191,0.119638,-0.127035,0.141354,0.064695
2241895829862670780!,talented-antique-butterfly,0.060000,1.467750,-1.795303,1.663952,-0.814739,0.997610,-0.069093,-2.786047,5.583544,0.891131,4.847772,0.299106,4.318713,0.115957,0.047632,0.101430,-0.114011,0.120819,0.056348
2241895829862670780!,talented-antique-butterfly,0.070000,1.437311,-1.735970,1.672148,-0.763935,0.999717,-0.023775,-3.282763,6.256107,0.737196,5.284915,0.112180,4.717092,0.102427,0.042983,0.083708,-0.100007,0.100561,0.047167
2241895829862670780!,talented-antique-butterfly,0.080000,1.402036,-1.670279,1.678485,-0.709250,0.999686,0.025074,-3.747409,6.847474,0.521785,5.619402,-0.125927,5.020666,0.087915,0.037291,0.066449,-0.085001,0.080565,0.037275
2241895829862670780!,talented-antique-butterfly,0.090000,1.362342,-1.599127,1.682421,-0.651736,0.997071,0.076478,-4.163015,7.344003,0.260377,5.849544,-0.400936,5.227157,0.072702,0.030759,0.049939,-0.069315,0.061186,0.027001
2241895829862670780!,talented-antique-butterfly,0.100000,1.318815,-1.523553,1.683582,-0.592455,0.991586,0.129447,-4.515606,7.734544,-0.029971,5.977250,-0.696849,5.337998,0.057333,0.023729,0.034637,-0.053535,0.043001,0.016824
2241895829862670780!,talented-antique-butterfly,0.110000,1.272170,-1.444703,1.681769,-0.532437,0.983110,0.183017,-4.795841,8.013099,-0.332177,6.008957,-0.997658,5.359098,0.042498,0.016635,0.021045,-0.038387,0.026653,0.007284
2241895829862670780!,talented-antique-butterfly,0.120000,1.223171,-1.363715,1.676949,-0.472601,0.971672,0.236332,-4.999692,8.180357,-0.630703,5.955558,-1.289189,5.300469,0.028881,0.009922,0.009566,-0.024581,0.012680,-0.001118
2241895829862670780!,talented-antique-butterfly,0.130000,1.172583,-1.281679,1.669232,-0.413727,0.957433,0.288656,-5.128677,8.243654,-0.912896,5.831349,-1.560290,5.175276,0.017029,0.003970,0.000425,-0.012676,0.001412,-0.008015
2241895829862670780!,talented-antique-butterfly,0.140000,1.121129,-1.199570,1.658837,-0.356439,0.940641,0.339402,-5.189035,8.215750,-1.169737,5.652437,-1.803494,4.998321,0.007271,-0.000964,-0.006364,-0.002997,-0.007076,-0.013214
