ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
983156253412410016!,talented-antique-butterfly,0.000000,1.077790,0.716693,0.161836,0.315410,0.956547,-0.291578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124459,-0.083981,0.139366,-0.067888,0.132138,-0.170986
983156253412410016!,talented-antique-butterfly,0.010000,1.076422,0.721693,0.162128,0.316642,0.956976,-0.290167,-0.274044,0.997698,0.058601,0.246842,0.085548,0.282140,0.071775,-0.067522,0.100356,-0.034398,0.093502,-0.119823
983156253412410016!,talented-antique-butterfly,0.020000,1.072096,0.735196,0.162595,0.319494,0.958090,-0.286466,-0.593651,1.700261,0.035196,0.324428,0.136939,0.457994,0.036591,-0.056033,0.073907,-0.012180,0.067381,-0.085013
983156253412410016!,talented-antique-butterfly,0.030000,1.064394,0.754684,0.162571,0.322578,0.959602,-0.281359,-0.950350,2.193837,-0.039587,0.293037,0.165137,0.563216,0.013979,-0.048034,0.056291,0.001942,0.050066,-0.061939
983156253412410016!,talented-antique-butterfly,0.040000,1.052986,0.778373,0.161657,0.325017,0.961321,-0.275430,-1.334363,2.538999,-0.142343,0.195406,0.178355,0.622506,0.000286,-0.042419,0.044796,0.010305,0.038860,-0.047122
983156253412410016!,talented-antique-butterfly,0.050000,1.037638,0.804989,0.159657,0.326295,0.963126,-0.269051,-1.736340,2.777397,-0.255697,0.061720,0.182413,0.652986,-0.007096,-0.038386,0.037511,0.014570,0.031870,-0.038043
983156253412410016!,talented-antique-butterfly,0.060000,1.018208,0.833605,0.156526,0.326155,0.964945,-0.262453,-2.147826,2.937285,-0.367074,-0.086543,0.181318,0.666641,-0.009991,-0.035366,0.033116,0.015891,0.027789,-0.032908
983156253412410016!,talented-antique-butterfly,0.070000,0.994631,0.863532,0.152328,0.324527,0.966740,-0.255761,-2.561225,3.037663,-0.467685,-0.233908,0.177777,0.671975,-0.009659,-0.032962,0.030713,0.015060,0.025735,-0.030461
983156253412410016!,talented-antique-butterfly,0.080000,0.966918,0.894242,0.147200,0.321475,0.968497,-0.249026,-2.969571,3.091373,-0.551693,-0.368982,0.173600,0.675154,-0.006967,-0.030898,0.029700,0.012619,0.025115,-0.029821
983156253412410016!,talented-antique-butterfly,0.090000,0.935147,0.925318,0.141326,0.317167,0.970215,-0.242247,-3.366312,3.107313,-0.615588,-0.483210,0.169977,0.680769,-0.002524,-0.028986,0.029667,0.008948,0.025525,-0.030370
983156253412410016!,talented-antique-butterfly,0.100000,0.899460,0.956423,0.134919,0.311848,0.971904,-0.235378,-3.745170,3.091996,-0.657705,-0.570101,0.167664,0.692305,0.003223,-0.027098,0.030330,0.004328,0.026687,-0.031666
983156253412410016!,talented-antique-butterfly,0.110000,0.860075,0.987276,0.128205,0.305831,0.973582,-0.228340,-4.100105,3.050630,-0.677883,-0.624828,0.167088,0.712420,0.009925,-0.025156,0.031481,-0.001015,0.028392,-0.033385
983156253412410016!,talented-antique-butterfly,0.120000,0.817309,1.017616,0.121411,0.299475,0.975265,-0.221037,-4.425361,2.987872,-0.677231,-0.644166,0.168399,0.743012,0.017283,-0.023114,0.032957,-0.006880,0.030473,-0.035286
983156253412410016!,talented-antique-butterfly,0.130000,0.771496,1.047250,0.114738,0.293149,0.976974,-0.213358,-4.715698,2.908123,-0.657655,-0.626087,0.171533,0.785454,0.025026,-0.020956,0.034623,-0.013077,0.032787,-0.037188
983156253412410016!,talented-antique-butterfly,0.140000,0.723012,1.076027,0.108360,0.287229,0.978724,-0.205180,-4.966607,2.815817,-0.621716,-0.569838,0.176214,0.840556,0.032893,-0.018689,0.036359,-0.019416,0.035202,-0.038951
983156253412410016!,talented-antique-butterfly,0.150000,0.672271,1.103838,0.102422,0.282089,0.980529,-0.196377,-5.174564,2.715473,-0.572419,-0.475918,0.181965,0.908571,0.040630,-0.016339,0.038052,-0.025700,0.037589,-0.040466
983156253412410016!,talented-antique-butterfly,0.160000,0.619707,1.130623,0.097037,0.278088,0.982393,-0.186825,-5.337281,2.611601,-0.513032,-0.346040,0.188119,0.989195,0.047989,-0.013945,0.039601,-0.031737,0.039828,-0.041653
983156253412410016!,talented-antique-butterfly,0.170000,0.565773,1.156362,0.092284,0.275562,0.984317,-0.176407,-5.453884,2.508534,-0.446914,-0.183046,0.193838,1.081579,0.054738,-0.011554,0.040914,-0.037340,0.041810,-0.042456
983156253412410016!,talented-antique-butterfly,0.180000,0.510916,1.181080,0.088209,0.274813,0.986291,-0.165016,-5.524996,2.410209,-0.377365,0.009219,0.198156,1.184370,0.060674,-0.009220,0.041915,-0.042342,0.043439,-0.042840
983156253412410016!,talented-antique-butterfly,0.190000,0.455573,1.204837,0.084829,0.276102,0.988294,-0.152559,-5.552707,2.319951,-0.307497,0.226101,0.200024,1.295773,0.065633,-0.006996,0.042547,-0.046605,0.044641,-0.042793
983156253412410016!,talented-antique-butterfly,0.200000,0.400155,1.227724,0.082130,0.279642,0.990297,-0.138965,-5.540414,2.240292,-0.240112,0.462357,0.198372,1.413651,0.069500,-0.004928,0.042777,-0.050028,0.045369,-0.042325
983156253412410016!,talented-antique-butterfly,0.210000,0.345032,1.249854,0.080073,0.285595,0.992260,-0.124180,-5.492574,2.172859,-0.177623,0.712421,0.192183,1.535633,0.072217,-0.003056,0.042592,-0.052555,0.045601,-0.041461
983156253412410016!,talented-antique-butterfly,0.220000,0.290530,1.271355,0.078601,0.294070,0.994132,-0.108178,-5.414369,2.118345,-0.121983,0.970661,0.180552,1.659243,0.073780,-0.001407,0.042004,-0.054173,0.045343,-0.040244
983156253412410016!,talented-antique-butterfly,0.230000,0.236925,1.292354,0.077637,0.305122,0.995855,-0.090952,-5.311358,2.076565,-0.074657,1.231631,0.162753,1.782019,0.074240,0.000003,0.041045,-0.054914,0.044625,-0.038725
983156253412410016!,talented-antique-butterfly,0.240000,0.184436,1.312978,0.077094,0.318756,0.997367,-0.072522,-5.189125,2.046583,-0.036618,1.490291,0.138275,1.901632,0.073692,0.001170,0.039761,-0.054845,0.043499,-0.036965
983156253412410016!,talented-antique-butterfly,0.250000,0.133230,1.333341,0.076880,0.334930,0.998598,-0.052928,-5.052984,2.026889,-0.008365,1.742168,0.106852,2.015974,0.072265,0.002104,0.038210,-0.054062,0.042028,-0.035025
983156253412410016!,talented-antique-butterfly,0.260000,0.083426,1.353541,0.076895,0.353563,0.999480,-0.032230,-4.907744,2.015594,0.010028,1.983477,0.068468,2.123231,0.070108,0.002819,0.036454,-0.052680,0.040284,-0.032969
983156253412410016!,talented-antique-butterfly,0.270000,0.035098,1.373658,0.077045,0.374538,0.999945,-0.010503,-4.757574,2.010622,0.018851,2.211158,0.023338,2.221914,0.067381,0.003340,0.034556,-0.050821,0.038340,-0.030854
983156253412410016!,talented-antique-butterfly,0.280000,-0.011718,1.393748,0.077239,0.397712,0.999926,0.012163,-4.605885,2.009896,0.018703,2.422921,-0.028110,2.310891,0.064242,0.003693,0.032574,-0.048610,0.036267,-0.028733
983156253412410016!,talented-antique-butterfly,0.290000,-0.057023,1.413842,0.077389,0.422917,0.999364,0.035667,-4.455300,2.011520,0.010435,2.617267,-0.085276,2.389395,0.060834,0.003905,0.030560,-0.046160,0.034126,-0.026651
983156253412410016!,talented-antique-butterfly,0.300000,-0.100831,1.433964,0.077422,0.449980,0.998204,0.059903,-4.307818,2.013759,-0.004979,2.793237,-0.147443,2.456946,0.057288,0.004004,0.028558,-0.043573,0.031972,-0.024646
983156253412410016!,talented-antique-butterfly,0.310000,-0.143175,1.454118,0.077272,0.478719,0.996401,0.084763,-4.164781,2.015203,-0.026448,2.950495,-0.213810,2.513365,0.053712,0.004016,0.026602,-0.040937,0.029848,-0.022745
983156253412410016!,talented-antique-butterfly,0.320000,-0.184100,1.474293,0.076885,0.508950,0.993917,0.110136,-4.026998,2.014746,-0.052838,3.089178,-0.283533,2.558719,0.050194,0.003961,0.024717,-0.038322,0.027785,-0.020969
983156253412410016!,talented-antique-butterfly,0.330000,-0.223655,1.494473,0.076219,0.540494,0.990721,0.135913,-3.894854,2.011581,-0.083011,3.209794,-0.355762,2.593278,0.046800,0.003859,0.022919,-0.035781,0.025807,-0.019331
983156253412410016!,talented-antique-butterfly,0.340000,-0.261892,1.514631,0.075242,0.573175,0.986793,0.161987,-3.768404,2.005167,-0.115867,3.313136,-0.429672,2.617470,0.043575,0.003725,0.021220,-0.033352,0.023929,-0.017839
983156253412410016!,talented-antique-butterfly,0.350000,-0.298870,1.534730,0.073933,0.606820,0.982120,0.188256,-3.647439,1.995194,-0.150361,3.400204,-0.504480,2.631849,0.040554,0.003571,0.019624,-0.031062,0.022159,-0.016497
983156253412410016!,talented-antique-butterfly,0.360000,-0.334643,1.554733,0.072281,0.641271,0.976698,0.214620,-3.531591,1.981542,-0.185534,3.472125,-0.579469,2.637057,0.037753,0.003406,0.018135,-0.028928,0.020502,-0.015303
983156253412410016!,talented-antique-butterfly,0.370000,-0.369258,1.574601,0.070284,0.676379,0.970527,0.240992,-3.420406,1.964245,-0.220520,3.530098,-0.653999,2.633798,0.035181,0.003235,0.016750,-0.026957,0.018958,-0.014254
