ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1582280139809737741!,thoughtful-steel-butterfly,0.000000,1.132389,-1.994306,0.792126,-0.023463,0.387034,-0.316551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.293627,0.013193,0.099652
1582280139809737741!,thoughtful-steel-butterfly,0.010000,1.135241,-1.991974,0.792097,-0.021631,0.387722,-0.315708,0.569303,0.465700,-0.006159,0.365481,0.137145,0.168429,-0.185616,-0.050007,0.125608
1582280139809737741!,thoughtful-steel-butterfly,0.020000,1.142108,-1.985345,0.791921,-0.016242,0.389702,-0.313261,0.802556,0.859663,-0.030267,0.711553,0.258088,0.321067,-0.134849,-0.077760,0.135743
1582280139809737741!,thoughtful-steel-butterfly,0.030000,1.150526,-1.974971,0.791437,-0.007471,0.392834,-0.309324,0.878909,1.213031,-0.068002,1.040210,0.366885,0.465934,-0.110298,-0.089217,0.138613
1582280139809737741!,thoughtful-steel-butterfly,0.040000,1.159332,-1.961186,0.790514,0.004513,0.397005,-0.303953,0.880114,1.539290,-0.118592,1.351906,0.465024,0.607387,-0.097972,-0.093041,0.138096
1582280139809737741!,thoughtful-steel-butterfly,0.050000,1.167961,-1.944231,0.789017,0.019542,0.402110,-0.297165,0.843871,1.844506,-0.182636,1.646424,0.552781,0.747998,-0.091545,-0.093151,0.135945
1582280139809737741!,thoughtful-steel-butterfly,0.060000,1.176129,-1.924297,0.786807,0.037444,0.408046,-0.288961,0.788055,2.131427,-0.261088,1.923217,0.629831,0.889394,-0.088133,-0.091335,0.132954
1582280139809737741!,thoughtful-steel-butterfly,0.070000,1.183685,-1.901560,0.783734,0.058042,0.414702,-0.279324,0.721605,2.401256,-0.354813,2.181561,0.695532,1.032630,-0.086399,-0.088423,0.129487
1582280139809737741!,thoughtful-steel-butterfly,0.080000,1.190550,-1.876188,0.779641,0.081146,0.421961,-0.268233,0.649406,2.654468,-0.464398,2.420644,0.749058,1.178355,-0.085700,-0.084818,0.125718
1582280139809737741!,thoughtful-steel-butterfly,0.090000,1.196684,-1.848344,0.774368,0.106560,0.429696,-0.255658,0.574481,2.891193,-0.590090,2.639612,0.789461,1.326885,-0.085707,-0.080734,0.121737
