ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1812362020314348986!,thoughtful-antique-butterfly,0.000000,-1.340697,1.461616,-0.535511,-0.369142,-0.052205,-0.497267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003413,-0.012353,0.030323,0.001977,0.029989,0.002182
1812362020314348986!,thoughtful-antique-butterfly,0.010000,-1.341206,1.460203,-0.535197,-0.370193,-0.051630,-0.497327,-0.101802,-0.281857,0.062685,-0.209426,0.114617,-0.011899,0.000589,-0.003585,0.026556,-0.003767,0.027910,0.012186
1812362020314348986!,thoughtful-antique-butterfly,0.020000,-1.342226,1.456227,-0.534226,-0.373292,-0.049901,-0.497504,-0.101643,-0.513010,0.131844,-0.409891,0.231024,-0.023172,0.002405,0.000401,0.024758,-0.006360,0.026871,0.016671
1812362020314348986!,thoughtful-antique-butterfly,0.030000,-1.343011,1.450061,-0.532542,-0.378365,-0.047012,-0.497785,-0.054876,-0.718807,0.205504,-0.603390,0.345879,-0.032666,0.003211,0.002221,0.023854,-0.007514,0.026307,0.018680
1812362020314348986!,thoughtful-antique-butterfly,0.040000,-1.343218,1.441900,-0.530098,-0.385349,-0.042988,-0.498149,0.013675,-0.910848,0.283408,-0.790817,0.457397,-0.039472,0.003543,0.003048,0.023363,-0.008001,0.025964,0.019567
1812362020314348986!,thoughtful-antique-butterfly,0.050000,-1.342683,1.431852,-0.526850,-0.394187,-0.037866,-0.498564,0.092921,-1.094549,0.366078,-0.972509,0.564515,-0.042875,0.003643,0.003403,0.023073,-0.008169,0.025731,0.019929
1812362020314348986!,thoughtful-antique-butterfly,0.060000,-1.341324,1.419985,-0.522744,-0.404824,-0.031692,-0.498995,0.177881,-1.272510,0.454368,-1.148483,0.666499,-0.042331,0.003629,0.003519,0.022889,-0.008177,0.025559,0.020025
1812362020314348986!,thoughtful-antique-butterfly,0.070000,-1.339095,1.406350,-0.517719,-0.417202,-0.024522,-0.499398,0.266273,-1.445998,0.549264,-1.318531,0.762768,-0.037454,0.003559,0.003496,0.022772,-0.008100,0.025426,0.019960
1812362020314348986!,thoughtful-antique-butterfly,0.080000,-1.335969,1.390985,-0.511703,-0.431262,-0.016413,-0.499731,0.356980,-1.615604,0.651793,-1.482250,0.852825,-0.028010,0.003466,0.003378,0.022705,-0.007976,0.025327,0.019775
1812362020314348986!,thoughtful-antique-butterfly,0.090000,-1.331925,1.373927,-0.504614,-0.446940,-0.007431,-0.499945,0.449363,-1.781530,0.762966,-1.639045,0.936222,-0.013916,0.003373,0.003182,0.022682,-0.007825,0.025258,0.019476
