ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
164317149344505721!,great-wine-beetle,0.000000,-1.678463,-1.459950,-1.499713,0.029362,0.000000,0.000000,0.000000,0.000000,-0.372374,-0.449759,-0.132354,0.287951
164317149344505721!,great-wine-beetle,0.010000,-1.664304,-1.465743,-1.499788,0.025208,2.829768,-1.149174,-0.014041,-0.835380,-0.128663,-0.082665,0.048052,0.100547
164317149344505721!,great-wine-beetle,0.020000,-1.631600,-1.475745,-1.499886,0.018461,3.707361,-0.843408,-0.006352,-0.516046,-0.084511,-0.021431,0.073939,0.066519
164317149344505721!,great-wine-beetle,0.030000,-1.591984,-1.481550,-1.499919,0.015622,4.213811,-0.312469,-0.000555,-0.053317,-0.074309,-0.012174,0.073614,0.058586
164317149344505721!,great-wine-beetle,0.040000,-1.547797,-1.481964,-1.499901,0.017271,4.621995,0.234626,0.004400,0.382146,-0.069622,-0.011196,0.069242,0.054894
164317149344505721!,great-wine-beetle,0.050000,-1.499791,-1.476986,-1.499823,0.023014,4.977958,0.765195,0.011740,0.765088,-0.065611,-0.011272,0.064323,0.051721
164317149344505721!,great-wine-beetle,0.060000,-1.448437,-1.466800,-1.499652,0.032326,5.288735,1.273347,0.023570,1.093473,-0.061365,-0.011189,0.059327,0.048365
164317149344505721!,great-wine-beetle,0.070000,-1.394183,-1.451636,-1.499335,0.044674,5.554024,1.756085,0.040780,1.368647,-0.056691,-0.010762,0.054259,0.044674
164317149344505721!,great-wine-beetle,0.080000,-1.337489,-1.431764,-1.498818,0.059535,5.772221,2.209872,0.063248,1.592273,-0.051561,-0.009990,0.049089,0.040629
164317149344505721!,great-wine-beetle,0.090000,-1.278833,-1.407492,-1.498053,0.076402,5.941859,2.630581,0.090072,1.766080,-0.046025,-0.008920,0.043814,0.036266
164317149344505721!,great-wine-beetle,0.100000,-1.218710,-1.379179,-1.497003,0.094779,6.062210,3.013977,0.119788,1.892010,-0.040183,-0.007620,0.038471,0.031666
164317149344505721!,great-wine-beetle,0.110000,-1.157623,-1.347233,-1.495648,0.114184,6.133613,3.356261,0.150580,1.972388,-0.034175,-0.006166,0.033123,0.026936
164317149344505721!,great-wine-beetle,0.120000,-1.096077,-1.312111,-1.493989,0.134148,6.157668,3.654530,0.180483,2.010015,-0.028159,-0.004642,0.027859,0.022201
164317149344505721!,great-wine-beetle,0.130000,-1.034554,-1.274291,-1.492049,0.154240,6.137089,3.907055,0.207586,2.008097,-0.022307,-0.003133,0.022770,0.017594
164317149344505721!,great-wine-beetle,0.140000,-0.973488,-1.234246,-1.489866,0.174070,6.075513,4.113442,0.230187,1.970176,-0.016781,-0.001726,0.017943,0.013245
164317149344505721!,great-wine-beetle,0.150000,-0.913267,-1.192436,-1.487493,0.193300,5.977392,4.274602,0.246904,1.899982,-0.011719,-0.000488,0.013456,0.009260
164317149344505721!,great-wine-beetle,0.160000,-0.854211,-1.149266,-1.484992,0.211659,5.847593,4.392602,0.256739,1.801271,-0.007226,0.000528,0.009366,0.005722
164317149344505721!,great-wine-beetle,0.170000,-0.796592,-1.105122,-1.482432,0.228903,5.691209,4.470607,0.259083,1.677880,-0.003365,0.001293,0.005711,0.002680
164317149344505721!,great-wine-beetle,0.180000,-0.740638,-1.060365,-1.479886,0.244822,5.513325,4.512590,0.253705,1.533583,-0.000159,0.001797,0.002508,0.000152
164317149344505721!,great-wine-beetle,0.190000,-0.686535,-1.015321,-1.477430,0.259232,5.318752,4.523024,0.240728,1.371970,0.002407,0.002052,-0.000247,-0.001873
164317149344505721!,great-wine-beetle,0.200000,-0.634425,-0.970280,-1.475137,0.271978,5.111834,4.506565,0.220578,1.196357,0.004373,0.002082,-0.002572,-0.003428
164317149344505721!,great-wine-beetle,0.210000,-0.584415,-0.925487,-1.473074,0.282936,4.896324,4.467791,0.193938,1.009716,0.005802,0.001920,-0.004498,-0.004560
164317149344505721!,great-wine-beetle,0.220000,-0.536577,-0.881147,-1.471303,0.292006,4.675341,4.410978,0.161683,0.814655,0.006769,0.001608,-0.006063,-0.005330
164317149344505721!,great-wine-beetle,0.230000,-0.490954,-0.837425,-1.469875,0.299112,4.451379,4.339959,0.124827,0.613417,0.007354,0.001185,-0.007310,-0.005798
164317149344505721!,great-wine-beetle,0.240000,-0.447571,-0.794450,-1.468831,0.304198,4.226356,4.258027,0.084477,0.407901,0.007634,0.000694,-0.008281,-0.006027
164317149344505721!,great-wine-beetle,0.250000,-0.406431,-0.752324,-1.468200,0.307227,4.001698,4.167905,0.041790,0.199707,0.007684,0.000171,-0.009015,-0.006074
164317149344505721!,great-wine-beetle,0.260000,-0.367530,-0.711121,-1.468002,0.308174,3.778426,4.071745,-0.002062,-0.009824,0.007570,-0.000348,-0.009547,-0.005991
164317149344505721!,great-wine-beetle,0.270000,-0.330851,-0.670902,-1.468242,0.307025,3.557273,3.971181,-0.045911,-0.219553,0.007350,-0.000834,-0.009909,-0.005824
164317149344505721!,great-wine-beetle,0.280000,-0.296371,-0.631706,-1.468917,0.303782,3.338712,3.867325,-0.088619,-0.428512,0.007070,-0.001264,-0.010127,-0.005609
164317149344505721!,great-wine-beetle,0.290000,-0.264065,-0.593569,-1.470009,0.298451,3.123124,3.760916,-0.129092,-0.635841,0.006768,-0.001618,-0.010221,-0.005375
164317149344505721!,great-wine-beetle,0.300000,-0.233902,-0.556519,-1.471493,0.291047,2.910804,3.652330,-0.166295,-0.840763,0.006473,-0.001883,-0.010208,-0.005146
