ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2134098223740715920!,thoughtful-zippy-butterfly,0.000000,-0.052354,2.135281,-0.729962,0.253567,-0.260845,0.426567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.703859,-0.327521,0.257398,0.292162
2134098223740715920!,thoughtful-zippy-butterfly,0.010000,-0.035482,2.127304,-0.729696,0.251653,-0.261207,0.426346,3.365231,-1.605827,0.054206,-0.380354,-0.071327,-0.043700,-0.289746,-0.149968,0.136702,0.199037
2134098223740715920!,thoughtful-zippy-butterfly,0.020000,0.005642,2.106259,-0.729291,0.246185,-0.262557,0.425516,4.851505,-2.616660,0.028600,-0.711084,-0.197736,-0.122010,-0.101525,-0.069699,0.080848,0.156004
2134098223740715920!,thoughtful-zippy-butterfly,0.030000,0.057296,2.076403,-0.729299,0.237580,-0.265280,0.423823,5.473903,-3.362262,-0.028244,-1.008601,-0.346113,-0.216640,-0.015686,-0.033132,0.053585,0.133633
2134098223740715920!,thoughtful-zippy-butterfly,0.040000,0.113160,2.039752,-0.729921,0.226133,-0.269517,0.421142,5.694899,-3.969244,-0.093238,-1.278566,-0.499414,-0.319609,0.023985,-0.016123,0.039127,0.120143
2134098223740715920!,thoughtful-zippy-butterfly,0.050000,0.170263,1.997429,-0.731182,0.212101,-0.275274,0.417402,5.723594,-4.492492,-0.155389,-1.524084,-0.648970,-0.427993,0.042794,-0.007833,0.030467,0.110449
2134098223740715920!,thoughtful-zippy-butterfly,0.060000,0.227156,1.950152,-0.733029,0.195717,-0.282493,0.412550,5.654859,-4.956926,-0.209437,-1.747452,-0.790076,-0.541002,0.052072,-0.003400,0.024475,0.102264
2134098223740715920!,thoughtful-zippy-butterfly,0.070000,0.283081,1.898456,-0.735370,0.177190,-0.291075,0.406541,5.532451,-5.373696,-0.252875,-1.950592,-0.919829,-0.658578,0.056860,-0.000648,0.019756,0.094548
2134098223740715920!,thoughtful-zippy-butterfly,0.080000,0.337604,1.842798,-0.738093,0.156714,-0.300897,0.399325,5.377440,-5.747479,-0.284542,-2.135220,-1.036165,-0.780765,0.059383,0.001391,0.015703,0.086834
2134098223740715920!,thoughtful-zippy-butterfly,0.090000,0.390448,1.783602,-0.741078,0.134466,-0.311819,0.390857,5.200945,-6.080004,-0.303950,-2.302917,-1.137452,-0.907439,0.060613,0.003141,0.012062,0.078934
2134098223740715920!,thoughtful-zippy-butterfly,0.100000,0.441428,1.721283,-0.744204,0.110608,-0.323682,0.381091,5.009799,-6.371807,-0.310956,-2.455155,-1.222347,-1.038209,0.060977,0.004783,0.008735,0.070800
2134098223740715920!,thoughtful-zippy-butterfly,0.110000,0.490416,1.656255,-0.747347,0.085287,-0.336317,0.369987,4.809025,-6.623086,-0.305590,-2.593287,-1.289770,-1.172396,0.060670,0.006389,0.005693,0.062457
2134098223740715920!,thoughtful-zippy-butterfly,0.120000,0.537332,1.588929,-0.750386,0.058641,-0.349546,0.357516,4.602874,-6.834116,-0.287981,-2.718525,-1.338910,-1.309059,0.059802,0.007978,0.002931,0.053974
2134098223740715920!,thoughtful-zippy-butterfly,0.130000,0.582132,1.519714,-0.753200,0.030792,-0.363180,0.343657,4.395230,-7.005449,-0.258330,-2.831929,-1.369254,-1.447041,0.058452,0.009549,0.000451,0.045448
2134098223740715920!,thoughtful-zippy-butterfly,0.140000,0.624814,1.449015,-0.755670,0.001857,-0.377030,0.328402,4.189725,-7.137987,-0.216901,-2.934383,-1.380603,-1.585034,0.056699,0.011090,-0.001744,0.036992
2134098223740715920!,thoughtful-zippy-butterfly,0.150000,0.665417,1.377222,-0.757678,-0.028054,-0.390902,0.311762,3.989725,-7.233027,-0.164039,-3.026592,-1.373079,-1.721629,0.054625,0.012581,-0.003659,0.028726
2134098223740715920!,thoughtful-zippy-butterfly,0.160000,0.704033,1.304703,-0.759105,-0.058832,-0.404600,0.293767,3.798247,-7.292249,-0.100168,-3.109066,-1.347126,-1.855369,0.052316,0.014002,-0.005302,0.020772
2134098223740715920!,thoughtful-zippy-butterfly,0.170000,0.740761,1.231811,-0.759842,-0.090381,-0.417942,0.274453,3.617951,-7.317626,-0.025810,-3.182194,-1.303433,-1.984887,0.049852,0.015330,-0.006685,0.013246
2134098223740715920!,thoughtful-zippy-butterfly,0.180000,0.775726,1.158873,-0.759787,-0.122610,-0.430755,0.253871,3.451086,-7.311444,0.058416,-3.246240,-1.242916,-2.108916,0.047313,0.016543,-0.007825,0.006250
2134098223740715920!,thoughtful-zippy-butterfly,0.190000,0.809075,1.086193,-0.758846,-0.155427,-0.442875,0.232080,3.299453,-7.276246,0.151789,-3.301371,-1.166660,-2.226318,0.044767,0.017623,-0.008742,-0.000133
2134098223740715920!,thoughtful-zippy-butterfly,0.200000,0.840968,1.014049,-0.756932,-0.188745,-0.454152,0.209155,3.164388,-7.214759,0.253501,-3.347677,-1.075865,-2.336103,0.042275,0.018553,-0.009459,-0.005846
