ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
851248218574082429!,thoughtful-antique-butterfly,0.000000,-2.104684,-0.003336,-0.323845,-0.913617,-0.046074,-0.497873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067881,0.203126,-0.028912,-0.128253,0.014841,0.297500
851248218574082429!,thoughtful-antique-butterfly,0.010000,-2.096578,0.006145,-0.321086,-0.914522,-0.044453,-0.498020,1.624014,1.891283,0.550182,-0.179585,0.323236,-0.028852,0.045766,0.103895,0.017732,-0.078733,0.042793,0.165764
851248218574082429!,thoughtful-antique-butterfly,0.020000,-2.075113,0.029063,-0.313094,-0.917135,-0.039836,-0.498411,2.674251,2.688812,1.047614,-0.340328,0.599544,-0.047919,0.034527,0.056888,0.037834,-0.054415,0.053876,0.102604
851248218574082429!,thoughtful-antique-butterfly,0.030000,-2.044530,0.057390,-0.300312,-0.921234,-0.032611,-0.498935,3.442204,2.974767,1.506500,-0.475270,0.843759,-0.055149,0.028200,0.033869,0.045380,-0.041552,0.056815,0.070753
851248218574082429!,thoughtful-antique-butterfly,0.040000,-2.007038,0.087378,-0.283094,-0.926534,-0.023067,-0.499468,4.050981,3.023588,1.932162,-0.579016,1.061724,-0.049035,0.024181,0.021877,0.047185,-0.033991,0.056045,0.053272
851248218574082429!,thoughtful-antique-butterfly,0.050000,-1.963959,0.117296,-0.261756,-0.932707,-0.011453,-0.499869,4.555508,2.963986,2.327318,-0.648225,1.256140,-0.028782,0.021294,0.014938,0.046464,-0.028927,0.053688,0.042384
851248218574082429!,thoughtful-antique-butterfly,0.060000,-1.916213,0.146360,-0.236590,-0.939396,0.002004,-0.499996,4.980454,2.856667,2.693470,-0.681208,1.428399,0.005724,0.019001,0.010312,0.044709,-0.025078,0.050738,0.034533
851248218574082429!,thoughtful-antique-butterfly,0.070000,-1.864548,0.174235,-0.207882,-0.946238,0.017087,-0.499708,5.336695,2.730881,3.031416,-0.677571,1.579351,0.054005,0.017064,0.006765,0.042610,-0.021871,0.047661,0.028125
851248218574082429!,thoughtful-antique-butterfly,0.080000,-1.809632,0.200805,-0.175910,-0.952865,0.033587,-0.498871,5.629044,2.601405,3.341549,-0.637936,1.709660,0.115103,0.015382,0.003760,0.040485,-0.019063,0.044679,0.022482
851248218574082429!,thoughtful-antique-butterfly,0.090000,-1.752098,0.226067,-0.140951,-0.958924,0.051298,-0.497362,5.860014,2.476349,3.624063,-0.563712,1.819994,0.187715,0.013913,0.001085,0.038483,-0.016561,0.041905,0.017349
851248218574082429!,thoughtful-antique-butterfly,0.100000,-1.692561,0.250085,-0.103281,-0.964077,0.070024,-0.495072,6.031634,2.360667,3.879104,-0.456893,1.911111,0.270312,0.012644,-0.001333,0.036672,-0.014336,0.039396,0.012655
851248218574082429!,thoughtful-antique-butterfly,0.110000,-1.631616,0.272978,-0.063190,-0.968005,0.089569,-0.491912,6.146338,2.257676,4.106862,-0.319931,1.983909,0.361238,0.011565,-0.003509,0.035080,-0.012382,0.037179,0.008401
851248218574082429!,thoughtful-antique-butterfly,0.120000,-1.569824,0.294921,-0.020979,-0.970417,0.109744,-0.487808,6.207200,2.169630,4.307620,-0.155562,2.039425,0.458816,0.010666,-0.005438,0.033713,-0.010693,0.035263,0.004608
851248218574082429!,thoughtful-antique-butterfly,0.130000,-1.507697,0.316083,0.023080,-0.971053,0.130379,-0.482702,6.217698,2.098089,4.481703,0.033487,2.078708,0.561465,0.009932,-0.007117,0.032564,-0.009261,0.033638,0.001291
851248218574082429!,thoughtful-antique-butterfly,0.140000,-1.445712,0.336641,0.068724,-0.969683,0.151320,-0.476552,6.181676,2.044021,4.629459,0.244517,2.102820,0.667712,0.009341,-0.008553,0.031615,-0.008068,0.032286,-0.001553
851248218574082429!,thoughtful-antique-butterfly,0.150000,-1.384305,0.356774,0.115695,-0.966101,0.172423,-0.469330,6.103137,2.007857,4.751207,0.474911,2.112789,0.776200,0.008869,-0.009757,0.030842,-0.007086,0.031176,-0.003944
851248218574082429!,thoughtful-antique-butterfly,0.160000,-1.323874,0.376663,0.163738,-0.960128,0.193553,-0.461018,5.986050,1.989513,4.847179,0.722150,2.109582,0.885683,0.008490,-0.010751,0.030215,-0.006284,0.030273,-0.005920
851248218574082429!,thoughtful-antique-butterfly,0.170000,-1.264783,0.396479,0.212600,-0.951608,0.214584,-0.451612,5.834192,1.988429,4.917487,0.983803,2.094088,0.995008,0.008176,-0.011559,0.029702,-0.005628,0.029534,-0.007523
851248218574082429!,thoughtful-antique-butterfly,0.180000,-1.207360,0.416388,0.262027,-0.940411,0.235400,-0.441120,5.651045,2.003609,4.962091,1.257484,2.067112,1.103095,0.007899,-0.012208,0.029265,-0.005081,0.028914,-0.008807
851248218574082429!,thoughtful-antique-butterfly,0.190000,-1.151902,0.436541,0.311764,-0.926427,0.255889,-0.429559,5.439747,2.033663,4.980801,1.540808,2.029382,1.208909,0.007637,-0.012723,0.028867,-0.004610,0.028367,-0.009822
