ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
255340214141102266!,great-mauve-beetle,0.000000,-0.052354,2.135281,1.026815,1.093458,0.000000,0.000000,0.000000,0.000000,0.105474,0.255417,-0.360372
255340214141102266!,great-mauve-beetle,0.010000,-0.048426,2.129964,1.031558,1.088985,0.785296,-1.059954,0.944547,-0.894736,0.078603,0.136162,-0.258316
255340214141102266!,great-mauve-beetle,0.020000,-0.038681,2.114151,1.044538,1.076541,1.161011,-2.101693,1.645164,-1.596258,0.067389,0.097458,-0.217818
255340214141102266!,great-mauve-beetle,0.030000,-0.025817,2.088236,1.063880,1.057430,1.406947,-3.079299,2.213338,-2.226838,0.060590,0.079722,-0.194349
255340214141102266!,great-mauve-beetle,0.040000,-0.010776,2.052846,1.088410,1.032164,1.594576,-3.990466,2.677897,-2.823823,0.055312,0.068654,-0.176639
255340214141102266!,great-mauve-beetle,0.050000,0.005968,2.008624,1.117137,1.001002,1.744938,-4.837494,3.047502,-3.401072,0.050674,0.060609,-0.161393
255340214141102266!,great-mauve-beetle,0.060000,0.024084,1.956207,1.149132,0.964104,1.865617,-5.619896,3.325787,-3.964061,0.046326,0.054497,-0.147375
255340214141102266!,great-mauve-beetle,0.070000,0.043301,1.896265,1.183490,0.921602,1.959754,-6.333938,3.515294,-4.514222,0.042104,0.049895,-0.134012
255340214141102266!,great-mauve-beetle,0.080000,0.063364,1.829523,1.219333,0.873629,2.028465,-6.973774,3.618712,-5.050677,0.037937,0.046592,-0.121058
255340214141102266!,great-mauve-beetle,0.090000,0.084028,1.756771,1.255811,0.820328,2.071777,-7.532797,3.639322,-5.571308,0.033822,0.044457,-0.108478
255340214141102266!,great-mauve-beetle,0.100000,0.105021,1.678897,1.292089,0.761909,2.089013,-8.005194,3.581302,-6.073381,0.029810,0.043422,-0.096412
255340214141102266!,great-mauve-beetle,0.110000,0.126063,1.596812,1.327393,0.698589,2.079471,-8.386600,3.449449,-6.554319,0.025980,0.043394,-0.085075
255340214141102266!,great-mauve-beetle,0.120000,0.146872,1.511436,1.361008,0.630600,2.042549,-8.674922,3.248921,-7.012070,0.022427,0.044279,-0.074730
255340214141102266!,great-mauve-beetle,0.130000,0.167162,1.423686,1.392276,0.558183,1.977909,-8.870739,2.984929,-7.445308,0.019246,0.045982,-0.065638
255340214141102266!,great-mauve-beetle,0.140000,0.186646,1.334455,1.420589,0.481587,1.885617,-8.977254,2.662359,-7.853451,0.016514,0.048405,-0.058014
255340214141102266!,great-mauve-beetle,0.150000,0.205046,1.244591,1.445390,0.401059,1.766216,-8.999911,2.285412,-8.236476,0.014285,0.051449,-0.051993
255340214141102266!,great-mauve-beetle,0.160000,0.222092,1.154883,1.466155,0.316844,1.620763,-8.945774,1.857338,-8.594580,0.012576,0.055005,-0.047609
255340214141102266!,great-mauve-beetle,0.170000,0.237534,1.066050,1.482388,0.229187,1.450855,-8.822780,1.380292,-8.927745,0.011372,0.058965,-0.044797
255340214141102266!,great-mauve-beetle,0.180000,0.251141,0.978738,1.493607,0.138336,1.258666,-8.639014,0.855358,-9.235272,0.010628,0.063214,-0.043399
255340214141102266!,great-mauve-beetle,0.190000,0.262709,0.893518,1.499338,0.044550,1.047004,-8.402100,0.282731,-9.515361,0.010275,0.067637,-0.043189
255340214141102266!,great-mauve-beetle,0.200000,0.272067,0.810892,1.499102,-0.051884,0.819401,-8.118788,-0.337961,-9.764782,0.010226,0.072118,-0.043894
255340214141102266!,great-mauve-beetle,0.210000,0.279085,0.731304,1.492417,-0.150641,0.580245,-7.794758,-1.007229,-9.978719,0.010392,0.076542,-0.045219
255340214141102266!,great-mauve-beetle,0.220000,0.283682,0.655143,1.478793,-0.251339,0.334844,-7.434651,-1.725229,-10.150666,0.010679,0.080802,-0.046875
255340214141102266!,great-mauve-beetle,0.230000,0.285832,0.582757,1.457745,-0.353523,0.089515,-7.042290,-2.491223,-10.272522,0.011004,0.084805,-0.048593
255340214141102266!,great-mauve-beetle,0.240000,0.285581,0.514457,1.428801,-0.456649,-0.148343,-6.621065,-3.303075,-10.334925,0.011295,0.088472,-0.050148
