ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
145567870674025758!,thoughtful-zippy-butterfly,0.000000,2.047652,-1.165329,0.830600,0.421738,0.497618,0.048746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.817061,-0.423931,0.276557,0.391474
145567870674025758!,thoughtful-zippy-butterfly,0.010000,2.029110,-1.177862,0.829712,0.422589,0.497612,0.048812,-3.716311,-2.485869,-0.175987,0.167295,-0.001175,0.011974,-0.344250,-0.200591,0.152772,0.266057
145567870674025758!,thoughtful-zippy-butterfly,0.020000,1.982076,-1.207533,0.827164,0.425311,0.497561,0.049330,-5.702514,-3.425248,-0.332109,0.373243,-0.008914,0.089914,-0.118975,-0.094003,0.092702,0.204226
145567870674025758!,thoughtful-zippy-butterfly,0.030000,1.919283,-1.242742,0.823129,0.430114,0.497417,0.050757,-6.862483,-3.600484,-0.474715,0.585160,-0.019860,0.194626,-0.012564,-0.042707,0.061617,0.168849
145567870674025758!,thoughtful-zippy-butterfly,0.040000,1.846996,-1.277860,0.817734,0.436964,0.497155,0.053259,-7.595922,-3.413735,-0.604481,0.782631,-0.032662,0.304887,0.037534,-0.017386,0.044002,0.145153
145567870674025758!,thoughtful-zippy-butterfly,0.050000,1.768561,-1.310253,0.811101,0.445671,0.496759,0.056841,-8.087707,-3.061066,-0.721604,0.955479,-0.046919,0.410043,0.060932,-0.004274,0.032770,0.126772
145567870674025758!,thoughtful-zippy-butterfly,0.060000,1.685967,-1.338743,0.803355,0.455970,0.496212,0.061428,-8.425774,-2.637765,-0.826325,1.099525,-0.062505,0.504907,0.071495,0.003042,0.024664,0.110896
145567870674025758!,thoughtful-zippy-butterfly,0.070000,1.600546,-1.362863,0.794618,0.467569,0.495503,0.066906,-8.653375,-2.191634,-0.918856,1.213830,-0.079265,0.587034,0.075699,0.007530,0.018207,0.096330
145567870674025758!,thoughtful-zippy-butterfly,0.080000,1.513304,-1.382511,0.785011,0.480173,0.494621,0.073142,-8.793328,-1.748132,-0.999361,1.299238,-0.096918,0.655402,0.076581,0.010553,0.012749,0.082638
145567870674025758!,thoughtful-zippy-butterfly,0.090000,1.425063,-1.397788,0.774656,0.493500,0.493559,0.079997,-8.859470,-1.321828,-1.068021,1.357625,-0.115046,0.709798,0.075589,0.012733,0.008023,0.069742
145567870674025758!,thoughtful-zippy-butterfly,0.100000,1.336533,-1.408912,0.763671,0.507289,0.492314,0.087330,-8.861984,-0.921517,-1.125102,1.391479,-0.133132,0.750519,0.073448,0.014350,0.003927,0.057711
145567870674025758!,thoughtful-zippy-butterfly,0.110000,1.248325,-1.416178,0.752174,0.521303,0.490891,0.095003,-8.809722,-0.552501,-1.170998,1.403625,-0.150611,0.778222,0.070555,0.015537,0.000423,0.046651
145567870674025758!,thoughtful-zippy-butterfly,0.120000,1.160929,-1.419935,0.740281,0.535328,0.489301,0.102883,-8.711055,-0.217591,-1.206205,1.396971,-0.166906,0.793787,0.067167,0.016371,-0.002513,0.036653
145567870674025758!,thoughtful-zippy-butterfly,0.130000,1.074766,-1.420536,0.728097,0.549190,0.487557,0.110852,-8.573921,0.082151,-1.231408,1.374420,-0.181497,0.798276,0.063464,0.016900,-0.004909,0.027771
145567870674025758!,thoughtful-zippy-butterfly,0.140000,0.990177,-1.418335,0.715718,0.562743,0.485681,0.118803,-8.405835,0.347011,-1.247425,1.338737,-0.193941,0.792851,0.059585,0.017168,-0.006803,0.020014
145567870674025758!,thoughtful-zippy-butterfly,0.150000,0.907428,-1.413678,0.703231,0.575870,0.483695,0.126644,-8.213710,0.578280,-1.255164,1.292471,-0.203888,0.778716,0.055650,0.017217,-0.008243,0.013348
145567870674025758!,thoughtful-zippy-butterfly,0.160000,0.826721,-1.406892,0.690713,0.588478,0.481628,0.134294,-8.003709,0.777939,-1.255593,1.237904,-0.211095,0.757065,0.051753,0.017089,-0.009283,0.007707
145567870674025758!,thoughtful-zippy-butterfly,0.170000,0.748197,-1.398280,0.678231,0.600495,0.479506,0.141683,-7.781164,0.948390,-1.249698,1.177023,-0.215417,0.729046,0.047966,0.016825,-0.009980,0.003001
145567870674025758!,thoughtful-zippy-butterfly,0.180000,0.671950,-1.388120,0.665841,0.611870,0.477359,0.148756,-7.550564,1.092243,-1.238454,1.111523,-0.216804,0.695724,0.044346,0.016461,-0.010389,-0.000869
145567870674025758!,thoughtful-zippy-butterfly,0.190000,0.598032,-1.376662,0.653590,0.622566,0.475216,0.155466,-7.315591,1.212137,-1.222804,1.042818,-0.215287,0.658072,0.040927,0.016028,-0.010561,-0.004008
145567870674025758!,thoughtful-zippy-butterfly,0.200000,0.526454,-1.364126,0.641515,0.632562,0.473105,0.161777,-7.079190,1.310632,-1.203630,0.972047,-0.210964,0.616946,0.037734,0.015553,-0.010543,-0.006519
145567870674025758!,thoughtful-zippy-butterfly,0.210000,0.457176,-1.350701,0.629640,0.641850,0.471050,0.167667,-6.843627,1.390142,-1.181738,0.900082,-0.203981,0.573071,0.034778,0.015062,-0.010376,-0.008501
