ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1230501285334684896!,great-proficient-bumblebee,0.000000,-1.251297,0.547499,0.000000,0.547499,0.000000,0.000000,0.000000,0.000000,-0.058268,-0.022997,0.040380,0.045745
1230501285334684896!,great-proficient-bumblebee,0.010000,-1.247114,0.545018,0.000000,0.545018,0.836647,-0.496232,0.000000,-0.496232,-0.050600,-0.020436,0.034465,0.039717
1230501285334684896!,great-proficient-bumblebee,0.020000,-1.235098,0.537891,0.000000,0.537891,1.565074,-0.928277,0.000000,-0.928277,-0.043735,-0.018143,0.029172,0.034322
1230501285334684896!,great-proficient-bumblebee,0.030000,-1.216266,0.526722,0.000000,0.526722,2.196633,-1.302868,0.000000,-1.302868,-0.037595,-0.016092,0.024436,0.029497
1230501285334684896!,great-proficient-bumblebee,0.040000,-1.191531,0.512051,0.000000,0.512051,2.741543,-1.626065,0.000000,-1.626065,-0.032107,-0.014259,0.020204,0.025183
1230501285334684896!,great-proficient-bumblebee,0.050000,-1.161711,0.494364,0.000000,0.494364,3.209010,-1.903329,0.000000,-1.903329,-0.027207,-0.012622,0.016425,0.021332
1230501285334684896!,great-proficient-bumblebee,0.060000,-1.127537,0.474095,0.000000,0.474095,3.607320,-2.139575,0.000000,-2.139575,-0.022835,-0.011162,0.013053,0.017896
1230501285334684896!,great-proficient-bumblebee,0.070000,-1.089665,0.451632,0.000000,0.451632,3.943932,-2.339226,0.000000,-2.339226,-0.018938,-0.009860,0.010048,0.014833
1230501285334684896!,great-proficient-bumblebee,0.080000,-1.048682,0.427324,0.000000,0.427324,4.225559,-2.506265,0.000000,-2.506265,-0.015470,-0.008702,0.007373,0.012107
1230501285334684896!,great-proficient-bumblebee,0.090000,-1.005111,0.401481,0.000000,0.401481,4.458244,-2.644275,0.000000,-2.644275,-0.012387,-0.007672,0.004995,0.009684
1230501285334684896!,great-proficient-bumblebee,0.100000,-0.959423,0.374383,0.000000,0.374383,4.647421,-2.756480,0.000000,-2.756480,-0.009650,-0.006758,0.002885,0.007533
