ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1616712446372099623!,rebel-wine-beetle,0.000000,1.382094,0.434754,1.393437,1.434689,0.000000,0.000000,0.000000,0.000000,0.054934,0.284712,0.301072,-0.039316
1616712446372099623!,rebel-wine-beetle,0.010000,1.381411,0.428403,1.400058,1.428229,-0.137360,-1.267936,1.321199,-1.295139,0.064096,0.230899,0.220676,-0.047341
1616712446372099623!,rebel-wine-beetle,0.020000,1.378895,0.410947,1.418243,1.410173,-0.369215,-2.216304,2.308538,-2.321750,0.068473,0.189422,0.161937,-0.051403
1616712446372099623!,rebel-wine-beetle,0.030000,1.373761,0.385254,1.445029,1.382711,-0.661202,-2.909246,3.036597,-3.173454,0.069199,0.157679,0.120136,-0.052437
1616712446372099623!,rebel-wine-beetle,0.040000,1.365553,0.353625,1.478131,1.347267,-0.980705,-3.398956,3.567744,-3.914287,0.067304,0.133512,0.091254,-0.051288
1616712446372099623!,rebel-wine-beetle,0.050000,1.354127,0.317876,1.515821,1.304717,-1.300493,-3.728766,3.949946,-4.589049,0.063643,0.115138,0.071963,-0.048660
1616712446372099623!,rebel-wine-beetle,0.060000,1.339584,0.279429,1.556785,1.255555,-1.600017,-3.934634,4.217262,-5.229058,0.058891,0.101124,0.059605,-0.045105
1616712446372099623!,rebel-wine-beetle,0.070000,1.322199,0.239369,1.599993,1.200010,-1.865088,-4.046479,4.391951,-5.855861,0.053560,0.090343,0.052113,-0.041045
1616712446372099623!,rebel-wine-beetle,0.080000,1.302369,0.198509,1.644585,1.138130,-2.087081,-4.089252,4.486918,-6.483546,0.048031,0.081929,0.047908,-0.036796
1616712446372099623!,rebel-wine-beetle,0.090000,1.280556,0.157440,1.689785,1.069872,-2.262018,-4.083792,4.508096,-7.120211,0.042584,0.075224,0.045810,-0.032585
1616712446372099623!,rebel-wine-beetle,0.100000,1.257246,0.116576,1.734838,0.995157,-2.389671,-4.047463,4.456565,-7.769041,0.037415,0.069732,0.044941,-0.028577
1616712446372099623!,rebel-wine-beetle,0.110000,1.232899,0.076165,1.778990,0.913891,-2.472744,-3.994583,4.330219,-8.429251,0.032654,0.065080,0.044666,-0.024879
1616712446372099623!,rebel-wine-beetle,0.120000,1.207935,0.036326,1.821462,0.825999,-2.516202,-3.936736,4.125173,-9.096677,0.028380,0.060992,0.044531,-0.021559
1616712446372099623!,rebel-wine-beetle,0.130000,1.182713,-0.002927,1.861441,0.731463,-2.526678,-3.882986,3.836921,-9.764271,0.024634,0.057257,0.044218,-0.018651
1616712446372099623!,rebel-wine-beetle,0.140000,1.157519,-0.041661,1.898071,0.630338,-2.511936,-3.840012,3.461271,-10.422565,0.021427,0.053724,0.043517,-0.016166
1616712446372099623!,rebel-wine-beetle,0.150000,1.132562,-0.080005,1.930467,0.522778,-2.480367,-3.812208,2.995125,-11.060136,0.018748,0.050282,0.042298,-0.014097
1616712446372099623!,rebel-wine-beetle,0.160000,1.107965,-0.118124,1.957723,0.409049,-2.440507,-3.801783,2.437109,-11.664093,0.016575,0.046854,0.040491,-0.012428
1616712446372099623!,rebel-wine-beetle,0.170000,1.083770,-0.156198,1.978930,0.289548,-2.400559,-3.808891,1.788063,-12.220611,0.014875,0.043396,0.038075,-0.011134
