ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
935201368653122825!,rebel-mauve-beetle,0.000000,-0.052354,2.135281,0.887067,1.792515,0.000000,0.000000,0.000000,0.000000,0.238415,0.577445,-0.814607
935201368653122825!,rebel-mauve-beetle,0.010000,-0.045015,2.130132,0.894867,1.788634,1.466556,-1.027531,1.556886,-0.778922,0.129890,0.220279,-0.425970
935201368653122825!,rebel-mauve-beetle,0.020000,-0.027104,2.114790,0.914684,1.778582,2.113881,-2.040595,2.401463,-1.235017,0.085336,0.082393,-0.268073
935201368653122825!,rebel-mauve-beetle,0.030000,-0.004317,2.089560,0.941405,1.764584,2.442729,-3.003093,2.936364,-1.566550,0.064992,0.027249,-0.197453
935201368653122825!,rebel-mauve-beetle,0.040000,0.021136,2.054983,0.972699,1.747529,2.647991,-3.903230,3.313269,-1.844212,0.053238,0.001269,-0.157761
935201368653122825!,rebel-mauve-beetle,0.050000,0.048384,2.011690,1.007253,1.727843,2.802138,-4.738016,3.585890,-2.090410,0.044236,-0.015096,-0.128032
935201368653122825!,rebel-mauve-beetle,0.060000,0.077046,1.960342,1.044114,1.705821,2.931612,-5.505064,3.772716,-2.309236,0.035870,-0.028560,-0.100733
935201368653122825!,rebel-mauve-beetle,0.070000,0.106923,1.901637,1.082450,1.681756,3.046177,-6.200113,3.880674,-2.497767,0.027403,-0.041251,-0.073283
935201368653122825!,rebel-mauve-beetle,0.080000,0.137876,1.836327,1.121480,1.655984,3.149762,-6.817161,3.913718,-2.650482,0.018631,-0.053718,-0.044969
935201368653122825!,rebel-mauve-beetle,0.090000,0.169794,1.765236,1.160458,1.628907,3.244456,-7.349449,3.875859,-2.761220,0.009571,-0.065992,-0.015842
935201368653122825!,rebel-mauve-beetle,0.100000,0.202580,1.689260,1.198677,1.600991,3.332055,-7.790582,3.772144,-2.824239,0.000354,-0.077952,0.013690
935201368653122825!,rebel-mauve-beetle,0.110000,0.236155,1.609359,1.235485,1.572761,3.414707,-8.135491,3.608826,-2.834918,-0.008830,-0.089450,0.043038
935201368653122825!,rebel-mauve-beetle,0.120000,0.270486,1.526567,1.270320,1.544761,3.495035,-8.381001,3.393306,-2.790454,-0.017759,-0.100345,0.071519
935201368653122825!,rebel-mauve-beetle,0.130000,0.305599,1.441913,1.302736,1.517524,3.576101,-8.526046,3.133570,-2.690051,-0.026202,-0.110485,0.098415
935201368653122825!,rebel-mauve-beetle,0.140000,0.341549,1.356376,1.332368,1.491575,3.661537,-8.571850,2.837784,-2.534886,-0.033936,-0.119712,0.123045
935201368653122825!,rebel-mauve-beetle,0.150000,0.378421,1.270905,1.358921,1.467424,3.755442,-8.521652,2.514109,-2.328214,-0.040769,-0.127849,0.144802
935201368653122825!,rebel-mauve-beetle,0.160000,0.416332,1.186408,1.382173,1.445544,3.862122,-8.380187,2.170535,-2.075381,-0.046536,-0.134664,0.163153
935201368653122825!,rebel-mauve-beetle,0.170000,0.455431,1.103753,1.401965,1.426357,3.985649,-8.153070,1.814839,-1.783805,-0.051090,-0.139837,0.177606
935201368653122825!,rebel-mauve-beetle,0.180000,0.495901,1.023758,1.418214,1.410201,4.129288,-7.846316,1.454702,-1.462968,-0.054289,-0.142913,0.187651
935201368653122825!,rebel-mauve-beetle,0.190000,0.537949,0.947184,1.430910,1.397318,4.294832,-7.466153,1.098013,-1.124410,-0.055976,-0.143273,0.192712
935201368653122825!,rebel-mauve-beetle,0.200000,0.581786,0.874734,1.440123,1.387821,4.481910,-7.019228,0.753312,-0.781702,-0.055972,-0.140120,0.192105
935201368653122825!,rebel-mauve-beetle,0.210000,0.627609,0.807040,1.446017,1.381679,4.687341,-6.513263,0.430296,-0.450333,-0.054072,-0.132498,0.185040
935201368653122825!,rebel-mauve-beetle,0.220000,0.675567,0.744648,1.448858,1.378698,4.904675,-5.958108,0.140263,-0.147401,-0.050055,-0.119354,0.170671
935201368653122825!,rebel-mauve-beetle,0.230000,0.725723,0.687991,1.449034,1.378514,5.124117,-5.367052,-0.103695,0.108999,-0.043729,-0.099669,0.148231
935201368653122825!,rebel-mauve-beetle,0.240000,0.778034,0.637344,1.447080,1.380564,5.332764,-4.758098,-0.286830,0.300649,-0.034977,-0.072644,0.117225
935201368653122825!,rebel-mauve-beetle,0.250000,0.832304,0.592783,1.443667,1.384133,5.515860,-4.154874,-0.393579,0.410508,-0.023845,-0.037986,0.077736
935201368653122825!,rebel-mauve-beetle,0.260000,0.888141,0.554146,1.439640,1.388321,5.657966,-3.586963,-0.408942,0.424058,-0.010636,0.003774,0.030757
935201368653122825!,rebel-mauve-beetle,0.270000,0.945170,0.520832,1.435999,1.392088,5.745588,-3.085769,-0.322637,0.332814,0.004081,0.051189,-0.021754
935201368653122825!,rebel-mauve-beetle,0.280000,1.002788,0.492036,1.433745,1.394408,5.768537,-2.683937,-0.128966,0.132605,0.019384,0.101614,-0.076565
935201368653122825!,rebel-mauve-beetle,0.290000,1.060285,0.466633,1.433952,1.394195,5.720717,-2.410482,0.169254,-0.174081,0.034059,0.151343,-0.129390
935201368653122825!,rebel-mauve-beetle,0.300000,1.116937,0.443238,1.437603,1.390431,5.600756,-2.284636,0.558733,-0.577689,0.046778,0.196106,-0.175487
935201368653122825!,rebel-mauve-beetle,0.310000,1.172035,0.420342,1.445494,1.382225,5.411180,-2.312143,1.016143,-1.062655,0.056305,0.231737,-0.210412
935201368653122825!,rebel-mauve-beetle,0.320000,1.224901,0.396440,1.458163,1.368854,5.156964,-2.483453,1.510125,-1.608652,0.061738,0.254943,-0.230875
935201368653122825!,rebel-mauve-beetle,0.330000,1.274914,0.370200,1.475807,1.349813,4.844583,-2.774532,2.005067,-2.192223,0.062697,0.263961,-0.235417
935201368653122825!,rebel-mauve-beetle,0.340000,1.321520,0.340579,1.498270,1.324835,4.481431,-3.150788,2.466041,-2.788871,0.059386,0.258845,-0.224652
935201368653122825!,rebel-mauve-beetle,0.350000,1.364236,0.306907,1.525076,1.293887,4.075889,-3.572652,2.863439,-3.375070,0.052515,0.241322,-0.201009
935201368653122825!,rebel-mauve-beetle,0.360000,1.402658,0.268900,1.555498,1.257150,3.637665,-4.001435,3.176283,-3.930079,0.043120,0.214293,-0.168100
935201368653122825!,rebel-mauve-beetle,0.370000,1.436588,0.226745,1.588537,1.215133,3.177544,-4.404030,3.394302,-4.437353,0.032349,0.181228,-0.129980
935201368653122825!,rebel-mauve-beetle,0.380000,1.465888,0.180846,1.623226,1.168390,2.707407,-4.756211,3.516256,-4.885079,0.021236,0.145407,-0.090327
935201368653122825!,rebel-mauve-beetle,0.390000,1.490516,0.131775,1.658645,1.117540,2.239464,-5.043160,3.548324,-5.266396,0.010589,0.109547,-0.052044
935201368653122825!,rebel-mauve-beetle,0.400000,1.510547,0.080214,1.693960,1.063250,1.785214,-5.258670,3.501739,-5.578936,0.000948,0.075622,-0.017102
935201368653122825!,rebel-mauve-beetle,0.410000,1.526165,0.026869,1.728460,1.006194,1.354567,-5.403438,3.390318,-5.823955,-0.007404,0.044850,0.013426
935201368653122825!,rebel-mauve-beetle,0.420000,1.537642,-0.027581,1.761575,0.947023,0.955261,-5.482982,3.228444,-6.005286,-0.014383,0.017807,0.039189
935201368653122825!,rebel-mauve-beetle,0.430000,1.545318,-0.082528,1.792872,0.886346,0.592638,-5.505649,3.029677,-6.128331,-0.020047,-0.005406,0.060338
935201368653122825!,rebel-mauve-beetle,0.440000,1.549570,-0.137448,1.822044,0.824715,0.269746,-5.480986,2.805962,-6.199214,-0.024537,-0.024989,0.077324
935201368653122825!,rebel-mauve-beetle,0.450000,1.550801,-0.191910,1.848891,0.762627,-0.012352,-5.418566,2.567335,-6.224171,-0.028024,-0.041306,0.090729
935201368653122825!,rebel-mauve-beetle,0.460000,1.549414,-0.245564,1.873301,0.700532,-0.254161,-5.327254,2.321953,-6.209160,-0.030685,-0.054778,0.101149
935201368653122825!,rebel-mauve-beetle,0.470000,1.545820,-0.298152,1.895235,0.638816,-0.457405,-5.214810,2.076194,-6.159641,-0.032681,-0.065825,0.109141
935201368653122825!,rebel-mauve-beetle,0.480000,1.540404,-0.349551,1.914736,0.577744,-0.624642,-5.087733,1.834711,-6.080526,-0.034155,-0.074851,0.115210
935201368653122825!,rebel-mauve-beetle,0.490000,1.533503,-0.399644,1.931866,0.517583,-0.758723,-4.951270,1.601133,-5.976186,-0.035217,-0.082178,0.119738
935201368653122825!,rebel-mauve-beetle,0.500000,1.525423,-0.448360,1.946720,0.458563,-0.862711,-4.809569,1.378127,-5.850519,-0.035952,-0.088069,0.123027
935201368653122825!,rebel-mauve-beetle,0.510000,1.516443,-0.495663,1.959413,0.400874,-0.939709,-4.665835,1.167595,-5.707034,-0.036423,-0.092732,0.125301
935201368653122825!,rebel-mauve-beetle,0.520000,1.506813,-0.541544,1.970075,0.344678,-0.992749,-4.522491,0.970821,-5.548925,-0.036675,-0.096332,0.126729
935201368653122825!,rebel-mauve-beetle,0.530000,1.496756,-0.586015,1.978848,0.290105,-1.024727,-4.381331,0.788597,-5.379127,-0.036743,-0.098995,0.127433
935201368653122825!,rebel-mauve-beetle,0.540000,1.486464,-0.629104,1.985877,0.237260,-1.038364,-4.243652,0.621306,-5.200363,-0.036650,-0.100825,0.127504
