ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
405901898493394871!,thoughtful-antique-butterfly,0.000000,1.552669,0.520539,-0.444289,0.410272,-0.492299,-0.087418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102247,0.307166,-0.110063,-0.181220,-0.049299,0.401622
405901898493394871!,thoughtful-antique-butterfly,0.010000,1.553381,0.501098,-0.444509,0.409255,-0.492110,-0.088474,0.126926,-3.883953,-0.042268,-0.203419,0.037951,-0.211091,0.032825,0.141554,-0.054493,-0.073716,-0.026844,0.195569
405901898493394871!,thoughtful-antique-butterfly,0.020000,1.554133,0.453335,-0.445326,0.406821,-0.491644,-0.091030,0.005674,-5.665125,-0.119518,-0.283617,0.055528,-0.299902,0.000251,0.064564,-0.029057,-0.023474,-0.016835,0.099765
405901898493394871!,thoughtful-antique-butterfly,0.030000,1.552989,0.392670,-0.446980,0.403874,-0.491050,-0.094180,-0.244902,-6.463405,-0.210408,-0.305911,0.063317,-0.330131,-0.014685,0.028459,-0.017521,-0.000055,-0.012565,0.054235
405901898493394871!,thoughtful-antique-butterfly,0.040000,1.549060,0.326352,-0.449552,0.400838,-0.490404,-0.097490,-0.544870,-6.795394,-0.302854,-0.301629,0.065973,-0.331864,-0.021312,0.011185,-0.012297,0.010875,-0.010839,0.031754
405901898493394871!,thoughtful-antique-butterfly,0.050000,1.542060,0.257856,-0.453031,0.397905,-0.489745,-0.100746,-0.855166,-6.900272,-0.390861,-0.285918,0.065732,-0.319536,-0.024005,0.002590,-0.009891,0.015966,-0.010188,0.019868
405901898493394871!,thoughtful-antique-butterfly,0.060000,1.531979,0.188901,-0.457358,0.395150,-0.489098,-0.103841,-1.158285,-6.889404,-0.471611,-0.266223,0.063752,-0.300277,-0.024798,-0.001992,-0.008710,0.018290,-0.009949,0.012859
405901898493394871!,thoughtful-antique-butterfly,0.070000,1.518939,0.120384,-0.462450,0.392596,-0.488477,-0.106727,-1.446275,-6.815221,-0.543808,-0.246291,0.060696,-0.277800,-0.024634,-0.004705,-0.008033,0.019268,-0.009829,0.008107
405901898493394871!,thoughtful-antique-butterfly,0.080000,1.503117,0.052802,-0.468213,0.390230,-0.487889,-0.109383,-1.715174,-6.702988,-0.606874,-0.228049,0.056989,-0.254194,-0.023960,-0.006531,-0.007538,0.019560,-0.009704,0.004415
405901898493394871!,thoughtful-antique-butterfly,0.090000,1.484717,-0.013535,-0.474554,0.388031,-0.487339,-0.111806,-1.962684,-6.565461,-0.660602,-0.212502,0.052940,-0.230753,-0.022996,-0.007914,-0.007088,0.019479,-0.009527,0.001253
