ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
907871960772568232!,lush-bipedal-bumblebee,0.000000,1.430128,1.201192,0.000000,1.201192,0.000000,0.000000,0.000000,0.000000,-0.013295,-0.098196
907871960772568232!,lush-bipedal-bumblebee,0.010000,1.425424,1.198642,0.000000,1.198642,-0.940668,-0.509851,0.000000,-0.509851,-0.010131,-0.087999
907871960772568232!,lush-bipedal-bumblebee,0.020000,1.411915,1.191320,0.000000,1.191320,-1.759661,-0.953753,0.000000,-0.953753,-0.007298,-0.078871
907871960772568232!,lush-bipedal-bumblebee,0.030000,1.390742,1.179844,0.000000,1.179844,-2.469741,-1.338623,0.000000,-1.338623,-0.004765,-0.070706
907871960772568232!,lush-bipedal-bumblebee,0.040000,1.362931,1.164771,0.000000,1.164771,-3.082401,-1.670690,0.000000,-1.670690,-0.002500,-0.063409
907871960772568232!,lush-bipedal-bumblebee,0.050000,1.329403,1.146598,0.000000,1.146598,-3.607988,-1.955563,0.000000,-1.955563,-0.000478,-0.056893
907871960772568232!,lush-bipedal-bumblebee,0.060000,1.291014,1.125791,0.000000,1.125791,-4.055820,-2.198292,0.000000,-2.198292,0.001326,-0.051080
907871960772568232!,lush-bipedal-bumblebee,0.070000,1.248522,1.102760,0.000000,1.102760,-4.434294,-2.403429,0.000000,-2.403429,0.002933,-0.045901
907871960772568232!,lush-bipedal-bumblebee,0.080000,1.202578,1.077857,0.000000,1.077857,-4.750973,-2.575072,0.000000,-2.575072,0.004364,-0.041292
907871960772568232!,lush-bipedal-bumblebee,0.090000,1.153755,1.051395,0.000000,1.051395,-5.012663,-2.716910,0.000000,-2.716910,0.005635,-0.037196
907871960772568232!,lush-bipedal-bumblebee,0.100000,1.102564,1.023649,0.000000,1.023649,-5.225478,-2.832258,0.000000,-2.832258,0.006763,-0.033561
907871960772568232!,lush-bipedal-bumblebee,0.110000,1.049461,0.994867,0.000000,0.994867,-5.394914,-2.924094,0.000000,-2.924094,0.007763,-0.030339
907871960772568232!,lush-bipedal-bumblebee,0.120000,0.994853,0.965269,0.000000,0.965269,-5.525909,-2.995094,0.000000,-2.995094,0.008647,-0.027489
907871960772568232!,lush-bipedal-bumblebee,0.130000,0.939103,0.935052,0.000000,0.935052,-5.622898,-3.047664,0.000000,-3.047664,0.009428,-0.024973
907871960772568232!,lush-bipedal-bumblebee,0.140000,0.882531,0.904389,0.000000,0.904389,-5.689866,-3.083961,0.000000,-3.083961,0.010116,-0.022757
907871960772568232!,lush-bipedal-bumblebee,0.150000,0.825422,0.873436,0.000000,0.873436,-5.730388,-3.105924,0.000000,-3.105924,0.010720,-0.020809
907871960772568232!,lush-bipedal-bumblebee,0.160000,0.768027,0.842327,0.000000,0.842327,-5.747673,-3.115293,0.000000,-3.115293,0.011249,-0.019103
907871960772568232!,lush-bipedal-bumblebee,0.170000,0.710567,0.811183,0.000000,0.811183,-5.744599,-3.113627,0.000000,-3.113627,0.011712,-0.017613
907871960772568232!,lush-bipedal-bumblebee,0.180000,0.653235,0.780109,0.000000,0.780109,-5.723748,-3.102325,0.000000,-3.102325,0.012114,-0.016317
907871960772568232!,lush-bipedal-bumblebee,0.190000,0.596201,0.749196,0.000000,0.749196,-5.687431,-3.082641,0.000000,-3.082641,0.012462,-0.015194
907871960772568232!,lush-bipedal-bumblebee,0.200000,0.539612,0.718524,0.000000,0.718524,-5.637718,-3.055696,0.000000,-3.055696,0.012763,-0.014227
907871960772568232!,lush-bipedal-bumblebee,0.210000,0.483597,0.688163,0.000000,0.688163,-5.576463,-3.022495,0.000000,-3.022495,0.013020,-0.013398
907871960772568232!,lush-bipedal-bumblebee,0.220000,0.428264,0.658172,0.000000,0.658172,-5.505320,-2.983935,0.000000,-2.983935,0.013238,-0.012694
907871960772568232!,lush-bipedal-bumblebee,0.230000,0.373710,0.628604,0.000000,0.628604,-5.425769,-2.940818,0.000000,-2.940818,0.013423,-0.012100
907871960772568232!,lush-bipedal-bumblebee,0.240000,0.320014,0.599500,0.000000,0.599500,-5.339130,-2.893859,0.000000,-2.893859,0.013577,-0.011604
907871960772568232!,lush-bipedal-bumblebee,0.250000,0.267244,0.570898,0.000000,0.570898,-5.246581,-2.843696,0.000000,-2.843696,0.013703,-0.011197
907871960772568232!,lush-bipedal-bumblebee,0.260000,0.215457,0.542829,0.000000,0.542829,-5.149170,-2.790898,0.000000,-2.790898,0.013805,-0.010867
907871960772568232!,lush-bipedal-bumblebee,0.270000,0.164698,0.515317,0.000000,0.515317,-5.047828,-2.735970,0.000000,-2.735970,0.013886,-0.010607
907871960772568232!,lush-bipedal-bumblebee,0.280000,0.115004,0.488382,0.000000,0.488382,-4.943383,-2.679360,0.000000,-2.679360,0.013948,-0.010409
907871960772568232!,lush-bipedal-bumblebee,0.290000,0.066372,0.462023,0.000000,0.462023,-4.836567,-2.621465,0.000000,-2.621465,0.013993,-0.010263
907871960772568232!,lush-bipedal-bumblebee,0.300000,0.018825,0.436252,0.000000,0.436252,-4.728021,-2.562632,0.000000,-2.562632,0.014023,-0.010166
907871960772568232!,lush-bipedal-bumblebee,0.310000,-0.027622,0.411078,0.000000,0.411078,-4.618308,-2.503166,0.000000,-2.503166,0.014040,-0.010109
907871960772568232!,lush-bipedal-bumblebee,0.320000,-0.072960,0.386504,0.000000,0.386504,-4.507924,-2.443337,0.000000,-2.443337,0.014046,-0.010090
907871960772568232!,lush-bipedal-bumblebee,0.330000,-0.117181,0.362536,0.000000,0.362536,-4.397307,-2.383382,0.000000,-2.383382,0.014043,-0.010102
907871960772568232!,lush-bipedal-bumblebee,0.340000,-0.160285,0.339173,0.000000,0.339173,-4.286839,-2.323507,0.000000,-2.323507,0.014030,-0.010143
907871960772568232!,lush-bipedal-bumblebee,0.350000,-0.202273,0.316415,0.000000,0.316415,-4.176855,-2.263895,0.000000,-2.263895,0.014010,-0.010208
907871960772568232!,lush-bipedal-bumblebee,0.360000,-0.243149,0.294260,0.000000,0.294260,-4.067646,-2.204702,0.000000,-2.204702,0.013983,-0.010294
907871960772568232!,lush-bipedal-bumblebee,0.370000,-0.282922,0.272703,0.000000,0.272703,-3.959463,-2.146066,0.000000,-2.146066,0.013951,-0.010398
907871960772568232!,lush-bipedal-bumblebee,0.380000,-0.321601,0.251738,0.000000,0.251738,-3.852526,-2.088105,0.000000,-2.088105,0.013914,-0.010518
907871960772568232!,lush-bipedal-bumblebee,0.390000,-0.359211,0.231353,0.000000,0.231353,-3.747020,-2.030920,0.000000,-2.030920,0.013872,-0.010651
907871960772568232!,lush-bipedal-bumblebee,0.400000,-0.395777,0.211534,0.000000,0.211534,-3.643101,-1.974595,0.000000,-1.974595,0.013828,-0.010795
