ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
2249102621182154368!,rebel-devious-beetle,0.000000,-0.931043,-1.496734,-0.066272,-1.998902,0.000000,0.000000,0.000000,0.000000,-0.830424,-0.208412
2249102621182154368!,rebel-devious-beetle,0.010000,-0.935703,-1.487224,-0.076312,-1.998544,-0.925995,1.898937,-2.010155,0.076755,-0.513943,-0.168773
2249102621182154368!,rebel-devious-beetle,0.020000,-0.946678,-1.461297,-0.102507,-1.997371,-1.252940,3.278752,-3.229786,0.165756,-0.325178,-0.141191
2249102621182154368!,rebel-devious-beetle,0.030000,-0.959063,-1.423360,-0.138688,-1.995186,-1.204337,4.292697,-4.002546,0.278223,-0.219792,-0.121148
2249102621182154368!,rebel-devious-beetle,0.040000,-0.969872,-1.376591,-0.181469,-1.991750,-0.940746,5.036140,-4.546996,0.414278,-0.165850,-0.105662
2249102621182154368!,rebel-devious-beetle,0.050000,-0.977480,-1.323400,-0.229233,-1.986820,-0.568011,5.569044,-4.994756,0.576278,-0.142550,-0.092876
2249102621182154368!,rebel-devious-beetle,0.060000,-0.981138,-1.265698,-0.281405,-1.980104,-0.153538,5.929605,-5.420927,0.770403,-0.137137,-0.081702
2249102621182154368!,rebel-devious-beetle,0.070000,-0.980659,-1.205081,-0.337999,-1.971232,0.259344,6.143369,-5.865521,1.005737,-0.141979,-0.071549
2249102621182154368!,rebel-devious-beetle,0.080000,-0.976221,-1.142952,-0.399280,-1.959739,0.641675,6.229214,-6.346546,1.293055,-0.152505,-0.062127
2249102621182154368!,rebel-devious-beetle,0.090000,-0.968238,-1.080519,-0.465641,-1.945039,0.973238,6.202934,-6.868199,1.644242,-0.165926,-0.053311
2249102621182154368!,rebel-devious-beetle,0.100000,-0.957299,-1.018828,-0.537467,-1.926429,1.239350,6.079572,-7.425168,2.071594,-0.180467,-0.045060
2249102621182154368!,rebel-devious-beetle,0.110000,-0.944116,-0.958771,-0.615053,-1.903079,1.429214,5.874743,-8.005113,2.587158,-0.194934,-0.037359
2249102621182154368!,rebel-devious-beetle,0.120000,-0.929494,-0.901077,-0.698545,-1.874042,1.535157,5.605333,-8.590097,3.201939,-0.208472,-0.030187
2249102621182154368!,rebel-devious-beetle,0.130000,-0.914301,-0.846292,-0.787886,-1.838270,1.552383,5.289778,-9.157529,3.924936,-0.220434,-0.023506
2249102621182154368!,rebel-devious-beetle,0.140000,-0.899439,-0.794773,-0.882773,-1.794634,1.479037,4.948042,-9.680972,4.762032,-0.230306,-0.017251
2249102621182154368!,rebel-devious-beetle,0.150000,-0.885812,-0.746665,-0.982623,-1.741968,1.316480,4.601318,-10.131036,5.714795,-0.237672,-0.011343
2249102621182154368!,rebel-devious-beetle,0.160000,-0.874294,-0.701898,-1.086545,-1.679113,1.069668,4.271466,-10.476503,6.779290,-0.242202,-0.005694
2249102621182154368!,rebel-devious-beetle,0.170000,-0.865689,-0.660178,-1.193331,-1.604980,0.747541,3.980173,-10.685768,7.945060,-0.243642,-0.000223
2249102621182154368!,rebel-devious-beetle,0.180000,-0.860688,-0.621000,-1.301458,-1.518620,0.363270,3.747828,-10.728597,9.194416,-0.241825,0.005128
2249102621182154368!,rebel-devious-beetle,0.190000,-0.859825,-0.583663,-1.409110,-1.419298,-0.065783,3.592166,-10.578159,10.502225,-0.236678,0.010388
2249102621182154368!,rebel-devious-beetle,0.200000,-0.863439,-0.547309,-1.514222,-1.306573,-0.518535,3.526811,-10.213170,11.836313,-0.228229,0.015549
2249102621182154368!,rebel-devious-beetle,0.210000,-0.871633,-0.510969,-1.614544,-1.180360,-0.971192,3.559902,-9.619971,13.158584,-0.216616,0.020564
2249102621182154368!,rebel-devious-beetle,0.220000,-0.884087,-0.473924,-1.707496,-1.041373,-1.403066,3.695232,-8.798506,14.426549,-0.201755,0.025298
2249102621182154368!,rebel-devious-beetle,0.230000,-0.900435,-0.435278,-1.790809,-0.890507,-1.790278,3.929045,-7.755616,15.596543,-0.183861,0.029648
2249102621182154368!,rebel-devious-beetle,0.240000,-0.920218,-0.393941,-1.862502,-0.728757,-2.107294,4.248340,-6.505176,16.625437,-0.163543,0.033554
2249102621182154368!,rebel-devious-beetle,0.250000,-0.942659,-0.349136,-1.920663,-0.557723,-2.335919,4.635399,-5.074117,17.474040,-0.141264,0.036915
2249102621182154368!,rebel-devious-beetle,0.260000,-0.966822,-0.300290,-1.963690,-0.379369,-2.464071,5.068028,-3.498613,18.109529,-0.117518,0.039643
2249102621182154368!,rebel-devious-beetle,0.270000,-0.991685,-0.247070,-1.990378,-0.195952,-2.486762,5.521611,-1.822068,18.507639,-0.092797,0.041678
2249102621182154368!,rebel-devious-beetle,0.280000,-1.016212,-0.189393,-1.999975,-0.009925,-2.406291,5.971399,-0.092573,18.654163,-0.067571,0.042992
2249102621182154368!,rebel-devious-beetle,0.290000,-1.039421,-0.127421,-1.992227,0.176161,-2.231645,6.394703,1.639881,18.545648,-0.042261,0.043596
2249102621182154368!,rebel-devious-beetle,0.300000,-1.060453,-0.061533,-1.967377,0.359763,-1.977211,6.772684,3.326169,18.189283,-0.017228,0.043537
2249102621182154368!,rebel-devious-beetle,0.310000,-1.078611,0.007718,-1.926158,0.538439,-1.661053,7.091525,4.920494,17.602080,0.007239,0.042894
2249102621182154368!,rebel-devious-beetle,0.320000,-1.093397,0.079639,-1.869762,0.709923,-1.303031,7.342931,6.382360,16.809553,0.030921,0.041772
2249102621182154368!,rebel-devious-beetle,0.330000,-1.104529,0.153547,-1.799707,0.872385,-0.921778,7.524758,7.679798,15.843211,0.053762,0.040273
2249102621182154368!,rebel-devious-beetle,0.340000,-1.111920,0.228565,-1.717980,1.023984,-0.536164,7.637457,8.785712,14.740147,0.075555,0.038542
2249102621182154368!,rebel-devious-beetle,0.350000,-1.115588,0.304305,-1.626364,1.164019,-0.158053,7.686321,9.688058,13.536128,0.096388,0.036651
2249102621182154368!,rebel-devious-beetle,0.360000,-1.115663,0.380186,-1.526927,1.291702,0.200760,7.676386,10.378465,12.268424,0.116109,0.034707
2249102621182154368!,rebel-devious-beetle,0.370000,-1.112380,0.455670,-1.421787,1.406599,0.531262,7.613909,10.856127,10.973348,0.134567,0.032802
2249102621182154368!,rebel-devious-beetle,0.380000,-1.106049,0.530272,-1.313043,1.508614,0.827095,7.505461,11.127221,9.684729,0.151591,0.031005
2249102621182154368!,rebel-devious-beetle,0.390000,-1.097034,0.603568,-1.202702,1.597970,1.084181,7.357294,11.204055,8.432663,0.166971,0.029364
2249102621182154368!,rebel-devious-beetle,0.400000,-1.085731,0.675189,-1.092622,1.675165,1.300256,7.175030,11.104044,7.242585,0.180452,0.027903
2249102621182154368!,rebel-devious-beetle,0.410000,-1.072507,0.744885,-0.984351,1.740992,1.474502,6.963465,10.848745,6.133847,0.191745,0.026620
2249102621182154368!,rebel-devious-beetle,0.420000,-1.057709,0.812467,-0.879173,1.796400,1.607058,6.727020,10.462132,5.120254,0.200552,0.025495
2249102621182154368!,rebel-devious-beetle,0.430000,-1.041744,0.877695,-0.778270,1.842362,1.698899,6.470230,9.969355,4.211360,0.206605,0.024497
2249102621182154368!,rebel-devious-beetle,0.440000,-1.025006,0.940375,-0.682575,1.879918,1.751966,6.197616,9.396075,3.411597,0.209694,0.023581
2249102621182154368!,rebel-devious-beetle,0.450000,-1.007868,1.000358,-0.592772,1.910136,1.769142,5.913796,8.767377,2.720779,0.209702,0.022699
2249102621182154368!,rebel-devious-beetle,0.460000,-0.990672,1.057544,-0.509307,1.934065,1.754219,5.623499,8.106802,2.134805,0.206644,0.021798
2249102621182154368!,rebel-devious-beetle,0.470000,-0.973719,1.111881,-0.432400,1.952698,1.711792,5.331462,7.435537,1.646504,0.200675,0.020835
2249102621182154368!,rebel-devious-beetle,0.480000,-0.957264,1.163365,-0.362077,1.966952,1.647063,5.042256,6.771801,1.246553,0.192103,0.019777
2249102621182154368!,rebel-devious-beetle,0.490000,-0.941505,1.212036,-0.298197,1.977645,1.565559,4.760068,6.130466,0.924377,0.181358,0.018604
2249102621182154368!,rebel-devious-beetle,0.500000,-0.926586,1.257977,-0.240491,1.985488,1.472792,4.488503,5.522905,0.668958,0.168964,0.017315
2249102621182154368!,rebel-devious-beetle,0.510000,-0.912600,1.301301,-0.188588,1.991089,1.373930,4.230431,4.957072,0.469515,0.155490,0.015919
2249102621182154368!,rebel-devious-beetle,0.520000,-0.899587,1.342148,-0.142057,1.994949,1.273511,3.987910,4.437769,0.316006,0.141502,0.014442
2249102621182154368!,rebel-devious-beetle,0.530000,-0.887548,1.380677,-0.100428,1.997477,1.175244,3.762182,3.967058,0.199453,0.127517,0.012915
2249102621182154368!,rebel-devious-beetle,0.540000,-0.876450,1.417053,-0.063224,1.999000,1.081922,3.553736,3.544760,0.112112,0.113971,0.011373
2249102621182154368!,rebel-devious-beetle,0.550000,-0.866237,1.451445,-0.029975,1.999775,0.995428,3.362418,3.168991,0.047500,0.101202,0.009851
2249102621182154368!,rebel-devious-beetle,0.560000,-0.856837,1.484020,-0.000236,2.000000,0.916819,3.187571,2.836674,0.000335,0.089441,0.008379
2249102621182154368!,rebel-devious-beetle,0.570000,-0.848172,1.514934,0.026403,1.999826,0.846469,3.028174,2.544006,-0.033587,0.078819,0.006983
2249102621182154368!,rebel-devious-beetle,0.580000,-0.840160,1.544334,0.050315,1.999367,0.784230,2.882984,2.286842,-0.057549,0.069381,0.005680
2249102621182154368!,rebel-devious-beetle,0.590000,-0.832725,1.572355,0.071831,1.998710,0.729591,2.750647,2.060998,-0.074070,0.061107,0.004480
2249102621182154368!,rebel-devious-beetle,0.600000,-0.825794,1.599115,0.091243,1.997918,0.681826,2.629797,1.862465,-0.085057,0.053927,0.003388
2249102621182154368!,rebel-devious-beetle,0.610000,-0.819304,1.624725,0.108803,1.997038,0.640109,2.519117,1.687545,-0.091941,0.047741,0.002403
2249102621182154368!,rebel-devious-beetle,0.620000,-0.813200,1.649277,0.124728,1.996107,0.603600,2.417386,1.532927,-0.095786,0.042438,0.001520
2249102621182154368!,rebel-devious-beetle,0.630000,-0.807433,1.672857,0.139207,1.995149,0.571504,2.323504,1.395717,-0.097383,0.037899,0.000733
2249102621182154368!,rebel-devious-beetle,0.640000,-0.801963,1.695537,0.152400,1.994185,0.543105,2.236497,1.273423,-0.097318,0.034014,0.000033
2249102621182154368!,rebel-devious-beetle,0.650000,-0.796757,1.717383,0.164446,1.993228,0.517782,2.155520,1.163930,-0.096027,0.030681,-0.000590
2249102621182154368!,rebel-devious-beetle,0.660000,-0.791786,1.738450,0.175461,1.992289,0.495010,2.079846,1.065459,-0.093835,0.027809,-0.001143
2249102621182154368!,rebel-devious-beetle,0.670000,-0.787027,1.758788,0.185549,1.991374,0.474356,2.008853,0.976522,-0.090989,0.025322,-0.001635
2249102621182154368!,rebel-devious-beetle,0.680000,-0.782461,1.778442,0.194798,1.990491,0.455468,1.942012,0.895877,-0.087674,0.023156,-0.002073
2249102621182154368!,rebel-devious-beetle,0.690000,-0.778073,1.797450,0.203285,1.989642,0.438063,1.878873,0.822484,-0.084035,0.021256,-0.002465
2249102621182154368!,rebel-devious-beetle,0.700000,-0.773847,1.815849,0.211078,1.988830,0.421916,1.819053,0.755476,-0.080180,0.019580,-0.002816
2249102621182154368!,rebel-devious-beetle,0.710000,-0.769773,1.833669,0.218237,1.988058,0.406845,1.762225,0.694121,-0.076196,0.018091,-0.003131
2249102621182154368!,rebel-devious-beetle,0.720000,-0.765841,1.850939,0.224814,1.987324,0.392708,1.708108,0.637800,-0.072151,0.016760,-0.003414
2249102621182154368!,rebel-devious-beetle,0.730000,-0.762042,1.867684,0.230858,1.986631,0.379390,1.656460,0.585989,-0.068095,0.015564,-0.003671
2249102621182154368!,rebel-devious-beetle,0.740000,-0.758369,1.883928,0.236410,1.985978,0.366799,1.607071,0.538234,-0.064071,0.014483,-0.003903
2249102621182154368!,rebel-devious-beetle,0.750000,-0.754815,1.899693,0.241509,1.985365,0.354858,1.559758,0.494147,-0.060110,0.013501,-0.004113
2249102621182154368!,rebel-devious-beetle,0.760000,-0.751373,1.914999,0.246189,1.984790,0.343506,1.514359,0.453388,-0.056237,0.012606,-0.004304
2249102621182154368!,rebel-devious-beetle,0.770000,-0.748039,1.929863,0.250481,1.984253,0.332692,1.470735,0.415662,-0.052471,0.011786,-0.004478
2249102621182154368!,rebel-devious-beetle,0.780000,-0.744807,1.944303,0.254415,1.983752,0.322371,1.428759,0.380706,-0.048825,0.011033,-0.004637
2249102621182154368!,rebel-devious-beetle,0.790000,-0.741672,1.958335,0.258017,1.983287,0.312507,1.388321,0.348291,-0.045311,0.010339,-0.004783
2249102621182154368!,rebel-devious-beetle,0.800000,-0.738631,1.971972,0.261310,1.982856,0.303067,1.349321,0.318209,-0.041935,0.009697,-0.004916
2249102621182154368!,rebel-devious-beetle,0.810000,-0.735679,1.985230,0.264317,1.982457,0.294023,1.311669,0.290278,-0.038702,0.009102,-0.005038
2249102621182154368!,rebel-devious-beetle,0.820000,-0.732813,1.998122,0.267058,1.982090,0.285351,1.275287,0.264332,-0.035615,0.008549,-0.005150
2249102621182154368!,rebel-devious-beetle,0.830000,-0.730030,2.010658,0.269552,1.981752,0.277027,1.240101,0.240221,-0.032674,0.008034,-0.005253
