ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1405099288427056199!,lush-impartial-bumblebee,0.000000,1.077790,0.716693,0.000000,0.716693,0.000000,0.000000,0.000000,0.000000,-0.034405,-0.034620,0.108345
1405099288427056199!,lush-impartial-bumblebee,0.010000,1.073786,0.719459,0.000000,0.719459,-0.800836,0.553096,0.000000,0.553096,-0.030404,-0.031357,0.095888
1405099288427056199!,lush-impartial-bumblebee,0.020000,1.062284,0.727402,0.000000,0.727402,-1.498085,1.034650,0.000000,1.034650,-0.026822,-0.028437,0.084737
1405099288427056199!,lush-impartial-bumblebee,0.030000,1.044259,0.739851,0.000000,0.739851,-2.102610,1.452165,0.000000,1.452165,-0.023618,-0.025824,0.074763
1405099288427056199!,lush-impartial-bumblebee,0.040000,1.020583,0.756203,0.000000,0.756203,-2.624197,1.812398,0.000000,1.812398,-0.020754,-0.023490,0.065848
1405099288427056199!,lush-impartial-bumblebee,0.050000,0.992053,0.775908,0.000000,0.775908,-3.071655,2.121434,0.000000,2.121434,-0.018197,-0.021405,0.057888
1405099288427056199!,lush-impartial-bumblebee,0.060000,0.959376,0.798476,0.000000,0.798476,-3.452920,2.384754,0.000000,2.384754,-0.015916,-0.019545,0.050787
1405099288427056199!,lush-impartial-bumblebee,0.070000,0.923179,0.823475,0.000000,0.823475,-3.775139,2.607294,0.000000,2.607294,-0.013883,-0.017887,0.044459
1405099288427056199!,lush-impartial-bumblebee,0.080000,0.884020,0.850520,0.000000,0.850520,-4.044742,2.793495,0.000000,2.793495,-0.012074,-0.016412,0.038828
1405099288427056199!,lush-impartial-bumblebee,0.090000,0.842399,0.879265,0.000000,0.879265,-4.267516,2.947353,0.000000,2.947353,-0.010466,-0.015101,0.033822
1405099288427056199!,lush-impartial-bumblebee,0.100000,0.798759,0.909405,0.000000,0.909405,-4.448664,3.072463,0.000000,3.072463,-0.009039,-0.013938,0.029379
1405099288427056199!,lush-impartial-bumblebee,0.110000,0.753494,0.940668,0.000000,0.940668,-4.592868,3.172057,0.000000,3.172057,-0.007774,-0.012906,0.025442
1405099288427056199!,lush-impartial-bumblebee,0.120000,0.706955,0.972810,0.000000,0.972810,-4.704332,3.249040,0.000000,3.249040,-0.006655,-0.011994,0.021959
1405099288427056199!,lush-impartial-bumblebee,0.130000,0.659453,1.005617,0.000000,1.005617,-4.786839,3.306023,0.000000,3.306023,-0.005668,-0.011189,0.018885
1405099288427056199!,lush-impartial-bumblebee,0.140000,0.611262,1.038900,0.000000,1.038900,-4.843782,3.345351,0.000000,3.345351,-0.004798,-0.010480,0.016177
1405099288427056199!,lush-impartial-bumblebee,0.150000,0.562625,1.072491,0.000000,1.072491,-4.878210,3.369129,0.000000,3.369129,-0.004034,-0.009857,0.013799
1405099288427056199!,lush-impartial-bumblebee,0.160000,0.513756,1.106242,0.000000,1.106242,-4.892859,3.379246,0.000000,3.379246,-0.003364,-0.009311,0.011715
1405099288427056199!,lush-impartial-bumblebee,0.170000,0.464844,1.140024,0.000000,1.140024,-4.890183,3.377398,0.000000,3.377398,-0.002780,-0.008835,0.009896
1405099288427056199!,lush-impartial-bumblebee,0.180000,0.416049,1.173723,0.000000,1.173723,-4.872381,3.365103,0.000000,3.365103,-0.002272,-0.008420,0.008314
1405099288427056199!,lush-impartial-bumblebee,0.190000,0.367509,1.207248,0.000000,1.207248,-4.841424,3.343722,0.000000,3.343722,-0.001832,-0.008062,0.006944
1405099288427056199!,lush-impartial-bumblebee,0.200000,0.319342,1.240514,0.000000,1.240514,-4.799072,3.314472,0.000000,3.314472,-0.001452,-0.007752,0.005763
1405099288427056199!,lush-impartial-bumblebee,0.210000,0.271651,1.273452,0.000000,1.273452,-4.746900,3.278439,0.000000,3.278439,-0.001127,-0.007487,0.004751
1405099288427056199!,lush-impartial-bumblebee,0.220000,0.224523,1.306001,0.000000,1.306001,-4.686312,3.236595,0.000000,3.236595,-0.000850,-0.007262,0.003889
1405099288427056199!,lush-impartial-bumblebee,0.230000,0.178033,1.338109,0.000000,1.338109,-4.618562,3.189803,0.000000,3.189803,-0.000617,-0.007071,0.003162
1405099288427056199!,lush-impartial-bumblebee,0.240000,0.132248,1.369731,0.000000,1.369731,-4.544768,3.138837,0.000000,3.138837,-0.000422,-0.006912,0.002555
1405099288427056199!,lush-impartial-bumblebee,0.250000,0.087219,1.400829,0.000000,1.400829,-4.465923,3.084383,0.000000,3.084383,-0.000261,-0.006781,0.002054
1405099288427056199!,lush-impartial-bumblebee,0.260000,0.042994,1.431373,0.000000,1.431373,-4.382912,3.027052,0.000000,3.027052,-0.000130,-0.006674,0.001648
1405099288427056199!,lush-impartial-bumblebee,0.270000,-0.000389,1.461336,0.000000,1.461336,-4.296523,2.967387,0.000000,2.967387,-0.000027,-0.006590,0.001325
1405099288427056199!,lush-impartial-bumblebee,0.280000,-0.042901,1.490697,0.000000,1.490697,-4.207452,2.905871,0.000000,2.905871,0.000053,-0.006525,0.001077
1405099288427056199!,lush-impartial-bumblebee,0.290000,-0.084516,1.519438,0.000000,1.519438,-4.116318,2.842929,0.000000,2.842929,0.000111,-0.006477,0.000895
1405099288427056199!,lush-impartial-bumblebee,0.300000,-0.125215,1.547546,0.000000,1.547546,-4.023669,2.778941,0.000000,2.778941,0.000151,-0.006445,0.000771
1405099288427056199!,lush-impartial-bumblebee,0.310000,-0.164983,1.575012,0.000000,1.575012,-3.929987,2.714239,0.000000,2.714239,0.000175,-0.006426,0.000698
1405099288427056199!,lush-impartial-bumblebee,0.320000,-0.203811,1.601829,0.000000,1.601829,-3.835698,2.649119,0.000000,2.649119,0.000184,-0.006418,0.000670
1405099288427056199!,lush-impartial-bumblebee,0.330000,-0.241691,1.627991,0.000000,1.627991,-3.741178,2.583839,0.000000,2.583839,0.000180,-0.006421,0.000682
1405099288427056199!,lush-impartial-bumblebee,0.340000,-0.278622,1.653497,0.000000,1.653497,-3.646756,2.518627,0.000000,2.518627,0.000165,-0.006434,0.000728
1405099288427056199!,lush-impartial-bumblebee,0.350000,-0.314604,1.678348,0.000000,1.678348,-3.552720,2.453681,0.000000,2.453681,0.000140,-0.006454,0.000805
1405099288427056199!,lush-impartial-bumblebee,0.360000,-0.349639,1.702545,0.000000,1.702545,-3.459319,2.389174,0.000000,2.389174,0.000107,-0.006481,0.000907
1405099288427056199!,lush-impartial-bumblebee,0.370000,-0.383733,1.726092,0.000000,1.726092,-3.366774,2.325257,0.000000,2.325257,0.000067,-0.006513,0.001033
1405099288427056199!,lush-impartial-bumblebee,0.380000,-0.416893,1.748993,0.000000,1.748993,-3.275271,2.262061,0.000000,2.262061,0.000021,-0.006551,0.001178
1405099288427056199!,lush-impartial-bumblebee,0.390000,-0.449127,1.771256,0.000000,1.771256,-3.184973,2.199697,0.000000,2.199697,-0.000031,-0.006594,0.001339
1405099288427056199!,lush-impartial-bumblebee,0.400000,-0.480448,1.792888,0.000000,1.792888,-3.096019,2.138261,0.000000,2.138261,-0.000088,-0.006640,0.001515
1405099288427056199!,lush-impartial-bumblebee,0.410000,-0.510865,1.813896,0.000000,1.813896,-3.008526,2.077834,0.000000,2.077834,-0.000148,-0.006689,0.001703
1405099288427056199!,lush-impartial-bumblebee,0.420000,-0.540394,1.834289,0.000000,1.834289,-2.922593,2.018484,0.000000,2.018484,-0.000211,-0.006741,0.001900
1405099288427056199!,lush-impartial-bumblebee,0.430000,-0.569047,1.854079,0.000000,1.854079,-2.838301,1.960268,0.000000,1.960268,-0.000277,-0.006794,0.002106
1405099288427056199!,lush-impartial-bumblebee,0.440000,-0.596841,1.873274,0.000000,1.873274,-2.755718,1.903233,0.000000,1.903233,-0.000346,-0.006850,0.002318
1405099288427056199!,lush-impartial-bumblebee,0.450000,-0.623792,1.891888,0.000000,1.891888,-2.674898,1.847414,0.000000,1.847414,-0.000415,-0.006907,0.002534
1405099288427056199!,lush-impartial-bumblebee,0.460000,-0.649946,1.909952,0.000000,1.909952,-2.595881,1.792842,0.000000,1.792842,-0.000486,-0.006964,0.002754
1405099288427056199!,lush-impartial-bumblebee,0.470000,-0.675321,1.927476,0.000000,1.927476,-2.518689,1.739529,0.000000,1.739529,-0.000557,-0.007022,0.002975
1405099288427056199!,lush-impartial-bumblebee,0.480000,-0.699931,1.944473,0.000000,1.944473,-2.443336,1.687486,0.000000,1.687486,-0.000628,-0.007080,0.003197
1405099288427056199!,lush-impartial-bumblebee,0.490000,-0.723792,1.960953,0.000000,1.960953,-2.369828,1.636718,0.000000,1.636718,-0.000699,-0.007138,0.003419
1405099288427056199!,lush-impartial-bumblebee,0.500000,-0.746922,1.976927,0.000000,1.976927,-2.298166,1.587225,0.000000,1.587225,-0.000771,-0.007196,0.003640
1405099288427056199!,lush-impartial-bumblebee,0.510000,-0.769335,1.992407,0.000000,1.992407,-2.228347,1.539004,0.000000,1.539004,-0.000841,-0.007254,0.003861
1405099288427056199!,lush-impartial-bumblebee,0.520000,-0.791049,2.007404,0.000000,2.007404,-2.160360,1.492049,0.000000,1.492049,-0.000912,-0.007311,0.004080
1405099288427056199!,lush-impartial-bumblebee,0.530000,-0.812080,2.021929,0.000000,2.021929,-2.094193,1.446351,0.000000,1.446351,-0.000981,-0.007368,0.004297
1405099288427056199!,lush-impartial-bumblebee,0.540000,-0.832446,2.035995,0.000000,2.035995,-2.029829,1.401899,0.000000,1.401899,-0.001050,-0.007424,0.004511
1405099288427056199!,lush-impartial-bumblebee,0.550000,-0.852183,2.049626,0.000000,2.049626,-1.967249,1.358678,0.000000,1.358678,-0.001118,-0.007480,0.004722
1405099288427056199!,lush-impartial-bumblebee,0.560000,-0.871308,2.062835,0.000000,2.062835,-1.906423,1.316668,0.000000,1.316668,-0.001185,-0.007534,0.004929
1405099288427056199!,lush-impartial-bumblebee,0.570000,-0.889840,2.075634,0.000000,2.075634,-1.847321,1.275850,0.000000,1.275850,-0.001250,-0.007587,0.005133
1405099288427056199!,lush-impartial-bumblebee,0.580000,-0.907795,2.088035,0.000000,2.088035,-1.789910,1.236199,0.000000,1.236199,-0.001314,-0.007639,0.005332
1405099288427056199!,lush-impartial-bumblebee,0.590000,-0.925191,2.100049,0.000000,2.100049,-1.734156,1.197692,0.000000,1.197692,-0.001377,-0.007690,0.005527
1405099288427056199!,lush-impartial-bumblebee,0.600000,-0.942042,2.111687,0.000000,2.111687,-1.680025,1.160307,0.000000,1.160307,-0.001438,-0.007740,0.005718
1405099288427056199!,lush-impartial-bumblebee,0.610000,-0.958366,2.122961,0.000000,2.122961,-1.627481,1.124017,0.000000,1.124017,-0.001498,-0.007789,0.005905
1405099288427056199!,lush-impartial-bumblebee,0.620000,-0.974178,2.133881,0.000000,2.133881,-1.576488,1.088799,0.000000,1.088799,-0.001556,-0.007837,0.006087
1405099288427056199!,lush-impartial-bumblebee,0.630000,-0.989492,2.144459,0.000000,2.144459,-1.527011,1.054628,0.000000,1.054628,-0.001614,-0.007884,0.006265
1405099288427056199!,lush-impartial-bumblebee,0.640000,-1.004325,2.154703,0.000000,2.154703,-1.479012,1.021478,0.000000,1.021478,-0.001669,-0.007929,0.006438
1405099288427056199!,lush-impartial-bumblebee,0.650000,-1.018690,2.164624,0.000000,2.164624,-1.432456,0.989323,0.000000,0.989323,-0.001724,-0.007973,0.006607
1405099288427056199!,lush-impartial-bumblebee,0.660000,-1.032602,2.174233,0.000000,2.174233,-1.387305,0.958140,0.000000,0.958140,-0.001776,-0.008016,0.006772
1405099288427056199!,lush-impartial-bumblebee,0.670000,-1.046075,2.183537,0.000000,2.183537,-1.343523,0.927902,0.000000,0.927902,-0.001828,-0.008058,0.006932
1405099288427056199!,lush-impartial-bumblebee,0.680000,-1.059121,2.192548,0.000000,2.192548,-1.301075,0.898586,0.000000,0.898586,-0.001878,-0.008099,0.007088
1405099288427056199!,lush-impartial-bumblebee,0.690000,-1.071754,2.201273,0.000000,2.201273,-1.259925,0.870166,0.000000,0.870166,-0.001927,-0.008139,0.007240
1405099288427056199!,lush-impartial-bumblebee,0.700000,-1.083987,2.209721,0.000000,2.209721,-1.220038,0.842617,0.000000,0.842617,-0.001974,-0.008178,0.007388
1405099288427056199!,lush-impartial-bumblebee,0.710000,-1.095832,2.217902,0.000000,2.217902,-1.181379,0.815917,0.000000,0.815917,-0.002020,-0.008215,0.007531
1405099288427056199!,lush-impartial-bumblebee,0.720000,-1.107300,2.225822,0.000000,2.225822,-1.143913,0.790042,0.000000,0.790042,-0.002065,-0.008252,0.007671
1405099288427056199!,lush-impartial-bumblebee,0.730000,-1.118404,2.233491,0.000000,2.233491,-1.107608,0.764968,0.000000,0.764968,-0.002109,-0.008287,0.007806
1405099288427056199!,lush-impartial-bumblebee,0.740000,-1.129155,2.240917,0.000000,2.240917,-1.072430,0.740672,0.000000,0.740672,-0.002151,-0.008322,0.007938
1405099288427056199!,lush-impartial-bumblebee,0.750000,-1.139564,2.248106,0.000000,2.248106,-1.038346,0.717132,0.000000,0.717132,-0.002192,-0.008355,0.008066
1405099288427056199!,lush-impartial-bumblebee,0.760000,-1.149642,2.255066,0.000000,2.255066,-1.005326,0.694327,0.000000,0.694327,-0.002232,-0.008388,0.008190
1405099288427056199!,lush-impartial-bumblebee,0.770000,-1.159399,2.261804,0.000000,2.261804,-0.973338,0.672234,0.000000,0.672234,-0.002271,-0.008420,0.008311
1405099288427056199!,lush-impartial-bumblebee,0.780000,-1.168844,2.268328,0.000000,2.268328,-0.942352,0.650834,0.000000,0.650834,-0.002308,-0.008450,0.008427
1405099288427056199!,lush-impartial-bumblebee,0.790000,-1.177989,2.274644,0.000000,2.274644,-0.912337,0.630104,0.000000,0.630104,-0.002345,-0.008480,0.008541
1405099288427056199!,lush-impartial-bumblebee,0.800000,-1.186842,2.280758,0.000000,2.280758,-0.883266,0.610026,0.000000,0.610026,-0.002380,-0.008509,0.008651
1405099288427056199!,lush-impartial-bumblebee,0.810000,-1.195412,2.286677,0.000000,2.286677,-0.855109,0.590580,0.000000,0.590580,-0.002414,-0.008537,0.008758
1405099288427056199!,lush-impartial-bumblebee,0.820000,-1.203709,2.292407,0.000000,2.292407,-0.827840,0.571747,0.000000,0.571747,-0.002448,-0.008564,0.008861
1405099288427056199!,lush-impartial-bumblebee,0.830000,-1.211741,2.297954,0.000000,2.297954,-0.801432,0.553508,0.000000,0.553508,-0.002480,-0.008590,0.008961
1405099288427056199!,lush-impartial-bumblebee,0.840000,-1.219516,2.303324,0.000000,2.303324,-0.775857,0.535845,0.000000,0.535845,-0.002511,-0.008615,0.009059
1405099288427056199!,lush-impartial-bumblebee,0.850000,-1.227043,2.308523,0.000000,2.308523,-0.751092,0.518740,0.000000,0.518740,-0.002541,-0.008640,0.009153
1405099288427056199!,lush-impartial-bumblebee,0.860000,-1.234330,2.313555,0.000000,2.313555,-0.727110,0.502177,0.000000,0.502177,-0.002571,-0.008664,0.009244
1405099288427056199!,lush-impartial-bumblebee,0.870000,-1.241383,2.318427,0.000000,2.318427,-0.703888,0.486139,0.000000,0.486139,-0.002599,-0.008687,0.009333
1405099288427056199!,lush-impartial-bumblebee,0.880000,-1.248211,2.323142,0.000000,2.323142,-0.681403,0.470610,0.000000,0.470610,-0.002627,-0.008710,0.009419
1405099288427056199!,lush-impartial-bumblebee,0.890000,-1.254821,2.327707,0.000000,2.327707,-0.659632,0.455574,0.000000,0.455574,-0.002653,-0.008732,0.009502
1405099288427056199!,lush-impartial-bumblebee,0.900000,-1.261219,2.332126,0.000000,2.332126,-0.638552,0.441015,0.000000,0.441015,-0.002679,-0.008753,0.009582
1405099288427056199!,lush-impartial-bumblebee,0.910000,-1.267412,2.336404,0.000000,2.336404,-0.618142,0.426919,0.000000,0.426919,-0.002704,-0.008773,0.009661
1405099288427056199!,lush-impartial-bumblebee,0.920000,-1.273408,2.340544,0.000000,2.340544,-0.598381,0.413271,0.000000,0.413271,-0.002729,-0.008793,0.009736
1405099288427056199!,lush-impartial-bumblebee,0.930000,-1.279211,2.344552,0.000000,2.344552,-0.579249,0.400058,0.000000,0.400058,-0.002752,-0.008812,0.009809
1405099288427056199!,lush-impartial-bumblebee,0.940000,-1.284829,2.348432,0.000000,2.348432,-0.560727,0.387265,0.000000,0.387265,-0.002775,-0.008831,0.009880
1405099288427056199!,lush-impartial-bumblebee,0.950000,-1.290267,2.352188,0.000000,2.352188,-0.542794,0.374880,0.000000,0.374880,-0.002797,-0.008849,0.009949
1405099288427056199!,lush-impartial-bumblebee,0.960000,-1.295531,2.355823,0.000000,2.355823,-0.525433,0.362890,0.000000,0.362890,-0.002818,-0.008866,0.010016
1405099288427056199!,lush-impartial-bumblebee,0.970000,-1.300626,2.359343,0.000000,2.359343,-0.508626,0.351282,0.000000,0.351282,-0.002839,-0.008883,0.010080
1405099288427056199!,lush-impartial-bumblebee,0.980000,-1.305558,2.362749,0.000000,2.362749,-0.492355,0.340044,0.000000,0.340044,-0.002859,-0.008899,0.010143
1405099288427056199!,lush-impartial-bumblebee,0.990000,-1.310332,2.366046,0.000000,2.366046,-0.476603,0.329165,0.000000,0.329165,-0.002879,-0.008915,0.010203
1405099288427056199!,lush-impartial-bumblebee,1.000000,-1.314954,2.369238,0.000000,2.369238,-0.461353,0.318633,0.000000,0.318633,-0.002897,-0.008931,0.010262
1405099288427056199!,lush-impartial-bumblebee,1.010000,-1.319427,2.372328,0.000000,2.372328,-0.446591,0.308438,0.000000,0.308438,-0.002916,-0.008945,0.010318
1405099288427056199!,lush-impartial-bumblebee,1.020000,-1.323758,2.375318,0.000000,2.375318,-0.432300,0.298568,0.000000,0.298568,-0.002933,-0.008960,0.010373
1405099288427056199!,lush-impartial-bumblebee,1.030000,-1.327949,2.378213,0.000000,2.378213,-0.418466,0.289013,0.000000,0.289013,-0.002950,-0.008974,0.010426
1405099288427056199!,lush-impartial-bumblebee,1.040000,-1.332006,2.381015,0.000000,2.381015,-0.405074,0.279764,0.000000,0.279764,-0.002967,-0.008987,0.010478
1405099288427056199!,lush-impartial-bumblebee,1.050000,-1.335934,2.383728,0.000000,2.383728,-0.392110,0.270810,0.000000,0.270810,-0.002983,-0.009000,0.010528
1405099288427056199!,lush-impartial-bumblebee,1.060000,-1.339735,2.386353,0.000000,2.386353,-0.379561,0.262143,0.000000,0.262143,-0.002998,-0.009013,0.010576
1405099288427056199!,lush-impartial-bumblebee,1.070000,-1.343415,2.388895,0.000000,2.388895,-0.367412,0.253753,0.000000,0.253753,-0.003013,-0.009025,0.010623
1405099288427056199!,lush-impartial-bumblebee,1.080000,-1.346977,2.391355,0.000000,2.391355,-0.355652,0.245631,0.000000,0.245631,-0.003028,-0.009037,0.010668
1405099288427056199!,lush-impartial-bumblebee,1.090000,-1.350425,2.393736,0.000000,2.393736,-0.344269,0.237769,0.000000,0.237769,-0.003042,-0.009048,0.010712
1405099288427056199!,lush-impartial-bumblebee,1.100000,-1.353762,2.396041,0.000000,2.396041,-0.333249,0.230158,0.000000,0.230158,-0.003056,-0.009060,0.010754
1405099288427056199!,lush-impartial-bumblebee,1.110000,-1.356993,2.398272,0.000000,2.398272,-0.322582,0.222791,0.000000,0.222791,-0.003069,-0.009070,0.010795
1405099288427056199!,lush-impartial-bumblebee,1.120000,-1.360120,2.400432,0.000000,2.400432,-0.312256,0.215659,0.000000,0.215659,-0.003082,-0.009081,0.010835
1405099288427056199!,lush-impartial-bumblebee,1.130000,-1.363147,2.402523,0.000000,2.402523,-0.302261,0.208756,0.000000,0.208756,-0.003094,-0.009091,0.010873
1405099288427056199!,lush-impartial-bumblebee,1.140000,-1.366077,2.404546,0.000000,2.404546,-0.292586,0.202074,0.000000,0.202074,-0.003106,-0.009101,0.010911
1405099288427056199!,lush-impartial-bumblebee,1.150000,-1.368913,2.406505,0.000000,2.406505,-0.283220,0.195606,0.000000,0.195606,-0.003118,-0.009110,0.010947
1405099288427056199!,lush-impartial-bumblebee,1.160000,-1.371658,2.408401,0.000000,2.408401,-0.274154,0.189344,0.000000,0.189344,-0.003129,-0.009119,0.010982
1405099288427056199!,lush-impartial-bumblebee,1.170000,-1.374316,2.410236,0.000000,2.410236,-0.265378,0.183283,0.000000,0.183283,-0.003140,-0.009128,0.011015
1405099288427056199!,lush-impartial-bumblebee,1.180000,-1.376888,2.412013,0.000000,2.412013,-0.256884,0.177416,0.000000,0.177416,-0.003150,-0.009137,0.011048
1405099288427056199!,lush-impartial-bumblebee,1.190000,-1.379378,2.413732,0.000000,2.413732,-0.248661,0.171737,0.000000,0.171737,-0.003160,-0.009145,0.011080
1405099288427056199!,lush-impartial-bumblebee,1.200000,-1.381788,2.415397,0.000000,2.415397,-0.240701,0.166240,0.000000,0.166240,-0.003170,-0.009153,0.011110
1405099288427056199!,lush-impartial-bumblebee,1.210000,-1.384121,2.417008,0.000000,2.417008,-0.232996,0.160919,0.000000,0.160919,-0.003180,-0.009161,0.011140
1405099288427056199!,lush-impartial-bumblebee,1.220000,-1.386379,2.418568,0.000000,2.418568,-0.225538,0.155768,0.000000,0.155768,-0.003189,-0.009168,0.011169
1405099288427056199!,lush-impartial-bumblebee,1.230000,-1.388565,2.420077,0.000000,2.420077,-0.218319,0.150782,0.000000,0.150782,-0.003198,-0.009175,0.011197
1405099288427056199!,lush-impartial-bumblebee,1.240000,-1.390681,2.421539,0.000000,2.421539,-0.211331,0.145955,0.000000,0.145955,-0.003206,-0.009182,0.011223
1405099288427056199!,lush-impartial-bumblebee,1.250000,-1.392729,2.422953,0.000000,2.422953,-0.204567,0.141284,0.000000,0.141284,-0.003215,-0.009189,0.011250
1405099288427056199!,lush-impartial-bumblebee,1.260000,-1.394711,2.424322,0.000000,2.424322,-0.198019,0.136761,0.000000,0.136761,-0.003223,-0.009196,0.011275
1405099288427056199!,lush-impartial-bumblebee,1.270000,-1.396630,2.425648,0.000000,2.425648,-0.191681,0.132384,0.000000,0.132384,-0.003231,-0.009202,0.011299
1405099288427056199!,lush-impartial-bumblebee,1.280000,-1.398488,2.426931,0.000000,2.426931,-0.185546,0.128147,0.000000,0.128147,-0.003238,-0.009208,0.011323
1405099288427056199!,lush-impartial-bumblebee,1.290000,-1.400286,2.428172,0.000000,2.428172,-0.179607,0.124045,0.000000,0.124045,-0.003246,-0.009214,0.011346
1405099288427056199!,lush-impartial-bumblebee,1.300000,-1.402026,2.429374,0.000000,2.429374,-0.173859,0.120075,0.000000,0.120075,-0.003253,-0.009220,0.011368
1405099288427056199!,lush-impartial-bumblebee,1.310000,-1.403711,2.430538,0.000000,2.430538,-0.168294,0.116232,0.000000,0.116232,-0.003260,-0.009226,0.011389
1405099288427056199!,lush-impartial-bumblebee,1.320000,-1.405342,2.431664,0.000000,2.431664,-0.162908,0.112512,0.000000,0.112512,-0.003266,-0.009231,0.011410
1405099288427056199!,lush-impartial-bumblebee,1.330000,-1.406920,2.432755,0.000000,2.432755,-0.157694,0.108911,0.000000,0.108911,-0.003273,-0.009237,0.011430
1405099288427056199!,lush-impartial-bumblebee,1.340000,-1.408448,2.433810,0.000000,2.433810,-0.152647,0.105426,0.000000,0.105426,-0.003279,-0.009242,0.011449
1405099288427056199!,lush-impartial-bumblebee,1.350000,-1.409927,2.434831,0.000000,2.434831,-0.147762,0.102052,0.000000,0.102052,-0.003285,-0.009247,0.011468
1405099288427056199!,lush-impartial-bumblebee,1.360000,-1.411359,2.435820,0.000000,2.435820,-0.143033,0.098786,0.000000,0.098786,-0.003291,-0.009251,0.011487
1405099288427056199!,lush-impartial-bumblebee,1.370000,-1.412745,2.436777,0.000000,2.436777,-0.138456,0.095625,0.000000,0.095625,-0.003297,-0.009256,0.011504
1405099288427056199!,lush-impartial-bumblebee,1.380000,-1.414087,2.437704,0.000000,2.437704,-0.134025,0.092564,0.000000,0.092564,-0.003302,-0.009260,0.011521
1405099288427056199!,lush-impartial-bumblebee,1.390000,-1.415385,2.438601,0.000000,2.438601,-0.129736,0.089602,0.000000,0.089602,-0.003307,-0.009265,0.011538
1405099288427056199!,lush-impartial-bumblebee,1.400000,-1.416642,2.439469,0.000000,2.439469,-0.125585,0.086735,0.000000,0.086735,-0.003313,-0.009269,0.011554
1405099288427056199!,lush-impartial-bumblebee,1.410000,-1.417859,2.440309,0.000000,2.440309,-0.121566,0.083960,0.000000,0.083960,-0.003318,-0.009273,0.011569
