ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1835744760965498191!,talented-antique-butterfly,0.000000,-1.580880,-0.042226,-0.778310,-0.638784,-0.937311,0.348495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.370084,0.137523,-0.263526,0.223519,-0.255101,0.408246
1835744760965498191!,talented-antique-butterfly,0.010000,-1.572367,-0.035130,-0.772273,-0.635004,-0.936200,0.351468,1.701155,1.417581,1.205807,0.756901,0.222832,0.593555,-0.260645,0.096391,-0.179186,0.156423,-0.172835,0.291350
1835744760965498191!,talented-antique-butterfly,0.020000,-1.549249,-0.016277,-0.755813,-0.624932,-0.933261,0.359198,2.920335,2.351263,2.082992,1.259710,0.365664,0.950060,-0.185350,0.067909,-0.122187,0.110536,-0.117389,0.209826
1835744760965498191!,talented-antique-butterfly,0.030000,-1.515618,0.010292,-0.731753,-0.610639,-0.929158,0.369683,3.798836,2.959307,2.722356,1.600356,0.455082,1.143800,-0.131419,0.047544,-0.082557,0.077877,-0.078960,0.150623
1835744760965498191!,talented-antique-butterfly,0.040000,-1.474445,0.041837,-0.702184,-0.593468,-0.924352,0.381540,4.423054,3.344768,3.180447,1.834285,0.505544,1.224774,-0.091736,0.032682,-0.054433,0.053986,-0.051776,0.106535
1835744760965498191!,talented-antique-butterfly,0.050000,-1.427993,0.076468,-0.668731,-0.574317,-0.919192,0.393809,4.851346,3.576908,3.496381,1.996090,0.525948,1.227618,-0.062104,0.021734,-0.034215,0.036227,-0.032290,0.073319
1835744760965498191!,talented-antique-butterfly,0.060000,-1.378019,0.112878,-0.632678,-0.553805,-0.913952,0.405822,5.126652,3.703522,3.699578,2.108076,0.522566,1.176869,-0.039874,0.013668,-0.019601,0.022942,-0.018237,0.048272
1835744760965498191!,talented-antique-butterfly,0.070000,-1.325906,0.150169,-0.595049,-0.532362,-0.908848,0.417127,5.282445,3.758159,3.813320,2.185015,0.500310,1.090089,-0.023247,0.007777,-0.009048,0.013014,-0.008103,0.029527
1835744760965498191!,talented-antique-butterfly,0.080000,-1.272730,0.187741,-0.556661,-0.510288,-0.904046,0.427435,5.345615,3.764530,3.856457,2.236884,0.463279,0.979858,-0.010916,0.003544,-0.001480,0.005639,-0.000836,0.015692
1835744760965498191!,talented-antique-butterfly,0.090000,-1.219302,0.225210,-0.518138,-0.487790,-0.899673,0.436564,5.337920,3.739401,3.844260,2.270535,0.414907,0.855041,-0.001873,0.000578,0.003889,0.000202,0.004330,0.005672
1835744760965498191!,talented-antique-butterfly,0.100000,-1.166231,0.262330,-0.479965,-0.465021,-0.895825,0.444408,5.276910,3.694538,3.789001,2.290674,0.358075,0.721797,0.004685,-0.001427,0.007649,-0.003780,0.007964,-0.001418
1835744760965498191!,talented-antique-butterfly,0.110000,-1.113971,0.298951,-0.442518,-0.442096,-0.892572,0.450906,5.176598,3.638024,3.700403,2.300461,0.295173,0.584297,0.009400,-0.002709,0.010248,-0.006694,0.010500,-0.006292
1835744760965498191!,talented-antique-butterfly,0.120000,-1.062854,0.334987,-0.406086,-0.419106,-0.889965,0.456030,5.048038,3.575204,3.586039,2.301894,0.228157,0.445260,0.012782,-0.003454,0.012024,-0.008847,0.012263,-0.009523
1835744760965498191!,talented-antique-butterfly,0.130000,-1.013118,0.370391,-0.370898,-0.396129,-0.888037,0.459773,4.899875,3.509385,3.451737,2.296080,0.158616,0.306363,0.015229,-0.003801,0.013230,-0.010474,0.013497,-0.011561
1835744760965498191!,talented-antique-butterfly,0.140000,-0.964923,0.405142,-0.337128,-0.373236,-0.886807,0.462139,4.738848,3.442363,3.301951,2.283444,0.087831,0.168541,0.017046,-0.003856,0.014051,-0.011759,0.014379,-0.012746
1835744760965498191!,talented-antique-butterfly,0.150000,-0.918375,0.439227,-0.304915,-0.350499,-0.886285,0.463140,4.570245,3.374835,3.140099,2.263896,0.016843,0.032231,0.018456,-0.003694,0.014616,-0.012834,0.015031,-0.013333
1835744760965498191!,talented-antique-butterfly,0.160000,-0.873529,0.472638,-0.274367,-0.327991,-0.886469,0.462789,4.398281,3.306707,2.968853,2.236975,-0.053494,-0.102468,0.019618,-0.003368,0.015013,-0.013793,0.015538,-0.013507
1835744760965498191!,talented-antique-butterfly,0.170000,-0.830404,0.505361,-0.245570,-0.305792,-0.887350,0.461097,4.226420,3.237351,2.790381,2.201980,-0.122458,-0.235662,0.020643,-0.002913,0.015297,-0.014701,0.015951,-0.013395
1835744760965498191!,talented-antique-butterfly,0.180000,-0.788986,0.537377,-0.218588,-0.283991,-0.888913,0.458076,4.057601,3.165763,2.606529,2.158068,-0.189416,-0.367569,0.021599,-0.002354,0.015499,-0.015595,0.016298,-0.013083
1835744760965498191!,talented-antique-butterfly,0.190000,-0.749233,0.568654,-0.193468,-0.262685,-0.891137,0.453735,3.894418,3.090716,2.418971,2.104352,-0.253796,-0.498456,0.022522,-0.001706,0.015631,-0.016496,0.016591,-0.012624
1835744760965498191!,talented-antique-butterfly,0.200000,-0.711079,0.599147,-0.170242,-0.241980,-0.893993,0.448081,3.739246,3.010872,2.229313,2.040000,-0.315060,-0.628596,0.023425,-0.000978,0.015695,-0.017406,0.016827,-0.012046
1835744760965498191!,talented-antique-butterfly,0.210000,-0.674430,0.628801,-0.148924,-0.221989,-0.897450,0.441117,3.594307,2.924876,2.039169,1.964316,-0.372685,-0.758226,0.024299,-0.000178,0.015682,-0.018316,0.016997,-0.011362
1835744760965498191!,talented-antique-butterfly,0.220000,-0.639174,0.657543,-0.129514,-0.202833,-0.901468,0.432846,3.461700,2.831427,1.850192,1.876819,-0.426150,-0.887524,0.025122,0.000689,0.015578,-0.019206,0.017082,-0.010574
1835744760965498191!,talented-antique-butterfly,0.230000,-0.605176,0.685291,-0.111992,-0.184634,-0.906005,0.423268,3.343394,2.729353,1.664099,1.777314,-0.474927,-1.016581,0.025858,0.001615,0.015365,-0.020047,0.017063,-0.009672
1835744760965498191!,talented-antique-butterfly,0.240000,-0.572282,0.711951,-0.096323,-0.167517,-0.911010,0.412384,3.241193,2.617662,1.482659,1.665961,-0.518475,-1.145380,0.026460,0.002591,0.015023,-0.020800,0.016916,-0.008646
1835744760965498191!,talented-antique-butterfly,0.250000,-0.540318,0.737418,-0.082452,-0.151603,-0.916430,0.400195,3.156681,2.495606,1.307676,1.543325,-0.556241,-1.273771,0.026873,0.003606,0.014532,-0.021423,0.016616,-0.007482
1835744760965498191!,talented-antique-butterfly,0.260000,-0.509098,0.761584,-0.070306,-0.137004,-0.922204,0.386704,3.091147,2.362730,1.140950,1.410424,-0.587665,-1.401452,0.027034,0.004644,0.013872,-0.021864,0.016138,-0.006166
1835744760965498191!,talented-antique-butterfly,0.270000,-0.478423,0.784336,-0.059795,-0.123822,-0.928265,0.371919,3.045498,2.218927,0.984230,1.268757,-0.612188,-1.527947,0.026876,0.005685,0.013025,-0.022068,0.015456,-0.004685
1835744760965498191!,talented-antique-butterfly,0.280000,-0.448084,0.805561,-0.050809,-0.112139,-0.934542,0.355853,3.020169,2.064482,0.839159,1.120317,-0.629270,-1.652591,0.026328,0.006704,0.011974,-0.021976,0.014548,-0.003033
1835744760965498191!,talented-antique-butterfly,0.290000,-0.417873,0.825151,-0.043225,-0.102016,-0.940957,0.338525,3.015038,1.900119,0.707208,0.967577,-0.638412,-1.774516,0.025321,0.007673,0.010706,-0.021530,0.013393,-0.001208
1835744760965498191!,talented-antique-butterfly,0.300000,-0.387591,0.843039,-0.036889,-0.093449,-0.947421,0.319990,3.029337,1.727090,0.589479,0.813397,-0.639252,-1.892689,0.023800,0.008560,0.009218,-0.020678,0.011979,0.000778
1835744760965498191!,talented-antique-butterfly,0.310000,-0.357070,0.859209,-0.031622,-0.086351,-0.953833,0.300337,3.061630,1.547160,0.486589,0.660869,-0.631617,-2.005938,0.021724,0.009328,0.007518,-0.019381,0.010307,0.002898
1835744760965498191!,talented-antique-butterfly,0.320000,-0.326149,0.873602,-0.027279,-0.080691,-0.960111,0.279621,3.109798,1.362352,0.399063,0.513392,-0.615351,-2.112878,0.019050,0.009945,0.005605,-0.017597,0.008370,0.005135
1835744760965498191!,talented-antique-butterfly,0.330000,-0.294687,0.886176,-0.023709,-0.076409,-0.966170,0.257906,3.171060,1.175152,0.327046,0.374530,-0.590468,-2.212011,0.015754,0.010381,0.003492,-0.015299,0.006173,0.007460
1835744760965498191!,talented-antique-butterfly,0.340000,-0.262574,0.896916,-0.020764,-0.073408,-0.971929,0.235275,3.242025,0.988448,0.270247,0.247863,-0.557195,-2.301795,0.011844,0.010610,0.001202,-0.012485,0.003735,0.009836
1835744760965498191!,talented-antique-butterfly,0.350000,-0.229734,0.905835,-0.018300,-0.071557,-0.977309,0.211821,3.318797,0.805433,0.227908,0.136798,-0.515996,-2.380727,0.007358,0.010612,-0.001232,-0.009176,0.001089,0.012214
1835744760965498191!,talented-antique-butterfly,0.360000,-0.196128,0.912981,-0.016184,-0.070695,-0.982235,0.187654,3.397133,0.629459,0.198806,0.044386,-0.467579,-2.447442,0.002372,0.010377,-0.003761,-0.005426,-0.001716,0.014539
