ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1186811295164510073!,great-devious-beetle,0.000000,1.410898,-0.725682,0.123167,-1.494935,0.000000,0.000000,0.000000,0.000000,0.651879,0.394947
1186811295164510073!,great-devious-beetle,0.010000,1.408207,-0.707048,0.131362,-1.494237,-0.554864,3.713386,1.645304,0.144643,0.314057,0.225190
1186811295164510073!,great-devious-beetle,0.020000,1.399527,-0.660286,0.151450,-1.492335,-1.206912,5.615356,2.375901,0.241119,0.141801,0.135086
1186811295164510073!,great-devious-beetle,0.030000,1.384021,-0.599453,0.176665,-1.489560,-1.909581,6.522451,2.665904,0.316182,0.061858,0.086725
1186811295164510073!,great-devious-beetle,0.040000,1.361558,-0.532254,0.203881,-1.486080,-2.585771,6.888897,2.776264,0.380886,0.028300,0.059157
1186811295164510073!,great-devious-beetle,0.050000,1.332654,-0.462918,0.231946,-1.481958,-3.190549,6.952210,2.835039,0.443721,0.016984,0.041920
1186811295164510073!,great-devious-beetle,0.060000,1.298149,-0.393859,0.260646,-1.477181,-3.704098,6.836738,2.900228,0.511740,0.016029,0.029992
1186811295164510073!,great-devious-beetle,0.070000,1.259016,-0.326526,0.290174,-1.471665,-4.120189,6.610651,2.995317,0.590598,0.019695,0.020989
1186811295164510073!,great-devious-beetle,0.080000,1.216243,-0.261822,0.320871,-1.465279,-4.439508,6.314391,3.127156,0.684794,0.025206,0.013773
1186811295164510073!,great-devious-beetle,0.090000,1.170785,-0.200312,0.353102,-1.457847,-4.666382,5.974415,3.294598,0.797978,0.031209,0.007784
1186811295164510073!,great-devious-beetle,0.100000,1.123535,-0.142333,0.387198,-1.449164,-4.807206,5.609764,3.492648,0.933190,0.037036,0.002733
1186811295164510073!,great-devious-beetle,0.110000,1.075317,-0.088054,0.423429,-1.438995,-4.869612,5.235203,3.714489,1.093000,0.042361,-0.001552
1186811295164510073!,great-devious-beetle,0.120000,1.026873,-0.037509,0.461995,-1.427081,-4.861956,4.862740,3.952497,1.279557,0.047034,-0.005187
1186811295164510073!,great-devious-beetle,0.130000,0.978862,0.009380,0.503018,-1.413143,-4.792977,4.502387,4.198775,1.494583,0.051001,-0.008260
1186811295164510073!,great-devious-beetle,0.140000,0.931851,0.052780,0.546539,-1.396888,-4.671536,4.162549,4.445466,1.739311,0.054256,-0.010847
1186811295164510073!,great-devious-beetle,0.150000,0.886263,0.092916,0.592475,-1.378033,-4.506270,3.850123,4.685153,2.014346,0.056831,-0.013010
1186811295164510073!,great-devious-beetle,0.160000,0.842479,0.130088,0.640708,-1.356279,-4.305945,3.570868,4.910549,2.319750,0.058765,-0.014806
1186811295164510073!,great-devious-beetle,0.170000,0.800798,0.164650,0.691056,-1.331331,-4.079185,3.329352,5.114725,2.654910,0.060103,-0.016284
1186811295164510073!,great-devious-beetle,0.180000,0.761436,0.196991,0.743273,-1.302899,-3.834439,3.128995,5.291167,3.018484,0.060893,-0.017484
1186811295164510073!,great-devious-beetle,0.190000,0.724533,0.227534,0.797051,-1.270712,-3.579933,2.972076,5.433833,3.408356,0.061177,-0.018440
1186811295164510073!,great-devious-beetle,0.200000,0.690148,0.256716,0.852028,-1.234523,-3.323621,2.859722,5.537204,3.821598,0.060989,-0.019179
1186811295164510073!,great-devious-beetle,0.210000,0.658265,0.284983,0.907792,-1.194117,-3.073107,2.791906,5.596345,4.254455,0.060350,-0.019724
1186811295164510073!,great-devious-beetle,0.220000,0.628796,0.312776,0.963883,-1.149317,-2.835533,2.767448,5.606973,4.702325,0.059271,-0.020098
1186811295164510073!,great-devious-beetle,0.230000,0.601584,0.340518,1.019803,-1.100001,-2.617448,2.784040,5.565531,5.159767,0.057745,-0.020322
1186811295164510073!,great-devious-beetle,0.240000,0.576412,0.368604,1.075024,-1.046099,-2.424650,2.838296,5.469285,5.620514,0.055750,-0.020421
1186811295164510073!,great-devious-beetle,0.250000,0.553008,0.397395,1.128992,-0.987612,-2.262018,2.925845,5.316434,6.077504,0.053249,-0.020421
1186811295164510073!,great-devious-beetle,0.260000,0.531059,0.427201,1.181143,-0.924609,-2.133374,3.041438,5.106222,6.522953,0.050192,-0.020354
1186811295164510073!,great-devious-beetle,0.270000,0.510216,0.458278,1.230905,-0.857248,-2.041180,3.179164,4.839153,6.948439,0.046525,-0.020251
1186811295164510073!,great-devious-beetle,0.280000,0.490114,0.490820,1.277720,-0.785767,-1.986613,3.332566,4.517045,7.345075,0.042186,-0.020149
1186811295164510073!,great-devious-beetle,0.290000,0.470384,0.524958,1.321056,-0.710500,-1.969258,3.494944,4.143264,7.703707,0.037120,-0.020087
1186811295164510073!,great-devious-beetle,0.300000,0.450668,0.560752,1.360418,-0.631873,-1.987115,3.659591,3.722821,8.015204,0.031281,-0.020102
1186811295164510073!,great-devious-beetle,0.310000,0.430636,0.598198,1.395369,-0.550406,-2.036592,3.820066,3.262439,8.270819,0.024649,-0.020228
1186811295164510073!,great-devious-beetle,0.320000,0.409998,0.637223,1.425547,-0.466706,-2.112551,3.970457,2.770555,8.462624,0.017232,-0.020495
1186811295164510073!,great-devious-beetle,0.330000,0.388474,0.677653,1.450688,-0.381451,-2.208294,4.105554,2.257148,8.584107,0.009083,-0.020927
1186811295164510073!,great-devious-beetle,0.340000,0.365907,0.719320,1.470633,-0.295363,-2.316284,4.221387,1.733327,8.630364,0.000301,-0.021529
1186811295164510073!,great-devious-beetle,0.350000,0.342219,0.762021,1.485340,-0.209203,-2.428252,4.315177,1.211073,8.598627,-0.008966,-0.022293
1186811295164510073!,great-devious-beetle,0.360000,0.317417,0.805533,1.494887,-0.123750,-2.535623,4.385406,0.702703,8.488601,-0.018514,-0.023192
1186811295164510073!,great-devious-beetle,0.370000,0.291592,0.849622,1.499473,-0.039774,-2.630004,4.431802,0.220232,8.302679,-0.028088,-0.024180
1186811295164510073!,great-devious-beetle,0.380000,0.264915,0.894056,1.499412,0.041989,-2.703714,4.455210,-0.225315,8.045979,-0.037388,-0.025193
1186811295164510073!,great-devious-beetle,0.390000,0.237632,0.938616,1.495123,0.120864,-2.750287,4.457369,-0.624577,7.726165,-0.046088,-0.026149
1186811295164510073!,great-devious-beetle,0.400000,0.210045,0.983104,1.487105,0.196263,-2.764919,4.440617,-0.970438,7.353099,-0.053852,-0.026960
1186811295164510073!,great-devious-beetle,0.410000,0.182498,1.027346,1.475919,0.267700,-2.744807,4.407570,-1.258460,6.938318,-0.060362,-0.027534
1186811295164510073!,great-devious-beetle,0.420000,0.155352,1.071190,1.462157,0.334807,-2.689334,4.360804,-1.487085,6.494347,-0.065345,-0.027788
1186811295164510073!,great-devious-beetle,0.430000,0.128967,1.114510,1.446416,0.397343,-2.600072,4.302603,-1.657584,6.033969,-0.068602,-0.027657
1186811295164510073!,great-devious-beetle,0.440000,0.103678,1.157199,1.429266,0.455190,-2.480593,4.234812,-1.773765,5.569500,-0.070026,-0.027105
1186811295164510073!,great-devious-beetle,0.450000,0.079777,1.199162,1.411234,0.508349,-2.336110,4.158787,-1.841473,5.112139,-0.069623,-0.026129
1186811295164510073!,great-devious-beetle,0.460000,0.057500,1.240315,1.392780,0.556923,-2.172981,4.075468,-1.867951,4.671465,-0.067508,-0.024762
1186811295164510073!,great-devious-beetle,0.470000,0.037011,1.280581,1.374289,0.601106,-1.998126,3.985515,-1.861152,4.255094,-0.063897,-0.023071
1186811295164510073!,great-devious-beetle,0.480000,0.018350,1.319892,1.356037,0.641221,-1.818393,3.889553,-1.829178,3.868294,-0.059091,-0.021145
1186811295164510073!,great-devious-beetle,0.490000,0.001444,1.358203,1.338189,0.677680,-1.640001,3.788271,-1.779586,3.514084,-0.053439,-0.019087
1186811295164510073!,great-devious-beetle,0.500000,-0.013741,1.395463,1.320892,0.710806,-1.468238,3.682357,-1.718767,3.193989,-0.047293,-0.017005
1186811295164510073!,great-devious-beetle,0.510000,-0.027285,1.431631,1.304231,0.740933,-1.307161,3.572711,-1.651999,2.907939,-0.040987,-0.014995
1186811295164510073!,great-devious-beetle,0.520000,-0.039306,1.466674,1.288247,0.768388,-1.159511,3.460427,-1.583369,2.654606,-0.034804,-0.013135
1186811295164510073!,great-devious-beetle,0.530000,-0.049943,1.500570,1.272943,0.793483,-1.026777,3.346722,-1.515827,2.431761,-0.028964,-0.011479
1186811295164510073!,great-devious-beetle,0.540000,-0.059343,1.533310,1.258302,0.816503,-0.909365,3.232846,-1.451322,2.236613,-0.023619,-0.010055
1186811295164510073!,great-devious-beetle,0.550000,-0.067656,1.564897,1.244286,0.837706,-0.806836,3.119990,-1.390989,2.066106,-0.018854,-0.008870
1186811295164510073!,great-devious-beetle,0.560000,-0.075025,1.595344,1.230854,0.857320,-0.718163,3.009209,-1.335344,1.917153,-0.014697,-0.007914
1186811295164510073!,great-devious-beetle,0.570000,-0.081592,1.624688,1.217948,0.875558,-0.641947,2.901362,-1.284466,1.786761,-0.011135,-0.007166
1186811295164510073!,great-devious-beetle,0.580000,-0.087486,1.652974,1.205510,0.892606,-0.576637,2.797085,-1.238151,1.672188,-0.008125,-0.006595
1186811295164510073!,great-devious-beetle,0.590000,-0.092801,1.680241,1.193501,0.908601,-0.520705,2.696817,-1.196035,1.571061,-0.005607,-0.006172
1186811295164510073!,great-devious-beetle,0.600000,-0.097618,1.706530,1.181882,0.923664,-0.472727,2.600809,-1.157686,1.481327,-0.003514,-0.005866
1186811295164510073!,great-devious-beetle,0.610000,-0.102006,1.731882,1.170622,0.937893,-0.431433,2.509163,-1.122662,1.401239,-0.001781,-0.005651
1186811295164510073!,great-devious-beetle,0.620000,-0.106023,1.756340,1.159691,0.951376,-0.395724,2.421861,-1.090545,1.329333,-0.000350,-0.005504
1186811295164510073!,great-devious-beetle,0.630000,-0.109718,1.779946,1.149064,0.964184,-0.364675,2.338795,-1.060952,1.264387,0.000834,-0.005408
1186811295164510073!,great-devious-beetle,0.640000,-0.113130,1.802741,1.138719,0.976380,-0.337516,2.259798,-1.033544,1.205388,0.001813,-0.005347
1186811295164510073!,great-devious-beetle,0.650000,-0.116295,1.824765,1.128637,0.988018,-0.313612,2.184666,-1.008029,1.151496,0.002626,-0.005312
1186811295164510073!,great-devious-beetle,0.660000,-0.119240,1.846054,1.118800,0.999143,-0.292445,2.113176,-0.984154,1.102015,0.003301,-0.005293
1186811295164510073!,great-devious-beetle,0.670000,-0.121991,1.866643,1.109193,1.009797,-0.273592,2.045098,-0.961703,1.056365,0.003864,-0.005286
1186811295164510073!,great-devious-beetle,0.680000,-0.124568,1.886566,1.099805,1.020015,-0.256702,1.980204,-0.940491,1.014061,0.004334,-0.005285
1186811295164510073!,great-devious-beetle,0.690000,-0.126989,1.905853,1.090622,1.029827,-0.241491,1.918276,-0.920362,0.974696,0.004727,-0.005289
1186811295164510073!,great-devious-beetle,0.700000,-0.129269,1.924534,1.081637,1.039261,-0.227723,1.859107,-0.901182,0.937928,0.005056,-0.005294
1186811295164510073!,great-devious-beetle,0.710000,-0.131420,1.942634,1.072838,1.048341,-0.215200,1.802503,-0.882835,0.903465,0.005331,-0.005300
1186811295164510073!,great-devious-beetle,0.720000,-0.133456,1.960180,1.064220,1.057089,-0.203759,1.748287,-0.865222,0.871059,0.005562,-0.005305
1186811295164510073!,great-devious-beetle,0.730000,-0.135386,1.977200,1.055770,1.065527,-0.193258,1.696279,-0.848254,0.840486,0.005755,-0.005310
1186811295164510073!,great-devious-beetle,0.740000,-0.137219,1.993719,1.047483,1.073675,-0.183578,1.646322,-0.831855,0.811562,0.005917,-0.005312
1186811295164510073!,great-devious-beetle,0.750000,-0.138964,2.009754,1.039353,1.081548,-0.174622,1.598281,-0.815962,0.784129,0.006051,-0.005313
