ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2275664540355348314!,thoughtful-antique-butterfly,0.000000,-1.831912,-1.674022,-0.078485,-0.711996,0.307549,-0.394226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111067,0.151124,-0.024630,-0.133338,0.007864,0.162912
2275664540355348314!,thoughtful-antique-butterfly,0.010000,-1.834741,-1.664928,-0.077083,-0.710653,0.309073,-0.393032,-0.562495,1.817779,0.278758,0.268294,0.303274,0.238489,0.087162,0.074311,0.023141,-0.092883,0.042092,0.075776
2275664540355348314!,thoughtful-antique-butterfly,0.020000,-1.840763,-1.641971,-0.072820,-0.706888,0.313522,-0.389492,-0.638921,2.773041,0.571288,0.484922,0.583683,0.469835,0.076054,0.040855,0.043252,-0.074689,0.056247,0.037960
2275664540355348314!,thoughtful-antique-butterfly,0.030000,-1.846498,-1.611352,-0.065663,-0.701062,0.320657,-0.383639,-0.507140,3.350986,0.857402,0.681481,0.840274,0.702326,0.070257,0.026071,0.051158,-0.065900,0.061438,0.021354
2275664540355348314!,thoughtful-antique-butterfly,0.040000,-1.850497,-1.575808,-0.055733,-0.693299,0.330224,-0.375436,-0.293376,3.758248,1.125438,0.872795,1.069505,0.940710,0.066663,0.019240,0.053742,-0.061057,0.062677,0.013746
2275664540355348314!,thoughtful-antique-butterfly,0.050000,-1.852223,-1.536605,-0.043243,-0.683615,0.341932,-0.364805,-0.054344,4.082650,1.368058,1.066088,1.267290,1.187833,0.063912,0.015695,0.054012,-0.057779,0.062160,0.009834
2275664540355348314!,thoughtful-antique-butterfly,0.060000,-1.851552,-1.494395,-0.028472,-0.671972,0.355447,-0.351650,0.183571,4.360112,1.580027,1.264563,1.429517,1.444955,0.061389,0.013415,0.053268,-0.055018,0.060832,0.007343
2275664540355348314!,thoughtful-antique-butterfly,0.070000,-1.848563,-1.449574,-0.011744,-0.658309,0.370396,-0.335867,0.406779,4.603772,1.757196,1.468953,1.552257,1.711835,0.058809,0.011536,0.052064,-0.052314,0.059097,0.005323
2275664540355348314!,thoughtful-antique-butterfly,0.080000,-1.843443,-1.402465,0.006574,-0.642573,0.386365,-0.317367,0.607134,4.816690,1.896276,1.678172,1.631998,1.986808,0.056049,0.009721,0.050630,-0.049481,0.057127,0.003420
2275664540355348314!,thoughtful-antique-butterfly,0.090000,-1.836449,-1.353385,0.026091,-0.624726,0.402910,-0.296081,0.778836,4.997867,1.994794,1.889733,1.665846,2.266899,0.053065,0.007865,0.049063,-0.046462,0.055003,0.001551
