ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
297396971133158634!,talented-zippy-butterfly,0.000000,-1.006028,-0.945457,-1.913571,-0.525498,-0.989780,-0.142600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309121,0.109409,-0.214533,-0.894650
297396971133158634!,talented-zippy-butterfly,0.010000,-1.004831,-0.935858,-1.914655,-0.520865,-0.990217,-0.139533,0.236702,1.917776,-0.215556,0.926251,-0.086399,0.613144,-0.170360,0.090086,-0.139213,-0.585692
297396971133158634!,talented-zippy-butterfly,0.020000,-1.001260,-0.910292,-1.917271,-0.509139,-0.991315,-0.131506,0.472450,3.194422,-0.305509,1.417996,-0.131511,0.991354,-0.081277,0.075585,-0.088452,-0.379357
297396971133158634!,talented-zippy-butterfly,0.030000,-0.995450,-0.874101,-1.920364,-0.493925,-0.992717,-0.120467,0.681383,4.038679,-0.311684,1.622683,-0.147391,1.214590,-0.024399,0.064135,-0.053402,-0.239074
297396971133158634!,talented-zippy-butterfly,0.040000,-0.987747,-0.830966,-1.923245,-0.477633,-0.994182,-0.107710,0.848769,4.582159,-0.264246,1.635299,-0.144618,1.334853,0.011172,0.054882,-0.028800,-0.142926
297396971133158634!,talented-zippy-butterfly,0.050000,-0.978619,-0.783496,-1.925482,-0.461861,-0.995563,-0.094097,0.968808,4.911567,-0.183408,1.519554,-0.131128,1.387362,0.032365,0.047350,-0.011369,-0.077232
297396971133158634!,talented-zippy-butterfly,0.060000,-0.968533,-0.733513,-1.926808,-0.447666,-0.996781,-0.080176,1.041679,5.085928,-0.081823,1.319494,-0.112347,1.396742,0.043638,0.041224,0.001029,-0.033121
297396971133158634!,talented-zippy-butterfly,0.070000,-0.957938,-0.682353,-1.927052,-0.435737,-0.997800,-0.066288,1.071551,5.146491,0.033254,1.066354,-0.091727,1.380712,0.047878,0.036262,0.009837,-0.004676
297396971133158634!,talented-zippy-butterfly,0.080000,-0.947230,-0.631008,-1.926094,-0.426496,-0.998614,-0.052623,1.065056,5.122689,0.158332,0.782787,-0.071264,1.352352,0.046960,0.032261,0.016062,0.012138
297396971133158634!,talented-zippy-butterfly,0.090000,-0.936730,-0.580218,-1.923839,-0.420169,-0.999229,-0.039254,1.030261,5.035896,0.292478,0.485576,-0.051916,1.321537,0.042090,0.029050,0.020425,0.020122
297396971133158634!,talented-zippy-butterfly,0.100000,-0.926676,-0.530540,-1.920191,-0.416833,-0.999658,-0.026168,0.976060,4.901925,0.436489,0.187422,-0.033922,1.295866,0.034032,0.026481,0.023450,0.021230
297396971133158634!,talented-zippy-butterfly,0.110000,-0.917215,-0.482389,-1.915038,-0.416449,-0.999912,-0.013283,0.911806,4.732781,0.592320,-0.101830,-0.017021,1.281280,0.023258,0.024436,0.025527,0.016831
297396971133158634!,talented-zippy-butterfly,0.120000,-0.908396,-0.436074,-1.908248,-0.418893,-1.000000,-0.000461,0.847111,4.537925,0.762698,-0.374327,-0.000591,1.282470,0.010050,0.022822,0.026947,0.007875
297396971133158634!,talented-zippy-butterfly,0.130000,-0.900173,-0.391817,-1.899656,-0.423962,-0.999922,0.012477,0.791709,4.325235,0.950870,-0.623605,0.016260,1.303129,-0.005429,0.021571,0.027930,-0.004974
297396971133158634!,talented-zippy-butterfly,0.140000,-0.892401,-0.349764,-1.889063,-0.431396,-0.999669,0.025744,0.755333,4.101707,1.160429,-0.844167,0.034665,1.346080,-0.023076,0.020638,0.028648,-0.021244
297396971133158634!,talented-zippy-butterfly,0.150000,-0.884837,-0.309990,-1.876233,-0.440881,-0.999216,0.039579,0.747562,3.873980,1.395178,-1.031202,0.055982,1.413327,-0.042800,0.020001,0.029236,-0.040580
297396971133158634!,talented-zippy-butterfly,0.160000,-0.877142,-0.272504,-1.860890,-0.452055,-0.998528,0.054237,0.777610,3.648687,1.659000,-1.180417,0.081802,1.506012,-0.064483,0.019655,0.029801,-0.062672
297396971133158634!,talented-zippy-butterfly,0.170000,-0.868887,-0.237249,-1.842720,-0.464515,-0.997548,0.069980,0.854042,3.432645,1.955703,-1.287949,0.113950,1.624325,-0.087940,0.019609,0.030432,-0.087196
297396971133158634!,talented-zippy-butterfly,0.180000,-0.859562,-0.204093,-1.821369,-0.477823,-0.996203,0.087066,0.984391,3.232913,2.288794,-1.350371,0.154464,1.767366,-0.112872,0.019877,0.031192,-0.113756
297396971133158634!,talented-zippy-butterfly,0.190000,-0.848626,-0.172804,-1.796486,-0.491491,-0.994397,0.105713,1.174721,3.056598,2.661259,-1.364775,0.205542,1.933436,-0.138825,0.020473,0.032119,-0.141821
297396971133158634!,talented-zippy-butterfly,0.200000,-0.835452,-0.143114,-1.767664,-0.505029,-0.992013,0.126134,1.429124,2.910815,3.075091,-1.328830,0.269442,2.119096,-0.165143,0.021401,0.033217,-0.170678
297396971133158634!,talented-zippy-butterfly,0.210000,-0.819383,-0.114689,-1.734477,-0.517931,-0.988912,0.148502,1.749030,2.802255,3.530743,-1.241063,0.348280,2.319281,-0.190919,0.022642,0.034441,-0.199373
297396971133158634!,talented-zippy-butterfly,0.220000,-0.799760,-0.087132,-1.696506,-0.529679,-0.984933,0.172934,2.132515,2.736698,4.026498,-1.101134,0.443744,2.527307,-0.214962,0.024142,0.035684,-0.226661
297396971133158634!,talented-zippy-butterfly,0.230000,-0.775962,-0.059992,-1.653360,-0.539755,-0.979904,0.199472,2.573647,2.718453,4.557778,-0.910158,0.556727,2.734913,-0.235784,0.025799,0.036766,-0.251000
297396971133158634!,talented-zippy-butterfly,0.240000,-0.747444,-0.032789,-1.604710,-0.547662,-0.973645,0.228068,3.061982,2.749757,5.116508,-0.671032,0.686910,2.932493,-0.251654,0.027453,0.037432,-0.270584
297396971133158634!,talented-zippy-butterfly,0.250000,-0.713784,-0.005032,-1.550321,-0.552943,-0.965992,0.258574,3.582367,2.830242,5.690687,-0.388696,0.832351,3.109534,-0.260723,0.028894,0.037367,-0.283467
297396971133158634!,talented-zippy-butterfly,0.260000,-0.674920,0.023792,-1.490242,-0.555216,-0.956832,0.290641,4.116599,2.956812,6.265946,-0.069761,0.989517,3.257633,-0.261249,0.029867,0.036234,-0.287774
297396971133158634!,talented-zippy-butterfly,0.270000,-0.630702,0.054074,-1.424463,-0.554157,-0.946062,0.323985,4.641251,3.123116,6.822469,0.276555,1.152527,3.365470,-0.251878,0.030124,0.033729,-0.282009
297396971133158634!,talented-zippy-butterfly,0.280000,-0.581332,0.086144,-1.353270,-0.549555,-0.933663,0.358152,5.131740,3.320055,7.339067,0.639666,1.313812,3.424969,-0.231999,0.029456,0.029660,-0.265387
297396971133158634!,talented-zippy-butterfly,0.290000,-0.527277,0.120214,-1.277186,-0.541326,-0.919711,0.392596,5.564180,3.536473,7.794467,1.008260,1.464637,3.431115,-0.202030,0.027743,0.024019,-0.238141
297396971133158634!,talented-zippy-butterfly,0.300000,-0.469442,0.156455,-1.197084,-0.529502,-0.904391,0.426704,5.918281,3.760635,8.170585,1.371463,1.596511,3.383770,-0.163570,0.024987,0.017045,-0.201643
297396971133158634!,talented-zippy-butterfly,0.310000,-0.408711,0.194866,-1.113853,-0.514201,-0.887946,0.459948,6.178030,3.980398,8.451992,1.719024,1.701348,3.284511,-0.119263,0.021333,0.009182,-0.158368
297396971133158634!,talented-zippy-butterfly,0.320000,-0.346081,0.235334,-1.028500,-0.495628,-0.870685,0.491841,6.334393,4.184848,8.628963,2.042663,1.772845,3.138390,-0.072450,0.017042,0.001035,-0.111532
297396971133158634!,talented-zippy-butterfly,0.330000,-0.282583,0.277655,-0.942081,-0.474051,-0.852964,0.521970,6.386211,4.365322,8.698457,2.336708,1.807262,2.953289,-0.026632,0.012433,-0.006745,-0.064568
297396971133158634!,talented-zippy-butterfly,0.340000,-0.219197,0.321584,-0.855621,-0.449755,-0.835141,0.550036,6.339553,4.515914,8.663844,2.598164,1.803738,2.738688,0.015084,0.007825,-0.013569,-0.020576
297396971133158634!,talented-zippy-butterfly,0.350000,-0.156720,0.366941,-0.769966,-0.422951,-0.817508,0.575918,6.205698,4.633122,8.533445,2.825937,1.763830,2.503733,0.050386,0.003484,-0.019003,0.018071
297396971133158634!,talented-zippy-butterfly,0.360000,-0.095906,0.413367,-0.685989,-0.393976,-0.800407,0.599457,6.002037,4.717087,8.320783,3.022328,1.691726,2.258829,0.078142,-0.000420,-0.022861,0.050093
297396971133158634!,talented-zippy-butterfly,0.370000,-0.037351,0.460527,-0.604435,-0.363133,-0.784137,0.620588,5.747250,4.770075,8.041028,3.190825,1.593105,2.012949,0.098251,-0.003821,-0.025158,0.075221
297396971133158634!,talented-zippy-butterfly,0.380000,0.018525,0.508119,-0.525902,-0.330689,-0.768933,0.639330,5.459200,4.795524,7.709141,3.335202,1.474247,1.773101,0.111398,-0.006737,-0.026072,0.093964
