ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
963239920319256924!,talented-zippy-butterfly,0.000000,-0.052354,2.135281,0.100460,1.147025,0.864767,0.502173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.981388,0.100174,0.113187,-1.093174
963239920319256924!,talented-zippy-butterfly,0.010000,-0.050177,2.126364,0.101526,1.137938,0.868306,0.496029,0.433689,-1.782109,0.211861,-1.816155,0.702613,-1.229936,-0.830360,0.082771,0.096511,-0.919800
963239920319256924!,talented-zippy-butterfly,0.020000,-0.043979,2.100996,0.104478,1.112077,0.878116,0.478448,0.801436,-3.290238,0.373984,-3.354407,1.246940,-2.288559,-0.703680,0.071740,0.085374,-0.777007
963239920319256924!,talented-zippy-butterfly,0.030000,-0.034515,2.061564,0.108699,1.071872,0.892558,0.450933,1.082964,-4.591306,0.462372,-4.681109,1.624068,-3.214612,-0.592867,0.063081,0.076756,-0.652305
963239920319256924!,talented-zippy-butterfly,0.040000,-0.022653,2.009976,0.113409,1.019276,0.909958,0.414701,1.276502,-5.717650,0.468553,-5.828613,1.835519,-4.027586,-0.492398,0.054579,0.068827,-0.538124
963239920319256924!,talented-zippy-butterfly,0.050000,-0.009250,1.947904,0.117775,0.956005,0.928694,0.370846,1.389538,-6.681549,0.393268,-6.809134,1.890489,-4.734270,-0.399019,0.045155,0.060576,-0.430351
963239920319256924!,talented-zippy-butterfly,0.060000,0.004953,1.876975,0.121015,0.883733,0.947270,0.320437,1.434854,-7.485057,0.243494,-7.624270,1.804527,-5.334515,-0.311363,0.034523,0.051597,-0.327558
963239920319256924!,talented-zippy-butterfly,0.070000,0.019352,1.798810,0.122435,0.804138,0.964370,0.264558,1.427234,-8.127672,0.029983,-8.272477,1.598148,-5.825585,-0.229568,0.022913,0.041929,-0.230299
963239920319256924!,talented-zippy-butterfly,0.080000,0.033494,1.715025,0.121462,0.718902,0.978904,0.204321,1.381805,-8.611327,-0.234243,-8.754040,1.295235,-6.205480,-0.154742,0.010867,0.031904,-0.140342
963239920319256924!,talented-zippy-butterfly,0.090000,0.047052,1.627204,0.117655,0.629700,0.990029,0.140861,1.312861,-8.943166,-0.535083,-9.073963,0.921259,-6.475000,-0.088343,-0.000952,0.021999,-0.059848
963239920319256924!,talented-zippy-butterfly,0.100000,0.059839,1.536790,0.110717,0.538085,0.997164,0.075255,1.233121,-9.136213,-0.858547,-9.242770,0.501026,-6.638812,-0.031596,-0.011920,0.012704,0.009370
963239920319256924!,talented-zippy-butterfly,0.110000,0.071801,1.445057,0.100483,0.445468,0.999964,0.008507,1.152999,-9.208802,-1.191856,-9.276086,0.057043,-6.705238,0.014913,-0.021570,0.004409,0.066349
963239920319256924!,talented-zippy-butterfly,0.120000,0.082979,1.353090,0.086911,0.353098,0.998289,-0.058471,1.080312,-9.182734,-1.524031,-9.192974,-0.391565,-6.685244,0.051369,-0.029641,-0.002651,0.111146
963239920319256924!,talented-zippy-butterfly,0.130000,0.093482,1.261765,0.070058,0.262039,0.992172,-0.124879,1.020374,-9.081032,-1.846142,-9.013868,-0.829602,-6.591225,0.078662,-0.036072,-0.008401,0.144728
963239920319256924!,talented-zippy-butterfly,0.140000,0.103461,1.171728,0.050062,0.173155,0.981777,-0.190036,0.976209,-8.925784,-2.151191,-8.758547,-1.245704,-6.435647,0.098157,-0.040956,-0.012900,0.168677
963239920319256924!,talented-zippy-butterfly,0.150000,0.113088,1.083425,0.027125,0.087126,0.967366,-0.253383,0.949012,-8.736787,-2.433928,-8.444897,-1.631914,-6.230315,0.111451,-0.044481,-0.016300,0.184872
963239920319256924!,talented-zippy-butterfly,0.160000,0.122538,0.997111,0.001491,0.004464,0.949266,-0.314474,0.938493,-8.530542,-2.690406,-8.088021,-1.982963,-5.985743,0.120134,-0.046867,-0.018799,0.195179
