ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2197039131219249627!,thoughtful-zippy-butterfly,0.000000,1.382094,0.434754,-0.617051,0.376282,-0.488440,-0.106894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.431077,-0.333214,0.214196,0.533220
2197039131219249627!,thoughtful-zippy-butterfly,0.010000,1.381804,0.417187,-0.617755,0.375183,-0.488251,-0.107754,-0.070074,-3.508890,-0.139171,-0.219627,0.037986,-0.172120,-0.218794,-0.145120,0.106350,0.218931
2197039131219249627!,thoughtful-zippy-butterfly,0.020000,1.380194,0.374042,-0.619805,0.372460,-0.487795,-0.109798,-0.265520,-5.115452,-0.269308,-0.324929,0.053263,-0.236630,-0.121388,-0.058168,0.056130,0.072271
2197039131219249627!,thoughtful-zippy-butterfly,0.030000,1.376265,0.319250,-0.623117,0.368954,-0.487242,-0.112230,-0.527444,-5.836997,-0.391694,-0.376408,0.057485,-0.249570,-0.076090,-0.017976,0.031960,0.003269
2197039131219249627!,thoughtful-zippy-butterfly,0.040000,1.369592,0.259333,-0.627611,0.365062,-0.486675,-0.114664,-0.808688,-6.140823,-0.504902,-0.402334,0.055970,-0.237558,-0.054486,0.000678,0.019738,-0.029706
2197039131219249627!,thoughtful-zippy-butterfly,0.050000,1.360108,0.197397,-0.633192,0.360971,-0.486139,-0.116915,-1.086134,-6.242745,-0.607995,-0.416180,0.051299,-0.213305,-0.043624,0.009412,0.013048,-0.045856
2197039131219249627!,thoughtful-zippy-butterfly,0.060000,1.347906,0.134964,-0.639756,0.356772,-0.485659,-0.118890,-1.349905,-6.243066,-0.700598,-0.424500,0.044803,-0.183017,-0.037595,0.013563,0.008947,-0.054041
2197039131219249627!,thoughtful-zippy-butterfly,0.070000,1.333157,0.072810,-0.647190,0.352501,-0.485251,-0.120548,-1.595943,-6.188923,-0.782667,-0.430535,0.037229,-0.149859,-0.033708,0.015584,0.006079,-0.058361
2197039131219249627!,thoughtful-zippy-butterfly,0.080000,1.316048,0.011361,-0.655388,0.348173,-0.484920,-0.121870,-1.822518,-6.102909,-0.854334,-0.435921,0.029041,-0.115554,-0.030761,0.016598,0.003826,-0.060724
2197039131219249627!,thoughtful-zippy-butterfly,0.090000,1.296778,-0.049127,-0.664246,0.343790,-0.484673,-0.122850,-2.028852,-5.996344,-0.915861,-0.441480,0.020562,-0.081123,-0.028230,0.017119,0.001909,-0.062025
2197039131219249627!,thoughtful-zippy-butterfly,0.100000,1.275550,-0.108480,-0.673668,0.339348,-0.484510,-0.123490,-2.214633,-5.875372,-0.967616,-0.447601,0.012037,-0.047226,-0.025903,0.017384,0.000208,-0.062697
2197039131219249627!,thoughtful-zippy-butterfly,0.110000,1.252568,-0.166573,-0.683559,0.334840,-0.484432,-0.123797,-2.379870,-5.743756,-1.010056,-0.454441,0.003659,-0.014316,-0.023708,0.017499,-0.001327,-0.062955
2197039131219249627!,thoughtful-zippy-butterfly,0.120000,1.228035,-0.223312,-0.693829,0.330260,-0.484436,-0.123782,-2.524849,-5.604147,-1.043717,-0.462023,-0.004415,0.017277,-0.021633,0.017518,-0.002716,-0.062917
2197039131219249627!,thoughtful-zippy-butterfly,0.130000,1.202150,-0.278624,-0.704394,0.325600,-0.484518,-0.123459,-2.650112,-5.458645,-1.069198,-0.470297,-0.012057,0.047319,-0.019686,0.017464,-0.003965,-0.062654
2197039131219249627!,thoughtful-zippy-butterfly,0.140000,1.175108,-0.332458,-0.715178,0.320854,-0.484675,-0.122844,-2.756423,-5.309043,-1.087146,-0.479177,-0.019172,0.075641,-0.017883,0.017352,-0.005078,-0.062216
2197039131219249627!,thoughtful-zippy-butterfly,0.150000,1.147095,-0.384776,-0.726108,0.316018,-0.484899,-0.121953,-2.844736,-5.156918,-1.098231,-0.488560,-0.025687,0.102133,-0.016235,0.017192,-0.006056,-0.061640
2197039131219249627!,thoughtful-zippy-butterfly,0.160000,1.118286,-0.435555,-0.737118,0.311087,-0.485187,-0.120805,-2.916147,-5.003669,-1.103138,-0.498346,-0.031554,0.126731,-0.014750,0.016992,-0.006904,-0.060957
2197039131219249627!,thoughtful-zippy-butterfly,0.170000,1.088847,-0.484786,-0.748152,0.306058,-0.485530,-0.119418,-2.971849,-4.850528,-1.102542,-0.508441,-0.036748,0.149411,-0.013429,0.016759,-0.007628,-0.060192
2197039131219249627!,thoughtful-zippy-butterfly,0.180000,1.058933,-0.532468,-0.759155,0.300930,-0.485923,-0.117810,-3.013087,-4.698561,-1.097101,-0.518768,-0.041260,0.170180,-0.012271,0.016499,-0.008237,-0.059370
2197039131219249627!,thoughtful-zippy-butterfly,0.190000,1.028687,-0.578612,-0.770084,0.295701,-0.486358,-0.116002,-3.041124,-4.548678,-1.087442,-0.529267,-0.045095,0.189070,-0.011269,0.016220,-0.008738,-0.058508
2197039131219249627!,thoughtful-zippy-butterfly,0.200000,0.998237,-0.623237,-0.780898,0.290371,-0.486828,-0.114009,-3.057203,-4.401639,-1.074151,-0.539895,-0.048274,0.206134,-0.010413,0.015926,-0.009142,-0.057623
2197039131219249627!,thoughtful-zippy-butterfly,0.210000,0.967705,-0.666366,-0.791562,0.284938,-0.487329,-0.111852,-3.062528,-4.258067,-1.057771,-0.550623,-0.050825,0.221441,-0.009692,0.015623,-0.009458,-0.056728
2197039131219249627!,thoughtful-zippy-butterfly,0.220000,0.937198,-0.708030,-0.802049,0.279402,-0.487852,-0.109546,-3.058243,-4.118457,-1.038796,-0.561438,-0.052785,0.235073,-0.009097,0.015314,-0.009695,-0.055835
2197039131219249627!,thoughtful-zippy-butterfly,0.230000,0.906813,-0.748264,-0.812332,0.273764,-0.488393,-0.107108,-3.045418,-3.983195,-1.017669,-0.572335,-0.054195,0.247118,-0.008614,0.015004,-0.009863,-0.054953
2197039131219249627!,thoughtful-zippy-butterfly,0.240000,0.876613,-0.787151,-0.822393,0.268018,-0.488945,-0.104558,-3.025078,-3.852475,-0.994750,-0.583293,-0.055102,0.257671,-0.008229,0.014697,-0.009974,-0.054093
2197039131219249627!,thoughtful-zippy-butterfly,0.250000,0.846659,-0.824755,-0.832214,0.262161,-0.489504,-0.101913,-2.998125,-3.726420,-0.970367,-0.594302,-0.055553,0.266832,-0.007930,0.014396,-0.010034,-0.053261
2197039131219249627!,thoughtful-zippy-butterfly,0.260000,0.817010,-0.861128,-0.841784,0.256192,-0.490064,-0.099185,-2.965366,-3.605115,-0.944814,-0.605366,-0.055597,0.274702,-0.007709,0.014102,-0.010051,-0.052459
2197039131219249627!,thoughtful-zippy-butterfly,0.270000,0.787719,-0.896317,-0.851093,0.250110,-0.490622,-0.096387,-2.927530,-3.488605,-0.918349,-0.616491,-0.055280,0.281383,-0.007558,0.013815,-0.010031,-0.051690
2197039131219249627!,thoughtful-zippy-butterfly,0.280000,0.758835,-0.930369,-0.860132,0.243916,-0.491174,-0.093531,-2.885277,-3.376900,-0.891189,-0.627684,-0.054647,0.286976,-0.007471,0.013535,-0.009980,-0.050955
2197039131219249627!,thoughtful-zippy-butterfly,0.290000,0.730396,-0.963337,-0.868896,0.237607,-0.491718,-0.090626,-2.839203,-3.269964,-0.863514,-0.638947,-0.053739,0.291579,-0.007441,0.013263,-0.009903,-0.050256
2197039131219249627!,thoughtful-zippy-butterfly,0.300000,0.702435,-0.995266,-0.877382,0.231183,-0.492252,-0.087682,-2.789837,-3.167741,-0.835471,-0.650277,-0.052598,0.295290,-0.007462,0.012998,-0.009805,-0.049594
2197039131219249627!,thoughtful-zippy-butterfly,0.310000,0.674984,-1.026205,-0.885586,0.224643,-0.492772,-0.084707,-2.737659,-3.070149,-0.807184,-0.661669,-0.051261,0.298203,-0.007531,0.012740,-0.009689,-0.048971
2197039131219249627!,thoughtful-zippy-butterfly,0.320000,0.648067,-1.056198,-0.893507,0.217987,-0.493279,-0.081708,-2.683095,-2.977089,-0.778745,-0.673110,-0.049761,0.300410,-0.007644,0.012488,-0.009560,-0.048387
2197039131219249627!,thoughtful-zippy-butterfly,0.330000,0.621707,-1.085291,-0.901143,0.211215,-0.493769,-0.078692,-2.626532,-2.888447,-0.750229,-0.684580,-0.048130,0.302000,-0.007799,0.012242,-0.009419,-0.047843
2197039131219249627!,thoughtful-zippy-butterfly,0.340000,0.595920,-1.113528,-0.908494,0.204326,-0.494242,-0.075665,-2.568317,-2.804095,-0.721687,-0.696050,-0.046396,0.303057,-0.007992,0.012001,-0.009271,-0.047338
2197039131219249627!,thoughtful-zippy-butterfly,0.350000,0.570721,-1.140949,-0.915561,0.197321,-0.494697,-0.072630,-2.508762,-2.723897,-0.693158,-0.707488,-0.044583,0.303665,-0.008222,0.011764,-0.009118,-0.046873
