ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
389899415125598662!,talented-ruddy-butterfly,0.000000,-1.251297,0.547499,-1.988763,-0.127885,-0.999795,0.020243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244946,-0.255330,0.160029
389899415125598662!,talented-ruddy-butterfly,0.010000,-1.247765,0.538649,-1.988350,-0.133313,-0.999841,0.017848,0.704448,-1.768549,0.084106,-1.084855,-0.008549,-0.478940,-0.145838,-0.141001,0.113429
389899415125598662!,talented-ruddy-butterfly,0.020000,-1.238137,0.515214,-1.987197,-0.147287,-0.999931,0.011786,1.218524,-2.917912,0.148518,-1.708103,-0.008637,-0.732747,-0.080108,-0.065206,0.081319
389899415125598662!,talented-ruddy-butterfly,0.030000,-1.224058,0.482316,-1.985453,-0.165973,-0.999992,0.003930,1.591022,-3.657492,0.201528,-2.025574,-0.003292,-0.837588,-0.035954,-0.014365,0.058401
389899415125598662!,talented-ruddy-butterfly,0.040000,-1.206796,0.443393,-1.983226,-0.186811,-0.999990,-0.004474,1.852278,-4.120536,0.244163,-2.139291,0.003772,-0.842998,-0.006167,0.019877,0.041677
389899415125598662!,talented-ruddy-butterfly,0.050000,-1.187359,0.400783,-1.980623,-0.208095,-0.999921,-0.012589,2.023942,-4.394891,0.276140,-2.117805,0.009845,-0.782015,0.013847,0.042879,0.029310
389899415125598662!,talented-ruddy-butterfly,0.060000,-1.166574,0.356097,-1.977752,-0.228702,-0.999803,-0.019861,2.122931,-4.539756,0.297665,-2.007916,0.013449,-0.677000,0.027110,0.058178,0.020096
389899415125598662!,talented-ruddy-butterfly,0.070000,-1.145109,0.310427,-1.974714,-0.247924,-0.999664,-0.025940,2.163077,-4.595565,0.309756,-1.841874,0.014095,-0.543202,0.035658,0.068160,0.013200
389899415125598662!,talented-ruddy-butterfly,0.080000,-1.123490,0.264510,-1.971593,-0.265322,-0.999532,-0.030594,2.155837,-4.590158,0.314047,-1.642002,0.011969,-0.391024,0.040889,0.074471,0.008013
389899415125598662!,talented-ruddy-butterfly,0.090000,-1.102141,0.218855,-1.968458,-0.280639,-0.999433,-0.033678,2.110812,-4.542695,0.312539,-1.423786,0.007667,-0.227528,0.043770,0.078250,0.004082
389899415125598662!,talented-ruddy-butterfly,0.100000,-1.081394,0.173814,-1.965357,-0.293743,-0.999384,-0.035100,2.036113,-4.466279,0.307396,-1.197968,0.002018,-0.057450,0.044971,0.080291,0.001070
389899415125598662!,talented-ruddy-butterfly,0.110000,-1.061510,0.129633,-1.962314,-0.304593,-0.999394,-0.034807,1.938678,-4.369771,0.300813,-0.972010,-0.004043,0.116081,0.044954,0.081147,-0.001280
389899415125598662!,talented-ruddy-butterfly,0.120000,-1.042687,0.086488,-1.959335,-0.313207,-0.999463,-0.032770,1.824550,-4.259078,0.294933,-0.751102,-0.009543,0.291051,0.044035,0.081202,-0.003157
389899415125598662!,talented-ruddy-butterfly,0.130000,-1.025065,0.044505,-1.956403,-0.319651,-0.999580,-0.028979,1.699104,-4.138055,0.291819,-0.538882,-0.013516,0.466208,0.042425,0.080722,-0.004704
389899415125598662!,talented-ruddy-butterfly,0.140000,-1.008731,0.003778,-1.953479,-0.324021,-0.999725,-0.023431,1.567255,-4.009174,0.293444,-0.337922,-0.015019,0.640815,0.040264,0.079892,-0.006025
389899415125598662!,talented-ruddy-butterfly,0.150000,-0.993728,-0.035619,-1.950507,-0.326437,-0.999870,-0.016132,1.433612,-3.874003,0.301702,-0.150059,-0.013141,0.814480,0.037643,0.078844,-0.007198
389899415125598662!,talented-ruddy-butterfly,0.160000,-0.980051,-0.073625,-1.947410,-0.327035,-0.999975,-0.007088,1.302596,-3.733554,0.318426,0.023383,-0.006996,0.987029,0.034619,0.077672,-0.008276
