ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2245291007008566060!,thoughtful-antique-butterfly,0.000000,0.097082,-2.420335,-0.475131,-0.503939,0.024848,-0.499382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027440,-0.024375,-0.011647,-0.004393,-0.018013,-0.079766
2245291007008566060!,thoughtful-antique-butterfly,0.010000,0.097718,-2.418271,-0.475516,-0.502180,0.024477,-0.499401,0.127595,0.411727,-0.076134,0.350777,-0.074164,-0.003635,0.024827,-0.014230,-0.019731,-0.005734,-0.024471,-0.064210
2245291007008566060!,thoughtful-antique-butterfly,0.020000,0.099048,-2.412329,-0.476659,-0.496980,0.023335,-0.499455,0.139214,0.775356,-0.150829,0.688176,-0.154272,-0.007208,0.023580,-0.009906,-0.022710,-0.006309,-0.026719,-0.057113
2245291007008566060!,thoughtful-antique-butterfly,0.030000,0.100271,-2.402889,-0.478500,-0.488463,0.021377,-0.499543,0.107500,1.110369,-0.214348,1.013068,-0.237027,-0.010143,0.022909,-0.007964,-0.023510,-0.006597,-0.027148,-0.053430
2245291007008566060!,thoughtful-antique-butterfly,0.040000,0.101108,-2.390199,-0.480893,-0.476753,0.018582,-0.499655,0.063659,1.423677,-0.260072,1.325210,-0.321381,-0.011952,0.022456,-0.006907,-0.023424,-0.006796,-0.026818,-0.050960
2245291007008566060!,thoughtful-antique-butterfly,0.050000,0.101506,-2.374467,-0.483636,-0.461979,0.014933,-0.499777,0.020713,1.716541,-0.283202,1.623555,-0.407211,-0.012167,0.022047,-0.006078,-0.023032,-0.006980,-0.026208,-0.048738
2245291007008566060!,thoughtful-antique-butterfly,0.060000,0.101496,-2.355902,-0.486485,-0.444285,0.010413,-0.499892,-0.016486,1.987517,-0.280284,1.906377,-0.494775,-0.010307,0.021591,-0.005202,-0.022594,-0.007163,-0.025538,-0.046348
2245291007008566060!,thoughtful-antique-butterfly,0.070000,0.101143,-2.334747,-0.489165,-0.423848,0.005006,-0.499975,-0.046649,2.233870,-0.249004,2.171359,-0.584404,-0.005851,0.021031,-0.004167,-0.022233,-0.007335,-0.024915,-0.043619
2245291007008566060!,thoughtful-antique-butterfly,0.080000,0.100529,-2.311293,-0.491380,-0.400889,-0.001301,-0.499998,-0.070094,2.452301,-0.188182,2.415713,-0.676360,0.001760,0.020326,-0.002940,-0.022009,-0.007476,-0.024399,-0.040497
2245291007008566060!,thoughtful-antique-butterfly,0.090000,0.099710,-2.285822,-0.492838,-0.375616,-0.008538,-0.499927,-0.088056,2.639184,-0.097636,2.636212,-0.770922,0.013166,0.019447,-0.001532,-0.021951,-0.007555,-0.024020,-0.036994
