ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
53291540087950967!,great-impartial-bumblebee,0.000000,1.430128,1.201192,0.000000,1.201192,0.000000,0.000000,0.000000,0.000000,0.001181,0.072028,-0.017113
53291540087950967!,great-impartial-bumblebee,0.010000,1.425424,1.198642,0.000000,1.198642,-0.940668,-0.509851,0.000000,-0.509851,0.000580,0.061496,-0.013342
53291540087950967!,great-impartial-bumblebee,0.020000,1.411915,1.191320,0.000000,1.191320,-1.759661,-0.953753,0.000000,-0.953753,0.000041,0.052069,-0.009967
53291540087950967!,great-impartial-bumblebee,0.030000,1.390742,1.179844,0.000000,1.179844,-2.469741,-1.338623,0.000000,-1.338623,-0.000440,0.043636,-0.006948
53291540087950967!,great-impartial-bumblebee,0.040000,1.362953,1.164782,0.000000,1.164782,-3.082401,-1.670690,0.000000,-1.670690,-0.000870,0.036100,-0.004250
53291540087950967!,great-impartial-bumblebee,0.050000,1.329495,1.146648,0.000000,1.146648,-3.607995,-1.955567,0.000000,-1.955567,-0.001254,0.029371,-0.001842
53291540087950967!,great-impartial-bumblebee,0.060000,1.291175,1.125878,0.000000,1.125878,-4.055855,-2.198311,0.000000,-2.198311,-0.001597,0.023369,0.000307
53291540087950967!,great-impartial-bumblebee,0.070000,1.248721,1.102867,0.000000,1.102867,-4.434375,-2.403473,0.000000,-2.403473,-0.001902,0.018021,0.002222
53291540087950967!,great-impartial-bumblebee,0.080000,1.202783,1.077969,0.000000,1.077969,-4.751107,-2.575145,0.000000,-2.575145,-0.002174,0.013260,0.003926
53291540087950967!,great-impartial-bumblebee,0.090000,1.153946,1.051499,0.000000,1.051499,-5.012845,-2.717009,0.000000,-2.717009,-0.002416,0.009029,0.005441
53291540087950967!,great-impartial-bumblebee,0.100000,1.102730,1.023739,0.000000,1.023739,-5.225697,-2.832377,0.000000,-2.832377,-0.002630,0.005273,0.006786
53291540087950967!,great-impartial-bumblebee,0.110000,1.049598,0.994941,0.000000,0.994941,-5.395157,-2.924226,0.000000,-2.924226,-0.002820,0.001944,0.007977
53291540087950967!,great-impartial-bumblebee,0.120000,0.994961,0.965328,0.000000,0.965328,-5.526165,-2.995233,0.000000,-2.995233,-0.002988,-0.001000,0.009031
53291540087950967!,great-impartial-bumblebee,0.130000,0.939185,0.935096,0.000000,0.935096,-5.623156,-3.047803,0.000000,-3.047803,-0.003137,-0.003599,0.009962
53291540087950967!,great-impartial-bumblebee,0.140000,0.882593,0.904423,0.000000,0.904423,-5.690117,-3.084097,0.000000,-3.084097,-0.003268,-0.005889,0.010782
53291540087950967!,great-impartial-bumblebee,0.150000,0.825470,0.873461,0.000000,0.873461,-5.730626,-3.106053,0.000000,-3.106053,-0.003382,-0.007901,0.011502
53291540087950967!,great-impartial-bumblebee,0.160000,0.768067,0.842349,0.000000,0.842349,-5.747896,-3.115413,0.000000,-3.115413,-0.003483,-0.009663,0.012133
53291540087950967!,great-impartial-bumblebee,0.170000,0.710606,0.811204,0.000000,0.811204,-5.744806,-3.113739,0.000000,-3.113739,-0.003571,-0.011202,0.012684
53291540087950967!,great-impartial-bumblebee,0.180000,0.653280,0.780133,0.000000,0.780133,-5.723941,-3.102430,0.000000,-3.102430,-0.003647,-0.012540,0.013163
53291540087950967!,great-impartial-bumblebee,0.190000,0.596259,0.749227,0.000000,0.749227,-5.687614,-3.082740,0.000000,-3.082740,-0.003713,-0.013699,0.013578
53291540087950967!,great-impartial-bumblebee,0.200000,0.539689,0.718566,0.000000,0.718566,-5.637896,-3.055792,0.000000,-3.055792,-0.003770,-0.014698,0.013935
53291540087950967!,great-impartial-bumblebee,0.210000,0.483700,0.688219,0.000000,0.688219,-5.576642,-3.022592,0.000000,-3.022592,-0.003819,-0.015553,0.014241
53291540087950967!,great-impartial-bumblebee,0.220000,0.428400,0.658246,0.000000,0.658246,-5.505509,-2.984037,0.000000,-2.984037,-0.003861,-0.016280,0.014502
53291540087950967!,great-impartial-bumblebee,0.230000,0.373885,0.628698,0.000000,0.628698,-5.425977,-2.940930,0.000000,-2.940930,-0.003896,-0.016892,0.014721
53291540087950967!,great-impartial-bumblebee,0.240000,0.320233,0.599618,0.000000,0.599618,-5.339367,-2.893987,0.000000,-2.893987,-0.003925,-0.017403,0.014904
53291540087950967!,great-impartial-bumblebee,0.250000,0.267512,0.571043,0.000000,0.571043,-5.246857,-2.843846,0.000000,-2.843846,-0.003949,-0.017823,0.015054
53291540087950967!,great-impartial-bumblebee,0.260000,0.215774,0.543001,0.000000,0.543001,-5.149495,-2.791074,0.000000,-2.791074,-0.003968,-0.018163,0.015176
53291540087950967!,great-impartial-bumblebee,0.270000,0.165040,0.515502,0.000000,0.515502,-5.048211,-2.736178,0.000000,-2.736178,-0.003984,-0.018431,0.015272
53291540087950967!,great-impartial-bumblebee,0.280000,0.115345,0.488567,0.000000,0.488567,-4.943825,-2.679600,0.000000,-2.679600,-0.003995,-0.018637,0.015345
53291540087950967!,great-impartial-bumblebee,0.290000,0.066716,0.462210,0.000000,0.462210,-4.837061,-2.621732,0.000000,-2.621732,-0.004004,-0.018787,0.015399
53291540087950967!,great-impartial-bumblebee,0.300000,0.019176,0.436443,0.000000,0.436443,-4.728560,-2.562924,0.000000,-2.562924,-0.004010,-0.018889,0.015436
53291540087950967!,great-impartial-bumblebee,0.310000,-0.027261,0.411273,0.000000,0.411273,-4.618889,-2.503481,0.000000,-2.503481,-0.004013,-0.018947,0.015456
53291540087950967!,great-impartial-bumblebee,0.320000,-0.072585,0.386707,0.000000,0.386707,-4.508545,-2.443674,0.000000,-2.443674,-0.004014,-0.018967,0.015464
53291540087950967!,great-impartial-bumblebee,0.330000,-0.116790,0.362748,0.000000,0.362748,-4.397967,-2.383740,0.000000,-2.383740,-0.004014,-0.018954,0.015459
53291540087950967!,great-impartial-bumblebee,0.340000,-0.159873,0.339396,0.000000,0.339396,-4.287539,-2.323886,0.000000,-2.323886,-0.004011,-0.018912,0.015444
53291540087950967!,great-impartial-bumblebee,0.350000,-0.201838,0.316651,0.000000,0.316651,-4.177596,-2.264296,0.000000,-2.264296,-0.004007,-0.018845,0.015420
53291540087950967!,great-impartial-bumblebee,0.360000,-0.242689,0.294510,0.000000,0.294510,-4.068429,-2.205127,0.000000,-2.205127,-0.004002,-0.018756,0.015388
53291540087950967!,great-impartial-bumblebee,0.370000,-0.282441,0.272963,0.000000,0.272963,-3.960292,-2.146515,0.000000,-2.146515,-0.003996,-0.018648,0.015349
53291540087950967!,great-impartial-bumblebee,0.380000,-0.321120,0.251999,0.000000,0.251999,-3.853401,-2.088579,0.000000,-2.088579,-0.003989,-0.018525,0.015305
53291540087950967!,great-impartial-bumblebee,0.390000,-0.358738,0.231610,0.000000,0.231610,-3.747936,-2.031416,0.000000,-2.031416,-0.003981,-0.018388,0.015256
53291540087950967!,great-impartial-bumblebee,0.400000,-0.395313,0.211786,0.000000,0.211786,-3.644049,-1.975109,0.000000,-1.975109,-0.003973,-0.018240,0.015203
53291540087950967!,great-impartial-bumblebee,0.410000,-0.430861,0.192518,0.000000,0.192518,-3.541870,-1.919727,0.000000,-1.919727,-0.003964,-0.018083,0.015147
53291540087950967!,great-impartial-bumblebee,0.420000,-0.465401,0.173797,0.000000,0.173797,-3.441505,-1.865328,0.000000,-1.865328,-0.003954,-0.017919,0.015088
53291540087950967!,great-impartial-bumblebee,0.430000,-0.498952,0.155613,0.000000,0.155613,-3.343041,-1.811960,0.000000,-1.811960,-0.003945,-0.017748,0.015027
53291540087950967!,great-impartial-bumblebee,0.440000,-0.531533,0.137953,0.000000,0.137953,-3.246548,-1.759659,0.000000,-1.759659,-0.003935,-0.017573,0.014964
53291540087950967!,great-impartial-bumblebee,0.450000,-0.563165,0.120809,0.000000,0.120809,-3.152080,-1.708457,0.000000,-1.708457,-0.003924,-0.017394,0.014900
53291540087950967!,great-impartial-bumblebee,0.460000,-0.593868,0.104167,0.000000,0.104167,-3.059680,-1.658375,0.000000,-1.658375,-0.003914,-0.017212,0.014835
53291540087950967!,great-impartial-bumblebee,0.470000,-0.623665,0.088017,0.000000,0.088017,-2.969376,-1.609430,0.000000,-1.609430,-0.003904,-0.017029,0.014770
53291540087950967!,great-impartial-bumblebee,0.480000,-0.652575,0.072347,0.000000,0.072347,-2.881187,-1.561630,0.000000,-1.561630,-0.003893,-0.016845,0.014704
