ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1418767841874693651!,thoughtful-antique-butterfly,0.000000,-1.580880,-0.042226,0.419082,-0.054621,0.268107,0.422041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.043542,0.115169,-0.075737,-0.009413,-0.056024,0.201215
1418767841874693651!,thoughtful-antique-butterfly,0.010000,-1.578954,-0.035756,0.420956,-0.054666,0.268779,0.421613,0.386046,1.292188,0.373744,-0.008888,0.134066,-0.085468,-0.051652,0.061356,-0.051018,0.015081,-0.041476,0.125753
1418767841874693651!,thoughtful-antique-butterfly,0.020000,-1.573199,-0.019711,0.426492,-0.054862,0.270839,0.420293,0.766476,1.915933,0.732274,-0.029766,0.277418,-0.178770,-0.053783,0.035926,-0.038611,0.025438,-0.033811,0.089046
1418767841874693651!,thoughtful-antique-butterfly,0.030000,-1.563690,0.000997,0.435518,-0.055283,0.274329,0.418023,1.134242,2.224239,1.070117,-0.053698,0.419473,-0.275281,-0.052911,0.023632,-0.031797,0.029083,-0.029217,0.070135
1418767841874693651!,thoughtful-antique-butterfly,0.040000,-1.550590,0.024030,0.447810,-0.055938,0.279211,0.414779,1.481839,2.380791,1.383506,-0.076552,0.554710,-0.373407,-0.050568,0.017429,-0.027527,0.029555,-0.025993,0.059441
1418767841874693651!,thoughtful-antique-butterfly,0.050000,-1.534122,0.048250,0.463116,-0.056809,0.285402,0.410543,1.804686,2.461826,1.670115,-0.096452,0.680211,-0.472870,-0.047513,0.014056,-0.024409,0.028530,-0.023374,0.052557
1418767841874693651!,thoughtful-antique-butterfly,0.060000,-1.514546,0.073080,0.481163,-0.057861,0.292799,0.405301,2.100120,2.503032,1.928503,-0.112645,0.794383,-0.573881,-0.044128,0.012000,-0.021820,0.026807,-0.021027,0.047455
1418767841874693651!,thoughtful-antique-butterfly,0.070000,-1.492144,0.098203,0.501664,-0.059057,0.301284,0.399034,2.366498,2.521286,2.157776,-0.124969,0.896328,-0.676757,-0.040615,0.010567,-0.019486,0.024774,-0.018816,0.043217
1418767841874693651!,thoughtful-antique-butterfly,0.080000,-1.467210,0.123430,0.524328,-0.060360,0.310733,0.391721,2.602735,2.524776,2.357405,-0.133603,0.985531,-0.781773,-0.037091,0.009441,-0.017299,0.022625,-0.016694,0.039437
1418767841874693651!,thoughtful-antique-butterfly,0.090000,-1.440050,0.148633,0.548856,-0.061735,0.321017,0.383338,2.808123,2.517722,2.527128,-0.138924,1.061701,-0.889097,-0.033632,0.008483,-0.015227,0.020463,-0.014659,0.035950
1418767841874693651!,thoughtful-antique-butterfly,0.100000,-1.410975,0.173716,0.574949,-0.063150,0.332006,0.373861,2.982252,2.502574,2.666895,-0.141435,1.124689,-0.998778,-0.030291,0.007638,-0.013269,0.018347,-0.012721,0.032702
1418767841874693651!,thoughtful-antique-butterfly,0.110000,-1.380299,0.198605,0.602308,-0.064582,0.343568,0.363265,3.124988,2.481028,2.776824,-0.141706,1.174433,-1.110752,-0.027109,0.006887,-0.011436,0.016315,-0.010899,0.029684
1418767841874693651!,thoughtful-antique-butterfly,0.120000,-1.348339,0.223242,0.630634,-0.066012,0.355568,0.351527,3.236444,2.454486,2.857174,-0.140340,1.210929,-1.224849,-0.024119,0.006225,-0.009746,0.014391,-0.009211,0.026909
1418767841874693651!,thoughtful-antique-butterfly,0.130000,-1.315407,0.247582,0.659630,-0.067427,0.367875,0.338626,3.316960,2.424251,2.908303,-0.137940,1.234202,-1.340806,-0.021346,0.005656,-0.008214,0.012594,-0.007673,0.024392
1418767841874693651!,thoughtful-antique-butterfly,0.140000,-1.281812,0.271593,0.689005,-0.068820,0.380356,0.324545,3.367073,2.391598,2.930646,-0.135095,1.244295,-1.458273,-0.018807,0.005183,-0.006852,0.010935,-0.006299,0.022148
1418767841874693651!,thoughtful-antique-butterfly,0.150000,-1.247857,0.295257,0.718471,-0.070190,0.392878,0.309269,3.387483,2.357795,2.924682,-0.132357,1.241253,-1.576820,-0.016517,0.004808,-0.005670,0.009423,-0.005099,0.020187
1418767841874693651!,thoughtful-antique-butterfly,0.160000,-1.213846,0.318576,0.747737,-0.071541,0.405304,0.292794,3.379033,2.324073,2.890925,-0.130226,1.225120,-1.695890,-0.014483,0.004534,-0.004677,0.008066,-0.004080,0.018514
1418767841874693651!,thoughtful-antique-butterfly,0.170000,-1.180067,0.341559,0.776522,-0.072881,0.417503,0.275121,3.342686,2.291639,2.829918,-0.129163,1.195942,-1.814873,-0.012709,0.004360,-0.003876,0.006865,-0.003248,0.017130
1418767841874693651!,thoughtful-antique-butterfly,0.180000,-1.146792,0.364228,0.804556,-0.074223,0.429342,0.256253,3.279512,2.261658,2.742219,-0.129590,1.153762,-1.933085,-0.011195,0.004284,-0.003271,0.005823,-0.002606,0.016028
1418767841874693651!,thoughtful-antique-butterfly,0.190000,-1.114287,0.386617,0.831573,-0.075586,0.440691,0.236202,3.190681,2.235232,2.628416,-0.131885,1.098624,-2.049749,-0.009937,0.004307,-0.002863,0.004936,-0.002155,0.015203
1418767841874693651!,thoughtful-antique-butterfly,0.200000,-1.082800,0.408770,0.857312,-0.076991,0.451420,0.214988,3.077479,2.213398,2.489146,-0.136384,1.030590,-2.163982,-0.008927,0.004424,-0.002652,0.004202,-0.001897,0.014643
1418767841874693651!,thoughtful-antique-butterfly,0.210000,-1.052569,0.430741,0.881523,-0.078463,0.461400,0.192640,2.941342,2.197115,2.325137,-0.143390,0.949753,-2.274792,-0.008156,0.004635,-0.002635,0.003615,-0.001829,0.014336
1418767841874693651!,thoughtful-antique-butterfly,0.220000,-1.023819,0.452599,0.903954,-0.080026,0.470499,0.169206,2.783952,2.187206,2.137330,-0.153165,0.856306,-2.381069,-0.007609,0.004939,-0.002810,0.003164,-0.001948,0.014272
1418767841874693651!,thoughtful-antique-butterfly,0.230000,-0.996754,0.474413,0.924373,-0.081709,0.478592,0.144740,2.607235,2.184451,1.926851,-0.165939,0.750517,-2.481631,-0.007268,0.005335,-0.003171,0.002839,-0.002248,0.014434
1418767841874693651!,thoughtful-antique-butterfly,0.240000,-0.971552,0.496260,0.942560,-0.083544,0.485557,0.119306,2.413410,2.189556,1.695072,-0.181901,0.632754,-2.575205,-0.007108,0.005820,-0.003708,0.002622,-0.002718,0.014804
1418767841874693651!,thoughtful-antique-butterfly,0.250000,-0.948370,0.518224,0.958313,-0.085564,0.491278,0.092982,2.205068,2.203113,1.443699,-0.201191,0.503531,-2.660443,-0.007099,0.006393,-0.004407,0.002492,-0.003344,0.015361
1418767841874693651!,thoughtful-antique-butterfly,0.260000,-0.927336,0.540392,0.971445,-0.087805,0.495644,0.065859,1.985225,2.225592,1.174836,-0.223881,0.363541,-2.735947,-0.007205,0.007052,-0.005249,0.002424,-0.004106,0.016080
1418767841874693651!,thoughtful-antique-butterfly,0.270000,-0.908542,0.562856,0.981797,-0.090303,0.498551,0.038043,1.757361,2.257326,0.891031,-0.249964,0.213683,-2.800314,-0.007378,0.007793,-0.006208,0.002384,-0.004976,0.016930
1418767841874693651!,thoughtful-antique-butterfly,0.280000,-0.892047,0.585710,0.989237,-0.093092,0.499907,0.009653,1.525421,2.298491,0.595296,-0.279331,0.055075,-2.852181,-0.007566,0.008611,-0.007251,0.002335,-0.005920,0.017876
1418767841874693651!,thoughtful-antique-butterfly,0.290000,-0.877865,0.609048,0.993663,-0.096205,0.499632,-0.019177,1.293791,2.349076,0.291101,-0.311760,-0.110935,-2.890282,-0.007708,0.009497,-0.008339,0.002235,-0.006897,0.018875
1418767841874693651!,thoughtful-antique-butterfly,0.300000,-0.865968,0.632958,0.995016,-0.099666,0.497662,-0.048299,1.067196,2.408868,-0.017681,-0.346898,-0.282768,-2.913574,-0.007739,0.010441,-0.009427,0.002038,-0.007860,0.019878
1418767841874693651!,thoughtful-antique-butterfly,0.310000,-0.856276,0.657527,0.993274,-0.103502,0.493948,-0.077561,0.850606,2.477432,-0.326883,-0.384254,-0.458679,-2.921108,-0.007593,0.011425,-0.010465,0.001702,-0.008761,0.020830
1418767841874693651!,thoughtful-antique-butterfly,0.320000,-0.848657,0.682838,0.988460,-0.107732,0.488461,-0.106800,0.649116,2.554055,-0.632091,-0.423198,-0.636733,-2.912166,-0.007207,0.012430,-0.011404,0.001185,-0.009548,0.021673
1418767841874693651!,thoughtful-antique-butterfly,0.330000,-0.842932,0.708962,0.980640,-0.112371,0.481191,-0.135849,0.467779,2.637720,-0.928771,-0.462982,-0.814855,-2.886300,-0.006528,0.013432,-0.012195,0.000456,-0.010174,0.022348
1418767841874693651!,thoughtful-antique-butterfly,0.340000,-0.838868,0.735961,0.969927,-0.117421,0.472152,-0.164537,0.311408,2.727079,-1.212416,-0.502759,-0.990868,-2.843365,-0.005517,0.014403,-0.012793,-0.000508,-0.010598,0.022797
1418767841874693651!,thoughtful-antique-butterfly,0.350000,-0.836191,0.763878,0.956478,-0.122879,0.461377,-0.192695,0.184374,2.820441,-1.478697,-0.541629,-1.162554,-2.783544,-0.004154,0.015314,-0.013163,-0.001710,-0.010789,0.022972
1418767841874693651!,thoughtful-antique-butterfly,0.360000,-0.834584,0.792737,0.940493,-0.128730,0.448922,-0.220156,0.090397,2.915765,-1.723623,-0.578690,-1.327715,-2.707360,-0.002443,0.016130,-0.013284,-0.003139,-0.010729,0.022831
1418767841874693651!,thoughtful-antique-butterfly,0.370000,-0.833702,0.822542,0.922205,-0.134951,0.434867,-0.246761,0.032343,3.010692,-1.943700,-0.613094,-1.484245,-2.615687,-0.000413,0.016821,-0.013146,-0.004764,-0.010417,0.022348
1418767841874693651!,thoughtful-antique-butterfly,0.380000,-0.833196,0.853258,0.901875,-0.141492,0.419307,-0.272364,0.012016,3.102752,-2.136142,-0.644126,-1.630199,-2.509706,0.001883,0.017349,-0.012752,-0.006533,-0.009864,0.021501
1418767841874693651!,thoughtful-antique-butterfly,0.390000,-0.832743,0.884824,0.879772,-0.148276,0.402352,-0.296838,0.030111,3.189366,-2.298892,-0.671297,-1.763823,-2.390795,0.004373,0.017678,-0.012117,-0.008382,-0.009096,0.020276
1418767841874693651!,thoughtful-antique-butterfly,0.400000,-0.831958,0.917177,0.856194,-0.155270,0.384133,-0.320066,0.086235,3.267255,-2.430471,-0.694325,-1.883653,-2.260700,0.006972,0.017805,-0.011278,-0.010249,-0.008151,0.018720
1418767841874693651!,thoughtful-antique-butterfly,0.410000,-0.830466,0.950223,0.831455,-0.162440,0.364789,-0.341949,0.178840,3.333353,-2.530301,-0.713139,-1.988589,-2.121419,0.009586,0.017726,-0.010278,-0.012064,-0.007079,0.016883
1418767841874693651!,thoughtful-antique-butterfly,0.420000,-0.827914,0.983837,0.805866,-0.169750,0.344473,-0.362406,0.305251,3.384861,-2.598707,-0.727903,-2.077931,-1.975109,0.012118,0.017445,-0.009166,-0.013757,-0.005932,0.014823
1418767841874693651!,thoughtful-antique-butterfly,0.430000,-0.823978,1.017868,0.779736,-0.177165,0.323341,-0.381380,0.461792,3.419341,-2.636870,-0.739011,-2.151394,-1.823990,0.014475,0.016971,-0.007994,-0.015264,-0.004764,0.012605
1418767841874693651!,thoughtful-antique-butterfly,0.440000,-0.818374,1.052140,0.753355,-0.184657,0.301549,-0.398833,0.643999,3.434817,-2.646728,-0.747060,-2.209093,-1.670248,0.016582,0.016320,-0.006812,-0.016535,-0.003626,0.010297
1418767841874693651!,thoughtful-antique-butterfly,0.450000,-0.810868,1.086462,0.726995,-0.192200,0.279254,-0.414750,0.846864,3.429859,-2.630829,-0.752806,-2.251506,-1.515954,0.018376,0.015517,-0.005666,-0.017534,-0.002562,0.007965
1418767841874693651!,thoughtful-antique-butterfly,0.460000,-0.801276,1.120627,0.700897,-0.199781,0.256603,-0.429133,1.065105,3.403630,-2.592181,-0.757115,-2.279417,-1.362993,0.019820,0.014590,-0.004594,-0.018240,-0.001608,0.005672
1418767841874693651!,thoughtful-antique-butterfly,0.470000,-0.789466,1.154423,0.675275,-0.207390,0.233737,-0.442004,1.293424,3.355895,-2.534084,-0.760904,-2.293852,-1.213017,0.020892,0.013571,-0.003627,-0.018649,-0.000788,0.003473
1418767841874693651!,thoughtful-antique-butterfly,0.480000,-0.775358,1.187639,0.650307,-0.215029,0.210785,-0.453398,1.526734,3.286990,-2.459979,-0.765087,-2.296015,-1.067417,0.021591,0.012492,-0.002786,-0.018771,-0.000121,0.001414
1418767841874693651!,thoughtful-antique-butterfly,0.490000,-0.758923,1.220067,0.626138,-0.222710,0.187863,-0.463365,1.760338,3.197768,-2.373310,-0.770521,-2.287216,-0.927312,0.021931,0.011383,-0.002085,-0.018624,0.000388,-0.000470
1418767841874693651!,thoughtful-antique-butterfly,0.500000,-0.740175,1.251512,0.602879,-0.230449,0.165077,-0.471964,1.990058,3.089511,-2.277417,-0.777965,-2.268817,-0.793555,0.021935,0.010272,-0.001530,-0.018236,0.000736,-0.002156
1418767841874693651!,thoughtful-antique-butterfly,0.510000,-0.719165,1.281785,0.580610,-0.238276,0.142515,-0.479259,2.212230,2.963809,-2.175491,-0.788046,-2.242209,-0.666757,0.021636,0.009185,-0.001124,-0.017638,0.000930,-0.003622
1418767841874693651!,thoughtful-antique-butterfly,0.520000,-0.695983,1.310725,0.559378,-0.246217,0.120256,-0.485323,2.424056,2.822608,-2.070368,-0.801242,-2.208657,-0.547272,0.021068,0.008134,-0.000857,-0.016859,0.000978,-0.004875
1418767841874693651!,thoughtful-antique-butterfly,0.530000,-0.670742,1.338180,0.539205,-0.254311,0.098362,-0.490229,2.623081,2.667858,-1.964707,-0.817862,-2.169442,-0.435288,0.020271,0.007140,-0.000726,-0.015933,0.000894,-0.005908
1418767841874693651!,thoughtful-antique-butterfly,0.540000,-0.643576,1.364023,0.520088,-0.262595,0.076887,-0.494053,2.807567,2.501662,-1.860818,-0.838046,-2.125714,-0.330815,0.019279,0.006210,-0.000717,-0.014890,0.000689,-0.006730
1418767841874693651!,thoughtful-antique-butterfly,0.550000,-0.614636,1.388144,0.502003,-0.271109,0.055872,-0.496869,2.976289,2.326115,-1.760704,-0.861771,-2.078520,-0.233726,0.018127,0.005351,-0.000821,-0.013755,0.000380,-0.007352
1418767841874693651!,thoughtful-antique-butterfly,0.560000,-0.584082,1.410457,0.484904,-0.279889,0.035349,-0.498749,3.128478,2.143253,-1.666073,-0.888856,-2.028799,-0.143790,0.016846,0.004565,-0.001023,-0.012552,-0.000021,-0.007789
1418767841874693651!,thoughtful-antique-butterfly,0.570000,-0.552084,1.430893,0.468734,-0.288971,0.015340,-0.499765,3.263750,1.955025,-1.578342,-0.918976,-1.977377,-0.060693,0.015463,0.003853,-0.001313,-0.011301,-0.000499,-0.008057
