ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
894787263192621589!,talented-antique-butterfly,0.000000,-2.081594,-0.077920,-1.090815,0.057571,-0.501259,0.865298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.413319,-0.040006,-0.161750,0.311002,-0.185287,0.189398
894787263192621589!,talented-antique-butterfly,0.010000,-2.072440,-0.081862,-1.082020,0.056231,-0.497387,0.867529,1.830314,-0.785893,1.757879,-0.266385,0.773111,0.443254,-0.344129,-0.029136,-0.142759,0.258599,-0.162071,0.159606
894787263192621589!,talented-antique-butterfly,0.020000,-2.046600,-0.092619,-1.057205,0.052631,-0.486416,0.873728,3.337706,-1.360878,3.204063,-0.450549,1.419296,0.790141,-0.291038,-0.020816,-0.128164,0.218395,-0.144237,0.136722
894787263192621589!,talented-antique-butterfly,0.030000,-2.006882,-0.108295,-1.019098,0.047536,-0.469472,0.882947,4.603307,-1.767623,4.413476,-0.564322,1.966466,1.045590,-0.246248,-0.014493,-0.114407,0.184516,-0.127787,0.117169
894787263192621589!,talented-antique-butterfly,0.040000,-1.955457,-0.127390,-0.969837,0.041584,-0.447465,0.894301,5.669566,-2.042547,5.425964,-0.621622,2.428059,1.214883,-0.205572,-0.009689,-0.099996,0.153806,-0.110986,0.099054
894787263192621589!,talented-antique-butterfly,0.050000,-1.894214,-0.148731,-0.911289,0.035274,-0.421221,0.906958,6.557344,-2.215369,6.261607,-0.635592,2.809881,1.304999,-0.167068,-0.006020,-0.084601,0.124798,-0.093386,0.081540
894787263192621589!,talented-antique-butterfly,0.060000,-1.824892,-0.171412,-0.845177,0.028987,-0.391526,0.920167,7.277692,-2.309778,6.931536,-0.617486,3.114879,1.325366,-0.130209,-0.003193,-0.068532,0.097085,-0.075251,0.064463
894787263192621589!,talented-antique-butterfly,0.070000,-1.749165,-0.194732,-0.773156,0.023000,-0.359157,0.933277,7.838833,-2.344608,7.444392,-0.576480,3.345807,1.287580,-0.095332,-0.000999,-0.052412,0.070904,-0.057211,0.048072
894787263192621589!,talented-antique-butterfly,0.080000,-1.668618,-0.218164,-0.696785,0.017507,-0.324850,0.945765,8.250102,-2.334875,7.809945,-0.519802,3.506627,1.204451,-0.063197,0.000708,-0.036957,0.046808,-0.040009,0.032821
894787263192621589!,talented-antique-butterfly,0.090000,-1.584695,-0.241322,-0.617480,0.012635,-0.289282,0.957244,8.523818,-2.292612,8.040789,-0.452961,3.603125,1.088875,-0.034625,0.002025,-0.022812,0.025398,-0.024323,0.019177
894787263192621589!,talented-antique-butterfly,0.100000,-1.498687,-0.263934,-0.536503,0.008465,-0.253054,0.967452,8.675637,-2.227523,8.152617,-0.380079,3.642904,0.952864,-0.010241,0.003015,-0.010446,0.007130,-0.010648,0.007500
894787263192621589!,talented-antique-butterfly,0.110000,-1.411709,-0.285813,-0.454942,0.005041,-0.216681,0.976242,8.723726,-2.147426,8.163388,-0.304190,3.634862,0.806773,0.009664,0.003726,-0.000106,-0.007784,0.000758,-0.002035
894787263192621589!,talented-antique-butterfly,0.120000,-1.324686,-0.306843,-0.373697,0.002382,-0.180588,0.983559,8.687356,-2.058550,8.091966,-0.227493,3.588449,0.658863,0.025152,0.004197,0.008170,-0.019397,0.009864,-0.009441
894787263192621589!,talented-antique-butterfly,0.130000,-1.238356,-0.326964,-0.293488,0.000486,-0.145105,0.989416,8.585417,-1.965767,7.956697,-0.151573,3.512909,0.515192,0.036584,0.004464,0.014513,-0.027976,0.016820,-0.014887
894787263192621589!,talented-antique-butterfly,0.140000,-1.153280,-0.346154,-0.214860,-0.000658,-0.110476,0.993879,8.435193,-1.872779,7.774258,-0.077575,3.416668,0.379786,0.044514,0.004563,0.019159,-0.033935,0.021893,-0.018645
894787263192621589!,talented-antique-butterfly,0.150000,-1.069863,-0.364427,-0.138211,-0.001076,-0.076872,0.997041,8.251571,-1.782291,7.558938,-0.006339,3.306955,0.254966,0.049579,0.004530,0.022398,-0.037749,0.025404,-0.021028
894787263192621589!,talented-antique-butterfly,0.160000,-0.988378,-0.381816,-0.063810,-0.000798,-0.044396,0.999014,8.046711,-1.696191,7.322358,0.061497,3.189641,0.141747,0.052413,0.004399,0.024519,-0.039891,0.027678,-0.022347
894787263192621589!,talented-antique-butterfly,0.170000,-0.908992,-0.398373,0.008171,0.000140,-0.013104,0.999914,7.830070,-1.615706,7.073535,0.125429,3.069259,0.040222,0.053592,0.004200,0.025789,-0.040790,0.029010,-0.022883
894787263192621589!,talented-antique-butterfly,0.180000,-0.831793,-0.414156,0.077639,0.001697,0.016987,0.999856,7.608726,-1.541559,6.819204,0.185054,2.949179,-0.050104,0.053599,0.003960,0.026434,-0.040809,0.029653,-0.022867
894787263192621589!,talented-antique-butterfly,0.190000,-0.756808,-0.429231,0.144559,0.003826,0.045891,0.998946,7.387580,-1.474068,6.564070,0.239991,2.831665,-0.130084,0.052812,0.003701,0.026630,-0.040230,0.029804,-0.022480
894787263192621589!,talented-antique-butterfly,0.200000,-0.684023,-0.443664,0.208933,0.006480,0.073637,0.997285,7.170041,-1.413288,6.311433,0.289943,2.718276,-0.200710,0.051522,0.003441,0.026517,-0.039273,0.029619,-0.021856
894787263192621589!,talented-antique-butterfly,0.210000,-0.613395,-0.457523,0.270793,0.009607,0.100269,0.994960,6.958221,-1.359062,6.063410,0.334643,2.609910,-0.263018,0.049940,0.003193,0.026195,-0.038096,0.029210,-0.021091
894787263192621589!,talented-antique-butterfly,0.220000,-0.544866,-0.470873,0.330188,0.013153,0.125837,0.992051,6.753325,-1.311088,5.821305,0.373876,2.507002,-0.318003,0.048209,0.002967,0.025737,-0.036809,0.028657,-0.020249
894787263192621589!,talented-antique-butterfly,0.230000,-0.478366,-0.483775,0.387175,0.017062,0.150397,0.988626,6.555930,-1.268970,5.585864,0.407488,2.409671,-0.366577,0.046428,0.002769,0.025192,-0.035486,0.028017,-0.019369
894787263192621589!,talented-antique-butterfly,0.240000,-0.413823,-0.496287,0.441822,0.021276,0.174002,0.984745,6.366191,-1.232244,5.357470,0.435393,2.317818,-0.409553,0.044659,0.002603,0.024596,-0.034175,0.027330,-0.018476
894787263192621589!,talented-antique-butterfly,0.250000,-0.351162,-0.508461,0.494197,0.025738,0.196706,0.980462,6.183985,-1.200411,5.136271,0.457577,2.231204,-0.447637,0.042938,0.002472,0.023973,-0.032905,0.026621,-0.017585
894787263192621589!,talented-antique-butterfly,0.260000,-0.290313,-0.520344,0.544369,0.030388,0.218559,0.975824,6.009021,-1.172949,4.922281,0.474099,2.149511,-0.481434,0.041287,0.002375,0.023339,-0.031693,0.025909,-0.016701
894787263192621589!,talented-antique-butterfly,0.270000,-0.231207,-0.531979,0.592408,0.035171,0.239608,0.970870,5.840916,-1.149336,4.715433,0.485090,2.072379,-0.511458,0.039715,0.002311,0.022707,-0.030547,0.025205,-0.015827
894787263192621589!,talented-antique-butterfly,0.280000,-0.173779,-0.543402,0.638384,0.040029,0.259897,0.965636,5.679239,-1.129058,4.515625,0.490744,1.999437,-0.538141,0.038225,0.002279,0.022083,-0.029468,0.024519,-0.014964
894787263192621589!,talented-antique-butterfly,0.290000,-0.117968,-0.554645,0.682365,0.044911,0.279466,0.960156,5.523549,-1.111619,4.322737,0.491315,1.930322,-0.561846,0.036817,0.002275,0.021475,-0.028456,0.023855,-0.014112
894787263192621589!,talented-antique-butterfly,0.300000,-0.063718,-0.565734,0.724419,0.049765,0.298352,0.954456,5.373414,-1.096556,4.136647,0.487106,1.864690,-0.582880,0.035485,0.002295,0.020886,-0.027508,0.023219,-0.013271
894787263192621589!,talented-antique-butterfly,0.310000,-0.010978,-0.576692,0.764614,0.054543,0.316587,0.948563,5.228424,-1.083438,3.957238,0.478455,1.802226,-0.601501,0.034226,0.002337,0.020319,-0.026620,0.022611,-0.012441
