ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2114607989924626257!,talented-zippy-butterfly,0.000000,1.547051,-1.978286,1.660975,-0.984796,0.963318,-0.268364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535492,-0.045993,0.153589,0.918921
2114607989924626257!,talented-zippy-butterfly,0.010000,1.545371,-1.972041,1.663422,-0.979034,0.964592,-0.263745,-0.335158,1.249590,0.486746,1.151880,0.252336,0.922864,0.444673,-0.051890,0.132286,0.797935
2114607989924626257!,talented-zippy-butterfly,0.020000,1.540085,-1.954172,1.670165,-0.962668,0.968103,-0.250552,-0.722930,2.327231,0.855425,2.120159,0.443645,1.714194,0.375134,-0.056638,0.115782,0.705460
2114607989924626257!,talented-zippy-butterfly,0.030000,1.530704,-1.926092,1.680057,-0.937308,0.973203,-0.229949,-1.155513,3.290999,1.113533,2.948265,0.567752,2.402873,0.319676,-0.060018,0.102126,0.630117
2114607989924626257!,talented-zippy-butterfly,0.040000,1.516814,-1.888750,1.692025,-0.904219,0.979205,-0.202871,-1.621001,4.175124,1.268262,3.660941,0.622493,3.004610,0.272961,-0.061933,0.089915,0.563674
2114607989924626257!,talented-zippy-butterfly,0.050000,1.498153,-1.842855,1.705064,-0.864495,0.985417,-0.170154,-2.104541,4.995410,1.326742,4.269735,0.608773,3.525600,0.231273,-0.062294,0.078176,0.500357
2114607989924626257!,talented-zippy-butterfly,0.060000,1.474615,-1.789027,1.718246,-0.819159,0.991169,-0.132603,-2.589532,5.753898,1.296950,4.777614,0.530592,3.966025,0.192318,-0.060997,0.066313,0.436515
2114607989924626257!,talented-zippy-butterfly,0.070000,1.446273,-1.727921,1.730732,-0.769233,0.995847,-0.091042,-3.058253,6.443013,1.188747,5.182857,0.395213,4.322988,0.154997,-0.057981,0.054074,0.370430
2114607989924626257!,talented-zippy-butterfly,0.080000,1.413379,-1.660306,1.741791,-0.715771,0.998926,-0.046330,-3.492978,7.049711,1.014459,5.482485,0.213030,4.593156,0.119174,-0.053300,0.041517,0.302148
2114607989924626257!,talented-zippy-butterfly,0.090000,1.376361,-1.587097,1.750829,-0.659857,1.000000,0.000639,-3.877571,7.559635,0.788774,5.675122,-0.003053,4.774999,0.085392,-0.047172,0.028955,0.233197
2114607989924626257!,talented-zippy-butterfly,0.100000,1.335803,-1.509359,1.757407,-0.602580,0.998800,0.048969,-4.199225,7.960922,0.527916,5.763052,-0.238784,4.870373,0.054574,-0.039988,0.016874,0.166130
2114607989924626257!,talented-zippy-butterfly,0.110000,1.292413,-1.428268,1.761258,-0.544988,0.995207,0.097792,-4.449904,8.247054,0.248293,5.753253,-0.480038,4.885244,0.027701,-0.032271,0.005822,0.103928
2114607989924626257!,talented-zippy-butterfly,0.120000,1.246944,-1.344988,1.762282,-0.488001,0.989233,0.146346,-4.626796,8.418392,-0.035058,5.657210,-0.714438,4.829282,0.005538,-0.024590,-0.003712,0.049337
2114607989924626257!,talented-zippy-butterfly,0.130000,1.200117,-1.260604,1.760515,-0.432381,0.981001,0.194004,-4.732288,8.482324,-0.309685,5.489870,-0.932423,4.714894,-0.011545,-0.017463,-0.011392,0.004322
2114607989924626257!,talented-zippy-butterfly,0.140000,1.152595,-1.176091,1.756096,-0.378729,0.970706,0.240272,-4.773202,8.452009,-0.566444,5.268031,-1.127694,4.555916,-0.023616,-0.011273,-0.017084,-0.030209
2114607989924626257!,talented-zippy-butterfly,0.150000,1.104960,-1.092278,1.749235,-0.327484,0.958590,0.284791,-4.759367,8.344297,-0.799668,5.008585,-1.297159,4.366163,-0.031132,-0.006236,-0.020851,-0.054424
2114607989924626257!,talented-zippy-butterfly,0.160000,1.057691,-1.009831,1.740178,-0.278933,0.944911,0.327326,-4.701992,8.177405,-1.006831,4.726988,-1.440439,4.158198,-0.034816,-0.002404,-0.022908,-0.069352
2114607989924626257!,talented-zippy-butterfly,0.170000,1.011159,-0.929240,1.729187,-0.233226,0.929923,0.367754,-4.612216,7.968866,-1.187896,4.436241,-1.559137,3.942516,-0.035511,0.000301,-0.023568,-0.076559
2114607989924626257!,talented-zippy-butterfly,0.180000,0.965633,-0.850842,1.716511,-0.190402,0.913855,0.406041,-4.500085,7.734090,-1.344534,4.146431,-1.656057,3.727203,-0.034055,0.002036,-0.023172,-0.077811
2114607989924626257!,talented-zippy-butterfly,0.190000,0.921291,-0.774834,1.702381,-0.150415,0.896908,0.442218,-4.373987,7.485603,-1.479398,3.864748,-1.734531,3.517985,-0.031188,0.002994,-0.022044,-0.074816
2114607989924626257!,talented-zippy-butterfly,0.200000,0.878241,-0.701308,1.686997,-0.113163,0.879248,0.476364,-4.240494,7.232891,-1.595545,3.595828,-1.797929,3.318528,-0.027507,0.003366,-0.020463,-0.069047
2114607989924626257!,talented-zippy-butterfly,0.210000,0.836532,-0.630273,1.670531,-0.078508,0.861012,0.508585,-4.104469,6.982635,-1.696034,3.342257,-1.849347,3.130861,-0.023461,0.003324,-0.018648,-0.061680
