ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1842868847678829412!,thoughtful-steel-butterfly,0.000000,-0.000349,2.144941,-0.891067,0.354237,-0.497946,0.045278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.039160,-0.892049,0.702441
1842868847678829412!,thoughtful-steel-butterfly,0.010000,0.017315,2.132972,-0.891910,0.351593,-0.498103,0.043508,3.519630,-2.407076,-0.166574,-0.525617,-0.030746,-0.351996,0.465486,-0.496793,0.426123
1842868847678829412!,thoughtful-steel-butterfly,0.020000,0.060348,2.101409,-0.894375,0.343996,-0.498511,0.038559,5.072229,-3.922274,-0.323235,-0.991163,-0.049193,-0.635988,0.196530,-0.305491,0.289073
1842868847678829412!,thoughtful-steel-butterfly,0.030000,0.114159,2.056760,-0.898305,0.331966,-0.499039,0.030990,5.679353,-5.015719,-0.458800,-1.412588,-0.054408,-0.876132,0.070184,-0.205868,0.212803
1842868847678829412!,thoughtful-steel-butterfly,0.040000,0.171743,2.002322,-0.903452,0.315918,-0.499551,0.021191,5.830496,-5.870537,-0.565340,-1.792766,-0.045850,-1.080844,0.009885,-0.148290,0.164311
1842868847678829412!,thoughtful-steel-butterfly,0.050000,0.229695,1.940098,-0.909506,0.296255,-0.499910,0.009495,5.757607,-6.565905,-0.639111,-2.132911,-0.023820,-1.254053,-0.019920,-0.110375,0.129062
1842868847678829412!,thoughtful-steel-butterfly,0.060000,0.286330,1.871517,-0.916135,0.273369,-0.499986,-0.003795,5.572114,-7.137977,-0.679383,-2.434277,0.010613,-1.398276,-0.035586,-0.082025,0.100600
1842868847678829412!,thoughtful-steel-butterfly,0.070000,0.340796,1.797734,-0.923009,0.247639,-0.499661,-0.018400,5.329737,-7.604128,-0.687406,-2.698302,0.055813,-1.515619,-0.044562,-0.058786,0.076147
1842868847678829412!,thoughtful-steel-butterfly,0.080000,0.392669,1.719776,-0.929816,0.219432,-0.498839,-0.034060,5.060463,-7.974026,-0.665709,-2.926662,0.109803,-1.608165,-0.050201,-0.038801,0.054611
1842868847678829412!,thoughtful-steel-butterfly,0.090000,0.441764,1.638583,-0.936275,0.189097,-0.497440,-0.050535,4.782141,-8.254898,-0.617593,-3.121325,0.170482,-1.678132,-0.053990,-0.021368,0.035634
1842868847678829412!,thoughtful-steel-butterfly,0.100000,0.488043,1.555027,-0.942138,0.156962,-0.495408,-0.067610,4.506502,-8.453884,-0.546741,-3.284560,0.235808,-1.727875,-0.056589,-0.006254,0.019129
1842868847678829412!,thoughtful-steel-butterfly,0.110000,0.531572,1.469905,-0.947194,0.123335,-0.492706,-0.085090,4.241768,-8.578847,-0.456911,-3.418890,0.303922,-1.759829,-0.058308,0.006627,0.005061
