ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1629529024199510967!,talented-zippy-butterfly,0.000000,-1.982134,0.524272,-1.414873,1.347810,-0.560495,0.828158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.900925,-0.009411,-0.308420,-1.451468
1629529024199510967!,talented-zippy-butterfly,0.010000,-1.971380,0.530825,-1.406654,1.356103,-0.555155,0.831747,2.150898,1.307804,1.647244,1.652446,1.069076,0.713562,-0.677453,-0.002264,-0.235177,-1.106199
1629529024199510967!,talented-zippy-butterfly,0.020000,-1.941547,0.548569,-1.383841,1.378607,-0.540375,0.841424,3.816933,2.233389,2.921548,2.835001,1.888367,1.212737,-0.504962,0.004821,-0.179427,-0.844065
1629529024199510967!,talented-zippy-butterfly,0.030000,-1.896780,0.574033,-1.349591,1.411041,-0.518305,0.855196,5.133084,2.846274,3.930234,3.632630,2.524168,1.529814,-0.371708,0.009656,-0.135608,-0.639101
1629529024199510967!,talented-zippy-butterfly,0.040000,-1.840189,0.604418,-1.306234,1.449931,-0.490573,0.871400,6.173715,3.214040,4.735804,4.122103,3.016639,1.698281,-0.268740,0.011776,-0.100340,-0.475268
1629529024199510967!,talented-zippy-butterfly,0.050000,-1.774306,0.637559,-1.255608,1.492517,-0.458482,0.888703,6.982327,3.395771,5.376411,4.370070,3.391492,1.749671,-0.189343,0.011493,-0.071562,-0.342609
1629529024199510967!,talented-zippy-butterfly,0.060000,-1.701337,0.671829,-1.199256,1.536649,-0.423133,0.906067,7.588272,3.440414,5.877704,4.433502,3.666908,1.712445,-0.128512,0.009411,-0.048020,-0.234887
1629529024199510967!,talented-zippy-butterfly,0.070000,-1.623237,0.706038,-1.138505,1.580700,-0.385469,0.922721,8.015616,3.387235,6.259463,4.360483,3.857452,1.611459,-0.082461,0.006188,-0.028926,-0.148040
1629529024199510967!,talented-zippy-butterfly,0.080000,-1.541688,0.739362,-1.074471,1.623504,-0.346278,0.938132,8.287212,3.267076,6.539122,4.190839,3.976029,1.467610,-0.048226,0.002413,-0.013722,-0.079128
1629529024199510967!,talented-zippy-butterfly,0.090000,-1.458130,0.771253,-1.008093,1.664263,-0.306220,0.951961,8.426148,3.103603,6.733129,3.956809,4.034650,1.297838,-0.023395,-0.001453,-0.001940,-0.025700
1629529024199510967!,talented-zippy-butterfly,0.100000,-1.373763,0.801370,-0.940144,1.702467,-0.265833,0.964019,8.455582,2.914502,6.857183,3.683671,4.044519,1.115297,-0.005939,-0.005093,0.006871,0.014534
1629529024199510967!,talented-zippy-butterfly,0.110000,-1.289552,0.829525,-0.871241,1.737829,-0.225548,0.974232,8.397863,2.712574,6.925908,3.390468,4.015826,0.929719,0.005864,-0.008319,0.013174,0.043814
