ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1820492741032405720!,rebel-wine-beetle,0.000000,1.246422,-0.472507,1.990403,0.195694,0.000000,0.000000,0.000000,0.000000,-0.022826,0.285441,0.395470,0.022186
1820492741032405720!,rebel-wine-beetle,0.010000,1.242898,-0.479035,1.991522,0.183959,-0.706678,-1.303993,0.216768,-2.346707,0.005206,0.238528,0.301292,-0.000661
1820492741032405720!,rebel-wine-beetle,0.020000,1.232587,-0.496750,1.994277,0.151192,-1.358895,-2.233888,0.318884,-4.206209,0.024781,0.202250,0.230989,-0.016666
1820492741032405720!,rebel-wine-beetle,0.030000,1.215960,-0.522347,1.997417,0.101612,-1.968427,-2.876173,0.290220,-5.704944,0.037612,0.173526,0.178532,-0.027229
1820492741032405720!,rebel-wine-beetle,0.040000,1.193453,-0.553277,1.999631,0.038396,-2.533771,-3.297969,0.133097,-6.931684,0.045284,0.150372,0.139458,-0.033631
1820492741032405720!,rebel-wine-beetle,0.050000,1.165544,-0.587580,1.999676,-0.036016,-3.050142,-3.552070,-0.143155,-7.948312,0.049134,0.131426,0.110402,-0.036950
1820492741032405720!,rebel-wine-beetle,0.060000,1.132727,-0.623794,1.996411,-0.119761,-3.513818,-3.680640,-0.527742,-8.797421,0.050247,0.115690,0.088775,-0.038058
1820492741032405720!,rebel-wine-beetle,0.070000,1.095530,-0.660831,1.988805,-0.211320,-3.923810,-3.717263,-1.010190,-9.507246,0.049488,0.102411,0.072567,-0.037650
1820492741032405720!,rebel-wine-beetle,0.080000,1.054481,-0.697905,1.975924,-0.309391,-4.282115,-3.688273,-1.580715,-10.095223,0.047532,0.091006,0.060212,-0.036269
1820492741032405720!,rebel-wine-beetle,0.090000,1.010077,-0.734461,1.956934,-0.412805,-4.593204,-3.613680,-2.229839,-10.570718,0.044897,0.081016,0.050498,-0.034330
1820492741032405720!,rebel-wine-beetle,0.100000,0.962762,-0.770118,1.931095,-0.520455,-4.863213,-3.507963,-2.947736,-10.937263,0.041974,0.072084,0.042494,-0.032148
1820492741032405720!,rebel-wine-beetle,0.110000,0.912912,-0.804617,1.897769,-0.631248,-5.099045,-3.380809,-3.723570,-11.194455,0.039051,0.063934,0.035499,-0.029955
1820492741032405720!,rebel-wine-beetle,0.120000,0.860836,-0.837774,1.856436,-0.744073,-5.307504,-3.237853,-4.545001,-11.339624,0.036334,0.056358,0.028996,-0.027916
1820492741032405720!,rebel-wine-beetle,0.130000,0.806778,-0.869446,1.806710,-0.857787,-5.494534,-3.081473,-5.397903,-11.369309,0.033962,0.049201,0.022620,-0.026144
1820492741032405720!,rebel-wine-beetle,0.140000,0.750929,-0.899498,1.748354,-0.971214,-5.664624,-2.911627,-6.266362,-11.280541,0.032018,0.042355,0.016129,-0.024706
1820492741032405720!,rebel-wine-beetle,0.150000,0.693445,-0.927788,1.681302,-1.083154,-5.820423,-2.726721,-7.132923,-11.071923,0.030546,0.035748,0.009380,-0.023637
1820492741032405720!,rebel-wine-beetle,0.160000,0.634466,-0.954152,1.605669,-1.192403,-5.962574,-2.524453,-7.979074,-10.744479,0.029550,0.029339,0.002313,-0.022942
1820492741032405720!,rebel-wine-beetle,0.170000,0.574135,-0.978403,1.521762,-1.297783,-6.089788,-2.302611,-8.785919,-10.302238,0.029008,0.023108,-0.005070,-0.022605
1820492741032405720!,rebel-wine-beetle,0.180000,0.512620,-1.000333,1.430075,-1.398172,-6.199120,-2.059739,-9.534975,-9.752540,0.028877,0.017055,-0.012717,-0.022589
1820492741032405720!,rebel-wine-beetle,0.190000,0.450125,-1.019727,1.331288,-1.492538,-6.286419,-1.795648,-10.209018,-9.106062,0.029095,0.011193,-0.020537,-0.022846
1820492741032405720!,rebel-wine-beetle,0.200000,0.386902,-1.036374,1.226246,-1.579975,-6.346896,-1.511727,-10.792903,-8.376561,0.029589,0.005544,-0.028414,-0.023318
1820492741032405720!,rebel-wine-beetle,0.210000,0.323257,-1.050076,1.115920,-1.659736,-6.375853,-1.211293,-11.274503,-7.580390,0.030284,0.000135,-0.036223,-0.023946
1820492741032405720!,rebel-wine-beetle,0.220000,0.259526,-1.060692,1.001379,-1.731254,-6.369119,-0.898873,-11.644914,-6.735563,0.031098,-0.005002,-0.043826,-0.024665
1820492741032405720!,rebel-wine-beetle,0.230000,0.196083,-1.068134,0.883764,-1.794146,-6.323505,-0.580188,-11.898826,-5.861147,0.031951,-0.009837,-0.051085,-0.025409
1820492741032405720!,rebel-wine-beetle,0.240000,0.133328,-1.072377,0.764254,-1.848220,-6.237180,-0.261830,-12.034686,-4.976440,0.032765,-0.014340,-0.057869,-0.026118
1820492741032405720!,rebel-wine-beetle,0.250000,0.071672,-1.073464,0.644025,-1.893471,-6.109884,0.049201,-12.054598,-4.100125,0.033470,-0.018483,-0.064058,-0.026735
1820492741032405720!,rebel-wine-beetle,0.260000,0.011523,-1.071507,0.524221,-1.930076,-5.942978,0.345988,-11.964025,-3.249507,0.034006,-0.022244,-0.069551,-0.027214
1820492741032405720!,rebel-wine-beetle,0.270000,-0.046791,-1.066674,0.405777,-1.958404,-5.739838,0.622206,-11.771725,-2.439075,0.034353,-0.025612,-0.074311,-0.027537
1820492741032405720!,rebel-wine-beetle,0.280000,-0.102897,-1.059206,0.289734,-1.978902,-5.504156,0.872541,-11.487738,-1.681939,0.034457,-0.028570,-0.078250,-0.027662
1820492741032405720!,rebel-wine-beetle,0.290000,-0.156498,-1.049388,0.176949,-1.992157,-5.241048,1.092720,-11.124178,-0.988080,0.034297,-0.031114,-0.081337,-0.027572
1820492741032405720!,rebel-wine-beetle,0.300000,-0.207349,-1.037537,0.068150,-1.998839,-4.956276,1.279789,-10.694099,-0.364616,0.033863,-0.033246,-0.083565,-0.027260
1820492741032405720!,rebel-wine-beetle,0.310000,-0.255264,-1.023995,-0.036062,-1.999675,-4.655897,1.432152,-10.210853,0.184141,0.033158,-0.034975,-0.084948,-0.026728
1820492741032405720!,rebel-wine-beetle,0.320000,-0.300117,-1.009112,-0.135222,-1.995424,-4.345936,1.549514,-9.687533,0.656484,0.032193,-0.036318,-0.085519,-0.025984
1820492741032405720!,rebel-wine-beetle,0.330000,-0.341842,-0.993236,-0.228989,-1.986848,-4.032110,1.632754,-9.136509,1.053007,0.030987,-0.037297,-0.085331,-0.025045
1820492741032405720!,rebel-wine-beetle,0.340000,-0.380426,-0.976699,-0.317145,-1.974695,-3.719612,1.683727,-8.569072,1.376233,0.029565,-0.037938,-0.084449,-0.023929
1820492741032405720!,rebel-wine-beetle,0.350000,-0.415906,-0.959812,-0.399574,-1.959679,-3.412966,1.705051,-7.995204,1.630205,0.027956,-0.038274,-0.082948,-0.022661
1820492741032405720!,rebel-wine-beetle,0.360000,-0.448360,-0.942857,-0.476255,-1.942468,-3.115949,1.699879,-7.423446,1.820082,0.026189,-0.038338,-0.080907,-0.021265
1820492741032405720!,rebel-wine-beetle,0.370000,-0.477900,-0.926082,-0.547243,-1.923675,-2.831565,1.671685,-6.860862,1.951765,0.024295,-0.038167,-0.078410,-0.019765
1820492741032405720!,rebel-wine-beetle,0.380000,-0.504664,-0.909699,-0.612661,-1.903851,-2.562074,1.624075,-6.313078,2.031554,0.022304,-0.037798,-0.075542,-0.018185
1820492741032405720!,rebel-wine-beetle,0.390000,-0.528811,-0.893885,-0.672678,-1.883482,-2.309044,1.560625,-5.784375,2.065865,0.020245,-0.037267,-0.072383,-0.016549
1820492741032405720!,rebel-wine-beetle,0.400000,-0.550426,-0.878836,-0.727307,-1.863069,-2.073333,1.484502,-5.277981,2.060424,0.018111,-0.036601,-0.068959,-0.014852
1820492741032405720!,rebel-wine-beetle,0.410000,-0.569815,-0.864580,-0.777074,-1.842866,-1.855763,1.399371,-4.795885,2.022262,0.015981,-0.035850,-0.065430,-0.013157
1820492741032405720!,rebel-wine-beetle,0.420000,-0.587157,-0.851191,-0.822221,-1.823171,-1.656171,1.308003,-4.339004,1.956820,0.013867,-0.035041,-0.061848,-0.011474
1820492741032405720!,rebel-wine-beetle,0.430000,-0.602623,-0.838720,-0.862994,-1.804229,-1.474128,1.212829,-3.907574,1.869062,0.011781,-0.034204,-0.058260,-0.009812
1820492741032405720!,rebel-wine-beetle,0.440000,-0.616385,-0.827193,-0.899643,-1.786237,-1.309006,1.115932,-3.501284,1.763431,0.009731,-0.033360,-0.054710,-0.008179
1820492741032405720!,rebel-wine-beetle,0.450000,-0.628613,-0.816612,-0.932432,-1.769342,-1.160054,1.019076,-3.119367,1.643886,0.007730,-0.032535,-0.051239,-0.006584
1820492741032405720!,rebel-wine-beetle,0.460000,-0.639472,-0.806959,-0.961626,-1.753646,-1.026416,0.923682,-2.760700,1.513852,0.005786,-0.031746,-0.047885,-0.005035
1820492741032405720!,rebel-wine-beetle,0.470000,-0.649096,-0.798224,-0.987420,-1.739253,-0.907154,0.830814,-2.423953,1.376141,0.003897,-0.031009,-0.044665,-0.003531
1820492741032405720!,rebel-wine-beetle,0.480000,-0.657614,-0.790384,-1.010001,-1.726238,-0.801371,0.741294,-2.107655,1.233163,0.002062,-0.030338,-0.041594,-0.002070
1820492741032405720!,rebel-wine-beetle,0.490000,-0.665149,-0.783409,-1.029548,-1.714652,-0.708220,0.655719,-1.810243,1.086946,0.000280,-0.029745,-0.038688,-0.000652
1820492741032405720!,rebel-wine-beetle,0.500000,-0.671819,-0.777262,-1.046230,-1.704524,-0.626909,0.574477,-1.530095,0.939166,-0.001451,-0.029242,-0.035960,0.000724
1820492741032405720!,rebel-wine-beetle,0.510000,-0.677734,-0.771901,-1.060200,-1.695870,-0.556712,0.497766,-1.265558,0.791183,-0.003131,-0.028838,-0.033419,0.002058
1820492741032405720!,rebel-wine-beetle,0.520000,-0.683002,-0.767283,-1.071599,-1.688690,-0.496962,0.425607,-1.014969,0.644073,-0.004763,-0.028541,-0.031075,0.003353
