ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1705798015252980097!,great-mauve-beetle,0.000000,-1.251297,0.547499,-1.160998,-0.949781,0.000000,0.000000,0.000000,0.000000,-0.028112,0.198409,0.045665
1705798015252980097!,great-mauve-beetle,0.010000,-1.242742,0.547019,-1.160237,-0.950710,1.706790,-0.098446,0.150898,-0.184155,-0.036390,0.084306,0.091733
1705798015252980097!,great-mauve-beetle,0.020000,-1.219817,0.544648,-1.157487,-0.954056,2.875141,-0.379956,0.398090,-0.482974,-0.038248,0.023245,0.108774
1705798015252980097!,great-mauve-beetle,0.030000,-1.186930,0.539037,-1.152097,-0.960559,3.699805,-0.745116,0.679727,-0.815267,-0.036373,-0.006786,0.108906
1705798015252980097!,great-mauve-beetle,0.040000,-1.146920,0.529665,-1.143878,-0.970332,4.297023,-1.128129,0.962708,-1.134891,-0.032688,-0.020024,0.100505
1705798015252980097!,great-mauve-beetle,0.050000,-1.101718,0.516538,-1.132890,-0.983138,4.735613,-1.491928,1.231506,-1.419091,-0.028337,-0.024718,0.088518
1705798015252980097!,great-mauve-beetle,0.060000,-1.052704,0.499941,-1.119303,-0.998579,5.057223,-1.817988,1.480074,-1.659008,-0.023938,-0.025354,0.075622
1705798015252980097!,great-mauve-beetle,0.070000,-1.000922,0.480293,-1.103323,-1.016208,5.288290,-2.098434,1.707042,-1.853380,-0.019803,-0.024267,0.063181
1705798015252980097!,great-mauve-beetle,0.080000,-0.947196,0.458063,-1.085162,-1.035578,5.446829,-2.331202,1.913199,-2.004804,-0.016075,-0.022624,0.051840
1705798015252980097!,great-mauve-beetle,0.090000,-0.892195,0.433729,-1.065021,-1.056282,5.546156,-2.517326,2.100262,-2.117639,-0.012809,-0.020981,0.041868
1705798015252980097!,great-mauve-beetle,0.100000,-0.836470,0.407750,-1.043081,-1.077953,5.596871,-2.659461,2.270293,-2.196848,-0.010014,-0.019576,0.033332
1705798015252980097!,great-mauve-beetle,0.110000,-0.780475,0.380555,-1.019504,-1.100278,5.607864,-2.761064,2.425424,-2.247370,-0.007671,-0.018492,0.026194
1705798015252980097!,great-mauve-beetle,0.120000,-0.724579,0.352538,-0.994433,-1.122988,5.586819,-2.825938,2.567731,-2.273787,-0.005748,-0.017730,0.020359
1705798015252980097!,great-mauve-beetle,0.130000,-0.669076,0.324053,-0.967987,-1.145863,5.540446,-2.857944,2.699163,-2.280163,-0.004203,-0.017260,0.015700
1705798015252980097!,great-mauve-beetle,0.140000,-0.614197,0.295414,-0.940267,-1.168716,5.474589,-2.860831,2.821489,-2.269971,-0.002992,-0.017031,0.012074
1705798015252980097!,great-mauve-beetle,0.150000,-0.560114,0.266899,-0.911358,-1.191397,5.394284,-2.838128,2.936265,-2.246092,-0.002068,-0.016989,0.009331
1705798015252980097!,great-mauve-beetle,0.160000,-0.506942,0.238749,-0.881332,-1.213777,5.303773,-2.793100,3.044797,-2.210847,-0.001384,-0.017077,0.007324
1705798015252980097!,great-mauve-beetle,0.170000,-0.454754,0.211172,-0.850248,-1.235750,5.206584,-2.728689,3.148125,-2.166041,-0.000894,-0.017239,0.005905
1705798015252980097!,great-mauve-beetle,0.180000,-0.403570,0.184343,-0.818162,-1.257224,5.105519,-2.647556,3.247010,-2.113052,-0.000556,-0.017417,0.004937
1705798015252980097!,great-mauve-beetle,0.190000,-0.353410,0.158413,-0.785114,-1.278122,5.002887,-2.551992,3.341908,-2.052839,-0.000328,-0.017560,0.004291
1705798015252980097!,great-mauve-beetle,0.200000,-0.304278,0.133513,-0.751142,-1.298378,4.900465,-2.444028,3.432957,-1.986047,-0.000175,-0.017616,0.003850
1705798015252980097!,great-mauve-beetle,0.210000,-0.256159,0.109757,-0.716286,-1.317928,4.799561,-2.325483,3.519977,-1.913087,-0.000064,-0.017535,0.003505
1705798015252980097!,great-mauve-beetle,0.220000,-0.209034,0.087239,-0.680589,-1.336712,4.701072,-2.198016,3.602475,-1.834205,0.000036,-0.017267,0.003160
1705798015252980097!,great-mauve-beetle,0.230000,-0.162873,0.066040,-0.644101,-1.354671,4.605550,-2.063175,3.679655,-1.749552,0.000150,-0.016768,0.002726
1705798015252980097!,great-mauve-beetle,0.240000,-0.117643,0.046224,-0.606883,-1.371748,4.513256,-1.922446,3.750445,-1.659255,0.000303,-0.015992,0.002128
1705798015252980097!,great-mauve-beetle,0.250000,-0.073313,0.027841,-0.569009,-1.387887,4.424212,-1.777299,3.813521,-1.563475,0.000512,-0.014903,0.001302
1705798015252980097!,great-mauve-beetle,0.260000,-0.029849,0.010928,-0.530567,-1.403032,4.338253,-1.629226,3.867351,-1.462468,0.000795,-0.013468,0.000193
1705798015252980097!,great-mauve-beetle,0.270000,0.012776,-0.004497,-0.491664,-1.417133,4.255076,-1.479767,3.910245,-1.356631,0.001164,-0.011662,-0.001239
1705798015252980097!,great-mauve-beetle,0.280000,0.054587,-0.018429,-0.452423,-1.430144,4.174279,-1.330533,3.940415,-1.246542,0.001626,-0.009469,-0.003021
1705798015252980097!,great-mauve-beetle,0.290000,0.095606,-0.030881,-0.412988,-1.442027,4.095407,-1.183216,3.956040,-1.132986,0.002187,-0.006884,-0.005169
1705798015252980097!,great-mauve-beetle,0.300000,0.135848,-0.041884,-0.373519,-1.452750,4.017985,-1.039581,3.955343,-1.016965,0.002846,-0.003911,-0.007682
1705798015252980097!,great-mauve-beetle,0.310000,0.175324,-0.051486,-0.334197,-1.462297,3.941556,-0.901460,3.936668,-0.899695,0.003601,-0.000570,-0.010548
1705798015252980097!,great-mauve-beetle,0.320000,0.214039,-0.059755,-0.295217,-1.470662,3.865700,-0.770726,3.898558,-0.782585,0.004444,0.003109,-0.013737
1705798015252980097!,great-mauve-beetle,0.330000,0.251996,-0.066779,-0.256788,-1.477857,3.790064,-0.649254,3.839831,-0.667198,0.005364,0.007081,-0.017209
1705798015252980097!,great-mauve-beetle,0.340000,0.289195,-0.072665,-0.219130,-1.483908,3.714366,-0.538878,3.759652,-0.555191,0.006345,0.011286,-0.020907
1705798015252980097!,great-mauve-beetle,0.350000,0.325679,-0.077539,-0.182405,-1.488868,3.638390,-0.441168,3.657683,-0.448113,0.007372,0.015660,-0.024772
1705798015252980097!,great-mauve-beetle,0.360000,0.361436,-0.081532,-0.146829,-1.492796,3.562015,-0.357730,3.533836,-0.347581,0.008423,0.020119,-0.028727
1705798015252980097!,great-mauve-beetle,0.370000,0.396452,-0.084793,-0.112619,-1.495766,3.485165,-0.290006,3.388485,-0.255124,0.009477,0.024574,-0.032687
1705798015252980097!,great-mauve-beetle,0.380000,0.430711,-0.087482,-0.079994,-1.497865,3.407803,-0.239201,3.222490,-0.172098,0.010508,0.028925,-0.036561
1705798015252980097!,great-mauve-beetle,0.390000,0.464203,-0.089776,-0.049158,-1.499194,3.329909,-0.206206,3.037192,-0.099588,0.011492,0.033068,-0.040254
1705798015252980097!,great-mauve-beetle,0.400000,0.496958,-0.091833,-0.020196,-1.499864,3.251495,-0.191377,2.834350,-0.038165,0.012405,0.036904,-0.043681
