ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
841486348400103292!,thoughtful-ruddy-butterfly,0.000000,-1.724750,-1.986204,-0.981709,-0.129355,-0.481729,-0.133928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099774,0.114328,0.264971
841486348400103292!,thoughtful-ruddy-butterfly,0.010000,-1.734237,-1.980021,-0.982033,-0.126865,-0.482067,-0.132707,-1.892682,1.239045,-0.064139,0.496833,-0.067097,0.243734,0.080242,0.087076,0.124054
841486348400103292!,thoughtful-ruddy-butterfly,0.020000,-1.757272,-1.963869,-0.982901,-0.119866,-0.482990,-0.129309,-2.709031,1.994434,-0.107802,0.902074,-0.116614,0.435572,0.069832,0.073010,0.057534
841486348400103292!,thoughtful-ruddy-butterfly,0.030000,-1.785909,-1.941318,-0.984120,-0.109070,-0.484346,-0.124131,-3.013193,2.514520,-0.133749,1.254478,-0.153504,0.598956,0.063575,0.065041,0.025802
841486348400103292!,thoughtful-ruddy-butterfly,0.040000,-1.816352,-1.914174,-0.985515,-0.094913,-0.486021,-0.117402,-3.071545,2.909543,-0.142696,1.571969,-0.179934,0.744894,0.059365,0.060041,0.010477
841486348400103292!,thoughtful-ruddy-butterfly,0.050000,-1.846767,-1.883426,-0.986917,-0.077697,-0.487915,-0.109266,-3.009577,3.232475,-0.134530,1.863440,-0.196819,0.878870,0.056217,0.056544,0.002969
841486348400103292!,thoughtful-ruddy-butterfly,0.060000,-1.876246,-1.849665,-0.988151,-0.057658,-0.489933,-0.099830,-2.886664,3.510015,-0.108891,2.133387,-0.204515,1.003692,0.053642,0.053836,-0.000755
841486348400103292!,thoughtful-ruddy-butterfly,0.070000,-1.904321,-1.813272,-0.989039,-0.034998,-0.491983,-0.089176,-2.731266,3.756106,-0.065464,2.384012,-0.203153,1.120794,0.051385,0.051555,-0.002595
841486348400103292!,thoughtful-ruddy-butterfly,0.080000,-1.930738,-1.774525,-0.989403,-0.009904,-0.493977,-0.077377,-2.557411,3.978282,-0.004124,2.616234,-0.192802,1.230855,0.049304,0.049510,-0.003452
841486348400103292!,thoughtful-ruddy-butterfly,0.090000,-1.955350,-1.733639,-0.989062,0.017442,-0.495822,-0.064502,-2.372423,4.180754,0.074998,2.830210,-0.173555,1.334114,0.047315,0.047595,-0.003759
841486348400103292!,thoughtful-ruddy-butterfly,0.100000,-1.978066,-1.690799,-0.987838,0.046857,-0.497431,-0.050618,-2.180520,4.365942,0.171477,3.025623,-0.145568,1.430529,0.045367,0.045745,-0.003725
841486348400103292!,thoughtful-ruddy-butterfly,0.110000,-1.998835,-1.646168,-0.985560,0.078151,-0.498717,-0.035795,-1.984505,4.535261,0.284582,3.201861,-0.109087,1.519872,0.043423,0.043919,-0.003458
841486348400103292!,thoughtful-ruddy-butterfly,0.120000,-2.017626,-1.599900,-0.982066,0.111128,-0.499596,-0.020105,-1.786546,4.689528,0.413269,3.358141,-0.064461,1.601796,0.041461,0.042087,-0.003016
841486348400103292!,thoughtful-ruddy-butterfly,0.130000,-2.034435,-1.552140,-0.977205,0.145583,-0.499987,-0.003625,-1.588528,4.829202,0.556188,3.493613,-0.012152,1.675876,0.039463,0.040233,-0.002437
841486348400103292!,thoughtful-ruddy-butterfly,0.140000,-2.049273,-1.503033,-0.970840,0.181302,-0.499816,0.013563,-1.392195,4.954517,0.711700,3.607451,0.047260,1.741651,0.037423,0.038345,-0.001750
841486348400103292!,thoughtful-ruddy-butterfly,0.150000,-2.062171,-1.452720,-0.962855,0.218060,-0.499015,0.031373,-1.199194,5.065587,0.877902,3.698929,0.113080,1.798665,0.035338,0.036416,-0.000979
841486348400103292!,thoughtful-ruddy-butterfly,0.160000,-2.073181,-1.401356,-0.953157,0.255613,-0.497523,0.049705,-1.011048,5.162450,1.052614,3.767522,0.184476,1.846497,0.033213,0.034448,-0.000146
841486348400103292!,thoughtful-ruddy-butterfly,0.170000,-2.082364,-1.349095,-0.941676,0.293717,-0.495291,0.068462,-0.829190,5.245163,1.233506,3.812929,0.260526,1.884792,0.031055,0.032446,0.000725
841486348400103292!,thoughtful-ruddy-butterfly,0.180000,-2.089793,-1.296079,-0.928366,0.332137,-0.492277,0.087542,-0.654910,5.313848,1.418156,3.835103,0.340240,1.913285,0.028876,0.030416,0.001608
