ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
339120929980107939!,rebel-devious-beetle,0.000000,0.082488,-1.440334,-0.845723,-1.812389,0.000000,0.000000,0.000000,0.000000,0.246488,0.159270
339120929980107939!,rebel-devious-beetle,0.010000,0.082890,-1.434961,-0.842545,-1.813868,0.077307,1.070328,0.636612,-0.295707,0.224126,0.144333
339120929980107939!,rebel-devious-beetle,0.020000,0.083919,-1.419555,-0.833194,-1.818183,0.118842,2.003523,1.235843,-0.566333,0.201614,0.129738
339120929980107939!,rebel-devious-beetle,0.030000,0.085072,-1.395522,-0.817966,-1.825084,0.096001,2.790486,1.809077,-0.810792,0.184433,0.115780
339120929980107939!,rebel-devious-beetle,0.040000,0.085660,-1.364351,-0.797018,-1.834329,0.003168,3.425053,2.376657,-1.032661,0.174483,0.102538
339120929980107939!,rebel-devious-beetle,0.050000,0.085015,-1.327592,-0.770293,-1.845711,-0.151911,3.902432,2.960516,-1.235548,0.171539,0.089973
339120929980107939!,rebel-devious-beetle,0.060000,0.082585,-1.286844,-0.737527,-1.859047,-0.354767,4.218679,3.579449,-1.420050,0.174349,0.078002
339120929980107939!,rebel-devious-beetle,0.070000,0.077981,-1.243741,-0.698292,-1.874137,-0.587555,4.370865,4.246964,-1.582394,0.181266,0.066533
339120929980107939!,rebel-devious-beetle,0.080000,0.071004,-1.199938,-0.652060,-1.890719,-0.830414,4.357706,4.970332,-1.714138,0.190550,0.055475
339120929980107939!,rebel-devious-beetle,0.090000,0.061664,-1.157091,-0.598258,-1.908425,-1.061812,4.180559,5.750074,-1.802549,0.200486,0.044729
339120929980107939!,rebel-devious-beetle,0.100000,0.050194,-1.116821,-0.536346,-1.926742,-1.258566,3.844759,6.579529,-1.831539,0.209412,0.034176
339120929980107939!,rebel-devious-beetle,0.110000,0.037070,-1.080668,-0.465884,-1.944981,-1.396067,3.361225,7.444438,-1.783178,0.215718,0.023675
339120929980107939!,rebel-devious-beetle,0.120000,0.023024,-1.050029,-0.386616,-1.962276,-1.449127,2.748224,8.322725,-1.639778,0.217856,0.013064
339120929980107939!,rebel-devious-beetle,0.130000,0.009039,-1.026071,-0.298542,-1.977593,-1.393755,2.032967,9.184748,-1.386549,0.214398,0.002183
339120929980107939!,rebel-devious-beetle,0.140000,-0.003670,-1.009637,-0.201994,-1.989773,-1.210014,1.252543,9.994428,-1.014595,0.204142,-0.009095
339120929980107939!,rebel-devious-beetle,0.150000,-0.013715,-1.001145,-0.097695,-1.997612,-0.885745,0.453539,10.711586,-0.523860,0.186281,-0.020818
339120929980107939!,rebel-devious-beetle,0.160000,-0.019624,-1.000496,0.013210,-1.999956,-0.420541,-0.310290,11.295699,0.074607,0.160614,-0.032918
339120929980107939!,rebel-devious-beetle,0.170000,-0.020084,-1.007016,0.129060,-1.995832,0.172237,-0.983168,11.711656,0.757334,0.127606,-0.045160
339120929980107939!,rebel-devious-beetle,0.180000,-0.014250,-1.019529,0.247760,-1.984594,0.866434,-1.515125,11.935305,1.490026,0.088264,-0.057163
339120929980107939!,rebel-devious-beetle,0.190000,-0.001338,-1.036429,0.367388,-1.965967,1.618769,-1.865447,11.952068,2.233532,0.044891,-0.068504
339120929980107939!,rebel-devious-beetle,0.200000,0.019000,-1.055790,0.485980,-1.940058,2.377607,-2.009853,11.763190,2.946650,0.000504,-0.078694
