ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2238021954775260351!,thoughtful-antique-butterfly,0.000000,-0.931043,-1.496734,0.176568,0.168558,-0.246526,0.435000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050587,0.200534,-0.137397,-0.031393,-0.103440,0.322924
2238021954775260351!,thoughtful-antique-butterfly,0.010000,-0.939540,-1.488457,0.178056,0.170150,-0.245768,0.435429,-1.693725,1.658032,0.296297,0.317122,0.151234,0.085360,-0.069874,0.105404,-0.090966,0.014542,-0.074784,0.196115
2238021954775260351!,thoughtful-antique-butterfly,0.020000,-0.959906,-1.466697,0.182541,0.174893,-0.243403,0.436755,-2.373574,2.699581,0.599149,0.630745,0.321545,0.179197,-0.076919,0.060454,-0.068120,0.034761,-0.060256,0.134942
2238021954775260351!,thoughtful-antique-butterfly,0.030000,-0.984665,-1.435970,0.190007,0.182717,-0.239310,0.439011,-2.573472,3.446860,0.891592,0.932282,0.496660,0.270735,-0.077658,0.038676,-0.055897,0.042640,-0.051959,0.103672
2238021954775260351!,thoughtful-antique-butterfly,0.040000,-1.010283,-1.398528,0.200307,0.193475,-0.233471,0.442144,-2.547762,4.038137,1.163892,1.215722,0.669681,0.353621,-0.075286,0.027577,-0.048468,0.044682,-0.046426,0.086067
2238021954775260351!,thoughtful-antique-butterfly,0.050000,-1.035101,-1.355625,0.213216,0.206971,-0.225922,0.446048,-2.416045,4.534858,1.411005,1.477528,0.837558,0.424220,-0.071384,0.021387,-0.043190,0.043969,-0.042104,0.074689
2238021954775260351!,thoughtful-antique-butterfly,0.060000,-1.058339,-1.308073,0.228470,0.222980,-0.216718,0.450592,-2.234879,4.964233,1.630436,1.715538,0.998982,0.480474,-0.066726,0.017448,-0.038873,0.041951,-0.038310,0.066138
2238021954775260351!,thoughtful-antique-butterfly,0.070000,-1.079638,-1.256488,0.245789,0.241257,-0.205926,0.455625,-2.031717,5.337864,1.821108,1.928314,1.153381,0.521285,-0.061710,0.014552,-0.034999,0.039325,-0.034760,0.058885
2238021954775260351!,thoughtful-antique-butterfly,0.080000,-1.098846,-1.201408,0.264885,0.261547,-0.193615,0.460992,-1.820684,5.660382,1.982821,2.114848,1.300464,0.546190,-0.056563,0.012159,-0.031368,0.036436,-0.031357,0.052281
2238021954775260351!,thoughtful-antique-butterfly,0.090000,-1.115921,-1.143338,0.285469,0.283583,-0.179859,0.466531,-1.609811,5.933594,2.115991,2.274455,1.440037,0.555168,-0.051432,0.010049,-0.027920,0.033467,-0.028089,0.046087
