ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
494263366402345168!,rebel-mauve-beetle,0.000000,-0.000349,2.144941,0.927482,1.771941,0.000000,0.000000,0.000000,0.000000,0.249211,0.603313,-0.851442
494263366402345168!,rebel-mauve-beetle,0.010000,0.007173,2.139351,0.935545,1.767698,1.503176,-1.115936,1.609012,-0.851561,0.135457,0.227692,-0.443842
494263366402345168!,rebel-mauve-beetle,0.020000,0.025427,2.122778,0.956016,1.756711,2.145929,-2.198262,2.479798,-1.349525,0.089586,0.085243,-0.281185
494263366402345168!,rebel-mauve-beetle,0.030000,0.048469,2.095667,0.983616,1.741407,2.461821,-3.221681,3.033240,-1.713295,0.068887,0.028980,-0.209303
494263366402345168!,rebel-mauve-beetle,0.040000,0.074048,2.058617,1.015955,1.722741,2.654519,-4.179057,3.424571,-2.019577,0.056889,0.002351,-0.168769
494263366402345168!,rebel-mauve-beetle,0.050000,0.101305,2.012286,1.051677,1.701169,2.798182,-5.068985,3.707304,-2.291886,0.047558,-0.014812,-0.137914
494263366402345168!,rebel-mauve-beetle,0.060000,0.129882,1.957358,1.089782,1.677014,2.919397,-5.888996,3.899275,-2.533885,0.038741,-0.029259,-0.109095
494263366402345168!,rebel-mauve-beetle,0.070000,0.159600,1.894555,1.129387,1.650601,3.027960,-6.633816,4.007030,-2.741721,0.029702,-0.043056,-0.079742
494263366402345168!,rebel-mauve-beetle,0.080000,0.190344,1.824670,1.169656,1.622314,3.127984,-7.295934,4.034501,-2.908795,0.020245,-0.056697,-0.049182
494263366402345168!,rebel-mauve-beetle,0.090000,0.222028,1.748584,1.209790,1.592611,3.221903,-7.866895,3.986012,-3.027881,0.010407,-0.070170,-0.017525
494263366402345168!,rebel-mauve-beetle,0.100000,0.254585,1.667267,1.249032,1.562024,3.311994,-8.338670,3.867216,-3.092318,0.000346,-0.083320,0.014729
494263366402345168!,rebel-mauve-beetle,0.110000,0.287970,1.581771,1.286689,1.531154,3.401004,-8.704793,3.685227,-3.096841,-0.009710,-0.095971,0.046876
