ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
382674271815209591!,talented-ruddy-butterfly,0.000000,-1.240804,-1.915901,-0.806189,-1.015285,0.193229,-0.981154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365441,-0.125223,0.089488
382674271815209591!,talented-ruddy-butterfly,0.010000,-1.241711,-1.907477,-0.804705,-1.008018,0.194925,-0.980818,-0.178406,1.683086,0.298768,1.451250,0.336437,0.066862,0.314312,-0.124623,0.070564
382674271815209591!,talented-ruddy-butterfly,0.020000,-1.243778,-1.883519,-0.800116,-0.987325,0.199856,-0.979825,-0.228727,3.105619,0.624726,2.683115,0.643864,0.131330,0.271563,-0.127200,0.054905
382674271815209591!,talented-ruddy-butterfly,0.030000,-1.245728,-1.846386,-0.792022,-0.955234,0.207714,-0.978190,-0.152484,4.313560,1.000868,3.726362,0.919792,0.195314,0.234949,-0.128462,0.042656
382674271815209591!,talented-ruddy-butterfly,0.040000,-1.246396,-1.798062,-0.779914,-0.913531,0.218138,-0.975918,0.030177,5.337447,1.428450,4.600028,1.157076,0.258631,0.202491,-0.126127,0.033531
382674271815209591!,talented-ruddy-butterfly,0.050000,-1.244839,-1.740278,-0.763309,-0.863848,0.230714,-0.973022,0.291638,6.196193,1.896852,5.314254,1.348298,0.319696,0.172629,-0.119246,0.027081
382674271815209591!,talented-ruddy-butterfly,0.060000,-1.240414,-1.674618,-0.741877,-0.807750,0.244949,-0.969536,0.601753,6.901231,2.388673,5.873570,1.487332,0.375768,0.144319,-0.107759,0.022812
382674271815209591!,talented-ruddy-butterfly,0.070000,-1.232791,-1.602615,-0.715497,-0.746808,0.260290,-0.965530,0.931700,7.460393,2.883826,6.280427,1.570997,0.423513,0.117071,-0.092222,0.020252
382674271815209591!,talented-ruddy-butterfly,0.080000,-1.221912,-1.525708,-0.684248,-0.682549,0.276171,-0.961109,1.256027,7.880910,3.362138,6.537890,1.599169,0.459515,0.090888,-0.073635,0.018977
382674271815209591!,talented-ruddy-butterfly,0.090000,-1.207951,-1.445255,-0.648403,-0.616458,0.292042,-0.956406,1.554084,8.171708,3.805382,6.651785,1.574737,0.480851,0.066136,-0.053262,0.018617
382674271815209591!,talented-ruddy-butterfly,0.100000,-1.191261,-1.362507,-0.608399,-0.549935,0.307396,-0.951582,1.810860,8.344627,4.198703,6.631816,1.503094,0.485554,0.043356,-0.032440,0.018864
382674271815209591!,talented-ruddy-butterfly,0.110000,-1.172314,-1.278575,-0.564803,-0.484264,0.321792,-0.946810,2.017234,8.414593,4.531437,6.491664,1.391373,0.472885,0.023083,-0.012388,0.019468
382674271815209591!,talented-ruddy-butterfly,0.120000,-1.151570,-1.194436,-0.518233,-0.420560,0.334900,-0.942254,2.169320,8.398628,4.797030,6.248119,1.247397,0.443355,0.005710,0.005919,0.020240
382674271815209591!,talented-ruddy-butterfly,0.130000,-1.129537,-1.110835,-0.469347,-0.359736,0.346456,-0.938066,2.268101,8.315147,4.993147,5.919926,1.078957,0.398492,-0.008616,0.021859,0.021043
382674271815209591!,talented-ruddy-butterfly,0.140000,-1.106719,-1.028338,-0.418824,-0.302527,0.356258,-0.934388,2.318338,8.182406,5.120832,5.526314,0.893360,0.340615,-0.019993,0.035169,0.021785
382674271815209591!,talented-ruddy-butterfly,0.150000,-1.083569,-0.947342,-0.367330,-0.249487,0.364165,-0.931334,2.327151,8.017144,5.183379,5.085671,0.696875,0.272488,-0.028717,0.045881,0.022410
382674271815209591!,talented-ruddy-butterfly,0.160000,-1.060465,-0.868097,-0.315492,-0.201002,0.370093,-0.928995,2.302764,7.833680,5.185323,4.614602,0.494442,0.196976,-0.035210,0.054243,0.022884
382674271815209591!,talented-ruddy-butterfly,0.170000,-1.037706,-0.790724,-0.263896,-0.157305,0.373997,-0.927430,2.253527,7.643445,5.131635,4.127434,0.289603,0.116786,-0.039938,0.060620,0.023188
382674271815209591!,talented-ruddy-butterfly,0.180000,-1.015507,-0.715248,-0.213079,-0.118499,0.375861,-0.926676,2.187215,7.454890,5.027172,3.636094,0.084608,0.034317,-0.043355,0.065422,0.023310
382674271815209591!,talented-ruddy-butterfly,0.190000,-0.994021,-0.641620,-0.163535,-0.084581,0.375680,-0.926749,2.110706,7.273724,4.876461,3.150277,-0.119306,-0.048364,-0.045868,0.069046,0.023241
382674271815209591!,talented-ruddy-butterfly,0.200000,-0.973326,-0.569753,-0.115711,-0.055460,0.373468,-0.927643,2.029454,7.103075,4.683284,2.677661,-0.321967,-0.129623,-0.047795,0.071831,0.022975
382674271815209591!,talented-ruddy-butterfly,0.210000,-0.953453,-0.499538,-0.070023,-0.030975,0.369234,-0.929337,1.947697,6.944135,4.451029,2.224346,-0.523806,-0.208113,-0.049378,0.074050,0.022510
382674271815209591!,talented-ruddy-butterfly,0.220000,-0.934406,-0.430854,-0.026855,-0.010912,0.362973,-0.931800,1.868573,6.796606,4.182836,1.795175,-0.725517,-0.282618,-0.050792,0.075918,0.021847
382674271815209591!,talented-ruddy-butterfly,0.230000,-0.916157,-0.363595,0.013438,0.004988,0.354679,-0.934988,1.793942,6.659059,3.881535,1.393984,-0.928123,-0.352075,-0.052142,0.077577,0.020993
382674271815209591!,talented-ruddy-butterfly,0.240000,-0.898663,-0.297672,0.050531,0.017019,0.344335,-0.938847,1.724620,6.529410,3.549903,1.023853,-1.132694,-0.415431,-0.053480,0.079111,0.019963
382674271815209591!,talented-ruddy-butterfly,0.250000,-0.881878,-0.233018,0.084128,0.025505,0.331911,-0.943311,1.660528,6.405295,3.190786,0.687281,-1.340207,-0.471562,-0.054823,0.080561,0.018778
382674271815209591!,talented-ruddy-butterfly,0.260000,-0.865700,-0.169589,0.114015,0.030807,0.317398,-0.948292,1.600765,6.284310,2.807212,0.386127,-1.551429,-0.519271,-0.056158,0.081926,0.017468
382674271815209591!,talented-ruddy-butterfly,0.270000,-0.850073,-0.107364,0.139986,0.033292,0.300767,-0.953698,1.543950,6.164431,2.402393,0.121968,-1.766800,-0.557194,-0.057452,0.083183,0.016067
382674271815209591!,talented-ruddy-butterfly,0.280000,-0.834978,-0.046337,0.161844,0.033336,0.281973,-0.959422,1.488386,6.044182,1.979781,-0.103870,-1.986400,-0.583800,-0.058661,0.084288,0.014613
382674271815209591!,talented-ruddy-butterfly,0.290000,-0.820415,0.013483,0.179426,0.031324,0.260975,-0.965346,1.432225,5.922706,1.543091,-0.290359,-2.209916,-0.597435,-0.059731,0.085186,0.013142
382674271815209591!,talented-ruddy-butterfly,0.300000,-0.806405,0.072081,0.192607,0.027651,0.237734,-0.971330,1.373665,5.799823,1.096296,-0.436774,-2.436620,-0.596365,-0.060603,0.085820,0.011693
382674271815209591!,talented-ruddy-butterfly,0.310000,-0.792984,0.129448,0.201304,0.022719,0.212222,-0.977221,1.311126,5.676009,0.643598,-0.542704,-2.665362,-0.578834,-0.061219,0.086137,0.010298
382674271815209591!,talented-ruddy-butterfly,0.320000,-0.780206,0.185577,0.205471,0.016932,0.184423,-0.982847,1.243406,5.552328,0.189388,-0.608072,-2.894585,-0.543145,-0.061523,0.086089,0.008989
382674271815209591!,talented-ruddy-butterfly,0.330000,-0.768133,0.240476,0.205108,0.010692,0.154338,-0.988018,1.169790,5.430308,-0.261805,-0.633160,-3.122352,-0.487741,-0.061461,0.085641,0.007790
382674271815209591!,talented-ruddy-butterfly,0.340000,-0.756839,0.294172,0.200257,0.004400,0.121986,-0.992532,1.090123,5.311800,-0.705382,-0.618636,-3.346397,-0.411286,-0.060990,0.084769,0.006717
382674271815209591!,talented-ruddy-butterfly,0.350000,-0.746393,0.346707,0.191005,-0.001552,0.087413,-0.996172,1.004827,5.198814,-1.136739,-0.565573,-3.564164,-0.312751,-0.060073,0.083466,0.005781
382674271815209591!,talented-ruddy-butterfly,0.360000,-0.736862,0.398145,0.177485,-0.006786,0.050687,-0.998715,0.914875,5.093360,-1.551352,-0.475458,-3.772877,-0.191482,-0.058683,0.081735,0.004987
382674271815209591!,talented-ruddy-butterfly,0.370000,-0.728303,0.448570,0.159872,-0.010937,0.011907,-0.999929,0.821721,4.997298,-1.944860,-0.350194,-3.969606,-0.047269,-0.056809,0.079595,0.004330
382674271815209591!,talented-ruddy-butterfly,0.380000,-0.720757,0.498081,0.138383,-0.013659,-0.028801,-0.999585,0.727204,4.912223,-2.313147,-0.192092,-4.151344,0.119612,-0.054449,0.077071,0.003801
382674271815209591!,talented-ruddy-butterfly,0.390000,-0.714250,0.546795,0.113275,-0.014634,-0.071279,-0.997456,0.633431,4.839366,-2.652422,-0.003855,-4.315077,0.308357,-0.051616,0.074198,0.003388
382674271815209591!,talented-ruddy-butterfly,0.400000,-0.708744,0.594839,0.084877,-0.013573,-0.115320,-0.993328,0.542617,4.779406,-2.959390,0.211339,-4.457944,0.517544,-0.048342,0.071019,0.003072
382674271815209591!,talented-ruddy-butterfly,0.410000,-0.704090,0.642353,0.053621,-0.010237,-0.160656,-0.987010,0.456931,4.732286,-3.231432,0.449792,-4.577499,0.745082,-0.044686,0.067596,0.002830
382674271815209591!,talented-ruddy-butterfly,0.420000,-0.700230,0.689462,0.019864,-0.004415,-0.207043,-0.978332,0.378437,4.697805,-3.466278,0.707828,-4.671428,0.988608,-0.040697,0.063972,0.002641
382674271815209591!,talented-ruddy-butterfly,0.430000,-0.697084,0.736289,-0.016016,0.004069,-0.254215,-0.967148,0.308988,4.675311,-3.662214,0.981536,-4.737736,1.245317,-0.036440,0.060188,0.002481
382674271815209591!,talented-ruddy-butterfly,0.440000,-0.694556,0.782949,-0.053626,0.015350,-0.301889,-0.953343,0.250145,4.663738,-3.818114,1.266820,-4.774809,1.512008,-0.031982,0.056282,0.002327
382674271815209591!,talented-ruddy-butterfly,0.450000,-0.692536,0.829542,-0.092564,0.029521,-0.349766,-0.936837,0.203103,4.661651,-3.933468,1.559451,-4.781462,1.785150,-0.027399,0.052286,0.002157
