ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1388392300013994323!,rebel-devious-beetle,0.000000,-2.109967,-0.053881,-1.789396,0.893344,0.000000,0.000000,0.000000,0.000000,-1.532543,-0.173353
1388392300013994323!,rebel-devious-beetle,0.010000,-2.109707,-0.035603,-1.781493,0.909001,0.060726,3.654337,1.592961,3.121943,-0.669512,-0.043370
1388392300013994323!,rebel-devious-beetle,0.020000,-2.107490,0.008528,-1.761678,0.946831,0.391798,5.168577,2.383403,4.434570,-0.305723,0.010267
1388392300013994323!,rebel-devious-beetle,0.030000,-2.101442,0.063237,-1.735560,0.993898,0.823202,5.767549,2.847202,4.971829,-0.151220,0.029869
1388392300013994323!,rebel-devious-beetle,0.040000,-2.091021,0.121946,-1.705497,1.044644,1.261292,5.968333,3.167783,5.171757,-0.084111,0.035129
1388392300013994323!,rebel-devious-beetle,0.050000,-2.076352,0.181766,-1.672554,1.096614,1.668637,5.990781,3.420804,5.217403,-0.053238,0.034612
1388392300013994323!,rebel-devious-beetle,0.060000,-2.057808,0.241380,-1.637256,1.148649,2.033120,5.928779,3.637651,5.185020,-0.037365,0.031892
1388392300013994323!,rebel-devious-beetle,0.070000,-2.035834,0.300146,-1.599905,1.200127,2.352291,5.823173,3.830871,5.106985,-0.027782,0.028418
1388392300013994323!,rebel-devious-beetle,0.080000,-2.010884,0.357719,-1.560718,1.250663,2.627045,5.692640,4.005043,4.997941,-0.020949,0.024768
1388392300013994323!,rebel-devious-beetle,0.090000,-1.983403,0.413895,-1.519884,1.299982,2.859367,5.546599,4.161497,4.865445,-0.015439,0.021167
1388392300013994323!,rebel-devious-beetle,0.100000,-1.953816,0.468548,-1.477584,1.347867,3.051595,5.390544,4.300361,4.714223,-0.010680,0.017705
1388392300013994323!,rebel-devious-beetle,0.110000,-1.922526,0.521595,-1.434001,1.394145,3.206201,5.228229,4.421438,4.547839,-0.006445,0.014424
1388392300013994323!,rebel-devious-beetle,0.120000,-1.889906,0.572993,-1.389318,1.438678,3.325754,5.062568,4.524577,4.369342,-0.002638,0.011341
1388392300013994323!,rebel-devious-beetle,0.130000,-1.856295,0.622724,-1.343713,1.481362,3.412872,4.895983,4.609799,4.181454,0.000784,0.008470
1388392300013994323!,rebel-devious-beetle,0.140000,-1.821995,0.670796,-1.297359,1.522123,3.470236,4.730549,4.677340,3.986663,0.003849,0.005820
1388392300013994323!,rebel-devious-beetle,0.150000,-1.787278,0.717235,-1.250424,1.560910,3.500582,4.568052,4.727634,3.787243,0.006585,0.003395
1388392300013994323!,rebel-devious-beetle,0.160000,-1.752386,0.762080,-1.203069,1.597694,3.506688,4.410003,4.761279,3.585259,0.009020,0.001199
1388392300013994323!,rebel-devious-beetle,0.170000,-1.717535,0.805381,-1.155452,1.632461,3.491335,4.257648,4.778991,3.382558,0.011187,-0.000769
1388392300013994323!,rebel-devious-beetle,0.180000,-1.682920,0.847199,-1.107726,1.665216,3.457263,4.111967,4.781571,3.180770,0.013120,-0.002512
1388392300013994323!,rebel-devious-beetle,0.190000,-1.648710,0.887604,-1.060035,1.695974,3.407123,3.973692,4.769864,2.981309,0.014852,-0.004038
1388392300013994323!,rebel-devious-beetle,0.200000,-1.615051,0.926671,-1.012517,1.724764,3.343441,3.843314,4.744736,2.785381,0.016416,-0.005354
1388392300013994323!,rebel-devious-beetle,0.210000,-1.582067,0.964478,-0.965302,1.751626,3.268582,3.721104,4.707047,2.594003,0.017844,-0.006472
1388392300013994323!,rebel-devious-beetle,0.220000,-1.549859,1.001107,-0.918512,1.776608,3.184726,3.607140,4.657642,2.408017,0.019161,-0.007404
1388392300013994323!,rebel-devious-beetle,0.230000,-1.518509,1.036639,-0.872261,1.799767,3.093857,3.501324,4.597340,2.228112,0.020390,-0.008163
1388392300013994323!,rebel-devious-beetle,0.240000,-1.488081,1.071154,-0.826655,1.821165,2.997753,3.403411,4.526933,2.054846,0.021550,-0.008764
1388392300013994323!,rebel-devious-beetle,0.250000,-1.458620,1.104728,-0.781792,1.840870,2.897983,3.313035,4.447186,1.888660,0.022652,-0.009222
1388392300013994323!,rebel-devious-beetle,0.260000,-1.430159,1.137433,-0.737764,1.858952,2.795916,3.229732,4.358840,1.729897,0.023704,-0.009550
1388392300013994323!,rebel-devious-beetle,0.270000,-1.402718,1.169339,-0.694655,1.875488,2.692725,3.152967,4.262622,1.578816,0.024710,-0.009764
1388392300013994323!,rebel-devious-beetle,0.280000,-1.376308,1.200507,-0.652542,1.890553,2.589414,3.082151,4.159249,1.435603,0.025668,-0.009877
1388392300013994323!,rebel-devious-beetle,0.290000,-1.350926,1.230994,-0.611495,1.904225,2.486792,3.016679,4.049438,1.300376,0.026572,-0.009902
1388392300013994323!,rebel-devious-beetle,0.300000,-1.326569,1.260849,-0.571578,1.916585,2.385549,2.955922,3.933906,1.173199,0.027416,-0.009853
1388392300013994323!,rebel-devious-beetle,0.310000,-1.303223,1.290118,-0.532850,1.927711,2.286226,2.899268,3.813381,1.054079,0.028189,-0.009742
1388392300013994323!,rebel-devious-beetle,0.320000,-1.280872,1.318837,-0.495360,1.937684,2.189245,2.846126,3.688598,0.942974,0.028880,-0.009580
1388392300013994323!,rebel-devious-beetle,0.330000,-1.259496,1.347038,-0.459153,1.946581,2.094932,2.795944,3.560302,0.839793,0.029478,-0.009378
1388392300013994323!,rebel-devious-beetle,0.340000,-1.239071,1.374746,-0.424267,1.954481,2.003529,2.748210,3.429246,0.744399,0.029971,-0.009146
1388392300013994323!,rebel-devious-beetle,0.350000,-1.219575,1.401981,-0.390731,1.961461,1.915208,2.702464,3.296182,0.656614,0.030350,-0.008893
1388392300013994323!,rebel-devious-beetle,0.360000,-1.200985,1.428759,-0.358573,1.967594,1.830089,2.658303,3.161863,0.576216,0.030605,-0.008626
1388392300013994323!,rebel-devious-beetle,0.370000,-1.183275,1.455090,-0.327811,1.972952,1.748248,2.615379,3.027025,0.502948,0.030732,-0.008353
1388392300013994323!,rebel-devious-beetle,0.380000,-1.166424,1.480982,-0.298458,1.977605,1.669729,2.573400,2.892388,0.436516,0.030727,-0.008081
1388392300013994323!,rebel-devious-beetle,0.390000,-1.150410,1.506437,-0.270523,1.981620,1.594549,2.532131,2.758644,0.376599,0.030588,-0.007815
1388392300013994323!,rebel-devious-beetle,0.400000,-1.135151,1.531471,-0.243944,1.985067,1.522600,2.491386,2.626367,0.322753,0.030330,-0.007558
1388392300013994323!,rebel-devious-beetle,0.410000,-1.120586,1.556095,-0.218671,1.988010,1.453783,2.451013,2.496059,0.274554,0.029966,-0.007313
1388392300013994323!,rebel-devious-beetle,0.420000,-1.106682,1.580315,-0.194680,1.990502,1.388030,2.410892,2.368192,0.231620,0.029499,-0.007084
1388392300013994323!,rebel-devious-beetle,0.430000,-1.093408,1.604132,-0.171944,1.992595,1.325268,2.370937,2.243184,0.193568,0.028938,-0.006871
1388392300013994323!,rebel-devious-beetle,0.440000,-1.080737,1.627548,-0.150432,1.994335,1.265421,2.331095,2.121400,0.160016,0.028292,-0.006678
1388392300013994323!,rebel-devious-beetle,0.450000,-1.068639,1.650565,-0.130110,1.995763,1.208409,2.291338,2.003148,0.130591,0.027571,-0.006503
1388392300013994323!,rebel-devious-beetle,0.460000,-1.057087,1.673183,-0.110940,1.996921,1.154146,2.251654,1.888679,0.104927,0.026785,-0.006348
1388392300013994323!,rebel-devious-beetle,0.470000,-1.046053,1.695404,-0.092884,1.997842,1.102542,2.212048,1.778187,0.082672,0.025948,-0.006212
1388392300013994323!,rebel-devious-beetle,0.480000,-1.035505,1.717232,-0.075894,1.998560,1.053495,2.172531,1.671801,0.063485,0.025071,-0.006093
1388392300013994323!,rebel-devious-beetle,0.490000,-1.025419,1.738668,-0.059928,1.999102,1.006908,2.133123,1.569610,0.047053,0.024165,-0.005992
1388392300013994323!,rebel-devious-beetle,0.500000,-1.015771,1.759713,-0.044945,1.999495,0.962680,2.093851,1.471665,0.033080,0.023237,-0.005907
1388392300013994323!,rebel-devious-beetle,0.510000,-1.006540,1.780369,-0.030904,1.999761,0.920714,2.054744,1.377977,0.021295,0.022297,-0.005837
1388392300013994323!,rebel-devious-beetle,0.520000,-0.997705,1.800639,-0.017763,1.999921,0.880910,2.015835,1.288525,0.011444,0.021352,-0.005781
1388392300013994323!,rebel-devious-beetle,0.530000,-0.989244,1.820524,-0.005481,1.999992,0.843168,1.977157,1.203261,0.003297,0.020409,-0.005737
1388392300013994323!,rebel-devious-beetle,0.540000,-0.981140,1.840026,0.005983,1.999991,0.807391,1.938742,1.122111,-0.003357,0.019474,-0.005705
1388392300013994323!,rebel-devious-beetle,0.550000,-0.973372,1.859149,0.016668,1.999931,0.773480,1.900621,1.044982,-0.008709,0.018553,-0.005683
1388392300013994323!,rebel-devious-beetle,0.560000,-0.965925,1.877896,0.026614,1.999823,0.741339,1.862825,0.971764,-0.012932,0.017648,-0.005670
1388392300013994323!,rebel-devious-beetle,0.570000,-0.958781,1.896269,0.035858,1.999679,0.710876,1.825380,0.902336,-0.016181,0.016764,-0.005664
1388392300013994323!,rebel-devious-beetle,0.580000,-0.951924,1.914274,0.044437,1.999506,0.681999,1.788314,0.836568,-0.018592,0.015903,-0.005665
1388392300013994323!,rebel-devious-beetle,0.590000,-0.945340,1.931913,0.052386,1.999314,0.654620,1.751648,0.774322,-0.020289,0.015068,-0.005672
