ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2008017843088165273!,rebel-wine-beetle,0.000000,-0.049395,2.292770,0.831284,1.819057,0.000000,0.000000,0.000000,0.000000,-0.351939,-0.918694,-0.761540,0.264997
2008017843088165273!,rebel-wine-beetle,0.010000,-0.070961,2.286780,0.816434,1.825770,-4.303053,-1.211333,-2.981192,1.333107,-0.175348,-0.301728,-0.178288,0.134291
2008017843088165273!,rebel-wine-beetle,0.020000,-0.119787,2.270226,0.783086,1.840319,-5.443405,-2.111055,-3.690486,1.570363,-0.122169,-0.125227,-0.014630,0.094795
2008017843088165273!,rebel-wine-beetle,0.030000,-0.175313,2.245216,0.745736,1.855769,-5.645363,-2.889720,-3.781051,1.519406,-0.102550,-0.074949,0.026617,0.080009
2008017843088165273!,rebel-wine-beetle,0.040000,-0.231400,2.212772,0.708174,1.870425,-5.557964,-3.590150,-3.734633,1.413994,-0.092126,-0.060007,0.033354,0.071983
2008017843088165273!,rebel-wine-beetle,0.050000,-0.286083,2.173613,0.671077,1.884053,-5.365305,-4.226201,-3.689262,1.314071,-0.084137,-0.055033,0.030165,0.065737
2008017843088165273!,rebel-wine-beetle,0.060000,-0.338590,2.128368,0.634224,1.896776,-5.121910,-4.800852,-3.685621,1.232358,-0.076623,-0.052902,0.023882,0.059826
2008017843088165273!,rebel-wine-beetle,0.070000,-0.388518,2.077658,0.597119,1.908782,-4.846907,-5.312514,-3.736408,1.168850,-0.068981,-0.051540,0.016454,0.053803
2008017843088165273!,rebel-wine-beetle,0.080000,-0.435614,2.022132,0.559181,1.920239,-4.550113,-5.757910,-3.845643,1.119867,-0.061045,-0.050306,0.008507,0.047545
2008017843088165273!,rebel-wine-beetle,0.090000,-0.479714,1.962474,0.519799,1.931271,-4.239232,-6.133631,-4.014028,1.080370,-0.052824,-0.048991,0.000321,0.041063
2008017843088165273!,rebel-wine-beetle,0.100000,-0.520718,1.899418,0.478377,1.941946,-3.921727,-6.437108,-4.240197,1.044526,-0.044426,-0.047540,-0.007902,0.034443
2008017843088165273!,rebel-wine-beetle,0.110000,-0.558587,1.833718,0.434362,1.952263,-3.605209,-6.667226,-4.521285,1.005947,-0.036023,-0.045956,-0.015958,0.027821
2008017843088165273!,rebel-wine-beetle,0.120000,-0.593366,1.766106,0.387228,1.962156,-3.297258,-6.824810,-4.853226,0.957775,-0.027821,-0.044258,-0.023628,0.021359
