ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1354479684937329291!,great-piquant-bumblebee,0.000000,1.132389,-1.994306,0.000000,-1.994306,0.000000,0.000000,0.000000,0.000000,-0.002508,0.123415
1354479684937329291!,great-piquant-bumblebee,0.010000,1.132119,-1.988435,0.000000,-1.988435,-0.054056,1.174216,0.000000,1.174216,-0.002184,0.108682
1354479684937329291!,great-piquant-bumblebee,0.020000,1.131343,-1.971571,0.000000,-1.971571,-0.101120,2.196549,0.000000,2.196549,-0.001893,0.095494
1354479684937329291!,great-piquant-bumblebee,0.030000,1.130126,-1.945141,0.000000,-1.945141,-0.141926,3.082928,0.000000,3.082928,-0.001634,0.083698
1354479684937329291!,great-piquant-bumblebee,0.040000,1.128528,-1.910427,0.000000,-1.910427,-0.177133,3.847698,0.000000,3.847698,-0.001401,0.073155
1354479684937329291!,great-piquant-bumblebee,0.050000,1.126601,-1.868574,0.000000,-1.868574,-0.207336,4.503778,0.000000,4.503778,-0.001194,0.063741
1354479684937329291!,great-piquant-bumblebee,0.060000,1.124393,-1.820612,0.000000,-1.820612,-0.233071,5.062797,0.000000,5.062797,-0.001009,0.055341
1354479684937329291!,great-piquant-bumblebee,0.070000,1.121946,-1.767459,0.000000,-1.767459,-0.254820,5.535225,0.000000,5.535225,-0.000844,0.047856
1354479684937329291!,great-piquant-bumblebee,0.080000,1.119298,-1.709940,0.000000,-1.709940,-0.273016,5.930484,0.000000,5.930484,-0.000698,0.041193
1354479684937329291!,great-piquant-bumblebee,0.090000,1.116483,-1.648790,0.000000,-1.648790,-0.288050,6.257052,0.000000,6.257052,-0.000567,0.035270
1354479684937329291!,great-piquant-bumblebee,0.100000,1.113531,-1.584667,0.000000,-1.584667,-0.300273,6.522558,0.000000,6.522558,-0.000451,0.030012
1354479684937329291!,great-piquant-bumblebee,0.110000,1.110469,-1.518158,0.000000,-1.518158,-0.310000,6.733863,0.000000,6.733863,-0.000349,0.025353
1354479684937329291!,great-piquant-bumblebee,0.120000,1.107322,-1.449786,0.000000,-1.449786,-0.317517,6.897138,0.000000,6.897138,-0.000258,0.021233
1354479684937329291!,great-piquant-bumblebee,0.130000,1.104110,-1.380026,0.000000,-1.380026,-0.323078,7.017931,0.000000,7.017931,-0.000178,0.017596
1354479684937329291!,great-piquant-bumblebee,0.140000,1.100854,-1.309286,0.000000,-1.309286,-0.326912,7.101231,0.000000,7.101231,-0.000107,0.014393
1354479684937329291!,great-piquant-bumblebee,0.150000,1.097569,-1.237925,0.000000,-1.237925,-0.329227,7.151517,0.000000,7.151517,-0.000045,0.011581
1354479684937329291!,great-piquant-bumblebee,0.160000,1.094269,-1.166258,0.000000,-1.166258,-0.330208,7.172813,0.000000,7.172813,0.000009,0.009119
1354479684937329291!,great-piquant-bumblebee,0.170000,1.090969,-1.094560,0.000000,-1.094560,-0.330020,7.168724,0.000000,7.168724,0.000056,0.006970
1354479684937329291!,great-piquant-bumblebee,0.180000,1.087677,-1.023069,0.000000,-1.023069,-0.328812,7.142484,0.000000,7.142484,0.000097,0.005103
1354479684937329291!,great-piquant-bumblebee,0.190000,1.084405,-0.951986,0.000000,-0.951986,-0.326717,7.096990,0.000000,7.096990,0.000133,0.003486
1354479684937329291!,great-piquant-bumblebee,0.200000,1.081159,-0.881483,0.000000,-0.881483,-0.323856,7.034831,0.000000,7.034831,0.000163,0.002094
1354479684937329291!,great-piquant-bumblebee,0.210000,1.077947,-0.811711,0.000000,-0.811711,-0.320333,6.958318,0.000000,6.958318,0.000190,0.000902
1354479684937329291!,great-piquant-bumblebee,0.220000,1.074775,-0.742797,0.000000,-0.742797,-0.316245,6.869517,0.000000,6.869517,0.000212,-0.000111
1354479684937329291!,great-piquant-bumblebee,0.230000,1.071647,-0.674853,0.000000,-0.674853,-0.311676,6.770269,0.000000,6.770269,0.000231,-0.000965
1354479684937329291!,great-piquant-bumblebee,0.240000,1.068568,-0.607969,0.000000,-0.607969,-0.306702,6.662217,0.000000,6.662217,0.000246,-0.001678
1354479684937329291!,great-piquant-bumblebee,0.250000,1.065541,-0.542224,0.000000,-0.542224,-0.301390,6.546819,0.000000,6.546819,0.000259,-0.002264
