ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1742341990299382137!,great-proficient-bumblebee,0.000000,-2.109967,-0.053881,0.000000,-0.053881,0.000000,0.000000,0.000000,0.000000,-0.018726,-0.049598,-0.041443,0.014090
1742341990299382137!,great-proficient-bumblebee,0.010000,-2.107764,-0.049663,0.000000,-0.049663,0.440524,0.843538,0.000000,0.843538,-0.016172,-0.043596,-0.036774,0.012157
1742341990299382137!,great-proficient-bumblebee,0.020000,-2.101437,-0.037548,0.000000,-0.037548,0.824067,1.577965,0.000000,1.577965,-0.013886,-0.038223,-0.032594,0.010427
1742341990299382137!,great-proficient-bumblebee,0.030000,-2.091522,-0.018561,0.000000,-0.018561,1.156605,2.214725,0.000000,2.214725,-0.011841,-0.033417,-0.028855,0.008880
1742341990299382137!,great-proficient-bumblebee,0.040000,-2.078498,0.006377,0.000000,0.006377,1.443519,2.764123,0.000000,2.764123,-0.010014,-0.029122,-0.025514,0.007497
1742341990299382137!,great-proficient-bumblebee,0.050000,-2.062796,0.036443,0.000000,0.036443,1.689657,3.235440,0.000000,3.235440,-0.008381,-0.025286,-0.022530,0.006262
1742341990299382137!,great-proficient-bumblebee,0.060000,-2.044803,0.070899,0.000000,0.070899,1.899381,3.637031,0.000000,3.637031,-0.006925,-0.021864,-0.019867,0.005160
1742341990299382137!,great-proficient-bumblebee,0.070000,-2.024862,0.109082,0.000000,0.109082,2.076620,3.976415,0.000000,3.976415,-0.005628,-0.018815,-0.017495,0.004178
1742341990299382137!,great-proficient-bumblebee,0.080000,-2.003283,0.150403,0.000000,0.150403,2.224906,4.260362,0.000000,4.260362,-0.004473,-0.016100,-0.015383,0.003304
1742341990299382137!,great-proficient-bumblebee,0.090000,-1.980341,0.194332,0.000000,0.194332,2.347423,4.494963,0.000000,4.494963,-0.003446,-0.013687,-0.013506,0.002527
1742341990299382137!,great-proficient-bumblebee,0.100000,-1.956285,0.240397,0.000000,0.240397,2.447032,4.685699,0.000000,4.685699,-0.002535,-0.011545,-0.011839,0.001837
1742341990299382137!,great-proficient-bumblebee,0.110000,-1.931339,0.288164,0.000000,0.288164,2.526306,4.837497,0.000000,4.837497,-0.001727,-0.009647,-0.010363,0.001226
1742341990299382137!,great-proficient-bumblebee,0.120000,-1.905703,0.337254,0.000000,0.337254,2.587563,4.954795,0.000000,4.954795,-0.001013,-0.007969,-0.009057,0.000685
1742341990299382137!,great-proficient-bumblebee,0.130000,-1.879547,0.387339,0.000000,0.387339,2.632887,5.041583,0.000000,5.041583,-0.000383,-0.006487,-0.007905,0.000209
1742341990299382137!,great-proficient-bumblebee,0.140000,-1.853022,0.438129,0.000000,0.438129,2.664148,5.101444,0.000000,5.101444,0.000172,-0.005183,-0.006890,-0.000211
1742341990299382137!,great-proficient-bumblebee,0.150000,-1.826262,0.489371,0.000000,0.489371,2.683027,5.137595,0.000000,5.137595,0.000660,-0.004038,-0.005999,-0.000580
1742341990299382137!,great-proficient-bumblebee,0.160000,-1.799381,0.540844,0.000000,0.540844,2.691032,5.152923,0.000000,5.152923,0.001087,-0.003035,-0.005219,-0.000903
1742341990299382137!,great-proficient-bumblebee,0.170000,-1.772480,0.592355,0.000000,0.592355,2.689514,5.150016,0.000000,5.150016,0.001459,-0.002159,-0.004537,-0.001185
1742341990299382137!,great-proficient-bumblebee,0.180000,-1.745647,0.643737,0.000000,0.643737,2.679683,5.131191,0.000000,5.131191,0.001783,-0.001397,-0.003945,-0.001430
1742341990299382137!,great-proficient-bumblebee,0.190000,-1.718956,0.694847,0.000000,0.694847,2.662622,5.098522,0.000000,5.098522,0.002064,-0.000738,-0.003432,-0.001643
1742341990299382137!,great-proficient-bumblebee,0.200000,-1.692472,0.745559,0.000000,0.745559,2.639301,5.053865,0.000000,5.053865,0.002306,-0.000170,-0.002990,-0.001826
