ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
224332751193807118!,talented-ruddy-butterfly,0.000000,-1.447293,2.291422,-1.344217,1.296749,-0.920388,0.391006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183799,0.051645,0.150314
224332751193807118!,talented-ruddy-butterfly,0.010000,-1.439988,2.292239,-1.341707,1.297080,-0.920831,0.389962,1.458889,0.160708,0.502192,0.066226,-0.087899,-0.207560,0.123075,-0.004726,0.117410
224332751193807118!,talented-ruddy-butterfly,0.020000,-1.419965,2.293633,-1.335131,1.297237,-0.922323,0.386419,2.544399,0.111971,0.813899,-0.035365,-0.209063,-0.499000,0.082619,-0.042666,0.095010
224332751193807118!,talented-ruddy-butterfly,0.030000,-1.390342,2.293743,-1.326045,1.295812,-0.925107,0.379707,3.378369,-0.097559,1.004626,-0.250500,-0.345312,-0.841308,0.056388,-0.067026,0.079806
224332751193807118!,talented-ruddy-butterfly,0.040000,-1.353219,2.291150,-1.315415,1.291865,-0.929258,0.369432,4.043016,-0.428457,1.123147,-0.538919,-0.481271,-1.210575,0.039990,-0.081479,0.069373
224332751193807118!,talented-ruddy-butterfly,0.050000,-1.310044,2.284801,-1.303796,1.284821,-0.934704,0.355428,4.592518,-0.850032,1.203631,-0.871205,-0.604304,-1.589196,0.030280,-0.088582,0.061938
224332751193807118!,talented-ruddy-butterfly,0.060000,-1.261776,2.273902,-1.291443,1.274343,-0.941269,0.337658,5.061020,-1.337821,1.269779,-1.225295,-0.704283,-1.963287,0.025007,-0.090013,0.056206
224332751193807118!,talented-ruddy-butterfly,0.070000,-1.209140,2.257904,-1.278428,1.260307,-0.948680,0.316239,5.467967,-1.870457,1.337182,-1.583551,-0.773638,-2.320827,0.022539,-0.086819,0.051237
224332751193807118!,talented-ruddy-butterfly,0.080000,-1.152683,2.236442,-1.264684,1.242734,-0.956610,0.291371,5.822984,-2.427936,1.415536,-1.931172,-0.807471,-2.651034,0.021647,-0.079683,0.046347
224332751193807118!,talented-ruddy-butterfly,0.090000,-1.092912,2.209365,-1.250075,1.221792,-0.964692,0.263379,6.128534,-2.990126,1.509446,-2.255037,-0.803717,-2.943818,0.021389,-0.069116,0.041078
224332751193807118!,talented-ruddy-butterfly,0.100000,-1.030333,2.176728,-1.234445,1.197780,-0.972553,0.232683,6.382692,-3.536655,1.619402,-2.543502,-0.763221,-3.190059,0.021049,-0.055626,0.035172
224332751193807118!,talented-ruddy-butterfly,0.110000,-0.965485,2.138789,-1.217645,1.171104,-0.979839,0.199791,6.581393,-4.047589,1.742593,-2.786692,-0.689632,-3.382174,0.020121,-0.039829,0.028565
224332751193807118!,talented-ruddy-butterfly,0.120000,-0.898951,2.096003,-1.199570,1.142259,-0.986247,0.165277,6.720403,-4.504736,1.873804,-2.977092,-0.589024,-3.514848,0.018313,-0.022491,0.021376
224332751193807118!,talented-ruddy-butterfly,0.130000,-0.831348,2.048992,-1.180173,1.111804,-0.991546,0.129755,6.796918,-4.893201,2.006438,-3.110164,-0.469227,-3.585679,0.015551,-0.004513,0.013873
224332751193807118!,talented-ruddy-butterfly,0.140000,-0.763313,1.998506,-1.159478,1.080327,-0.995587,0.093848,6.810702,-5.202779,2.133606,-3.184764,-0.338931,-3.595547,0.011961,0.013146,0.006417
224332751193807118!,talented-ruddy-butterfly,0.150000,-0.695458,1.945364,-1.137569,1.048403,-0.998308,0.058148,6.764505,-5.428769,2.249102,-3.203129,-0.206686,-3.548491,0.007824,0.029577,-0.000602
224332751193807118!,talented-ruddy-butterfly,0.160000,-0.628342,1.890384,-1.114586,1.016560,-0.999731,0.023178,6.664030,-5.572074,2.348182,-3.170497,-0.080015,-3.451245,0.003498,0.044036,-0.006837
224332751193807118!,talented-ruddy-butterfly,0.170000,-0.562461,1.834354,-1.090706,0.985262,-0.999944,-0.010611,6.517497,-5.638568,2.428068,-3.094413,0.035150,-3.312500,-0.000655,0.056014,-0.012041
224332751193807118!,talented-ruddy-butterfly,0.180000,-0.498219,1.777987,-1.066123,0.954892,-0.999081,-0.042858,6.334681,-5.637852,2.487998,-2.983786,0.134780,-3.141906,-0.004339,0.065280,-0.016091
224332751193807118!,talented-ruddy-butterfly,0.190000,-0.435927,1.721892,-1.041032,0.925747,-0.997310,-0.073297,6.125853,-5.581721,2.528952,-2.847919,0.216743,-2.949109,-0.007355,0.071858,-0.018989
224332751193807118!,talented-ruddy-butterfly,0.200000,-0.375795,1.666563,-1.015612,0.898035,-0.994810,-0.101748,5.900811,-5.482659,2.553174,-2.695678,0.280548,-2.742962,-0.009617,0.075980,-0.020836
224332751193807118!,talented-ruddy-butterfly,0.210000,-0.317948,1.612372,-0.990016,0.871883,-0.991759,-0.128115,5.668186,-5.352609,2.563630,-2.534911,0.326955,-2.531013,-0.011137,0.078008,-0.021796
224332751193807118!,talented-ruddy-butterfly,0.220000,-0.262436,1.559588,-0.964375,0.847350,-0.988325,-0.152363,5.435082,-5.202164,2.563544,-2.372147,0.357550,-2.319298,-0.011997,0.078367,-0.022064
224332751193807118!,talented-ruddy-butterfly,0.230000,-0.209227,1.508368,-0.938768,0.824431,-0.984654,-0.174516,5.206594,-5.039863,2.555793,-2.212311,0.374341,-2.112107,-0.012313,0.077472,-0.021829
224332751193807118!,talented-ruddy-butterfly,0.240000,-0.158269,1.458809,-0.913269,0.803084,-0.980877,-0.194628,4.986512,-4.872525,2.543036,-2.059117,0.379484,-1.912507,-0.012219,0.075708,-0.021264
224332751193807118!,talented-ruddy-butterfly,0.250000,-0.109467,1.410942,-0.887915,0.783233,-0.977100,-0.212782,4.777086,-4.705038,2.527324,-1.915013,0.375063,-1.722297,-0.011844,0.073394,-0.020508
224332751193807118!,talented-ruddy-butterfly,0.260000,-0.062709,1.364754,-0.862730,0.764783,-0.973409,-0.229073,4.579460,-4.540737,2.510172,-1.781484,0.362966,-1.542364,-0.011298,0.070781,-0.019668
224332751193807118!,talented-ruddy-butterfly,0.270000,-0.017874,1.320206,-0.837721,0.747624,-0.969874,-0.243606,4.393968,-4.381711,2.492613,-1.659274,0.344841,-1.372928,-0.010668,0.068055,-0.018820
