ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1582695040796617623!,great-devious-beetle,0.000000,1.031796,-0.848113,1.368782,0.613543,0.000000,0.000000,0.000000,0.000000,-0.004801,-0.170228
1582695040796617623!,great-devious-beetle,0.010000,1.023940,-0.844829,1.368054,0.615166,-1.566459,0.657503,-0.145005,0.322473,0.057224,-0.115122
1582695040796617623!,great-devious-beetle,0.020000,1.003124,-0.834991,1.365620,0.620549,-2.593478,1.312916,-0.341778,0.752139,0.086251,-0.081257
1582695040796617623!,great-devious-beetle,0.030000,0.973726,-0.818762,1.361125,0.630349,-3.282703,1.933238,-0.557962,1.204818,0.096082,-0.059891
1582695040796617623!,great-devious-beetle,0.040000,0.938505,-0.796607,1.354448,0.644570,-3.756705,2.493386,-0.777374,1.633510,0.095861,-0.045659
1582695040796617623!,great-devious-beetle,0.050000,0.899250,-0.769190,1.345589,0.662865,-4.088005,2.980548,-0.993091,2.015933,0.090925,-0.035494
1582695040796617623!,great-devious-beetle,0.060000,0.857176,-0.737262,1.334594,0.684734,-4.319786,3.390710,-1.202725,2.344196,0.084174,-0.027714
1582695040796617623!,great-devious-beetle,0.070000,0.813151,-0.701592,1.321522,0.709634,-4.478668,3.725025,-1.405874,2.618102,0.077093,-0.021427
1582695040796617623!,great-devious-beetle,0.080000,0.767824,-0.662925,1.306436,0.737038,-4.582091,3.987430,-1.602915,2.841243,0.070401,-0.016168
1582695040796617623!,great-devious-beetle,0.090000,0.721698,-0.621961,1.289392,0.766464,-4.642404,4.183268,-1.794508,3.018831,0.064409,-0.011693
1582695040796617623!,great-devious-beetle,0.100000,0.675167,-0.579344,1.270443,0.797481,-4.669036,4.318524,-1.981404,3.156516,0.059219,-0.007872
1582695040796617623!,great-devious-beetle,0.110000,0.628538,-0.535660,1.249630,0.829714,-4.669621,4.399370,-2.164378,3.259765,0.054820,-0.004624
1582695040796617623!,great-devious-beetle,0.120000,0.582044,-0.491431,1.226994,0.862836,-4.650546,4.431899,-2.344168,3.333520,0.051147,-0.001893
1582695040796617623!,great-devious-beetle,0.130000,0.535853,-0.447120,1.202568,0.896566,-4.617209,4.421922,-2.521463,3.382048,0.048103,0.000371
1582695040796617623!,great-devious-beetle,0.140000,0.490084,-0.403124,1.176372,0.930671,-4.574179,4.374818,-2.696893,3.408884,0.045580,0.002216
1582695040796617623!,great-devious-beetle,0.150000,0.444814,-0.359791,1.148423,0.964948,-4.525264,4.295486,-2.870946,3.416828,0.043462,0.003687
1582695040796617623!,great-devious-beetle,0.160000,0.400083,-0.317422,1.118732,0.999219,-4.473558,4.188310,-3.043905,3.407977,0.041634,0.004831
1582695040796617623!,great-devious-beetle,0.170000,0.355904,-0.276274,1.087310,1.033323,-4.421475,4.057169,-3.215786,3.383796,0.039980,0.005688
1582695040796617623!,great-devious-beetle,0.180000,0.312269,-0.236569,1.054168,1.067113,-4.370801,3.905473,-3.386277,3.345200,0.038389,0.006298
1582695040796617623!,great-devious-beetle,0.190000,0.269154,-0.198495,1.019325,1.100444,-4.322736,3.736226,-3.554690,3.292659,0.036756,0.006692
1582695040796617623!,great-devious-beetle,0.200000,0.226526,-0.162215,0.982809,1.133175,-4.277948,3.552099,-3.719924,3.226310,0.034980,0.006898
1582695040796617623!,great-devious-beetle,0.210000,0.184324,-0.127850,0.944672,1.165159,-4.236516,3.355508,-3.880383,3.146086,0.032967,0.006935
1582695040796617623!,great-devious-beetle,0.220000,0.142511,-0.095509,0.904976,1.196252,-4.198236,3.148713,-4.034083,3.051821,0.030635,0.006819
