ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2208492526339528369!,great-wine-beetle,0.000000,1.382094,0.434754,0.296919,1.470319,0.000000,0.000000,0.000000,0.000000,0.393032,0.467829,0.130823,-0.304026
2208492526339528369!,great-wine-beetle,0.010000,1.376400,0.420397,0.303744,1.468925,-1.148020,-2.858035,1.369011,-0.283084,0.239224,0.269669,0.060182,-0.185268
2208492526339528369!,great-wine-beetle,0.020000,1.360616,0.383901,0.321046,1.465240,-2.024535,-4.417322,2.093207,-0.458639,0.148375,0.154286,0.020602,-0.115097
2208492526339528369!,great-wine-beetle,0.030000,1.336807,0.335765,0.343849,1.460057,-2.745716,-5.181986,2.464502,-0.580399,0.094239,0.089270,0.001837,-0.073229
2208492526339528369!,great-wine-beetle,0.040000,1.306373,0.282320,0.369518,1.453773,-3.339984,-5.480030,2.665223,-0.677442,0.060712,0.052722,-0.004991,-0.047247
2208492526339528369!,great-wine-beetle,0.050000,1.270553,0.227268,0.396854,1.446550,-3.817485,-5.506443,2.796363,-0.767169,0.038771,0.031840,-0.005546,-0.030198
2208492526339528369!,great-wine-beetle,0.060000,1.230501,0.172764,0.425425,1.438407,-4.186657,-5.374361,2.909471,-0.860509,0.023544,0.019576,-0.003057,-0.018335
2208492526339528369!,great-wine-beetle,0.070000,1.187276,0.120059,0.455178,1.429270,-4.456702,-5.150262,3.028645,-0.964529,0.012419,0.012133,0.000717,-0.009645
2208492526339528369!,great-wine-beetle,0.080000,1.141833,0.069866,0.486228,1.419008,-4.637402,-4.874587,3.163276,-1.083907,0.003980,0.007466,0.004843,-0.003039
2208492526339528369!,great-wine-beetle,0.090000,1.095023,0.022566,0.518740,1.407448,-4.738693,-4.573141,3.315001,-1.221803,-0.002573,0.004454,0.008835,0.002099
2208492526339528369!,great-wine-beetle,0.100000,1.047595,-0.021678,0.552876,1.394392,-4.770384,-4.263258,3.481446,-1.380393,-0.007711,0.002466,0.012448,0.006134
2208492526339528369!,great-wine-beetle,0.110000,1.000199,-0.062847,0.588761,1.379623,-4.741986,-3.957156,3.658207,-1.561158,-0.011739,0.001136,0.015574,0.009299
2208492526339528369!,great-wine-beetle,0.120000,0.953389,-0.101028,0.626472,1.362913,-4.662616,-3.663779,3.839933,-1.765051,-0.014866,0.000238,0.018175,0.011760
2208492526339528369!,great-wine-beetle,0.130000,0.907621,-0.136384,0.666019,1.344031,-4.540916,-3.389823,4.020952,-1.992536,-0.017251,-0.000371,0.020255,0.013637
2208492526339528369!,great-wine-beetle,0.140000,0.863244,-0.169124,0.707339,1.322752,-4.385026,-3.140305,4.195629,-2.243604,-0.019018,-0.000788,0.021842,0.015028
2208492526339528369!,great-wine-beetle,0.150000,0.820547,-0.199509,0.750331,1.298847,-4.202638,-2.919017,4.358436,-2.517824,-0.020269,-0.001079,0.022970,0.016012
