ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2200139352580229356!,lush-proficient-bumblebee,0.000000,-2.109967,-0.053881,0.000000,-0.053881,0.000000,0.000000,0.000000,0.000000,-0.018726,-0.049598,-0.041443,0.014090
2200139352580229356!,lush-proficient-bumblebee,0.010000,-2.107764,-0.049663,0.000000,-0.049663,0.440524,0.843538,0.000000,0.843538,-0.016172,-0.043596,-0.036774,0.012157
2200139352580229356!,lush-proficient-bumblebee,0.020000,-2.101437,-0.037548,0.000000,-0.037548,0.824067,1.577965,0.000000,1.577965,-0.013886,-0.038223,-0.032594,0.010427
2200139352580229356!,lush-proficient-bumblebee,0.030000,-2.091522,-0.018561,0.000000,-0.018561,1.156605,2.214725,0.000000,2.214725,-0.011841,-0.033417,-0.028855,0.008880
2200139352580229356!,lush-proficient-bumblebee,0.040000,-2.078498,0.006377,0.000000,0.006377,1.443519,2.764123,0.000000,2.764123,-0.010014,-0.029122,-0.025514,0.007497
2200139352580229356!,lush-proficient-bumblebee,0.050000,-2.062796,0.036443,0.000000,0.036443,1.689657,3.235440,0.000000,3.235440,-0.008381,-0.025286,-0.022530,0.006262
2200139352580229356!,lush-proficient-bumblebee,0.060000,-2.044803,0.070899,0.000000,0.070899,1.899381,3.637031,0.000000,3.637031,-0.006925,-0.021864,-0.019867,0.005160
2200139352580229356!,lush-proficient-bumblebee,0.070000,-2.024862,0.109082,0.000000,0.109082,2.076620,3.976415,0.000000,3.976415,-0.005628,-0.018815,-0.017495,0.004178
2200139352580229356!,lush-proficient-bumblebee,0.080000,-2.003283,0.150403,0.000000,0.150403,2.224906,4.260362,0.000000,4.260362,-0.004473,-0.016100,-0.015383,0.003304
2200139352580229356!,lush-proficient-bumblebee,0.090000,-1.980341,0.194332,0.000000,0.194332,2.347423,4.494963,0.000000,4.494963,-0.003446,-0.013687,-0.013506,0.002527
2200139352580229356!,lush-proficient-bumblebee,0.100000,-1.956285,0.240397,0.000000,0.240397,2.447032,4.685699,0.000000,4.685699,-0.002535,-0.011545,-0.011839,0.001837
2200139352580229356!,lush-proficient-bumblebee,0.110000,-1.931335,0.288173,0.000000,0.288173,2.526306,4.837497,0.000000,4.837497,-0.001727,-0.009647,-0.010363,0.001226
2200139352580229356!,lush-proficient-bumblebee,0.120000,-1.905693,0.337273,0.000000,0.337273,2.587562,4.954792,0.000000,4.954792,-0.001013,-0.007968,-0.009057,0.000685
2200139352580229356!,lush-proficient-bumblebee,0.130000,-1.879531,0.387370,0.000000,0.387370,2.632882,5.041574,0.000000,5.041574,-0.000382,-0.006487,-0.007904,0.000208
2200139352580229356!,lush-proficient-bumblebee,0.140000,-1.853001,0.438171,0.000000,0.438171,2.664139,5.101427,0.000000,5.101427,0.000173,-0.005183,-0.006890,-0.000212
2200139352580229356!,lush-proficient-bumblebee,0.150000,-1.826236,0.489421,0.000000,0.489421,2.683013,5.137567,0.000000,5.137567,0.000660,-0.004037,-0.005999,-0.000580
2200139352580229356!,lush-proficient-bumblebee,0.160000,-1.799353,0.540898,0.000000,0.540898,2.691011,5.152883,0.000000,5.152883,0.001087,-0.003034,-0.005218,-0.000903
2200139352580229356!,lush-proficient-bumblebee,0.170000,-1.772453,0.592407,0.000000,0.592407,2.689487,5.149964,0.000000,5.149964,0.001459,-0.002158,-0.004537,-0.001185
2200139352580229356!,lush-proficient-bumblebee,0.180000,-1.745624,0.643781,0.000000,0.643781,2.679651,5.131129,0.000000,5.131129,0.001783,-0.001397,-0.003945,-0.001431
2200139352580229356!,lush-proficient-bumblebee,0.190000,-1.718941,0.694874,0.000000,0.694874,2.662587,5.098455,0.000000,5.098455,0.002064,-0.000738,-0.003432,-0.001643
2200139352580229356!,lush-proficient-bumblebee,0.200000,-1.692471,0.745561,0.000000,0.745561,2.639266,5.053798,0.000000,5.053798,0.002306,-0.000170,-0.002990,-0.001826
2200139352580229356!,lush-proficient-bumblebee,0.210000,-1.666268,0.795736,0.000000,0.795736,2.610553,4.998818,0.000000,4.998818,0.002512,0.000316,-0.002612,-0.001982
2200139352580229356!,lush-proficient-bumblebee,0.220000,-1.640381,0.845306,0.000000,0.845306,2.577224,4.934997,0.000000,4.934997,0.002689,0.000730,-0.002290,-0.002115
2200139352580229356!,lush-proficient-bumblebee,0.230000,-1.614850,0.894193,0.000000,0.894193,2.539966,4.863654,0.000000,4.863654,0.002837,0.001079,-0.002018,-0.002228
2200139352580229356!,lush-proficient-bumblebee,0.240000,-1.589709,0.942334,0.000000,0.942334,2.499395,4.785967,0.000000,4.785967,0.002961,0.001371,-0.001792,-0.002322
2200139352580229356!,lush-proficient-bumblebee,0.250000,-1.564988,0.989672,0.000000,0.989672,2.456058,4.702983,0.000000,4.702983,0.003063,0.001611,-0.001605,-0.002399
2200139352580229356!,lush-proficient-bumblebee,0.260000,-1.540709,1.036162,0.000000,1.036162,2.410440,4.615631,0.000000,4.615631,0.003146,0.001806,-0.001453,-0.002462
2200139352580229356!,lush-proficient-bumblebee,0.270000,-1.516893,1.081767,0.000000,1.081767,2.362973,4.524739,0.000000,4.524739,0.003212,0.001960,-0.001333,-0.002512
2200139352580229356!,lush-proficient-bumblebee,0.280000,-1.493554,1.126456,0.000000,1.126456,2.314039,4.431039,0.000000,4.431039,0.003262,0.002079,-0.001241,-0.002550
2200139352580229356!,lush-proficient-bumblebee,0.290000,-1.470706,1.170208,0.000000,1.170208,2.263978,4.335178,0.000000,4.335178,0.003300,0.002166,-0.001173,-0.002578
2200139352580229356!,lush-proficient-bumblebee,0.300000,-1.448357,1.213003,0.000000,1.213003,2.213087,4.237729,0.000000,4.237729,0.003325,0.002226,-0.001126,-0.002597
2200139352580229356!,lush-proficient-bumblebee,0.310000,-1.426514,1.254828,0.000000,1.254828,2.161631,4.139199,0.000000,4.139199,0.003340,0.002261,-0.001099,-0.002608
2200139352580229356!,lush-proficient-bumblebee,0.320000,-1.405182,1.295676,0.000000,1.295676,2.109842,4.040031,0.000000,4.040031,0.003346,0.002274,-0.001089,-0.002613
2200139352580229356!,lush-proficient-bumblebee,0.330000,-1.384363,1.335541,0.000000,1.335541,2.057924,3.940616,0.000000,3.940616,0.003343,0.002269,-0.001093,-0.002611
2200139352580229356!,lush-proficient-bumblebee,0.340000,-1.364059,1.374421,0.000000,1.374421,2.006056,3.841297,0.000000,3.841297,0.003334,0.002247,-0.001109,-0.002604
2200139352580229356!,lush-proficient-bumblebee,0.350000,-1.344267,1.412319,0.000000,1.412319,1.954395,3.742373,0.000000,3.742373,0.003319,0.002211,-0.001138,-0.002592
2200139352580229356!,lush-proficient-bumblebee,0.360000,-1.324987,1.449238,0.000000,1.449238,1.903075,3.644104,0.000000,3.644104,0.003298,0.002163,-0.001175,-0.002577
2200139352580229356!,lush-proficient-bumblebee,0.370000,-1.306215,1.485184,0.000000,1.485184,1.852216,3.546715,0.000000,3.546715,0.003273,0.002104,-0.001221,-0.002558
2200139352580229356!,lush-proficient-bumblebee,0.380000,-1.287946,1.520166,0.000000,1.520166,1.801918,3.450403,0.000000,3.450403,0.003244,0.002035,-0.001274,-0.002536
2200139352580229356!,lush-proficient-bumblebee,0.390000,-1.270175,1.554194,0.000000,1.554194,1.752269,3.355333,0.000000,3.355333,0.003211,0.001959,-0.001334,-0.002511
2200139352580229356!,lush-proficient-bumblebee,0.400000,-1.252897,1.587279,0.000000,1.587279,1.703345,3.261650,0.000000,3.261650,0.003176,0.001876,-0.001398,-0.002485
2200139352580229356!,lush-proficient-bumblebee,0.410000,-1.236105,1.619433,0.000000,1.619433,1.655208,3.169474,0.000000,3.169474,0.003139,0.001788,-0.001467,-0.002456
2200139352580229356!,lush-proficient-bumblebee,0.420000,-1.219792,1.650671,0.000000,1.650671,1.607911,3.078908,0.000000,3.078908,0.003099,0.001695,-0.001540,-0.002426
2200139352580229356!,lush-proficient-bumblebee,0.430000,-1.203950,1.681006,0.000000,1.681006,1.561498,2.990034,0.000000,2.990034,0.003058,0.001598,-0.001615,-0.002395
2200139352580229356!,lush-proficient-bumblebee,0.440000,-1.188571,1.710454,0.000000,1.710454,1.516005,2.902923,0.000000,2.902923,0.003015,0.001498,-0.001693,-0.002363
2200139352580229356!,lush-proficient-bumblebee,0.450000,-1.173647,1.739031,0.000000,1.739031,1.471462,2.817629,0.000000,2.817629,0.002972,0.001395,-0.001772,-0.002330
2200139352580229356!,lush-proficient-bumblebee,0.460000,-1.159169,1.766754,0.000000,1.766754,1.427891,2.734197,0.000000,2.734197,0.002927,0.001291,-0.001854,-0.002296
2200139352580229356!,lush-proficient-bumblebee,0.470000,-1.145129,1.793638,0.000000,1.793638,1.385308,2.652657,0.000000,2.652657,0.002882,0.001186,-0.001936,-0.002262
2200139352580229356!,lush-proficient-bumblebee,0.480000,-1.131518,1.819702,0.000000,1.819702,1.343726,2.573035,0.000000,2.573035,0.002837,0.001079,-0.002018,-0.002228
2200139352580229356!,lush-proficient-bumblebee,0.490000,-1.118326,1.844962,0.000000,1.844962,1.303153,2.495343,0.000000,2.495343,0.002792,0.000973,-0.002101,-0.002194
2200139352580229356!,lush-proficient-bumblebee,0.500000,-1.105545,1.869436,0.000000,1.869436,1.263592,2.419590,0.000000,2.419590,0.002746,0.000866,-0.002184,-0.002159
2200139352580229356!,lush-proficient-bumblebee,0.510000,-1.093165,1.893142,0.000000,1.893142,1.225044,2.345776,0.000000,2.345776,0.002701,0.000760,-0.002267,-0.002125
2200139352580229356!,lush-proficient-bumblebee,0.520000,-1.081176,1.916098,0.000000,1.916098,1.187507,2.273897,0.000000,2.273897,0.002656,0.000654,-0.002349,-0.002091
2200139352580229356!,lush-proficient-bumblebee,0.530000,-1.069571,1.938321,0.000000,1.938321,1.150974,2.203942,0.000000,2.203942,0.002611,0.000549,-0.002431,-0.002057
2200139352580229356!,lush-proficient-bumblebee,0.540000,-1.058328,1.959850,0.000000,1.959850,1.115439,2.135898,0.000000,2.135898,0.002567,0.000445,-0.002512,-0.002024
2200139352580229356!,lush-proficient-bumblebee,0.550000,-1.047434,1.980709,0.000000,1.980709,1.080889,2.069739,0.000000,2.069739,0.002524,0.000343,-0.002591,-0.001991
2200139352580229356!,lush-proficient-bumblebee,0.560000,-1.036882,2.000915,0.000000,2.000915,1.047308,2.005438,0.000000,2.005438,0.002481,0.000242,-0.002669,-0.001958
2200139352580229356!,lush-proficient-bumblebee,0.570000,-1.026662,2.020485,0.000000,2.020485,1.014681,1.942962,0.000000,1.942962,0.002439,0.000144,-0.002746,-0.001927
2200139352580229356!,lush-proficient-bumblebee,0.580000,-1.016767,2.039433,0.000000,2.039433,0.982991,1.882280,0.000000,1.882280,0.002398,0.000047,-0.002821,-0.001895
2200139352580229356!,lush-proficient-bumblebee,0.590000,-1.007187,2.057777,0.000000,2.057777,0.952220,1.823359,0.000000,1.823359,0.002357,-0.000048,-0.002895,-0.001865
2200139352580229356!,lush-proficient-bumblebee,0.600000,-0.997916,2.075530,0.000000,2.075530,0.922352,1.766166,0.000000,1.766166,0.002318,-0.000141,-0.002968,-0.001835
