ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
599215226191070467!,thoughtful-antique-butterfly,0.000000,1.382094,0.434754,-0.533651,-0.139636,-0.372397,0.333648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073761,0.211923,-0.073228,-0.127584,-0.031074,0.276093
599215226191070467!,thoughtful-antique-butterfly,0.010000,1.384660,0.421521,-0.534762,-0.140457,-0.373219,0.332727,0.505539,-2.644994,-0.220883,-0.163920,-0.163577,-0.183484,0.056420,0.098436,-0.025753,-0.074901,-0.005429,0.113759
599215226191070467!,thoughtful-antique-butterfly,0.020000,1.390067,0.388567,-0.538094,-0.142657,-0.375489,0.330164,0.567111,-3.946961,-0.444246,-0.276080,-0.289538,-0.329285,0.047080,0.045064,-0.004185,-0.049229,0.005807,0.037954
599215226191070467!,thoughtful-antique-butterfly,0.030000,1.395020,0.345758,-0.543621,-0.145846,-0.378901,0.326243,0.418746,-4.614034,-0.659578,-0.361661,-0.391835,-0.455081,0.040865,0.019623,0.005042,-0.035674,0.010017,0.002681
599215226191070467!,thoughtful-antique-butterfly,0.040000,1.398031,0.297820,-0.551231,-0.149813,-0.383248,0.321124,0.182538,-4.971044,-0.859971,-0.431332,-0.476135,-0.568247,0.036040,0.007198,0.008489,-0.027716,0.010923,-0.013661
599215226191070467!,thoughtful-antique-butterfly,0.050000,1.398519,0.247103,-0.560761,-0.154422,-0.388364,0.314918,-0.082935,-5.169387,-1.041958,-0.489740,-0.545109,-0.672242,0.031900,0.000875,0.009253,-0.022410,0.010307,-0.021143
599215226191070467!,thoughtful-antique-butterfly,0.060000,1.396328,0.194839,-0.572020,-0.159570,-0.394104,0.307704,-0.350302,-5.280610,-1.204070,-0.538886,-0.600250,-0.768792,0.028147,-0.002557,0.008780,-0.018405,0.009008,-0.024458
599215226191070467!,thoughtful-antique-butterfly,0.070000,1.391505,0.141729,-0.584808,-0.165170,-0.400334,0.299554,-0.606822,-5.339181,-1.345932,-0.579601,-0.642600,-0.858791,0.024656,-0.004589,0.007748,-0.015086,0.007422,-0.025797
599215226191070467!,thoughtful-antique-butterfly,0.080000,1.384188,0.088216,-0.598924,-0.171139,-0.406930,0.290530,-0.846556,-5.362315,-1.467784,-0.612204,-0.673053,-0.942709,0.021384,-0.005915,0.006478,-0.012176,0.005738,-0.026185
599215226191070467!,thoughtful-antique-butterfly,0.090000,1.374560,0.034612,-0.614172,-0.177394,-0.413778,0.280692,-1.066810,-5.359194,-1.570231,-0.636823,-0.692477,-1.020806,0.018321,-0.006855,0.005122,-0.009555,0.004050,-0.026106
599215226191070467!,thoughtful-antique-butterfly,0.100000,1.362820,-0.018846,-0.630361,-0.183855,-0.420771,0.270096,-1.266516,-5.335274,-1.654101,-0.653538,-0.701757,-1.093237,0.015472,-0.007561,0.003758,-0.007173,0.002406,-0.025791
599215226191070467!,thoughtful-antique-butterfly,0.110000,1.349177,-0.071967,-0.647311,-0.190444,-0.427812,0.258800,-1.445492,-5.294261,-1.720358,-0.662450,-0.701798,-1.160115,0.012846,-0.008103,0.002424,-0.005011,0.000832,-0.025353
