ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2119753598571169615!,thoughtful-ruddy-butterfly,0.000000,1.533042,-1.212485,0.625467,0.569735,0.133239,0.481921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.058376,-0.081009,0.159505
2119753598571169615!,thoughtful-ruddy-butterfly,0.010000,1.526180,-1.213988,0.624204,0.571072,0.132163,0.482217,-1.371114,-0.298982,-0.252223,0.266384,-0.214747,0.058856,-0.062198,-0.063077,0.073685
2119753598571169615!,thoughtful-ruddy-butterfly,0.020000,1.508839,-1.216919,0.620600,0.575015,0.129133,0.483037,-2.097383,-0.286141,-0.469013,0.521021,-0.391070,0.104547,-0.063036,-0.053629,0.033963
2119753598571169615!,thoughtful-ruddy-butterfly,0.030000,1.485739,-1.219026,0.614917,0.581437,0.124450,0.484265,-2.521519,-0.135901,-0.667668,0.760744,-0.544680,0.139976,-0.062382,-0.047976,0.015276
2119753598571169615!,thoughtful-ruddy-butterfly,0.040000,1.459127,-1.219345,0.607290,0.590178,0.118306,0.485802,-2.798951,0.069126,-0.856943,0.983330,-0.682526,0.166213,-0.061034,-0.044078,0.006180
2119753598571169615!,thoughtful-ruddy-butterfly,0.050000,1.430114,-1.217517,0.597788,0.601063,0.110841,0.487559,-3.000981,0.290656,-1.041743,1.187358,-0.807785,0.183641,-0.059374,-0.041010,0.001425
2119753598571169615!,thoughtful-ruddy-butterfly,0.060000,1.399292,-1.213465,0.586438,0.613902,0.102174,0.489449,-3.160360,0.510972,-1.225022,1.371853,-0.921925,0.192455,-0.057568,-0.038352,-0.001396
2119753598571169615!,thoughtful-ruddy-butterfly,0.070000,1.367013,-1.207241,0.573245,0.628497,0.092412,0.491386,-3.292043,0.721707,-1.408646,1.536083,-1.025629,0.192884,-0.055690,-0.035915,-0.003383
2119753598571169615!,thoughtful-ruddy-butterfly,0.080000,1.333525,-1.198959,0.558199,0.644643,0.081658,0.493287,-3.402760,0.918691,-1.593805,1.679447,-1.119234,0.185276,-0.053769,-0.033616,-0.005033
2119753598571169615!,thoughtful-ruddy-butterfly,0.090000,1.299028,-1.188789,0.541293,0.662112,0.070020,0.495073,-3.495539,1.099653,-1.781181,1.801489,-1.202959,0.170139,-0.051820,-0.031422,-0.006565
2119753598571169615!,thoughtful-ruddy-butterfly,0.100000,1.263695,-1.176912,0.522511,0.680680,0.057601,0.496671,-3.571655,1.263177,-1.971096,1.901804,-1.276988,0.148099,-0.049854,-0.029324,-0.008067
2119753598571169615!,thoughtful-ruddy-butterfly,0.110000,1.227687,-1.163507,0.501828,0.700126,0.044497,0.498016,-3.631608,1.408248,-2.163587,1.980022,-1.341519,0.119862,-0.047880,-0.027323,-0.009565
2119753598571169615!,thoughtful-ruddy-butterfly,0.120000,1.191162,-1.148761,0.479217,0.720232,0.030798,0.499051,-3.675623,1.534079,-2.358442,2.035825,-1.396795,0.086202,-0.045909,-0.025422,-0.011061
