ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1943910265052120508!,thoughtful-zippy-butterfly,0.000000,-1.880384,1.613104,-0.391178,0.278089,0.058568,0.496558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.328827,-0.034798,0.076807,-0.168307
1943910265052120508!,thoughtful-zippy-butterfly,0.010000,-1.875917,1.613679,-0.388773,0.276367,0.060230,0.496359,0.892302,0.114715,0.480077,-0.343696,0.331382,-0.040211,-0.251180,-0.000284,0.059303,-0.180124
1943910265052120508!,thoughtful-zippy-butterfly,0.020000,-1.863803,1.614162,-0.381708,0.271256,0.065061,0.495749,1.530744,-0.018709,0.933029,-0.678376,0.633965,-0.083200,-0.214028,0.015071,0.050953,-0.183421
1943910265052120508!,thoughtful-zippy-butterfly,0.030000,-1.845894,1.612757,-0.370187,0.262835,0.072817,0.494669,2.049559,-0.261841,1.370105,-1.004605,0.914847,-0.134668,-0.195300,0.021940,0.046729,-0.183366
1943910265052120508!,thoughtful-zippy-butterfly,0.040000,-1.823079,1.608668,-0.354329,0.251181,0.083298,0.493013,2.509454,-0.553154,1.798120,-1.322791,1.177044,-0.198870,-0.184860,0.025079,0.044340,-0.182008
1943910265052120508!,thoughtful-zippy-butterfly,0.050000,-1.795807,1.601546,-0.334199,0.236371,0.096325,0.490634,2.937774,-0.865435,2.220973,-1.632870,1.421431,-0.279066,-0.177903,0.026583,0.042707,-0.179994
1943910265052120508!,thoughtful-zippy-butterfly,0.060000,-1.764333,1.591238,-0.309836,0.218489,0.111719,0.487359,3.346011,-1.186250,2.640255,-1.934034,1.647607,-0.377686,-0.172043,0.027351,0.041297,-0.177355
1943910265052120508!,thoughtful-zippy-butterfly,0.070000,-1.728839,1.577691,-0.281278,0.197630,0.129291,0.482995,3.737710,-1.509163,3.055579,-2.224657,1.854350,-0.496384,-0.166007,0.027743,0.039830,-0.173865
1943910265052120508!,thoughtful-zippy-butterfly,0.080000,-1.689508,1.560914,-0.248587,0.173922,0.148830,0.477336,4.112183,-1.829848,3.464810,-2.502392,2.039909,-0.636030,-0.159073,0.027879,0.038151,-0.169213
1943910265052120508!,thoughtful-zippy-butterfly,0.090000,-1.646527,1.540948,-0.211840,0.147509,0.170113,0.470172,4.466280,-2.144415,3.864238,-2.764278,2.202136,-0.796758,-0.150826,0.027773,0.036179,-0.163109
1943910265052120508!,thoughtful-zippy-butterfly,0.100000,-1.600123,1.517875,-0.171161,0.118565,0.192895,0.461293,4.795489,-2.448792,4.248866,-3.006997,2.338697,-0.977955,-0.141071,0.027398,0.033884,-0.155329
1943910265052120508!,thoughtful-zippy-butterfly,0.110000,-1.550573,1.491817,-0.126728,0.087300,0.216907,0.450501,5.094645,-2.738594,4.612736,-3.227134,2.447236,-1.178292,-0.129785,0.026719,0.031276,-0.145764
1943910265052120508!,thoughtful-zippy-butterfly,0.120000,-1.498230,1.462979,-0.078818,0.053983,0.241836,0.437625,5.358483,-3.009192,4.949267,-3.421433,2.525557,-1.395652,-0.117118,0.025705,0.028402,-0.134440
1943910265052120508!,thoughtful-zippy-butterfly,0.130000,-1.443476,1.431583,-0.027744,0.018890,0.267370,0.422508,5.582046,-3.255861,5.251681,-3.586937,2.571674,-1.627397,-0.103355,0.024343,0.025339,-0.121524
1943910265052120508!,thoughtful-zippy-butterfly,0.140000,-1.386723,1.397885,0.026131,-0.017686,0.293184,0.405023,5.761111,-3.474020,5.513453,-3.721203,2.583981,-1.870467,-0.088886,0.022644,0.022183,-0.107310
1943910265052120508!,thoughtful-zippy-butterfly,0.150000,-1.328425,1.362184,0.082379,-0.055430,0.318939,0.385069,5.892426,-3.659424,5.728663,-3.822401,2.561349,-2.121472,-0.074166,0.020641,0.019040,-0.092193
1943910265052120508!,thoughtful-zippy-butterfly,0.160000,-1.269068,1.324821,0.140514,-0.094008,0.344285,0.362585,5.973751,-3.808305,5.892226,-3.889299,2.503148,-2.376809,-0.059676,0.018387,0.016019,-0.076634
1943910265052120508!,thoughtful-zippy-butterfly,0.170000,-1.209157,1.286175,0.200002,-0.133075,0.368867,0.337546,6.003868,-3.917464,6.000069,-3.921235,2.409261,-2.632813,-0.045874,0.015952,0.013216,-0.061119
1943910265052120508!,thoughtful-zippy-butterfly,0.180000,-1.149205,1.246650,0.260273,-0.172283,0.392331,0.309962,5.982500,-3.984322,6.049203,-3.918064,2.280027,-2.885913,-0.033155,0.013419,0.010710,-0.046123
1943910265052120508!,thoughtful-zippy-butterfly,0.190000,-1.089714,1.206674,0.320740,-0.211290,0.414332,0.279873,5.910066,-4.006866,6.037611,-3.879996,2.116097,-3.132739,-0.021826,0.010877,0.008554,-0.032075
1943910265052120508!,thoughtful-zippy-butterfly,0.200000,-1.031186,1.166691,0.380794,-0.249752,0.434531,0.247352,5.787113,-3.983580,5.963900,-3.807350,1.918352,-3.370028,-0.012130,0.008407,0.006781,-0.019348
1943910265052120508!,thoughtful-zippy-butterfly,0.210000,-0.974129,1.127161,0.439810,-0.287327,0.452592,0.212509,5.614232,-3.913383,5.827158,-3.700539,1.687845,-3.594688,-0.004239,0.006077,0.005404,-0.008247
1943910265052120508!,thoughtful-zippy-butterfly,0.220000,-0.919015,1.088531,0.497181,-0.323698,0.468202,0.175462,5.392119,-3.795389,5.626786,-3.560063,1.425562,-3.803966,0.001761,0.003956,0.004412,0.000976
1943910265052120508!,thoughtful-zippy-butterfly,0.230000,-0.866382,1.051347,0.552205,-0.358480,0.481027,0.136428,5.119803,-3.628812,5.361569,-3.385544,1.132698,-3.993739,0.005688,0.002057,0.003826,0.008135
1943910265052120508!,thoughtful-zippy-butterfly,0.240000,-0.816716,1.016081,0.604249,-0.391348,0.490775,0.095605,4.797529,-3.412955,5.030978,-3.177261,0.810532,-4.160746,0.007508,0.000422,0.003618,0.013063
1943910265052120508!,thoughtful-zippy-butterfly,0.250000,-0.770522,0.983229,0.652654,-0.421965,0.497157,0.053241,4.425029,-3.147397,4.634395,-2.935352,0.460606,-4.301094,0.007148,-0.000939,0.003779,0.015643
1943910265052120508!,thoughtful-zippy-butterfly,0.260000,-0.728305,0.953291,0.696755,-0.449993,0.499907,0.009628,4.002279,-2.831987,4.171516,-2.660123,0.084939,-4.410332,0.004535,-0.002034,0.004306,0.015812
1943910265052120508!,thoughtful-zippy-butterfly,0.270000,-0.690583,0.926762,0.735884,-0.475091,0.498782,-0.034884,3.530295,-2.467335,3.643148,-2.352501,-0.313579,-4.483659,-0.000370,-0.002894,0.005202,0.013587
1943910265052120508!,thoughtful-zippy-butterfly,0.280000,-0.657824,0.904123,0.769406,-0.496953,0.493571,-0.079922,3.011622,-2.054500,3.051312,-2.014069,-0.731245,-4.515949,-0.007512,-0.003551,0.006455,0.009079
1943910265052120508!,thoughtful-zippy-butterfly,0.290000,-0.630466,0.885838,0.796713,-0.515290,0.484107,-0.125063,2.451099,-1.595891,2.400384,-1.647549,-1.163092,-4.502213,-0.016705,-0.004070,0.008040,0.002578
1943910265052120508!,thoughtful-zippy-butterfly,0.300000,-0.608893,0.872352,0.817243,-0.529838,0.470279,-0.169815,1.856144,-1.095688,1.697590,-1.256951,-1.602191,-4.437042,-0.027595,-0.004565,0.009920,-0.005357
1943910265052120508!,thoughtful-zippy-butterfly,0.310000,-0.593394,0.864053,0.830529,-0.540384,0.452059,-0.213642,1.238258,-0.560260,0.954256,-0.848203,-2.039932,-4.316421,-0.039521,-0.005175,0.011998,-0.013878
1943910265052120508!,thoughtful-zippy-butterfly,0.320000,-0.584124,0.861254,0.836239,-0.546784,0.429509,-0.255973,0.612746,0.001650,0.185811,-0.429022,-2.466168,-4.138098,-0.051514,-0.006077,0.014117,-0.021827
1943910265052120508!,thoughtful-zippy-butterfly,0.330000,-0.581068,0.864164,0.834214,-0.548979,0.402803,-0.296226,-0.001734,0.579094,-0.588582,-0.008643,-2.869706,-3.902175,-0.062335,-0.007466,0.016056,-0.027808
1943910265052120508!,thoughtful-zippy-butterfly,0.340000,-0.584008,0.872878,0.824506,-0.547012,0.372227,-0.333837,-0.584158,1.159356,-1.346928,0.402697,-3.238883,-3.611345,-0.070584,-0.009531,0.017544,-0.030340
