ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2068496252928360412!,thoughtful-antique-butterfly,0.000000,-0.622496,-2.082305,-0.923061,-0.105019,-0.482446,0.131324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104719,-0.294832,0.072906,0.184278,0.011897,-0.403394
2068496252928360412!,thoughtful-antique-butterfly,0.010000,-0.605090,-2.077040,-0.923058,-0.102478,-0.481984,0.133008,3.474370,1.064584,0.001528,0.505343,0.092455,0.335033,-0.066718,-0.147838,-0.001083,0.108510,-0.034784,-0.216695
2068496252928360412!,thoughtful-antique-butterfly,0.020000,-0.562116,-2.062244,-0.923142,-0.095098,-0.480657,0.137727,5.114064,1.909369,-0.016100,0.967841,0.173871,0.606800,-0.047823,-0.078734,-0.033951,0.071875,-0.054655,-0.128474
2068496252928360412!,thoughtful-antique-butterfly,0.030000,-0.507097,-2.039472,-0.923400,-0.083278,-0.478528,0.144952,5.884589,2.652706,-0.032570,1.393458,0.253303,0.836228,-0.037393,-0.045310,-0.047093,0.052817,-0.061282,-0.084982
2068496252928360412!,thoughtful-antique-butterfly,0.040000,-0.446481,-2.009594,-0.923766,-0.067379,-0.475595,0.154303,6.234060,3.322529,-0.036880,1.781491,0.334437,1.030806,-0.030871,-0.028236,-0.051112,0.041816,-0.061750,-0.061897
2068496252928360412!,thoughtful-antique-butterfly,0.050000,-0.383443,-1.973315,-0.924088,-0.047776,-0.471833,0.165450,6.370572,3.926750,-0.023359,2.131485,0.418662,1.193949,-0.026227,-0.018663,-0.051011,0.034578,-0.059463,-0.048142
2068496252928360412!,thoughtful-antique-butterfly,0.060000,-0.319628,-1.931287,-0.924176,-0.024845,-0.467209,0.178088,6.391870,4.467296,0.010520,2.443721,0.506106,1.327756,-0.022552,-0.012554,-0.049108,0.029161,-0.056013,-0.038677
2068496252928360412!,thoughtful-antique-butterfly,0.070000,-0.255959,-1.884155,-0.923820,0.001041,-0.461694,0.191933,6.345221,4.943713,0.065334,2.718961,0.596126,1.433980,-0.019444,-0.008095,-0.046475,0.024703,-0.052148,-0.031251
2068496252928360412!,thoughtful-antique-butterfly,0.080000,-0.193000,-1.832571,-0.922814,0.029517,-0.455267,0.206717,6.255049,5.354857,0.140397,2.958321,0.687632,1.514423,-0.016737,-0.004495,-0.043616,0.020841,-0.048235,-0.024901
2068496252928360412!,thoughtful-antique-butterfly,0.090000,-0.131124,-1.777201,-0.920963,0.060231,-0.447920,0.222189,6.135560,5.699995,0.234211,3.163241,0.779328,1.571078,-0.014369,-0.001429,-0.040772,0.017434,-0.044459,-0.019251
2068496252928360412!,thoughtful-antique-butterfly,0.100000,-0.070586,-1.718713,-0.918086,0.092845,-0.439657,0.238122,5.996404,5.979458,0.344786,3.335464,0.869898,1.606141,-0.012315,0.001222,-0.038064,0.014438,-0.040925,-0.014188
2068496252928360412!,thoughtful-antique-butterfly,0.110000,-0.011554,-1.657767,-0.914029,0.127041,-0.430497,0.254308,5.845089,6.194928,0.469884,3.476994,0.958136,1.621951,-0.010561,0.003497,-0.035551,0.011836,-0.037688,-0.009699
2068496252928360412!,thoughtful-antique-butterfly,0.120000,0.045874,-1.595000,-0.908656,0.162518,-0.420470,0.270564,5.687914,6.349419,0.607206,3.590022,1.043016,1.620895,-0.009087,0.005408,-0.033259,0.009617,-0.034773,-0.005795
2068496252928360412!,thoughtful-antique-butterfly,0.130000,0.101665,-1.531014,-0.901858,0.198998,-0.409615,0.286732,5.530261,6.447081,0.754515,3.676830,1.123728,1.605315,-0.007865,0.006967,-0.031193,0.007757,-0.032183,-0.002485
2068496252928360412!,thoughtful-antique-butterfly,0.140000,0.155874,-1.466353,-0.893544,0.236210,-0.397981,0.302673,5.376550,6.492942,0.909660,3.739660,1.199650,1.577408,-0.006862,0.008193,-0.029343,0.006225,-0.029902,0.000245
2068496252928360412!,thoughtful-antique-butterfly,0.150000,0.208570,-1.401503,-0.883649,0.273925,-0.385619,0.318273,5.230364,6.492348,1.070764,3.780688,1.270365,1.539174,-0.006038,0.009114,-0.027691,0.004980,-0.027905,0.002423
2068496252928360412!,thoughtful-antique-butterfly,0.160000,0.259851,-1.336895,-0.872120,0.311935,-0.372582,0.333440,5.094466,6.450764,1.236168,3.801927,1.335595,1.492380,-0.005353,0.009764,-0.026209,0.003977,-0.026153,0.004094
