ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
944364201535833301!,great-proficient-bumblebee,0.000000,0.432980,-0.963854,0.000000,-0.963854,0.000000,0.000000,0.000000,0.000000,0.062244,0.008526,-0.063817,-0.049098
944364201535833301!,great-proficient-bumblebee,0.010000,0.428838,-0.960186,0.000000,-0.960186,-0.828498,0.733688,0.000000,0.733688,0.054325,0.007010,-0.056253,-0.042858
944364201535833301!,great-proficient-bumblebee,0.020000,0.416939,-0.949649,0.000000,-0.949649,-1.549832,1.372474,0.000000,1.372474,0.047236,0.005653,-0.049483,-0.037271
944364201535833301!,great-proficient-bumblebee,0.030000,0.398291,-0.933135,0.000000,-0.933135,-2.175239,1.926312,0.000000,1.926312,0.040895,0.004439,-0.043427,-0.032275
944364201535833301!,great-proficient-bumblebee,0.040000,0.373797,-0.911444,0.000000,-0.911444,-2.714843,2.404165,0.000000,2.404165,0.035228,0.003354,-0.038015,-0.027809
944364201535833301!,great-proficient-bumblebee,0.050000,0.344267,-0.885293,0.000000,-0.885293,-3.177757,2.814104,0.000000,2.814104,0.030167,0.002385,-0.033181,-0.023821
944364201535833301!,great-proficient-bumblebee,0.060000,0.310426,-0.855324,0.000000,-0.855324,-3.572187,3.163398,0.000000,3.163398,0.025652,0.001521,-0.028869,-0.020263
944364201535833301!,great-proficient-bumblebee,0.070000,0.272923,-0.822113,0.000000,-0.822113,-3.905521,3.458586,0.000000,3.458586,0.021628,0.000751,-0.025026,-0.017092
944364201535833301!,great-proficient-bumblebee,0.080000,0.232339,-0.786173,0.000000,-0.786173,-4.184406,3.705556,0.000000,3.705556,0.018046,0.000065,-0.021606,-0.014270
944364201535833301!,great-proficient-bumblebee,0.090000,0.189193,-0.747965,0.000000,-0.747965,-4.414824,3.909606,0.000000,3.909606,0.014862,-0.000544,-0.018565,-0.011761
944364201535833301!,great-proficient-bumblebee,0.100000,0.143949,-0.707899,0.000000,-0.707899,-4.602159,4.075502,0.000000,4.075502,0.012036,-0.001085,-0.015866,-0.009534
944364201535833301!,great-proficient-bumblebee,0.110000,0.097029,-0.666348,0.000000,-0.666348,-4.751251,4.207533,0.000000,4.207533,0.009532,-0.001565,-0.013474,-0.007561
944364201535833301!,great-proficient-bumblebee,0.120000,0.048804,-0.623642,0.000000,-0.623642,-4.866456,4.309555,0.000000,4.309555,0.007317,-0.001989,-0.011359,-0.005815
944364201535833301!,great-proficient-bumblebee,0.130000,-0.000403,-0.580066,0.000000,-0.580066,-4.951692,4.385036,0.000000,4.385036,0.005363,-0.002363,-0.009492,-0.004275
944364201535833301!,great-proficient-bumblebee,0.140000,-0.050304,-0.535875,0.000000,-0.535875,-5.010477,4.437094,0.000000,4.437094,0.003642,-0.002692,-0.007848,-0.002919
944364201535833301!,great-proficient-bumblebee,0.150000,-0.100648,-0.491293,0.000000,-0.491293,-5.045971,4.468526,0.000000,4.468526,0.002130,-0.002982,-0.006404,-0.001728
944364201535833301!,great-proficient-bumblebee,0.160000,-0.151212,-0.446515,0.000000,-0.446515,-5.061010,4.481844,0.000000,4.481844,0.000806,-0.003235,-0.005140,-0.000685
944364201535833301!,great-proficient-bumblebee,0.170000,-0.201802,-0.401715,0.000000,-0.401715,-5.058138,4.479300,0.000000,4.479300,-0.000349,-0.003456,-0.004037,0.000226
944364201535833301!,great-proficient-bumblebee,0.180000,-0.252246,-0.357043,0.000000,-0.357043,-5.039634,4.462915,0.000000,4.462915,-0.001353,-0.003648,-0.003078,0.001017
944364201535833301!,great-proficient-bumblebee,0.190000,-0.302402,-0.312627,0.000000,-0.312627,-5.007543,4.434496,0.000000,4.434496,-0.002222,-0.003815,-0.002248,0.001702
944364201535833301!,great-proficient-bumblebee,0.200000,-0.352148,-0.268574,0.000000,-0.268574,-4.963692,4.395663,0.000000,4.395663,-0.002970,-0.003958,-0.001533,0.002292
944364201535833301!,great-proficient-bumblebee,0.210000,-0.401377,-0.224978,0.000000,-0.224978,-4.909712,4.347860,0.000000,4.347860,-0.003611,-0.004081,-0.000921,0.002797
944364201535833301!,great-proficient-bumblebee,0.220000,-0.450000,-0.181920,0.000000,-0.181920,-4.847062,4.292379,0.000000,4.292379,-0.004156,-0.004185,-0.000401,0.003226
944364201535833301!,great-proficient-bumblebee,0.230000,-0.497937,-0.139468,0.000000,-0.139468,-4.777040,4.230371,0.000000,4.230371,-0.004615,-0.004273,0.000037,0.003588
944364201535833301!,great-proficient-bumblebee,0.240000,-0.545124,-0.097681,0.000000,-0.097681,-4.700806,4.162860,0.000000,4.162860,-0.004998,-0.004346,0.000403,0.003889
944364201535833301!,great-proficient-bumblebee,0.250000,-0.591505,-0.056608,0.000000,-0.056608,-4.619390,4.090762,0.000000,4.090762,-0.005313,-0.004407,0.000704,0.004138
944364201535833301!,great-proficient-bumblebee,0.260000,-0.637037,-0.016287,0.000000,-0.016287,-4.533709,4.014886,0.000000,4.014886,-0.005568,-0.004455,0.000948,0.004339
944364201535833301!,great-proficient-bumblebee,0.270000,-0.681681,0.023249,0.000000,0.023249,-4.444578,3.935954,0.000000,3.935954,-0.005770,-0.004494,0.001140,0.004498
944364201535833301!,great-proficient-bumblebee,0.280000,-0.725409,0.061973,0.000000,0.061973,-4.352716,3.854605,0.000000,3.854605,-0.005924,-0.004524,0.001288,0.004619
944364201535833301!,great-proficient-bumblebee,0.290000,-0.768198,0.099865,0.000000,0.099865,-4.258764,3.771404,0.000000,3.771404,-0.006037,-0.004545,0.001396,0.004708
944364201535833301!,great-proficient-bumblebee,0.300000,-0.810032,0.136912,0.000000,0.136912,-4.163284,3.686851,0.000000,3.686851,-0.006113,-0.004560,0.001468,0.004768
944364201535833301!,great-proficient-bumblebee,0.310000,-0.850900,0.173103,0.000000,0.173103,-4.066775,3.601386,0.000000,3.601386,-0.006157,-0.004568,0.001510,0.004803
944364201535833301!,great-proficient-bumblebee,0.320000,-0.890793,0.208431,0.000000,0.208431,-3.969673,3.515396,0.000000,3.515396,-0.006173,-0.004571,0.001525,0.004815
