ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1268682931972345019!,great-vivacious-beetle,0.000000,1.660480,1.997172,1.407476,0.518663,0.000000,0.000000,0.000000,0.000000,1.181727,0.724226
1268682931972345019!,great-vivacious-beetle,0.010000,1.641419,2.006142,1.405176,0.524863,-3.813681,1.778277,-0.464721,1.244165,-0.221399,-0.073568
1268682931972345019!,great-vivacious-beetle,0.020000,1.603251,2.020437,1.401715,0.534037,-3.817474,1.081498,-0.226541,0.594614,-0.077416,0.007099
1268682931972345019!,great-vivacious-beetle,0.030000,1.563241,2.028968,1.400257,0.537849,-4.182880,0.620067,-0.065299,0.170003,-0.085504,0.001914
1268682931972345019!,great-vivacious-beetle,0.040000,1.519806,2.032726,1.400396,0.537487,-4.503267,0.125634,0.092651,-0.241398,-0.080185,0.004428
1268682931972345019!,great-vivacious-beetle,0.050000,1.473204,2.031478,1.402046,0.533166,-4.816736,-0.382226,0.236616,-0.622221,-0.076426,0.005992
1268682931972345019!,great-vivacious-beetle,0.060000,1.423521,2.025054,1.405062,0.525168,-5.117673,-0.907427,0.364385,-0.974894,-0.072580,0.007376
1268682931972345019!,great-vivacious-beetle,0.070000,1.370893,2.013280,1.409269,0.513771,-5.402539,-1.449164,0.473490,-1.298780,-0.068413,0.008552
1268682931972345019!,great-vivacious-beetle,0.080000,1.315500,1.995997,1.414473,0.499266,-5.666351,-2.004186,0.562043,-1.592326,-0.063632,0.009539
1268682931972345019!,great-vivacious-beetle,0.090000,1.257578,1.973096,1.420461,0.481966,-5.903302,-2.566700,0.628785,-1.853169,-0.057987,0.010346
1268682931972345019!,great-vivacious-beetle,0.100000,1.197422,1.944538,1.427011,0.462212,-6.107208,-3.128596,0.673204,-2.078416,-0.051290,0.010983
1268682931972345019!,great-vivacious-beetle,0.110000,1.135391,1.910375,1.433899,0.440378,-6.272053,-3.679871,0.695614,-2.264965,-0.043426,0.011459
1268682931972345019!,great-vivacious-beetle,0.120000,1.071901,1.870776,1.440908,0.416873,-6.392564,-4.209280,0.697204,-2.409865,-0.034376,0.011789
1268682931972345019!,great-vivacious-beetle,0.130000,1.007459,1.826071,1.447827,0.392169,-6.464895,-4.705258,0.680130,-2.510937,-0.024237,0.011985
1268682931972345019!,great-vivacious-beetle,0.140000,0.942580,1.776680,1.454479,0.366730,-6.486661,-5.156630,0.647142,-2.566617,-0.013155,0.012098
1268682931972345019!,great-vivacious-beetle,0.150000,0.877772,1.723104,1.460722,0.341015,-6.457431,-5.553485,0.601417,-2.576142,-0.001374,0.012177
1268682931972345019!,great-vivacious-beetle,0.160000,0.813537,1.665928,1.466449,0.315482,-6.378851,-5.888058,0.546405,-2.539846,0.010784,0.012269
1268682931972345019!,great-vivacious-beetle,0.170000,0.750344,1.605798,1.471586,0.290576,-6.254471,-6.155347,0.485592,-2.459226,0.022967,0.012414
1268682931972345019!,great-vivacious-beetle,0.180000,0.688620,1.543390,1.476096,0.266722,-6.089406,-6.353416,0.422261,-2.336884,0.034824,0.012649
1268682931972345019!,great-vivacious-beetle,0.190000,0.628737,1.479389,1.479969,0.244317,-5.889859,-6.483366,0.359278,-2.176358,0.046043,0.012996
1268682931972345019!,great-vivacious-beetle,0.200000,0.570999,1.414439,1.483225,0.223707,-5.662513,-6.548913,0.298909,-1.981837,0.056382,0.013472
1268682931972345019!,great-vivacious-beetle,0.210000,0.515636,1.349087,1.485904,0.205155,-5.413907,-6.555629,0.242692,-1.757778,0.065690,0.014087
1268682931972345019!,great-vivacious-beetle,0.220000,0.462828,1.283883,1.488054,0.188934,-5.150545,-6.510884,0.191584,-1.508928,0.073853,0.014813
1268682931972345019!,great-vivacious-beetle,0.230000,0.412694,1.219303,1.489725,0.175271,-4.878101,-6.422766,0.145888,-1.239984,0.080841,0.015622
1268682931972345019!,great-vivacious-beetle,0.240000,0.365301,1.155746,1.490969,0.164348,-4.601290,-6.299405,0.105309,-0.955367,0.086690,0.016480
1268682931972345019!,great-vivacious-beetle,0.250000,0.320676,1.093533,1.491834,0.156308,-4.323828,-6.148446,0.069057,-0.659094,0.091476,0.017353
1268682931972345019!,great-vivacious-beetle,0.260000,0.278815,1.032913,1.492355,0.151255,-4.048502,-5.976673,0.035951,-0.354713,0.095301,0.018205
1268682931972345019!,great-vivacious-beetle,0.270000,0.239685,0.974073,1.492555,0.149260,-3.777295,-5.789801,0.004531,-0.045306,0.098275,0.019004
1268682931972345019!,great-vivacious-beetle,0.280000,0.203242,0.917153,1.492444,0.150368,-3.511590,-5.592449,-0.026848,0.266476,0.100504,0.019717
1268682931972345019!,great-vivacious-beetle,0.290000,0.169425,0.862242,1.492012,0.154596,-3.252228,-5.388016,-0.059928,0.578373,0.102091,0.020323
1268682931972345019!,great-vivacious-beetle,0.300000,0.138167,0.809410,1.491233,0.161942,-2.999853,-5.179000,-0.096478,0.888414,0.103122,0.020800
1268682931972345019!,great-vivacious-beetle,0.310000,0.109396,0.758700,1.490061,0.172386,-2.754930,-4.966982,-0.138235,1.194870,0.103671,0.021135
1268682931972345019!,great-vivacious-beetle,0.320000,0.083034,0.710144,1.488437,0.185891,-2.517918,-4.752865,-0.186858,1.496178,0.103799,0.021318
1268682931972345019!,great-vivacious-beetle,0.330000,0.058996,0.663766,1.486282,0.202403,-2.289361,-4.537045,-0.243885,1.790893,0.103558,0.021347
1268682931972345019!,great-vivacious-beetle,0.340000,0.037194,0.619588,1.483503,0.221855,-2.069938,-4.319581,-0.310708,2.077644,0.102989,0.021224
1268682931972345019!,great-vivacious-beetle,0.350000,0.017530,0.577635,1.479994,0.244168,-1.860500,-4.100352,-0.388543,2.355110,0.102130,0.020957
1268682931972345019!,great-vivacious-beetle,0.360000,-0.000103,0.537929,1.475638,0.269246,-1.662064,-3.879185,-0.478415,2.622011,0.101016,0.020558
1268682931972345019!,great-vivacious-beetle,0.370000,-0.015824,0.500499,1.470306,0.296985,-1.475794,-3.655967,-0.581142,2.877102,0.099680,0.020041
1268682931972345019!,great-vivacious-beetle,0.380000,-0.029756,0.465328,1.463873,0.327223,-1.302879,-3.430634,-0.697259,3.119274,0.098154,0.019426
1268682931972345019!,great-vivacious-beetle,0.390000,-0.042035,0.432420,1.456206,0.359810,-1.144583,-3.203381,-0.827107,3.347426,0.096470,0.018734
1268682931972345019!,great-vivacious-beetle,0.400000,-0.052817,0.401798,1.447166,0.394603,-1.002196,-2.974692,-0.970850,3.560491,0.094666,0.017989
1268682931972345019!,great-vivacious-beetle,0.410000,-0.062267,0.373471,1.436612,0.431446,-0.876938,-2.745305,-1.128459,3.757496,0.092778,0.017216
