ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2079948058440110897!,rebel-mauve-beetle,0.000000,2.047652,-1.165329,1.161287,-1.628316,0.000000,0.000000,0.000000,0.000000,0.493361,1.618291,-1.765742
2079948058440110897!,rebel-mauve-beetle,0.010000,2.036358,-1.180380,1.147310,-1.638194,-2.264038,-3.005103,-2.801255,-1.961860,0.159393,0.398100,-0.546885
2079948058440110897!,rebel-mauve-beetle,0.020000,2.008217,-1.212872,1.114195,-1.660894,-3.365315,-3.486998,-3.826403,-2.566905,0.076338,0.099892,-0.244758
2079948058440110897!,rebel-mauve-beetle,0.030000,1.970653,-1.247103,1.072998,-1.687802,-4.145583,-3.353085,-4.414077,-2.806192,0.053903,0.025334,-0.164279
2079948058440110897!,rebel-mauve-beetle,0.040000,1.925842,-1.279232,1.026500,-1.716478,-4.810694,-3.069933,-4.883395,-2.920400,0.045847,0.003333,-0.136285
2079948058440110897!,rebel-mauve-beetle,0.050000,1.874663,-1.308318,0.975513,-1.745959,-5.414233,-2.747329,-5.307950,-2.965691,0.041113,-0.006655,-0.120389
2079948058440110897!,rebel-mauve-beetle,0.060000,1.817659,-1.334096,0.920412,-1.775625,-5.970167,-2.411108,-5.702147,-2.955761,0.037063,-0.013917,-0.107032
2079948058440110897!,rebel-mauve-beetle,0.070000,1.755289,-1.356465,0.861496,-1.804945,-6.481039,-2.068553,-6.066168,-2.895367,0.033046,-0.020459,-0.093910
2079948058440110897!,rebel-mauve-beetle,0.080000,1.688010,-1.375381,0.799083,-1.833430,-6.945400,-1.723441,-6.396847,-2.788006,0.028898,-0.026606,-0.080473
2079948058440110897!,rebel-mauve-beetle,0.090000,1.616307,-1.390836,0.733529,-1.860627,-7.360148,-1.379330,-6.690504,-2.637649,0.024591,-0.032302,-0.066653
2079948058440110897!,rebel-mauve-beetle,0.100000,1.540702,-1.402864,0.665227,-1.886127,-7.721613,-1.040100,-6.943865,-2.449064,0.020156,-0.037403,-0.052567
2079948058440110897!,rebel-mauve-beetle,0.110000,1.461760,-1.411538,0.594600,-1.909568,-8.026295,-0.709845,-7.154517,-2.227768,0.015659,-0.041765,-0.038437
2079948058440110897!,rebel-mauve-beetle,0.120000,1.380087,-1.416981,0.522100,-1.930651,-8.271465,-0.392606,-7.321197,-1.979848,0.011191,-0.045265,-0.024552
2079948058440110897!,rebel-mauve-beetle,0.130000,1.296321,-1.419355,0.448186,-1.949136,-8.455584,-0.092126,-7.443951,-1.711667,0.006853,-0.047818,-0.011236
2079948058440110897!,rebel-mauve-beetle,0.140000,1.211088,-1.418856,0.373300,-1.964853,-8.578449,0.188418,-7.524041,-1.429485,0.002759,-0.049367,0.001169
2079948058440110897!,rebel-mauve-beetle,0.150000,1.125010,-1.415704,0.297866,-1.977695,-8.641415,0.446603,-7.563948,-1.139226,-0.000984,-0.049892,0.012344
2079948058440110897!,rebel-mauve-beetle,0.160000,1.038685,-1.410143,0.222272,-1.987610,-8.647340,0.680870,-7.567190,-0.846228,-0.004286,-0.049416,0.022026
2079948058440110897!,rebel-mauve-beetle,0.170000,0.952675,-1.402424,0.146866,-1.994600,-8.600410,0.890558,-7.538062,-0.555041,-0.007081,-0.048001,0.030027
2079948058440110897!,rebel-mauve-beetle,0.180000,0.867469,-1.392792,0.071938,-1.998706,-8.505788,1.075714,-7.481383,-0.269273,-0.009333,-0.045749,0.036263
2079948058440110897!,rebel-mauve-beetle,0.190000,0.783489,-1.381478,-0.002279,-1.999999,-8.369273,1.237127,-7.402103,0.008436,-0.011031,-0.042778,0.040728
2079948058440110897!,rebel-mauve-beetle,0.200000,0.701108,-1.368704,-0.075595,-1.998571,-8.197042,1.376288,-7.305016,0.276310,-0.012193,-0.039212,0.043491
2079948058440110897!,rebel-mauve-beetle,0.210000,0.620616,-1.354665,-0.147875,-1.994526,-7.995238,1.494970,-7.194626,0.533413,-0.012859,-0.035192,0.044701
2079948058440110897!,rebel-mauve-beetle,0.220000,0.542259,-1.339542,-0.219016,-1.987972,-7.769782,1.595278,-7.074878,0.779442,-0.013085,-0.030851,0.044549
2079948058440110897!,rebel-mauve-beetle,0.230000,0.466233,-1.323499,-0.288946,-1.979017,-7.526139,1.679374,-6.949095,1.014601,-0.012938,-0.026318,0.043256
2079948058440110897!,rebel-mauve-beetle,0.240000,0.392686,-1.306679,-0.357623,-1.967767,-7.269175,1.749333,-6.819931,1.239458,-0.012489,-0.021709,0.041058
2079948058440110897!,rebel-mauve-beetle,0.250000,0.321724,-1.289210,-0.425024,-1.954317,-7.003088,1.807030,-6.689368,1.454800,-0.011811,-0.017128,0.038184
2079948058440110897!,rebel-mauve-beetle,0.260000,0.253418,-1.271201,-0.491141,-1.938757,-6.731404,1.854064,-6.558774,1.661521,-0.010967,-0.012658,0.034843
2079948058440110897!,rebel-mauve-beetle,0.270000,0.187806,-1.252749,-0.555978,-1.921168,-6.457017,1.891722,-6.428976,1.860519,-0.010017,-0.008363,0.031220
2079948058440110897!,rebel-mauve-beetle,0.280000,0.124905,-1.233941,-0.619542,-1.901622,-6.182263,1.920965,-6.300355,2.052634,-0.009009,-0.004289,0.027466
2079948058440110897!,rebel-mauve-beetle,0.290000,0.064707,-1.214855,-0.681843,-1.880183,-5.909009,1.942441,-6.172950,2.238602,-0.007980,-0.000465,0.023699
2079948058440110897!,rebel-mauve-beetle,0.300000,0.007193,-1.195567,-0.742890,-1.856910,-5.638755,1.956512,-6.046556,2.419032,-0.006959,0.003098,0.020006
2079948058440110897!,rebel-mauve-beetle,0.310000,-0.047672,-1.176149,-0.802688,-1.831855,-5.372721,1.963299,-5.920812,2.594402,-0.005966,0.006401,0.016443
2079948058440110897!,rebel-mauve-beetle,0.320000,-0.099933,-1.156676,-0.861241,-1.805066,-5.111938,1.962722,-5.795280,2.765068,-0.005012,0.009459,0.013042
2079948058440110897!,rebel-mauve-beetle,0.330000,-0.149646,-1.137221,-0.918545,-1.776591,-4.857317,1.954557,-5.669504,2.931285,-0.004102,0.012293,0.009812
2079948058440110897!,rebel-mauve-beetle,0.340000,-0.196872,-1.117864,-0.974595,-1.746472,-4.609713,1.938480,-5.543059,3.093228,-0.003234,0.014933,0.006746
2079948058440110897!,rebel-mauve-beetle,0.350000,-0.241685,-1.098687,-1.029380,-1.714753,-4.369972,1.914116,-5.415577,3.251016,-0.002406,0.017412,0.003826
2079948058440110897!,rebel-mauve-beetle,0.360000,-0.284164,-1.079776,-1.082888,-1.681474,-4.138962,1.881081,-5.286771,3.404741,-0.001609,0.019764,0.001024
2079948058440110897!,rebel-mauve-beetle,0.370000,-0.324398,-1.061221,-1.135103,-1.646676,-3.917603,1.839020,-5.156433,3.554485,-0.000837,0.022022,-0.001687
2079948058440110897!,rebel-mauve-beetle,0.380000,-0.362484,-1.043117,-1.186009,-1.610399,-3.706876,1.787641,-5.024428,3.700336,-0.000081,0.024217,-0.004338
2079948058440110897!,rebel-mauve-beetle,0.390000,-0.398533,-1.025561,-1.235587,-1.572681,-3.507833,1.726739,-4.890679,3.842393,0.000664,0.026372,-0.006952
2079948058440110897!,rebel-mauve-beetle,0.400000,-0.432662,-1.008650,-1.283819,-1.533561,-3.321594,1.656224,-4.755145,3.980766,0.001405,0.028504,-0.009548
2079948058440110897!,rebel-mauve-beetle,0.410000,-0.465003,-0.992484,-1.330687,-1.493074,-3.149347,1.576135,-4.617795,4.115563,0.002144,0.030619,-0.012132
2079948058440110897!,rebel-mauve-beetle,0.420000,-0.495699,-0.977162,-1.376172,-1.451258,-2.992332,1.486661,-4.478580,4.246866,0.002878,0.032710,-0.014699
2079948058440110897!,rebel-mauve-beetle,0.430000,-0.524907,-0.962779,-1.420255,-1.408146,-2.851827,1.388157,-4.337403,4.374703,0.003601,0.034758,-0.017227
2079948058440110897!,rebel-mauve-beetle,0.440000,-0.552797,-0.949427,-1.462916,-1.363773,-2.729128,1.281158,-4.194100,4.499002,0.004304,0.036725,-0.019679
2079948058440110897!,rebel-mauve-beetle,0.450000,-0.579550,-0.937192,-1.504132,-1.318175,-2.625511,1.166384,-4.048417,4.619533,0.004970,0.038557,-0.021997
2079948058440110897!,rebel-mauve-beetle,0.460000,-0.605365,-0.926150,-1.543878,-1.271393,-2.542191,1.044758,-3.900004,4.735852,0.005579,0.040182,-0.024105
2079948058440110897!,rebel-mauve-beetle,0.470000,-0.630447,-0.916369,-1.582124,-1.223473,-2.480274,0.917418,-3.748417,4.847235,0.006103,0.041506,-0.025906
2079948058440110897!,rebel-mauve-beetle,0.480000,-0.655017,-0.907903,-1.618834,-1.174468,-2.440685,0.785723,-3.593129,4.952606,0.006510,0.042418,-0.027282
2079948058440110897!,rebel-mauve-beetle,0.490000,-0.679301,-0.900794,-1.653969,-1.124449,-2.424082,0.651253,-3.433563,5.050478,0.006763,0.042788,-0.028099
2079948058440110897!,rebel-mauve-beetle,0.500000,-0.703530,-0.895066,-1.687481,-1.073502,-2.430757,0.515795,-3.269141,5.138896,0.006819,0.042467,-0.028206
