ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1332936844042996946!,thoughtful-steel-butterfly,0.000000,-1.251297,0.547499,0.575354,-0.266963,0.450376,0.217166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060425,0.038253,-0.081107
1332936844042996946!,thoughtful-steel-butterfly,0.010000,-1.250947,0.544754,0.576617,-0.267657,0.450813,0.216258,0.069676,-0.548098,0.251734,-0.138548,0.087005,-0.181372,0.000668,-0.014130,-0.040465
1332936844042996946!,thoughtful-steel-butterfly,0.020000,-1.249441,0.537702,0.580361,-0.269656,0.452075,0.213607,0.230870,-0.861753,0.496064,-0.260717,0.164747,-0.348668,0.027336,-0.037403,-0.020865
1332936844042996946!,thoughtful-steel-butterfly,0.030000,-1.246151,0.528069,0.586492,-0.272819,0.454073,0.209327,0.425249,-1.063272,0.727797,-0.370962,0.233586,-0.506695,0.038191,-0.047376,-0.010697
1332936844042996946!,thoughtful-steel-butterfly,0.040000,-1.240881,0.516703,0.594869,-0.277036,0.456715,0.203498,0.625034,-1.207634,0.943656,-0.470729,0.293082,-0.657770,0.041721,-0.051231,-0.004756
1332936844042996946!,thoughtful-steel-butterfly,0.050000,-1.233644,0.504051,0.605324,-0.282204,0.459905,0.196182,0.816716,-1.319599,1.141391,-0.560220,0.342557,-0.803048,0.041818,-0.052253,-0.000704
1332936844042996946!,thoughtful-steel-butterfly,0.060000,-1.224552,0.490382,0.617669,-0.288219,0.463540,0.187432,0.993452,-1.410302,1.319373,-0.639151,0.381345,-0.943108,0.040280,-0.051958,0.002506
1332936844042996946!,thoughtful-steel-butterfly,0.070000,-1.213774,0.475882,0.631702,-0.294973,0.467510,0.177299,1.151557,-1.484741,1.476385,-0.707082,0.408901,-1.078209,0.037955,-0.051054,0.005333
1332936844042996946!,thoughtful-steel-butterfly,0.080000,-1.201506,0.460703,0.647208,-0.302355,0.471700,0.165829,1.288889,-1.545182,1.611506,-0.763554,0.424824,-1.208406,0.035247,-0.049878,0.007970
1332936844042996946!,thoughtful-steel-butterfly,0.090000,-1.187961,0.444979,0.663967,-0.310247,0.475992,0.153073,1.404094,-1.592697,1.724039,-0.808144,0.428871,-1.333608,0.032362,-0.048596,0.010489
1332936844042996946!,thoughtful-steel-butterfly,0.100000,-1.173365,0.428837,0.681748,-0.318529,0.480267,0.139080,1.496255,-1.627863,1.813463,-0.840489,0.420946,-1.453600,0.029409,-0.047293,0.012910
1332936844042996946!,thoughtful-steel-butterfly,0.110000,-1.157954,0.412398,0.700319,-0.327075,0.484405,0.123903,1.564722,-1.651080,1.879403,-0.860295,0.401087,-1.568068,0.026453,-0.046015,0.015228
1332936844042996946!,thoughtful-steel-butterfly,0.120000,-1.141967,0.395781,0.719444,-0.335758,0.488285,0.107599,1.609024,-1.662704,1.921606,-0.867337,0.369457,-1.676598,0.023535,-0.044789,0.017430
1332936844042996946!,thoughtful-steel-butterfly,0.130000,-1.125650,0.379100,0.738881,-0.344449,0.491791,0.090230,1.628836,-1.663112,1.939925,-0.861459,0.326341,-1.778688,0.020685,-0.043634,0.019501
1332936844042996946!,thoughtful-steel-butterfly,0.140000,-1.109250,0.362465,0.758392,-0.353017,0.494809,0.071864,1.623959,-1.652725,1.934322,-0.842577,0.272135,-1.873748,0.017925,-0.042558,0.021425
1332936844042996946!,thoughtful-steel-butterfly,0.150000,-1.093017,0.345981,0.777734,-0.361329,0.497228,0.052574,1.594326,-1.632023,1.904864,-0.810686,0.207357,-1.961102,0.015270,-0.041568,0.023189
1332936844042996946!,thoughtful-steel-butterfly,0.160000,-1.077203,0.329749,0.796669,-0.369254,0.498946,0.032444,1.540014,-1.601559,1.851750,-0.765864,0.132650,-2.039994,0.012731,-0.040665,0.024782
1332936844042996946!,thoughtful-steel-butterfly,0.170000,-1.062055,0.313863,0.814958,-0.376661,0.499866,0.011562,1.461277,-1.561971,1.775331,-0.708294,0.048797,-2.109594,0.010311,-0.039845,0.026194
1332936844042996946!,thoughtful-steel-butterfly,0.180000,-1.047820,0.298410,0.832369,-0.383420,0.499901,-0.009970,1.358587,-1.514000,1.676158,-0.638279,-0.043258,-2.169009,0.008009,-0.039101,0.027421
1332936844042996946!,thoughtful-steel-butterfly,0.190000,-1.034742,0.283472,0.848669,-0.389406,0.498973,-0.032037,1.232768,-1.458529,1.555105,-0.556297,-0.142366,-2.217322,0.005814,-0.038418,0.028458
1332936844042996946!,thoughtful-steel-butterfly,0.200000,-1.023056,0.269123,0.863634,-0.394502,0.497020,-0.054511,1.085055,-1.396615,1.413432,-0.463035,-0.247175,-2.253682,0.003710,-0.037776,0.029306
1332936844042996946!,thoughtful-steel-butterfly,0.210000,-1.012974,0.255421,0.877068,-0.398598,0.493994,-0.077267,0.916925,-1.329461,1.252620,-0.359342,-0.356195,-2.277284,0.001676,-0.037150,0.029973
1332936844042996946!,thoughtful-steel-butterfly,0.220000,-1.004687,0.242411,0.888789,-0.401597,0.489863,-0.100171,0.730263,-1.258435,1.074516,-0.246283,-0.467748,-2.287411,-0.000320,-0.036509,0.030471
1332936844042996946!,thoughtful-steel-butterfly,0.230000,-0.998369,0.230121,0.898638,-0.403412,0.484613,-0.123085,0.527400,-1.185073,0.881376,-0.125153,-0.579974,-2.283476,-0.002316,-0.035814,0.030817
1332936844042996946!,thoughtful-steel-butterfly,0.240000,-0.994163,0.218567,0.906480,-0.403972,0.478250,-0.145866,0.311147,-1.111094,0.675897,0.002505,-0.690855,-2.265107,-0.004359,-0.035021,0.031035
1332936844042996946!,thoughtful-steel-butterfly,0.250000,-0.992184,0.207747,0.912210,-0.403223,0.470800,-0.168366,0.084760,-1.038359,0.461173,0.134920,-0.798261,-2.232168,-0.006499,-0.034082,0.031155
1332936844042996946!,thoughtful-steel-butterfly,0.260000,-0.992512,0.197636,0.915755,-0.401129,0.462311,-0.190442,-0.148104,-0.968830,0.240649,0.270129,-0.899968,-2.184733,-0.008794,-0.032945,0.031213
1332936844042996946!,thoughtful-steel-butterfly,0.270000,-0.995185,0.188190,0.917082,-0.397673,0.452854,-0.211951,-0.383390,-0.904546,0.018119,0.405987,-0.993708,-2.123154,-0.011300,-0.031558,0.031248
1332936844042996946!,thoughtful-steel-butterfly,0.280000,-1.000203,0.179345,0.916194,-0.392863,0.442522,-0.232754,-0.616716,-0.847562,-0.202347,0.540213,-1.077235,-2.048087,-0.014072,-0.029873,0.031306
1332936844042996946!,thoughtful-steel-butterfly,0.290000,-1.007519,0.171015,0.913139,-0.386726,0.431431,-0.252720,-0.843470,-0.799873,-0.416500,0.670459,-1.148402,-1.960492,-0.017151,-0.027854,0.031431
1332936844042996946!,thoughtful-steel-butterfly,0.300000,-1.017037,0.163096,0.908006,-0.379316,0.419718,-0.271730,-1.058940,-0.763334,-0.620027,0.794383,-1.205236,-1.861624,-0.020565,-0.025480,0.031670
1332936844042996946!,thoughtful-steel-butterfly,0.310000,-1.028616,0.155465,0.900929,-0.370708,0.407539,-0.289676,-1.258456,-0.739566,-0.808700,0.909747,-1.246020,-1.753001,-0.024321,-0.022747,0.032063
1332936844042996946!,thoughtful-steel-butterfly,0.320000,-1.042065,0.147984,0.892085,-0.361000,0.395067,-0.306467,-1.437561,-0.729863,-0.978518,1.014510,-1.269373,-1.636353,-0.028400,-0.019678,0.032645
1332936844042996946!,thoughtful-steel-butterfly,0.330000,-1.057155,0.140508,0.881685,-0.350309,0.382485,-0.322033,-1.592216,-0.735124,-1.125901,1.106931,-1.274329,-1.513545,-0.032752,-0.016322,0.033441
1332936844042996946!,thoughtful-steel-butterfly,0.340000,-1.073619,0.132891,0.869970,-0.338770,0.369976,-0.336330,-1.718962,-0.755781,-1.247824,1.185656,-1.260375,-1.386458,-0.037296,-0.012755,0.034473
1332936844042996946!,thoughtful-steel-butterfly,0.350000,-1.091186,0.125008,0.857174,-0.326537,0.357695,-0.349363,-1.815179,-0.791841,-1.342017,1.249788,-1.227473,-1.256748,-0.041910,-0.009095,0.035767
1332936844042996946!,thoughtful-steel-butterfly,0.360000,-1.109556,0.116721,0.843567,-0.313757,0.345816,-0.361125,-1.878617,-0.842578,-1.406627,1.298887,-1.175864,-1.126014,-0.046504,-0.005423,0.037295
1332936844042996946!,thoughtful-steel-butterfly,0.370000,-1.128397,0.107885,0.829449,-0.300575,0.334521,-0.371612,-1.907763,-0.906766,-1.440481,1.333027,-1.106221,-0.995808,-0.050985,-0.001820,0.039011
1332936844042996946!,thoughtful-steel-butterfly,0.380000,-1.147367,0.098369,0.815129,-0.287132,0.323987,-0.380831,-1.902066,-0.982809,-1.443271,1.352811,-1.019685,-0.867483,-0.055245,0.001615,0.040865
