ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1016558638144265531!,talented-ruddy-butterfly,0.000000,1.410898,-0.725682,0.594219,-1.302776,-0.338090,-0.941114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.228920,0.311437,-0.206739
1016558638144265531!,talented-ruddy-butterfly,0.010000,1.405199,-0.716083,0.591780,-1.297760,-0.341928,-0.939726,-1.140377,1.915826,-0.487603,1.002986,-0.765410,0.278502,-0.182471,0.234562,-0.158139
1016558638144265531!,talented-ruddy-butterfly,0.020000,1.389518,-0.689688,0.585162,-1.283836,-0.352345,-0.935870,-1.998938,3.357023,-0.835703,1.782238,-1.313634,0.494570,-0.147983,0.178471,-0.120953
1016558638144265531!,talented-ruddy-butterfly,0.030000,1.366241,-0.650677,0.575558,-1.262903,-0.367422,-0.930054,-2.657563,4.434092,-1.084342,2.402294,-1.695819,0.669941,-0.121217,0.135332,-0.091704
1016558638144265531!,talented-ruddy-butterfly,0.040000,1.337122,-0.602294,0.563836,-1.236352,-0.385680,-0.922633,-3.163576,5.224852,-1.258299,2.901212,-1.947835,0.814235,-0.099715,0.100996,-0.068339
1016558638144265531!,talented-ruddy-butterfly,0.050000,1.303543,-0.547121,0.550662,-1.205278,-0.405945,-0.913898,-3.546629,5.787490,-1.374514,3.302762,-2.096829,0.931392,-0.082013,0.073241,-0.049588
1016558638144265531!,talented-ruddy-butterfly,0.060000,1.266641,-0.487224,0.536556,-1.170580,-0.427289,-0.904115,-3.827851,6.167869,-1.446018,3.623161,-2.164831,1.023108,-0.067232,0.050808,-0.034600
1016558638144265531!,talented-ruddy-butterfly,0.070000,1.227366,-0.424257,0.521917,-1.133017,-0.448985,-0.893539,-4.024268,6.403395,-1.483623,3.874622,-2.170329,1.090545,-0.054839,0.032891,-0.022745
1016558638144265531!,talented-ruddy-butterfly,0.080000,1.186507,-0.359526,0.507046,-1.093237,-0.470478,-0.882412,-4.150727,6.525130,-1.496582,4.067226,-2.128962,1.135105,-0.044493,0.018867,-0.013509
1016558638144265531!,talented-ruddy-butterfly,0.090000,1.144709,-0.294059,0.492150,-1.051797,-0.491362,-0.870955,-4.220558,6.558941,-1.492812,4.209825,-2.053834,1.158701,-0.035951,0.008184,-0.006441
1016558638144265531!,talented-ruddy-butterfly,0.100000,1.102479,-0.228630,0.477364,-1.009162,-0.511354,-0.859370,-4.245640,6.526198,-1.478910,4.310368,-1.955638,1.163670,-0.029002,0.000316,-0.001135
