ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1941556771407787969!,lush-piquant-bumblebee,0.000000,0.708567,-0.932968,0.000000,-0.932968,0.000000,0.000000,0.000000,0.000000,-0.020108,0.100000
1941556771407787969!,lush-piquant-bumblebee,0.010000,0.706400,-0.928304,0.000000,-0.928304,-0.433354,0.932830,0.000000,0.932830,-0.017507,0.088296
1941556771407787969!,lush-piquant-bumblebee,0.020000,0.700177,-0.914907,0.000000,-0.914907,-0.810654,1.745000,0.000000,1.745000,-0.015179,0.077820
1941556771407787969!,lush-piquant-bumblebee,0.030000,0.690422,-0.893910,0.000000,-0.893910,-1.137779,2.449164,0.000000,2.449164,-0.013096,0.068449
1941556771407787969!,lush-piquant-bumblebee,0.040000,0.677611,-0.866332,0.000000,-0.866332,-1.420023,3.056719,0.000000,3.056719,-0.011235,0.060073
1941556771407787969!,lush-piquant-bumblebee,0.050000,0.662165,-0.833083,0.000000,-0.833083,-1.662155,3.577927,0.000000,3.577927,-0.009573,0.052593
1941556771407787969!,lush-piquant-bumblebee,0.060000,0.644464,-0.794980,0.000000,-0.794980,-1.868465,4.022027,0.000000,4.022027,-0.008090,0.045921
1941556771407787969!,lush-piquant-bumblebee,0.070000,0.624848,-0.752755,0.000000,-0.752755,-2.042818,4.397337,0.000000,4.397337,-0.006769,0.039974
1941556771407787969!,lush-piquant-bumblebee,0.080000,0.603620,-0.707060,0.000000,-0.707060,-2.188692,4.711341,0.000000,4.711341,-0.005592,0.034681
1941556771407787969!,lush-piquant-bumblebee,0.090000,0.581052,-0.658480,0.000000,-0.658480,-2.309214,4.970776,0.000000,4.970776,-0.004547,0.029975
1941556771407787969!,lush-piquant-bumblebee,0.100000,0.557387,-0.607539,0.000000,-0.607539,-2.407201,5.181702,0.000000,5.181702,-0.003618,0.025799
1941556771407787969!,lush-piquant-bumblebee,0.110000,0.532846,-0.554715,0.000000,-0.554715,-2.485185,5.349568,0.000000,5.349568,-0.002796,0.022098
1941556771407787969!,lush-piquant-bumblebee,0.120000,0.507623,-0.500420,0.000000,-0.500420,-2.545445,5.479283,0.000000,5.479283,-0.002069,0.018825
1941556771407787969!,lush-piquant-bumblebee,0.130000,0.481887,-0.445020,0.000000,-0.445020,-2.590029,5.575254,0.000000,5.575254,-0.001427,0.015936
1941556771407787969!,lush-piquant-bumblebee,0.140000,0.455787,-0.388837,0.000000,-0.388837,-2.620779,5.641445,0.000000,5.641445,-0.000862,0.013392
1941556771407787969!,lush-piquant-bumblebee,0.150000,0.429454,-0.332155,0.000000,-0.332155,-2.639345,5.681411,0.000000,5.681411,-0.000365,0.011158
1941556771407787969!,lush-piquant-bumblebee,0.160000,0.403007,-0.275224,0.000000,-0.275224,-2.647213,5.698347,0.000000,5.698347,0.000070,0.009202
