ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
539904546719653241!,lush-proficient-bumblebee,0.000000,-0.531541,2.177823,0.000000,2.177823,0.000000,0.000000,0.000000,0.000000,0.014819,0.057235,0.055985,-0.010890
539904546719653241!,lush-proficient-bumblebee,0.010000,-0.533650,2.171328,0.000000,2.171328,-0.421753,-1.299038,0.000000,-1.299038,0.013034,0.049418,0.048053,-0.009591
539904546719653241!,lush-proficient-bumblebee,0.020000,-0.539707,2.152672,0.000000,2.152672,-0.788953,-2.430047,0.000000,-2.430047,0.011436,0.042422,0.040952,-0.008429
539904546719653241!,lush-proficient-bumblebee,0.030000,-0.549200,2.123432,0.000000,2.123432,-1.107321,-3.410649,0.000000,-3.410649,0.010007,0.036163,0.034600,-0.007389
539904546719653241!,lush-proficient-bumblebee,0.040000,-0.561669,2.085027,0.000000,2.085027,-1.382010,-4.256717,0.000000,-4.256717,0.008730,0.030570,0.028924,-0.006460
539904546719653241!,lush-proficient-bumblebee,0.050000,-0.576702,2.038726,0.000000,2.038726,-1.617659,-4.982539,0.000000,-4.982539,0.007589,0.025575,0.023854,-0.005631
539904546719653241!,lush-proficient-bumblebee,0.060000,-0.593929,1.985665,0.000000,1.985665,-1.818447,-5.600984,0.000000,-5.600984,0.006571,0.021118,0.019332,-0.004890
539904546719653241!,lush-proficient-bumblebee,0.070000,-0.613008,1.926900,0.000000,1.926900,-1.988133,-6.123631,0.000000,-6.123631,0.005664,0.017148,0.015302,-0.004231
539904546719653241!,lush-proficient-bumblebee,0.080000,-0.633633,1.863374,0.000000,1.863374,-2.130105,-6.560919,0.000000,-6.560919,0.004857,0.013614,0.011715,-0.003644
539904546719653241!,lush-proficient-bumblebee,0.090000,-0.655541,1.795893,0.000000,1.795893,-2.247416,-6.922246,0.000000,-6.922246,0.004140,0.010474,0.008529,-0.003122
539904546719653241!,lush-proficient-bumblebee,0.100000,-0.678503,1.725169,0.000000,1.725169,-2.342810,-7.216068,0.000000,-7.216068,0.003504,0.007687,0.005700,-0.002659
539904546719653241!,lush-proficient-bumblebee,0.110000,-0.702315,1.651825,0.000000,1.651825,-2.418754,-7.449984,0.000000,-7.449984,0.002940,0.005218,0.003194,-0.002249
539904546719653241!,lush-proficient-bumblebee,0.120000,-0.726797,1.576418,0.000000,1.576418,-2.477465,-7.630820,0.000000,-7.630820,0.002441,0.003034,0.000978,-0.001886
539904546719653241!,lush-proficient-bumblebee,0.130000,-0.751789,1.499440,0.000000,1.499440,-2.520933,-7.764706,0.000000,-7.764706,0.002001,0.001106,-0.000979,-0.001566
539904546719653241!,lush-proficient-bumblebee,0.140000,-0.777149,1.421331,0.000000,1.421331,-2.550944,-7.857142,0.000000,-7.857142,0.001613,-0.000593,-0.002703,-0.001284
539904546719653241!,lush-proficient-bumblebee,0.150000,-0.802749,1.342478,0.000000,1.342478,-2.569101,-7.913068,0.000000,-7.913068,0.001272,-0.002085,-0.004217,-0.001036
539904546719653241!,lush-proficient-bumblebee,0.160000,-0.828480,1.263226,0.000000,1.263226,-2.576843,-7.936913,0.000000,-7.936913,0.000973,-0.003393,-0.005544,-0.000819
539904546719653241!,lush-proficient-bumblebee,0.170000,-0.854241,1.183879,0.000000,1.183879,-2.575459,-7.932649,0.000000,-7.932649,0.000713,-0.004535,-0.006703,-0.000629
539904546719653241!,lush-proficient-bumblebee,0.180000,-0.879947,1.104703,0.000000,1.104703,-2.566105,-7.903839,0.000000,-7.903839,0.000486,-0.005528,-0.007711,-0.000464
539904546719653241!,lush-proficient-bumblebee,0.190000,-0.905522,1.025930,0.000000,1.025930,-2.549817,-7.853672,0.000000,-7.853672,0.000289,-0.006389,-0.008585,-0.000321
539904546719653241!,lush-proficient-bumblebee,0.200000,-0.930899,0.947764,0.000000,0.947764,-2.527523,-7.785004,0.000000,-7.785004,0.000120,-0.007131,-0.009338,-0.000198
539904546719653241!,lush-proficient-bumblebee,0.210000,-0.956023,0.870382,0.000000,0.870382,-2.500053,-7.700392,0.000000,-7.700392,-0.000025,-0.007766,-0.009983,-0.000092
539904546719653241!,lush-proficient-bumblebee,0.220000,-0.980842,0.793936,0.000000,0.793936,-2.468147,-7.602120,0.000000,-7.602120,-0.000149,-0.008306,-0.010531,-0.000003
539904546719653241!,lush-proficient-bumblebee,0.230000,-1.005316,0.718556,0.000000,0.718556,-2.432470,-7.492229,0.000000,-7.492229,-0.000253,-0.008762,-0.010994,0.000073
539904546719653241!,lush-proficient-bumblebee,0.240000,-1.029406,0.644354,0.000000,0.644354,-2.393611,-7.372542,0.000000,-7.372542,-0.000340,-0.009142,-0.011379,0.000136
539904546719653241!,lush-proficient-bumblebee,0.250000,-1.053084,0.571424,0.000000,0.571424,-2.352100,-7.244682,0.000000,-7.244682,-0.000411,-0.009455,-0.011697,0.000188
539904546719653241!,lush-proficient-bumblebee,0.260000,-1.076324,0.499844,0.000000,0.499844,-2.308404,-7.110096,0.000000,-7.110096,-0.000469,-0.009708,-0.011954,0.000230
539904546719653241!,lush-proficient-bumblebee,0.270000,-1.099104,0.429679,0.000000,0.429679,-2.262943,-6.970070,0.000000,-6.970070,-0.000515,-0.009908,-0.012157,0.000263
539904546719653241!,lush-proficient-bumblebee,0.280000,-1.121408,0.360981,0.000000,0.360981,-2.216086,-6.825747,0.000000,-6.825747,-0.000550,-0.010061,-0.012312,0.000289
539904546719653241!,lush-proficient-bumblebee,0.290000,-1.143222,0.293791,0.000000,0.293791,-2.168163,-6.678140,0.000000,-6.678140,-0.000575,-0.010172,-0.012424,0.000307
539904546719653241!,lush-proficient-bumblebee,0.300000,-1.164538,0.228135,0.000000,0.228135,-2.119464,-6.528144,0.000000,-6.528144,-0.000592,-0.010246,-0.012500,0.000320
539904546719653241!,lush-proficient-bumblebee,0.310000,-1.185363,0.163992,0.000000,0.163992,-2.070247,-6.376551,0.000000,-6.376551,-0.000602,-0.010289,-0.012543,0.000327
539904546719653241!,lush-proficient-bumblebee,0.320000,-1.205692,0.101378,0.000000,0.101378,-2.020733,-6.224043,0.000000,-6.224043,-0.000605,-0.010304,-0.012558,0.000329
539904546719653241!,lush-proficient-bumblebee,0.330000,-1.225522,0.040300,0.000000,0.040300,-1.971117,-6.071220,0.000000,-6.071220,-0.000603,-0.010294,-0.012548,0.000327
539904546719653241!,lush-proficient-bumblebee,0.340000,-1.244853,-0.019240,0.000000,-0.019240,-1.921569,-5.918609,0.000000,-5.918609,-0.000596,-0.010263,-0.012516,0.000322
539904546719653241!,lush-proficient-bumblebee,0.350000,-1.263684,-0.077243,0.000000,-0.077243,-1.872239,-5.766667,0.000000,-5.766667,-0.000584,-0.010213,-0.012466,0.000314
539904546719653241!,lush-proficient-bumblebee,0.360000,-1.282019,-0.133716,0.000000,-0.133716,-1.823257,-5.615797,0.000000,-5.615797,-0.000569,-0.010147,-0.012399,0.000303
539904546719653241!,lush-proficient-bumblebee,0.370000,-1.299860,-0.188669,0.000000,-0.188669,-1.774735,-5.466345,0.000000,-5.466345,-0.000551,-0.010067,-0.012318,0.000290
539904546719653241!,lush-proficient-bumblebee,0.380000,-1.317213,-0.242116,0.000000,-0.242116,-1.726770,-5.318610,0.000000,-5.318610,-0.000530,-0.009975,-0.012225,0.000275
539904546719653241!,lush-proficient-bumblebee,0.390000,-1.334081,-0.294071,0.000000,-0.294071,-1.679447,-5.172850,0.000000,-5.172850,-0.000507,-0.009873,-0.012121,0.000258
539904546719653241!,lush-proficient-bumblebee,0.400000,-1.350471,-0.344555,0.000000,-0.344555,-1.632836,-5.029284,0.000000,-5.029284,-0.000481,-0.009762,-0.012009,0.000239
539904546719653241!,lush-proficient-bumblebee,0.410000,-1.366399,-0.393616,0.000000,-0.393616,-1.586997,-4.888096,0.000000,-4.888096,-0.000455,-0.009645,-0.011889,0.000220
539904546719653241!,lush-proficient-bumblebee,0.420000,-1.381875,-0.441283,0.000000,-0.441283,-1.541978,-4.749433,0.000000,-4.749433,-0.000426,-0.009522,-0.011765,0.000199
539904546719653241!,lush-proficient-bumblebee,0.430000,-1.396908,-0.487584,0.000000,-0.487584,-1.497817,-4.613413,0.000000,-4.613413,-0.000397,-0.009395,-0.011635,0.000178
539904546719653241!,lush-proficient-bumblebee,0.440000,-1.411505,-0.532545,0.000000,-0.532545,-1.454544,-4.480130,0.000000,-4.480130,-0.000367,-0.009264,-0.011503,0.000156
539904546719653241!,lush-proficient-bumblebee,0.450000,-1.425677,-0.576195,0.000000,-0.576195,-1.412185,-4.349659,0.000000,-4.349659,-0.000337,-0.009130,-0.011367,0.000134
539904546719653241!,lush-proficient-bumblebee,0.460000,-1.439432,-0.618564,0.000000,-0.618564,-1.370756,-4.222054,0.000000,-4.222054,-0.000306,-0.008995,-0.011230,0.000112
539904546719653241!,lush-proficient-bumblebee,0.470000,-1.452781,-0.659680,0.000000,-0.659680,-1.330270,-4.097355,0.000000,-4.097355,-0.000275,-0.008859,-0.011092,0.000089
539904546719653241!,lush-proficient-bumblebee,0.480000,-1.465733,-0.699572,0.000000,-0.699572,-1.290736,-3.975586,0.000000,-3.975586,-0.000244,-0.008722,-0.010953,0.000066
539904546719653241!,lush-proficient-bumblebee,0.490000,-1.478297,-0.738270,0.000000,-0.738270,-1.252158,-3.856761,0.000000,-3.856761,-0.000212,-0.008585,-0.010814,0.000044
539904546719653241!,lush-proficient-bumblebee,0.500000,-1.490483,-0.775805,0.000000,-0.775805,-1.214535,-3.740880,0.000000,-3.740880,-0.000181,-0.008448,-0.010675,0.000021
539904546719653241!,lush-proficient-bumblebee,0.510000,-1.502301,-0.812205,0.000000,-0.812205,-1.177866,-3.627935,0.000000,-3.627935,-0.000150,-0.008313,-0.010537,-0.000002
539904546719653241!,lush-proficient-bumblebee,0.520000,-1.513760,-0.847499,0.000000,-0.847499,-1.142145,-3.517910,0.000000,-3.517910,-0.000119,-0.008178,-0.010401,-0.000024
539904546719653241!,lush-proficient-bumblebee,0.530000,-1.524869,-0.881718,0.000000,-0.881718,-1.107364,-3.410782,0.000000,-3.410782,-0.000089,-0.008045,-0.010265,-0.000046
539904546719653241!,lush-proficient-bumblebee,0.540000,-1.535639,-0.914889,0.000000,-0.914889,-1.073514,-3.306521,0.000000,-3.306521,-0.000059,-0.007913,-0.010132,-0.000068
539904546719653241!,lush-proficient-bumblebee,0.550000,-1.546078,-0.947042,0.000000,-0.947042,-1.040583,-3.205091,0.000000,-3.205091,-0.000029,-0.007783,-0.010000,-0.000090
539904546719653241!,lush-proficient-bumblebee,0.560000,-1.556195,-0.978204,0.000000,-0.978204,-1.008558,-3.106453,0.000000,-3.106453,-0.000000,-0.007655,-0.009870,-0.000111
539904546719653241!,lush-proficient-bumblebee,0.570000,-1.566000,-1.008402,0.000000,-1.008402,-0.977426,-3.010563,0.000000,-3.010563,0.000029,-0.007529,-0.009743,-0.000132
539904546719653241!,lush-proficient-bumblebee,0.580000,-1.575500,-1.037665,0.000000,-1.037665,-0.947172,-2.917375,0.000000,-2.917375,0.000057,-0.007406,-0.009617,-0.000152
539904546719653241!,lush-proficient-bumblebee,0.590000,-1.584706,-1.066019,0.000000,-1.066019,-0.917778,-2.826840,0.000000,-2.826840,0.000084,-0.007285,-0.009494,-0.000172
539904546719653241!,lush-proficient-bumblebee,0.600000,-1.593625,-1.093490,0.000000,-1.093490,-0.889229,-2.738906,0.000000,-2.738906,0.000111,-0.007166,-0.009374,-0.000192
539904546719653241!,lush-proficient-bumblebee,0.610000,-1.602265,-1.120103,0.000000,-1.120103,-0.861507,-2.653520,0.000000,-2.653520,0.000138,-0.007050,-0.009256,-0.000211
539904546719653241!,lush-proficient-bumblebee,0.620000,-1.610635,-1.145884,0.000000,-1.145884,-0.834595,-2.570628,0.000000,-2.570628,0.000164,-0.006937,-0.009141,-0.000230
539904546719653241!,lush-proficient-bumblebee,0.630000,-1.618743,-1.170858,0.000000,-1.170858,-0.808474,-2.490174,0.000000,-2.490174,0.000189,-0.006826,-0.009029,-0.000249
539904546719653241!,lush-proficient-bumblebee,0.640000,-1.626597,-1.195047,0.000000,-1.195047,-0.783127,-2.412103,0.000000,-2.412103,0.000214,-0.006718,-0.008919,-0.000266
539904546719653241!,lush-proficient-bumblebee,0.650000,-1.634203,-1.218476,0.000000,-1.218476,-0.758535,-2.336356,0.000000,-2.336356,0.000238,-0.006613,-0.008812,-0.000284
539904546719653241!,lush-proficient-bumblebee,0.660000,-1.641570,-1.241167,0.000000,-1.241167,-0.734679,-2.262879,0.000000,-2.262879,0.000262,-0.006510,-0.008708,-0.000301
539904546719653241!,lush-proficient-bumblebee,0.670000,-1.648705,-1.263143,0.000000,-1.263143,-0.711542,-2.191615,0.000000,-2.191615,0.000284,-0.006409,-0.008606,-0.000318
