ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1531541110878390390!,lush-impartial-bumblebee,0.000000,2.047652,-1.165329,0.000000,-1.165329,0.000000,0.000000,0.000000,0.000000,-0.020052,0.044077,0.050995
1531541110878390390!,lush-impartial-bumblebee,0.010000,2.040928,-1.165688,0.000000,-1.165688,-1.344871,-0.071774,0.000000,-0.071774,-0.017907,0.037160,0.045956
1531541110878390390!,lush-impartial-bumblebee,0.020000,2.021613,-1.166719,0.000000,-1.166719,-2.515786,-0.134265,0.000000,-0.134265,-0.015986,0.030969,0.041446
1531541110878390390!,lush-impartial-bumblebee,0.030000,1.991342,-1.168334,0.000000,-1.168334,-3.530987,-0.188445,0.000000,-0.188445,-0.014269,0.025431,0.037411
1531541110878390390!,lush-impartial-bumblebee,0.040000,1.951582,-1.170456,0.000000,-1.170456,-4.406906,-0.235192,0.000000,-0.235192,-0.012734,0.020482,0.033805
1531541110878390390!,lush-impartial-bumblebee,0.050000,1.903647,-1.173015,0.000000,-1.173015,-5.158338,-0.275295,0.000000,-0.275295,-0.011363,0.016062,0.030584
1531541110878390390!,lush-impartial-bumblebee,0.060000,1.848714,-1.175946,0.000000,-1.175946,-5.798602,-0.309465,0.000000,-0.309465,-0.010140,0.012118,0.027711
1531541110878390390!,lush-impartial-bumblebee,0.070000,1.787837,-1.179195,0.000000,-1.179195,-6.339691,-0.338342,0.000000,-0.338342,-0.009050,0.008604,0.025151
1531541110878390390!,lush-impartial-bumblebee,0.080000,1.721996,-1.182709,0.000000,-1.182709,-6.792394,-0.362503,0.000000,-0.362503,-0.008080,0.005476,0.022872
1531541110878390390!,lush-impartial-bumblebee,0.090000,1.652058,-1.186442,0.000000,-1.186442,-7.166436,-0.382465,0.000000,-0.382465,-0.007218,0.002697,0.020847
1531541110878390390!,lush-impartial-bumblebee,0.100000,1.578770,-1.190353,0.000000,-1.190353,-7.470572,-0.398696,0.000000,-0.398696,-0.006453,0.000230,0.019050
1531541110878390390!,lush-impartial-bumblebee,0.110000,1.502788,-1.194408,0.000000,-1.194408,-7.712672,-0.411617,0.000000,-0.411617,-0.005775,-0.001955,0.017458
1531541110878390390!,lush-impartial-bumblebee,0.120000,1.424689,-1.198576,0.000000,-1.198576,-7.899813,-0.421604,0.000000,-0.421604,-0.005176,-0.003887,0.016050
1531541110878390390!,lush-impartial-bumblebee,0.130000,1.344982,-1.202830,0.000000,-1.202830,-8.038346,-0.428998,0.000000,-0.428998,-0.004647,-0.005593,0.014807
1531541110878390390!,lush-impartial-bumblebee,0.140000,1.264114,-1.207146,0.000000,-1.207146,-8.133974,-0.434101,0.000000,-0.434101,-0.004181,-0.007096,0.013712
1531541110878390390!,lush-impartial-bumblebee,0.150000,1.182484,-1.211502,0.000000,-1.211502,-8.191810,-0.437188,0.000000,-0.437188,-0.003772,-0.008416,0.012751
1531541110878390390!,lush-impartial-bumblebee,0.160000,1.100442,-1.215881,0.000000,-1.215881,-8.216444,-0.438503,0.000000,-0.438503,-0.003413,-0.009573,0.011908
1531541110878390390!,lush-impartial-bumblebee,0.170000,1.018300,-1.220265,0.000000,-1.220265,-8.211986,-0.438265,0.000000,-0.438265,-0.003100,-0.010583,0.011172
1531541110878390390!,lush-impartial-bumblebee,0.180000,0.936330,-1.224639,0.000000,-1.224639,-8.182122,-0.436671,0.000000,-0.436671,-0.002827,-0.011462,0.010532
1531541110878390390!,lush-impartial-bumblebee,0.190000,0.854772,-1.228992,0.000000,-1.228992,-8.130153,-0.433897,0.000000,-0.433897,-0.002591,-0.012223,0.009977
